科目,2008-12-31,2009-12-31,2010-12-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"815,053.65","544,658.24","1,375,339.94","2,026,700.81","2,287,682.25","2,964,212.19","3,441,948.26","4,568,469.44","5,051,839.89","4,221,059.89","5,102,206.58","5,369,988.78","9,824,476.36","4,774,083.59","4,033,955.69","10,406,858.57","6,148,519.11","4,486,940.63","7,620,103.47","5,950,934.01","5,349,590.43","5,273,117.32","6,452,448.15","7,410,211.82","16,850,236.05","16,799,986.36","29,573,358.39","18,279,104.96","12,334,415.54","30,072,741.63","21,636,867.55"
应付职工薪酬,"406,766.91","2,864,929.40","2,424,961.79","1,645,623.17","3,502,385.28","2,863,847.07","3,070,305.16","2,830,475.28","5,103,408.91","2,826,374.37","2,703,029.07","2,610,683.88","5,107,160.94","3,586,256.58","3,717,802.01","21,457,577.39","26,314,754.31","37,452,119.33","31,831,003.35","29,696,585.44","30,567,316.27","28,239,638.44","27,825,042.78","31,302,648.68","39,873,879.09","36,644,184.32","22,952,060.20","31,201,392.91","13,260,652.97","6,215,988.93","6,608,064.14"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"808,972.19","-345,895.74","1,166,347.55","1,358,049.57","1,445,328.59","-3,691,869.65","-4,779,532.64","-6,405,579.76","-2,256,487.98","-3,904,170.74","-3,498,057.06","-2,559,275.34","-661,875.09","-1,931,660.74","-3,550,494.55","32,104,282.13","46,578,154.09","29,723,007.02","23,957,120.60","47,323,920.30","48,108,291.59","39,678,650.00","29,373,919.39","45,517,718.96","42,964,904.03","34,019,378.82","30,959,856.03","32,379,295.26","20,793,781.88","11,519,813.56","8,017,832.60"
应收利息,,,,,,"1,188,661.04","1,856,134.06","2,830,658.84","3,073,753.64","4,090,956.20","3,481,493.93","3,706,735.42","3,636,448.89","1,012,162.86","1,003,783.80",,"213,888.82","157,947.04",,"5,726.60",,,,,,,,,"1,422,033.33","1,386,333.33",
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"8,144,899.71","11,088,643.29","26,960,546.20","28,478,402.16","29,813,380.74","39,827,595.18","45,907,000.89","41,250,987.64","45,419,220.50","48,614,214.50","49,474,244.85","44,394,216.53","44,454,963.04","51,411,415.49","58,814,787.81","156,613,926.09","154,689,582.50","179,443,786.34","209,846,187.20","207,384,412.60","190,137,266.33","182,627,607.19","250,703,011.90","290,919,809.55","317,553,611.48","428,209,628.70","437,238,445.27","533,343,116.38","37,457,619.04","50,591,928.01","54,436,059.95"
其他应付款,"1,575,753.52","246,130.24","122,835.28","185,568.61","278,783.50","166,847.54","109,772.10","124,883.68","803,229.13","454,041.49","1,080,791.63","768,440.20","1,540,336.83","1,781,208.53","1,561,235.71","10,409,226.12","6,625,103.37","5,824,766.07","10,494,566.35","8,692,693.52","9,672,948.72","8,184,338.11","7,883,934.23","10,526,668.93","257,993,133.23","73,919,296.12","9,764,933.96","11,701,324.47","5,743,408.34","3,871,091.95","4,897,090.01"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,"166,666.64",,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00",,,
其他流动资产,,,,,,,,,,,,,,,"333,333.32","3,828,881.20","2,611,476.01","1,962,267.31","1,805,643.60","2,011,170.72","71,226,003.11",,"7,593,674.20","11,150,839.18","150,880,133.46","11,015,376.08","30,965,359.15","97,971,522.09","4,184,388.44","85,641,466.15","6,474,603.88"
其他流动负债,,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","4,665,000.00",,,,,,,,,,,"14,149,935.92"
流动资产合计,"32,343,076.02","70,552,962.24","66,069,030.36","79,413,947.83","264,264,438.48","264,894,462.55","267,854,899.07","260,287,334.13","264,488,733.04","255,864,890.25","225,247,510.59","226,916,422.81","222,766,716.47","208,809,387.70","203,025,959.95","963,671,859.60","911,099,905.74","1,070,017,156.19","997,319,764.89","1,091,959,694.50","1,084,796,057.18","1,037,700,455.33","1,072,385,197.91","1,221,302,168.45","1,440,458,662.56","1,784,040,510.87","1,757,190,270.18","1,871,325,349.91","939,268,587.84","847,706,056.46","1,188,709,468.87"
流动负债合计,"7,254,806.95","11,684,745.24","13,174,867.88","13,061,228.39","17,052,794.98","13,428,848.24","19,380,316.40","13,073,607.06","21,249,262.33","14,876,050.11","9,203,883.93","18,090,118.83","38,701,299.70","45,005,693.46","59,002,132.90","657,007,365.36","634,826,158.86","806,313,340.36","747,049,319.32","801,091,852.82","823,081,815.69","758,278,121.20","847,087,337.07","953,830,912.38","1,240,330,723.50","1,066,766,987.84","1,145,605,537.03","1,290,692,555.45","223,027,815.16","144,489,830.25","189,662,761.55"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","5,800,000.00","19,220,033.85","19,220,033.85","13,720,033.85","13,822,533.85"
长期借款,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,"53,083,333.00","54,020,833.00","54,958,333.00","55,583,333.00","56,833,333.00",,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"752,000,000.00","759,975,169.11","479,867,250.56"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,"42,514,960.87","42,514,960.87","42,166,582.64","44,483,453.11","47,773,090.58","47,509,405.18","45,882,600.71","44,892,068.74","5,001,283.66","5,201,282.98","13,858,243.62"
专项应付款,"275,583.84","345,583.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,"18,062,775.15","18,735,172.15","17,836,651.71","18,499,435.99","18,381,567.75","31,836,604.05","31,642,388.11","51,878,853.28","51,562,482.03","51,246,380.97","51,005,654.39","50,614,178.85","50,298,077.79","42,843,048.10","42,571,626.55","42,300,205.00"
预计负债,,,,,,,,,,,,,"14,387.60","206,157.70","415,704.71","391,975.34","1,633,476.52","1,878,929.97","2,508,092.65","3,670,591.44","4,811,585.58","5,881,902.59","4,547,531.45","7,034,060.26","6,799,140.32","6,799,140.32","6,799,140.32","6,799,140.32","6,734,987.90","6,784,987.90","6,734,987.90"
固定资产,"6,857,976.72","6,801,200.20","8,559,536.66","8,402,013.59","8,038,204.64","8,022,573.19","8,616,508.10","10,004,204.22","10,227,594.41","9,854,886.82","10,900,924.93","11,053,209.35","9,784,691.44","10,221,576.92","9,814,060.87","176,211,764.66","192,567,786.93","234,993,629.28","320,607,797.66","325,406,143.37","313,815,606.14","311,754,590.94","298,290,681.63","289,483,373.56","316,038,678.74","318,286,710.11","315,609,128.18","344,693,278.30","62,056,528.34","82,434,150.15","83,575,107.15"
递延所得税负债,"112,070.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,"180,000.00","248,800.00","602,953.00","603,326.12","985,673.37","2,583,776.81","19,025,371.78","41,729,794.70","54,750,558.94","61,697,457.11","72,242,996.88","4,804,966.89","7,380,581.11","8,158,581.11","11,561,928.90","11,561,928.90","29,957,694.68","940,136.21","1,661,783.03","2,302,216.83","6,660,319.67",,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,"4,797,435.95",,,,,,,,,,,
非流动负债合计,"387,654.69","345,583.84",,,,,,,,,,,"14,387.60","206,157.70","415,704.71","53,475,308.34","55,654,309.52","56,837,262.97","58,091,425.65","60,503,924.44","59,793,877.25","60,864,194.26","57,962,459.18","60,399,944.92","60,084,848.65","60,035,805.58","9,980,374.55","6,799,140.32","6,734,987.90","6,784,987.90","6,734,987.90"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,"110,400.00","110,400.00",,,,,,,,
负债合计,"7,642,461.64","12,030,329.08","13,174,867.88","13,061,228.39","17,052,794.98","13,428,848.24","19,380,316.40","13,073,607.06","21,249,262.33","14,876,050.11","9,203,883.93","18,090,118.83","38,715,687.30","45,211,851.16","59,417,837.61","710,482,673.70","690,480,468.38","863,150,603.33","805,140,744.97","861,595,777.26","882,875,692.94","819,142,315.46","905,049,796.25","1,014,230,857.30","1,300,415,572.15","1,126,802,793.42","1,155,585,911.58","1,297,491,695.77","229,762,803.06","151,274,818.15","196,397,749.45"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"8,000,000.00","34,520,000.00","34,520,000.00","34,520,000.00","46,030,000.00","46,030,000.00","55,236,000.00","55,236,000.00","55,236,000.00","55,236,000.00","71,806,800.00","71,806,800.00","71,806,800.00","71,806,800.00","71,806,800.00","127,224,026.00","127,224,026.00","127,224,026.00","127,224,026.00","229,379,960.00","229,379,960.00","229,379,960.00","220,507,266.00","220,507,266.00","239,632,682.00","257,901,233.00","249,537,637.00","249,537,637.00","249,537,637.00","249,537,637.00","249,537,637.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"19,825,499.86","19,825,499.86","19,825,499.86","181,326,666.99","181,326,666.99","172,120,666.99","172,120,666.99","172,120,666.99","172,120,666.99","155,549,866.99","155,549,866.99","155,549,866.99","155,549,866.99","155,549,866.99","1,154,206,605.99","1,154,206,605.99","1,154,206,605.99","1,154,206,605.99","927,749,077.96","1,052,050,670.99","1,052,050,670.99","1,023,605,629.35","1,023,605,629.35","1,570,973,705.97","2,052,000,879.72","2,014,741,636.26","2,014,723,988.46","2,015,315,329.21","2,015,315,329.21","2,012,663,412.86"
无形资产,"1,169,690.08","2,495,751.97","5,254,168.09","5,194,536.60","4,924,514.79","4,754,726.67","4,509,049.94","4,181,754.49","8,181,627.62","7,831,923.37","9,016,428.69","8,388,852.56","74,533,862.41","73,075,365.29","71,651,120.46","71,802,339.81","73,124,591.37","71,209,371.99","70,016,910.88","68,430,411.45","72,839,302.19","71,246,868.93","69,945,389.48","68,297,755.06","92,019,841.29","93,833,462.98","102,081,056.13","109,489,528.23","76,641,973.41","75,103,727.02","86,282,139.69"
盈余公积,"2,738,582.19","1,659,321.20","4,518,244.68","4,518,244.68","6,681,515.16","6,681,515.16","6,681,515.16","6,681,515.16","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14","8,157,086.14"
开发支出,,"585,824.54",,"402,453.99","932,520.95","1,533,992.54","1,533,992.54","2,324,990.04","2,856,054.95","5,646,397.65","6,152,802.96","7,961,708.19","1,125,560.55","2,690,556.30","4,012,546.06","31,135,933.02","7,598,881.08","11,830,740.68","22,561,470.60","21,917,951.67","21,469,961.47","29,831,019.26","48,406,968.88","59,467,745.69","30,657,870.07","41,115,709.80","45,345,016.05","49,268,102.83","7,324,701.47","16,556,325.83","22,906,249.34"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,"7,985,553.00","7,985,553.00","7,985,553.00","749,291,387.97","761,478,717.90","761,478,717.90","761,478,717.90","637,177,123.87","568,073,403.03","568,073,403.03","568,073,403.03","568,073,403.03","1,244,574,435.70","1,244,574,435.70","1,244,574,435.70","1,244,574,435.70","684,486,585.67","684,486,585.67","684,486,585.67"
未分配利润,"22,735,600.66","13,819,977.61","35,747,963.08","50,251,952.94","56,226,542.62","60,775,195.74","58,078,340.90","59,047,132.11","60,167,171.99","60,407,257.13","56,343,673.26","51,173,298.66","46,898,209.94","42,112,775.86","43,006,877.70","55,447,327.77","58,057,905.47","68,927,044.85","81,001,107.04","120,369,220.19","-56,254,976.09","-37,685,409.14","-15,508,244.90","34,403,064.85","69,447,513.00","89,629,918.74","121,330,701.08","150,950,148.35","91,726,025.27","109,499,724.45","152,132,048.13"
长期待摊费用,"341,916.52","928,608.00","838,681.32","1,694,058.10","2,072,688.39","1,951,318.68","1,856,304.45","2,054,553.09","3,776,604.96","3,845,236.81","3,808,395.36","4,166,611.79","3,827,003.52","3,527,941.82","3,249,175.52","15,726,465.07","12,997,583.20","13,485,109.03","13,923,929.31","13,582,469.59","12,790,091.55","13,351,353.99","12,625,901.57","11,897,570.37","11,525,620.26","11,746,070.81","13,179,381.50","15,321,473.25","12,208,242.46","12,248,758.22","12,101,977.22"
少数股东权益,,,,,,,,,,,,,"1,935,449.07","3,032,666.07","4,021,043.60","29,441,464.59","32,708,613.18","36,019,654.70","41,540,283.54","50,614,781.21","56,763,410.12","62,316,007.26","49,135,250.31","59,632,057.52","67,312,673.64","76,475,615.71","51,896,296.26","53,573,052.35","12,121,474.67","12,237,506.80","14,206,549.67"
递延所得税资产,"403,985.15","490,780.80","149,039.07","153,795.76","169,032.50","169,032.50","209,965.35","209,965.35","234,652.47","234,652.47","259,340.87","259,340.87","416,537.76","443,598.18","413,763.48","4,194,471.82","4,520,180.45","4,513,232.08","3,568,563.56","4,328,547.20","5,464,203.15","5,631,995.50","5,538,961.08","6,123,076.43","7,243,365.45","7,312,103.39","8,154,946.15","8,174,901.76","5,569,370.55","6,018,385.91","5,184,722.28"
外币报表折算价差,,,,,,,,,,,"-162,380.80","-135,151.68","-39,397.48","-91,695.23","-77,538.00","-111,628.15",,,,,,,,,,,,,,,
其他非流动资产,,,"26,916,120.00","26,916,120.00","26,916,120.00","26,916,120.00","26,916,120.00","26,916,120.00","26,916,120.00","26,916,120.00","44,910,200.00","44,910,200.00",,,,,"26,893,211.89",,"4,417,075.00","4,417,075.00","8,101,904.71","6,949,798.08","6,949,798.08","6,949,798.08","10,529,268.68","6,949,798.08","10,584,155.65","10,584,155.65",,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"8,773,568.47","11,302,165.51","41,717,545.14","42,762,978.04","43,053,081.27","43,347,763.58","43,641,940.38","45,871,587.19","52,441,454.41","54,932,170.12","75,651,418.93","77,725,596.13","100,256,985.49","116,969,963.29","138,856,014.09","1,121,175,696.44","1,159,613,582.08","1,187,590,449.55","1,219,878,867.79","1,105,819,306.96","1,088,064,618.27","1,095,668,707.61","1,118,548,868.57","1,139,296,352.04","1,815,548,687.95","1,826,995,133.47","1,844,127,115.75","1,903,176,375.77","1,667,351,767.51","1,698,316,045.29","1,444,385,014.38"
所有者权益(或股东权益)合计,"33,474,182.85","69,824,798.67","94,611,707.62","109,115,697.48","290,264,724.77","294,813,377.89","292,116,523.05","293,085,314.26","295,680,925.12","295,921,010.26","291,695,045.59","286,551,900.11","284,308,014.66","280,567,499.83","282,464,136.43","1,374,364,882.34","1,380,233,019.44","1,394,457,002.41","1,412,057,887.71","1,336,183,224.20","1,289,984,982.51","1,314,226,847.48","1,285,884,270.23","1,346,367,663.19","1,955,591,778.36","2,484,232,850.92","2,445,731,474.35","2,477,010,029.91","2,376,857,552.29","2,394,747,283.60","2,436,696,733.80"
资产总计,"41,116,644.49","81,855,127.75","107,786,575.50","122,176,925.87","307,317,519.75","308,242,226.13","311,496,839.45","306,158,921.32","316,930,187.45","310,797,060.37","300,898,929.52","304,642,018.94","323,023,701.96","325,779,350.99","341,881,974.04","2,084,847,556.04","2,070,713,487.82","2,257,607,605.74","2,217,198,632.68","2,197,779,001.46","2,172,860,675.45","2,133,369,162.94","2,190,934,066.48","2,360,598,520.49","3,256,007,350.51","3,611,035,644.34","3,601,317,385.93","3,774,501,725.68","2,606,620,355.35","2,546,022,101.75","2,633,094,483.25"
负债和所有者(或股东权益)合计,"41,116,644.49","81,855,127.75","107,786,575.50","122,176,925.87","307,317,519.75","308,242,226.13","311,496,839.45","306,158,921.32","316,930,187.45","310,797,060.37","300,898,929.52","304,642,018.94","323,023,701.96","325,779,350.99","341,881,974.04","2,084,847,556.04","2,070,713,487.82","2,257,607,605.74","2,217,198,632.68","2,197,779,001.46","2,172,860,675.45","2,133,369,162.94","2,190,934,066.48","2,360,598,520.49","3,256,007,350.51","3,611,035,644.34","3,601,317,385.93","3,774,501,725.68","2,606,620,355.35","2,546,022,101.75","2,633,094,483.25"
