科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"63,221,321.12","158,583,332.09","274,944,279.17","2,400,388,164.85","708,380,378.78","1,611,339,751.75","2,117,684,559.86","2,591,014,957.90","459,353,433.13","1,096,489,576.05","1,590,481,894.86","2,281,741,063.87","772,678,469.17","1,841,393,538.59","2,682,017,571.92","3,695,219,243.82","1,124,589,584.56","2,611,108,046.60","3,755,181,462.39","5,037,462,412.72","1,280,279,371.02","3,153,739,516.80","5,298,124,281.69","7,579,309,504.59","1,239,039,884.36","2,865,981,619.22","4,132,746,551.69","6,466,699,211.03","1,651,041,874.92","3,321,462,397.71","4,914,902,226.65","6,601,451,246.61","1,437,871,755.12","2,944,722,414.99","4,404,983,035.53","5,858,860,791.94","1,166,848,045.30","2,591,700,082.12","3,879,319,633.21","5,830,191,339.72","1,708,129,406.30","3,857,720,655.64","5,874,405,256.28","8,278,758,726.28"
二、营业利润,"2,688,397.75","15,439,728.64","22,356,723.86","255,676,399.99","60,900,095.91","170,676,917.90","202,742,026.17","213,864,803.95","58,831,657.35","159,145,924.30","192,400,648.57","221,980,023.71","62,358,203.87","179,464,644.92","234,008,372.46","312,035,974.32","53,365,247.04","160,765,410.07","202,177,505.32","257,413,820.64","94,856,404.65","218,527,728.59","367,289,952.21","382,609,712.72","73,387,354.34","302,694,960.25","312,973,426.50","214,818,020.03","46,730,069.54","98,908,633.40","106,594,548.03","106,535,504.02","7,218,859.71","32,472,651.06","18,369,872.36","-7,520,310.23","-1,571,265.95","12,544,867.93","-6,672,075.52","24,468,845.37","8,898,592.49","77,530,696.72","55,433,339.32","65,706,713.89"
减:营业成本,"45,734,304.64","112,237,322.29","193,703,774.26","1,989,165,534.79","582,393,577.64","1,304,718,836.28","1,723,964,986.11","2,121,402,276.03","360,369,108.88","836,176,896.00","1,227,388,453.08","1,805,278,969.37","633,698,282.89","1,464,062,100.71","2,123,010,120.27","2,907,261,106.71","907,820,671.22","2,078,815,390.39","2,981,681,487.86","3,971,638,043.27","1,000,628,807.75","2,498,847,326.02","4,289,121,143.09","6,234,283,030.05","952,253,620.93","2,326,306,157.00","3,358,653,374.87","5,462,289,025.63","1,383,698,612.88","2,748,625,239.72","4,083,679,225.15","5,474,831,083.85","1,179,748,095.62","2,399,595,493.83","3,591,650,260.54","4,773,118,447.12","920,131,371.18","2,038,070,844.86","3,069,919,059.68","4,747,116,396.02","1,410,956,668.56","3,172,615,066.34","4,831,034,368.60","6,870,073,623.96"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"427,403.78","908,991.68","1,594,446.42","4,510,745.59","1,288,614.39","4,016,892.46","5,055,341.20","9,384,475.03","1,242,761.39","3,400,638.65","4,948,290.66","7,870,662.41","1,674,492.64","4,807,525.87","7,147,330.47","12,837,821.21","4,376,231.83","14,378,589.53","20,033,978.70","30,270,410.75","4,776,619.41","15,892,074.83","23,134,531.93","33,456,349.59","6,471,955.03","13,320,746.72","19,909,026.15","29,117,328.65","6,759,713.93","17,537,879.84","27,124,156.83","38,185,634.44","7,667,702.28","17,903,796.37","25,877,690.66","39,454,183.67","5,049,381.54","17,120,945.07","23,038,469.30","43,623,646.66","7,458,874.36","20,950,152.51","28,741,998.61","44,977,835.37"
营业外收入,"907,139.39","1,229,489.55","2,617,006.02","4,540,498.68","409,652.18","9,470,402.07","12,455,123.22","15,322,555.11","1,767,031.62","12,295,692.00","17,529,778.11","20,709,091.69","1,192,052.36","7,073,781.11","11,249,529.60","27,333,340.67","16,305,095.32","27,788,733.75","33,413,765.64","63,519,350.25","8,038,650.33","50,542,074.26","57,472,098.85","77,775,528.04","9,006,288.34","13,765,777.76","37,477,200.81","42,192,481.99","11,749,032.38","24,737,937.31","43,805,106.29","70,892,226.54","36,195,348.97","46,822,484.66","67,038,601.21","104,532,613.32","34,712,151.28","56,654,576.05","72,706,512.04","130,851,842.21","35,172,168.82","5,487,484.74","8,725,138.19","66,853,751.61"
销售费用,"9,619,488.34","22,316,484.30","40,453,013.02","80,319,289.73","21,683,097.40","42,025,338.99","61,907,331.78","87,652,794.34","10,545,541.59","31,860,246.19","58,045,026.82","81,208,935.93","24,950,702.34","53,057,152.55","89,246,885.06","128,636,670.19","42,039,531.70","88,497,775.36","132,240,735.77","187,242,290.76","39,261,465.16","93,636,700.45","147,080,815.77","236,393,472.99","40,626,233.56","115,589,731.93","169,456,084.55","231,350,889.35","52,981,390.91","114,132,630.20","181,658,794.92","241,337,707.86","59,731,625.54","133,212,793.06","205,625,908.53","266,605,388.20","59,684,203.55","132,913,703.60","204,626,868.85","306,926,717.30","79,857,494.79","169,867,586.32","279,036,465.90","396,404,926.29"
减:营业外支出,"153,779.39","246,671.48","439,059.55","2,427,685.00","85,385.28","3,014,371.09","4,827,590.22","4,760,203.75","522,762.10","2,217,685.11","5,271,236.00","4,354,754.51","1,005,950.77","4,403,782.57","6,218,910.04","7,797,272.54","917,928.04","3,958,356.28","8,561,311.19","8,661,234.28","4,224,480.45","6,954,948.24","10,578,660.13","15,527,267.75","2,165,716.05","5,638,555.34","9,052,267.89","14,048,216.10","1,322,666.49","7,010,465.31","13,622,850.83","20,237,569.98","5,264,190.53","7,632,767.31","9,164,314.43","14,431,761.90","4,828,400.95","6,303,438.54","7,687,407.01","11,551,289.94","5,299,741.28","10,797,583.53","14,169,242.92","5,095,960.86"
管理费用,"6,710,854.50","15,283,471.83","23,893,757.87","86,864,116.35","31,971,870.65","64,436,208.39","91,601,921.80","117,592,579.56","23,689,694.19","53,150,818.85","93,565,255.05","150,333,366.86","50,174,370.81","121,191,370.96","194,931,604.26","286,018,101.32","100,297,850.44","208,769,111.46","318,391,717.73","463,163,823.96","106,880,838.47","245,716,114.13","358,297,859.76","503,050,667.32","116,017,759.53","243,124,731.01","358,358,758.71","489,324,669.76","124,994,892.92","260,270,529.77","394,864,431.30","573,027,464.74","139,016,298.88","274,866,833.09","445,288,285.11","624,065,551.56","137,741,351.30","274,384,293.79","446,800,986.69","605,086,318.11","152,247,367.26","310,376,526.89","503,444,412.12","673,445,445.53"
其中:非流动资产处置净损失,"9,672.90","9,878.65","77,622.32","374,650.64","12,862.49","710,388.00","1,142,338.46","1,211,076.92","20,371.98","521,513.13","782,431.55","1,184,411.22","28,257.50","1,507,340.98","2,204,342.43","4,376,344.77","130,439.81","190,317.24","1,471,674.79","2,228,558.02","1,559,799.33","5,535,040.06","8,172,103.28","11,456,395.93","1,057,821.20","2,064,965.59","4,306,867.33","8,102,534.27","776,745.18","4,221,308.96","7,156,739.84","10,913,585.18","3,216,195.77","4,296,669.03","5,485,815.23","9,390,720.86","4,193,768.29","4,661,937.92","5,091,131.40","6,585,941.23","4,129,258.47","8,156,388.67","9,969,752.07",
