科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"21,987,723.44","17,070,384.69","294,577,861.84","189,405,522.02","145,707,977.49","112,766,202.27","291,386,129.20","122,575,473.89","156,160,694.90","120,305,794.37","187,336,850.35","187,041,411.42","131,750,742.21","79,487,641.37","97,278,374.19","41,761,094.71","103,650,387.15","83,669,368.80","170,394,685.91","42,007,609.38","59,939,079.64","63,955,677.52","179,550,268.21","74,942,843.61","65,260,070.00","73,292,597.88","301,817,140.43","185,930,694.52","371,790,056.08","507,995,469.75","450,706,413.11","302,537,919.49","436,946,314.34","377,318,964.62","504,533,224.90","375,514,730.15","588,964,315.78","1,303,232,549.01","1,407,723,705.59","1,322,371,897.06","814,214,407.14","1,272,668,581.17","420,947,286.79","626,175,847.57"
短期借款,"20,000,000.00","30,000,000.00","35,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","81,000,000.00","20,000,000.00","110,000,000.00","150,000,000.00","163,000,000.00","218,000,000.00","173,000,000.00","164,959,056.00","196,000,000.00","265,669,672.00","265,669,672.00","173,000,000.00","310,000,000.00","250,000,000.00","317,500,000.00","342,500,000.00","375,000,000.00","330,000,000.00","395,000,000.00","429,000,000.00","218,800,000.00","232,300,000.00","493,200,000.00","553,000,000.00","384,500,000.00","454,700,000.00","784,700,000.00","822,100,000.00","561,739,408.00","884,025,840.00","1,201,353,974.40","616,213,733.60","354,327,244.00","808,109,391.60","765,609,092.80","1,552,467,142.80","961,233,510.40","1,342,277,357.20"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"207,947.30","68,987.10",,"177,421.32","181,023.11","3,904,260.85","655,281.40","649,500.00","261,500.00","983,200.00","459,500.00","76,800.00","240,400.00","749,920.00","123,841,200.00","133,808,875.00","168,306,030.00","138,028,241.00","79,819,630.00","78,850,086.00","85,310,529.00","68,804,620.00","61,510,799.99","43,689,675.99","9,208,732.00","5,264,186.00","194,795,000.00","172,364,030.00","241,389,335.00","111,800,190.00","145,954,771.66","147,425,482.39","149,921,772.00","14,377,963.00","260,527,914.59","258,385,584.60","251,840,004.93","198,151,969.09","206,514,149.64","253,543,167.61","359,073,882.70","252,374,934.55","149,592,783.02","90,996,539.79"
应付票据,"1,475,900.00","886,750.00","14,388,811.81","408,000.00","1,062,900.00","2,994,277.00","11,974,543.80","14,147,235.00","20,766,532.00","6,154,914.30","7,793,218.00","779,860.00","2,467,376.00","3,614,886.00","2,309,500.00","3,179,325.00","89,666,006.04","118,269,749.62","12,950,311.58","10,116,608.00","2,869,986.00","9,115,440.00","16,849,068.60","13,823,219.40","9,283,394.80","21,637,778.81","80,801,017.86","18,634,563.83","18,288,657.08","40,854,262.12","41,176,151.48","40,078,763.61","43,233,165.31","34,251,786.40","18,419,639.75","18,917,802.04","14,814,688.70","84,147,323.18","194,764,738.94","146,814,677.34","135,456,508.30","135,159,824.03","169,907,364.06","165,060,016.65"
应收账款,"60,262,381.52","77,194,314.19","79,705,972.95","91,578,728.90","127,117,240.12","125,467,618.75","81,797,992.07","150,602,565.71","212,280,784.13","192,698,786.79","185,822,290.05","173,070,423.93","180,649,368.05","176,074,570.70","172,828,939.65","216,617,274.79","289,601,650.00","198,272,447.48","238,981,116.20","296,212,799.09","322,893,338.39","374,447,336.97","283,480,718.03","350,374,699.29","413,115,904.76","471,016,589.10","335,810,151.05","391,483,289.01","383,997,160.46","432,055,434.05","424,754,613.54","484,386,936.02","496,446,491.76","578,709,834.90","599,880,437.24","685,468,841.59","719,248,392.73","802,261,979.45","795,863,173.01","964,954,903.17","1,048,087,489.53","1,206,661,588.58","1,148,233,852.21","1,220,590,760.07"
应付账款,"32,172,470.64","28,200,349.46","57,391,508.36","46,451,508.80","47,614,219.35","86,993,128.96","76,853,627.93","72,570,256.64","60,540,407.96","65,360,071.39","74,958,369.13","53,897,399.16","70,976,092.16","106,877,617.29","140,474,609.01","133,307,707.04","223,703,768.54","191,033,227.55","142,455,929.17","103,374,274.66","100,822,916.88","120,340,261.88","130,989,225.01","115,396,207.45","123,352,799.71","159,634,925.59","144,461,334.90","133,152,734.28","141,509,780.12","142,232,514.98","170,126,661.60","221,537,478.49","183,762,220.32","197,476,619.30","352,783,408.62","230,507,702.44","481,133,345.57","403,168,032.56","641,398,423.26","571,085,882.81","492,323,215.41","465,591,480.47","515,004,315.69","488,304,174.22"
预付款项,"6,069,666.73","10,487,143.12","12,263,505.71","18,753,913.05","8,803,410.34","20,751,782.27","7,269,808.51","18,213,457.44","26,665,968.42","25,123,435.53","7,941,857.57","12,137,499.67","12,770,079.13","38,103,151.75","23,913,680.87","14,004,634.72","55,498,196.94","42,645,611.26","16,504,112.90","21,750,246.10","28,768,155.92","35,766,497.21","18,130,828.42","22,822,545.78","35,490,322.46","45,432,580.37","46,548,321.07","38,957,334.74","29,297,929.59","49,009,829.44","26,821,751.52","123,968,098.36","137,325,429.18","77,521,484.46","36,559,534.51","35,469,530.47","47,955,929.95","77,799,975.30","24,241,488.53","25,163,312.43","209,864,532.36","262,975,562.35","100,543,282.24","168,291,787.26"
预收款项,"16,235,734.72","10,886,101.06","17,589,870.89","12,217,648.67","17,439,342.23","11,687,734.27","40,160,110.05","37,242,688.64","43,279,065.88","28,173,473.57","40,643,045.30","38,018,397.21","31,342,700.70","30,695,485.97","66,477,734.21","73,088,444.58","96,718,742.09","57,212,065.61","44,193,105.30","34,882,565.10","28,831,497.63","25,594,589.30","22,157,284.41","28,598,166.16","24,118,788.38","32,698,630.36","48,696,139.83","44,261,140.99","38,094,145.78","49,863,514.28","43,882,437.62","57,986,517.53","60,319,787.32","62,719,322.49","44,161,997.05","33,119,595.89","18,870,669.46","28,730,305.82","28,610,329.11","30,878,249.30","142,234,427.10","70,319,431.51","18,457,095.76","20,427,474.49"
