科目,2007-12-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","47,689,805.00","47,689,805.00","239,689,805.00","239,689,805.00","239,689,805.00","239,689,805.00","239,689,805.00"
长期借款,"2,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,"150,000,000.00",,,,,,,,,,,,,,,,,,,,"1,458,571,862.97","1,430,294,504.46","1,430,144,479.00","1,468,038,169.62"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,"2,216,129.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,"33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00",,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,"600,000.00","600,000.00","3,359,287.16","3,363,039.46","3,363,039.46","3,363,039.46","3,363,039.46","3,363,039.46","3,843,039.46","3,363,039.46","3,843,039.46","3,843,039.46","2,763,039.46","2,763,039.46","2,763,039.46","2,763,039.46","2,763,039.46","2,763,039.46","2,763,039.46"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"52,299,129.38","51,651,382.90","52,675,618.07","76,521,350.67","75,186,817.69","77,929,996.84","82,559,159.46","166,347,632.15","168,609,377.94","169,769,005.08","174,085,419.91","207,043,752.64","199,563,119.53","209,356,770.16","219,210,480.97","314,709,699.81","309,844,668.89","305,263,689.78","307,981,854.33","450,162,350.23","446,719,266.74","442,023,892.01","548,320,794.14","710,684,612.07","721,532,198.56","752,827,896.94","867,156,646.64","902,689,727.65","931,086,791.24","924,054,478.56","927,592,481.05","1,313,654,307.69","1,308,701,241.05","1,320,313,973.95","1,374,137,443.78","1,596,891,346.57","1,584,936,302.81","1,649,603,332.10","1,652,082,191.51","1,911,105,157.21","1,978,340,220.47","2,196,527,406.91"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702,108.48","702,108.48","702,108.48","546,301.23",,,,,,,,,,,
在建工程,"900,497.36","18,927,172.92","29,263,265.11","19,392,631.64","24,833,994.96","41,523,221.78","54,545,510.10","1,934,792.63","9,509,511.54","10,541,180.79","16,968,686.20","16,055,654.53","43,893,052.74","59,233,835.26","74,420,030.77","49,247,935.39","68,082,383.12","100,805,855.53","122,401,315.33","89,424,958.71","116,768,093.76","211,416,931.31","140,081,516.50","63,403,507.41","109,753,619.22","150,679,994.47","138,562,635.89","179,365,924.31","253,807,381.35","296,886,313.05","379,115,675.78","164,938,013.96","230,458,019.14","278,097,594.59","391,760,105.09","271,670,831.84","427,709,476.60","500,697,772.64","664,633,830.10","810,396,810.48","854,893,845.19","810,489,219.45"
其他非流动负债,"3,600,000.00","3,240,000.00","3,060,000.00","3,930,000.00","3,697,500.00","3,465,000.00","3,232,500.00","2,549,189.19","2,336,756.76","2,124,324.33","1,911,891.90","849,729.75","637,297.32","424,864.89","212,432.46",,,,,,,,,"13,430,000.00","12,758,500.01","34,043,000.02","33,371,500.03","69,010,890.00","69,010,890.00","69,010,890.00","69,010,890.00",,,,,,,,,,,
工程物资,,,,,,,,,,,,"23,214.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"6,100,000.00","3,240,000.00","3,060,000.00","3,930,000.00","5,913,629.30","3,465,000.00","3,232,500.00","2,549,189.19","2,336,756.76","2,124,324.33","1,911,891.90","849,729.75","637,297.32","424,864.89","212,432.46",,,,"150,000,000.00",,,,,"14,030,000.00","13,358,500.01","37,402,287.18","36,734,539.49","106,776,037.94","106,104,537.95","126,373,037.96","129,745,730.72","63,711,289.50","76,822,429.51","66,006,345.77","64,225,305.78","62,842,054.87","61,871,104.88","83,003,779.89","1,554,343,629.76","1,529,211,018.16","1,531,436,873.04","1,568,599,828.19"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"191,007,168.21","327,276,202.91","322,365,424.79","227,615,532.72","379,011,409.55","472,599,276.43","448,099,394.85","518,807,150.32","692,865,366.55","936,385,447.39","997,813,683.27","1,165,028,239.12","1,210,440,212.36","1,244,342,816.31","1,397,111,738.17","1,227,957,627.39","1,483,951,630.06","1,466,495,116.82","1,467,613,118.75","1,554,011,699.47","1,616,838,316.52","2,020,013,912.37","1,848,785,067.73","1,819,412,131.82","2,079,427,918.90","2,330,666,963.43","1,409,041,251.83","1,679,053,087.83","1,445,311,917.19","1,726,084,451.17","2,374,539,380.70","2,015,631,747.95","2,110,675,110.09","3,639,619,066.81","4,091,348,010.53","3,870,042,365.19","3,650,444,560.92","5,089,294,288.89","7,236,933,665.88","6,422,235,646.01","5,949,567,312.01","8,427,603,879.58"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"39,560,000.00","39,560,000.00","52,760,000.00","52,760,000.00","52,760,000.00","79,140,000.00","79,140,000.00","79,140,000.00","158,280,000.00","158,280,000.00","158,280,000.00","171,760,000.00","171,760,000.00","343,520,000.00","343,520,000.00","343,520,000.00","343,520,000.00","343,520,000.00","343,520,000.00","343,520,000.00","343,520,000.00","343,520,000.00","359,836,000.00","359,836,000.00","359,836,000.00","359,836,000.00","416,326,636.00","416,326,636.00","416,326,636.00","832,653,272.00","830,693,439.00","830,693,439.00","830,693,439.00","830,693,439.00","883,843,348.00","882,686,848.00","882,656,848.00","882,686,848.00","881,851,515.00","881,851,515.00","881,856,503.00","1,499,161,856.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"30,386,671.38","33,645,871.38","222,055,011.21","237,285,460.77","237,285,460.77","210,905,460.77","210,905,460.77","215,099,560.77","135,959,560.77","135,959,560.77","135,959,560.77","579,019,360.77","579,019,360.77","407,259,360.77","407,259,360.77","415,716,460.77","415,716,460.77","415,716,460.77","415,716,460.77","417,716,460.77","417,716,460.77","417,716,460.77","524,945,333.58","543,102,807.16","550,695,683.85","577,799,738.62","1,795,563,601.33","1,811,466,627.47","1,816,325,823.42","1,405,897,382.02","1,338,896,167.29","1,364,793,419.79","1,366,162,518.09","1,367,029,863.86","1,714,014,867.63","1,772,595,101.63","1,824,626,364.35","1,875,966,237.43","1,932,224,514.29","1,966,261,192.73","1,984,501,971.56","1,384,423,390.30"
无形资产,"1,774,534.05","18,828,575.98","18,760,661.07","18,702,697.50","18,574,222.72","19,641,840.27","19,532,044.14","18,346,413.10","19,459,781.33","18,394,857.73","20,020,800.29","24,644,587.82","24,486,134.99","54,952,791.81","54,329,051.22","69,560,364.78","85,694,978.93","85,293,484.30","85,802,633.70","85,904,004.94","92,663,318.30","123,214,621.19","130,437,462.32","184,467,105.50","184,444,093.56","183,987,213.53","192,292,647.50","261,322,803.05","259,828,455.25","264,153,339.07","283,273,171.06","418,554,895.48","416,914,825.49","418,735,199.61","418,971,780.21","571,525,339.34","569,591,260.26","591,151,010.30","613,937,250.22","626,367,432.97","687,069,268.12","726,010,649.05"
盈余公积,"7,997,169.05","7,997,169.05","7,997,169.05","12,139,369.56","12,139,369.56","12,139,369.56","12,139,369.56","17,959,341.32","17,959,341.32","17,959,341.32","17,959,341.32","24,432,928.57","24,432,928.57","24,432,928.57","24,432,928.57","34,898,617.07","34,898,617.07","34,898,617.07","34,898,617.07","44,063,489.99","44,063,489.99","44,063,489.99","44,063,489.99","57,838,932.83","57,838,932.83","57,838,932.83","57,838,932.83","79,740,153.98","79,740,153.98","79,740,153.98","79,740,153.98","86,174,849.45","86,174,849.45","86,174,849.45","86,174,849.45","86,174,849.45","86,174,849.45","86,174,849.45","86,174,849.45","110,748,883.62","110,748,883.62","110,748,883.62"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,010,890.00","69,010,890.00","69,010,890.00","69,010,890.00","53,445,290.00","196,441,454.00","196,441,454.00","548,699,227.50","545,231,510.00","545,231,510.00","556,817,282.25","549,282,477.75","517,902,930.00","517,902,930.00","517,902,930.00"
商誉,,,,,,,,,,,,"13,469,206.10","13,469,206.10","13,469,206.10","29,370,946.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","13,469,206.10","23,727,851.70","22,907,822.64","22,907,822.64","22,907,822.64","22,907,822.64","22,907,822.64","22,907,822.64","22,907,822.64","22,907,822.64","46,904,264.02","46,904,264.02","46,904,264.02"
未分配利润,"80,507,787.11","98,555,890.45","110,774,254.06","120,489,459.77","122,799,362.64","128,825,452.73","150,658,533.98","169,389,051.79","146,881,801.61","180,426,409.07","217,551,103.70","243,013,485.17","244,720,393.62","246,473,911.86","272,152,979.02","294,138,022.56","286,484,992.89","316,923,840.38","376,965,549.21","439,283,860.59","442,399,015.20","467,899,380.98","602,586,636.82","720,511,049.07","776,619,095.32","872,782,086.75","1,077,437,100.25","1,197,983,028.81","1,242,166,080.19","1,398,769,734.21","1,578,780,611.29","1,838,194,156.27","1,894,126,747.03","2,120,514,252.32","2,476,818,851.41","2,778,451,448.03","2,857,210,052.39","3,140,709,546.39","3,515,722,343.66","3,861,335,252.07","3,960,192,847.52","4,348,025,774.72"
长期待摊费用,,,"202,065.00","6,003,454.52","5,698,194.11","5,636,719.07","5,354,127.41","5,452,073.22","5,462,468.83","5,076,454.18","4,687,988.28","4,540,213.20","4,160,827.34","4,029,621.54","4,549,610.15","3,868,699.24","3,322,188.29","2,912,666.73","2,867,792.95","2,605,418.45","2,513,260.93","2,204,221.18","1,902,864.62","1,409,567.36","1,131,942.09","854,790.38","2,083,770.10","3,759,480.82","4,592,081.04","3,957,624.93","3,850,603.58","5,485,089.94","6,072,983.02","6,058,468.25","6,173,694.71","9,626,571.11","9,021,236.66","11,957,313.91","20,247,415.16","27,321,940.56","27,705,230.34","28,249,160.71"
少数股东权益,"5,984,019.03","9,391,373.85","10,065,493.12","10,195,661.08","9,941,791.49","10,231,757.43","10,618,653.59","11,040,936.68","11,081,517.43","12,608,135.79","13,644,327.00","14,358,458.83","13,599,066.99","9,906,565.89","9,833,103.53","10,128,106.52","9,940,410.28","10,805,569.91","12,430,018.08","12,761,533.31","13,202,482.41","14,470,635.60","17,184,014.25","19,350,445.97","20,103,031.75","22,747,233.70","24,351,456.31","25,660,221.97","26,659,259.54","29,230,986.31","2,239,929.34","2,017,357.37","1,193,344.38","231,946.56","669,093.03","11,991,840.28","12,070,084.72","21,895,335.21","178,834,020.03","179,907,734.68","178,959,198.48","179,589,825.10"
递延所得税资产,"895,119.05","5,453,887.14","2,415,640.99","3,528,247.09","4,364,135.45","3,321,642.68","3,678,859.04","3,770,142.19","3,770,142.19","7,427,050.33","6,093,789.34","9,826,625.31","10,071,733.26","13,197,261.56","15,799,712.92","17,042,351.27","17,063,816.26","16,089,171.37","15,822,496.16","17,312,458.79","17,095,672.53","23,398,017.19","23,188,323.17","28,998,083.59","28,813,756.60","41,273,626.13","42,762,021.92","43,246,812.97","40,541,129.79","46,987,093.29","47,361,095.97","68,899,991.10","68,503,941.12","73,253,342.73","78,923,189.85","125,359,117.76","127,620,399.92","126,141,673.84","116,150,768.96","120,281,754.81","122,835,814.15","137,255,737.63"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,"105,899,673.64","135,594,132.00","55,746,439.88","55,728,472.45","55,136,979.08","47,148,890.40","74,469,690.70","94,479,025.37","133,144,567.94","133,144,567.94","225,308,856.83","307,761,412.86","112,707,419.56","113,944,089.66","173,858,498.64","193,125,132.20","156,257,749.37","220,628,781.07","216,821,487.70","350,398,241.43","204,162,703.57","197,595,306.14","463,925,065.57"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"55,869,279.84","94,861,018.94","103,317,250.24","124,148,381.42","128,657,364.93","148,053,420.64","165,669,700.15","195,851,053.29","206,811,281.83","211,208,548.11","221,856,684.02","275,603,254.17","295,644,073.96","354,239,486.43","397,679,832.13","467,898,256.59","530,477,241.59","556,834,073.81","581,345,298.57","797,778,070.86","857,822,950.36","904,473,328.86","946,128,639.30","1,090,569,061.11","1,139,293,706.53","1,250,562,418.25","1,383,805,953.52","1,569,998,522.84","1,669,469,612.71","1,807,816,911.83","2,005,682,292.00","2,140,147,540.37","2,200,502,922.12","2,326,224,900.41","2,518,999,168.48","2,801,928,583.63","3,010,105,084.96","3,358,970,218.13","3,680,047,325.02","3,986,229,868.62","4,155,033,753.43","4,649,051,308.34"
