科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
分配股利、利润或偿还利息支付的现金,"6,659,811.80","7,479,953.76","3,945,753.39","6,607,010.53","8,475,750.78","1,537,694.00","23,801,051.75","24,884,276.75","27,904,949.59","1,445,008.61","13,140,067.61","15,298,835.88","16,862,389.90","6,253,849.63","33,433,149.25","37,213,622.42","42,303,912.85","9,570,454.65","42,507,706.79","60,081,814.89","62,626,075.67","3,415,411.08","13,669,981.97","28,588,039.93","34,212,979.12","17,961,802.78","38,295,570.24","49,164,953.75","63,761,645.45","34,677,417.05","50,453,110.08","66,500,590.37","105,878,070.68","41,085,827.55","70,019,930.47","149,267,879.46","158,782,774.95","23,193,395.13","49,387,439.14"
收回投资收到的现金,,"7,159,297.73",,,,,,,,,,,,,,,,,,,,,,"500,000.00","500,000.00",,,,,,,,"2,000,000.00",,"1,750,000.00","1,898,000.00","5,898,000.00","6,000,000.00","6,000,000.00"
支付其他与筹资活动有关的现金,,,,,"5,532,125.65","7,124,708.94","6,935,398.05","6,558,818.86","7,716,982.22","8,081,754.88","107,000.00","107,000.00","107,000.00",,"17,383.46","17,383.46","17,383.46",,,"37,537.32","37,537.32",,,,"17,592.19",,"17,665.13","545,054.53","97,291,844.58","15,439,444.51","142,147,351.77","185,569,014.91","275,702,911.02","98,631,065.75","130,794,002.84","149,994,345.50","414,557,560.88","19,942,043.04","228,174,734.32"
取得投资收益收到的现金,"280,706.99","235,907.60",,,"390,074.22",,,,"355,743.49",,,,"489,255.45","170,000.00","170,000.00","679,379.45","679,379.45",,"193,333.67","193,333.67","794,088.66",,,"999,060.41","999,060.41",,"547,405.20","547,405.20","1,312,569.81",,"765,945.54","765,945.54","1,485,839.06","675,833.55","1,871,013.86","1,871,013.86","2,619,992.31",,"2,073,781.61"
筹资活动现金流出小计,"140,359,811.80","96,879,953.76","47,964,068.39","84,607,010.53","107,007,876.43","66,662,402.94","103,736,449.80","140,443,095.61","180,621,931.81","11,026,763.49","19,747,067.61","95,948,335.88","107,511,889.90","46,253,849.63","106,692,532.71","125,473,005.88","160,563,296.31","75,570,454.65","162,507,706.79","281,119,352.21","323,663,612.99","23,415,411.08","78,669,981.97","181,588,039.93","246,230,571.31","126,461,802.78","264,313,235.37","334,910,008.28","479,053,490.03","179,116,861.56","475,600,461.85","640,069,605.28","849,580,981.70","357,716,893.30","643,927,683.31","920,405,974.96","1,292,484,085.83","569,635,438.17","1,012,062,173.46"
处置固定资产、无形资产和其他长期资产收回的现金净额,"85,150.00","410,900.00","116,300.00","163,300.00","297,500.00","41,600.00","182,400.00","268,700.00","357,300.00","86,700.00","147,050.00","231,150.00","983,096.00","321,100.00","371,460.00","4,320,710.00","4,409,310.00","769,700.00","1,688,810.00","2,016,060.00","2,444,140.00","564,760.00","1,104,720.00","1,868,440.00","3,153,505.80","2,210,529.90","2,987,514.90","3,869,135.40","4,753,092.40","1,062,314.00","2,508,789.00","3,865,080.94","4,967,432.94","741,421.00","5,645,611.70","6,776,537.90","7,639,110.90","906,712.00","1,735,304.00"
筹资活动产生的现金流量净额,"-14,809,811.80","14,720,046.24","19,035,931.61","31,392,989.47","542,692,123.57","-66,662,402.94","-98,736,449.80","-70,443,095.61","-96,621,514.24","8,973,236.51","37,244,576.34","-30,912,687.05","-19,269,889.90","13,746,150.37","38,678,320.86","120,929,798.33","124,946,703.69","-55,569,619.78","-106,214,149.79","-142,025,795.21","-125,570,055.99","60,084,588.92","147,346,461.03","84,428,403.07","271,000,871.69","-26,461,802.78","-34,313,235.37","-14,910,008.28","402,436,502.42","180,883,138.44","242,486,223.15","688,930,394.72","564,419,018.30","22,313,106.70","-52,247,683.31","-33,975,974.96","-42,194,085.83","156,662,972.08","-42,877,496.54"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"420,345,550.63"
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.98,-18.69,-60.47,-92.53,153.02,-23.84,34.64
收到其他与投资活动有关的现金,"10,000,000.00",,,,,,,"6,000,000.00","56,630,000.00",,,"26,510,948.40","26,510,948.40",,,,,,,,,,,,,,,"39,525,512.05",,,,,,"72,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"10,365,856.99","7,806,105.33","116,300.00","163,300.00","687,574.22","41,600.00","182,400.00","6,268,700.00","57,343,043.49","86,700.00","147,050.00","26,742,098.40","27,983,299.85","491,100.00","541,460.00","5,000,089.45","5,088,689.45","769,700.00","1,882,143.67","2,209,393.67","3,238,228.66","564,760.00","1,104,720.00","3,367,500.41","4,652,566.21","2,210,529.90","3,534,920.10","43,942,052.65","6,065,662.21","1,062,314.00","3,274,734.54","4,631,026.48","8,453,272.00","73,417,254.55","99,266,625.56","100,545,551.76","106,157,103.21","6,906,712.00","430,154,636.24"
五、现金及现金等价物净增加额,"-23,543,559.72","-1,700,025.91","23,493,056.67","-82,295.23","539,710,405.21","-114,501,946.77","-191,582,888.91","-186,393,744.71","-217,776,259.36","-44,493,769.17","-44,954,196.61","-82,650,164.93","-127,997,306.83","-46,286,434.25","-61,119,663.19","-37,197,536.04","9,527,061.98","-50,831,602.97","-82,474,747.16","-127,648,071.53","-103,494,149.75","16,250,122.01","22,487,455.16","-35,215,232.85","75,112,560.18","-37,551,705.78","-77,976,150.29","-67,859,700.94","163,017,187.59","7,729,488.62","-168,120,858.56","160,355,839.74","-114,672,653.85","71,526,750.23","180,478,340.10","15,920,826.23","175,571,604.16","30,310,098.37","137,511,030.37"
购建固定资产、无形资产和其他长期资产支付的现金,"46,143,804.73","46,266,396.65","17,490,599.86","35,292,552.96","57,394,007.85","33,856,670.44","70,051,610.59","92,516,312.83","122,566,593.13","33,860,385.14","57,953,924.34","86,936,670.16","141,615,930.43","34,927,087.39","73,221,592.74","122,780,140.02","162,574,619.82","28,346,337.32","61,129,737.72","80,618,246.23","96,612,024.47","20,898,503.24","43,865,495.46","51,738,527.48","70,742,630.24","19,452,118.18","60,885,653.42","157,853,084.83","405,618,784.89","138,585,557.39","236,956,031.73","378,453,860.89","482,129,062.24","134,771,370.93","251,090,281.61","278,919,417.92","474,140,992.80","54,373,247.44","89,833,024.77"
期初现金及现金等价物余额,"72,639,326.29","49,095,766.57","47,395,740.66","47,395,740.66","47,395,740.66","587,106,145.87","587,106,145.87","587,106,145.87","587,502,906.79","369,726,647.43","369,726,647.43","369,726,647.43","369,726,647.43","241,729,340.60","241,729,340.60","241,729,340.60","241,729,340.60","251,256,402.58","251,256,402.58","251,256,402.58","251,256,402.58","147,762,252.83","147,762,252.83","147,762,252.83","147,762,252.83","222,874,813.01","222,874,813.01","222,874,813.01","222,874,813.01","385,892,000.60","385,892,000.60","385,892,000.60","385,892,000.60","271,219,346.75","271,219,346.75","271,219,346.75","271,219,346.75","446,790,950.91","446,790,950.91"
投资支付的现金,"1,829,850.00",,,,,,,"6,591,600.00","25,867,600.00",,"27,500,000.00",,,,,"2,800,000.00","2,800,000.00",,,,,,"85,000,000.00","130,000,000.00","40,000,000.00",,,"40,500,000.00","12,000,000.00","10,000,000.00","154,500,000.00","194,500,000.00","367,358,263.25",,"9,465,600.00","9,465,600.00","19,465,600.00","38,500,000.00","20,000,000.00"
期末现金及现金等价物余额,"49,095,766.57","47,395,740.66","70,888,797.33","47,313,445.43","587,106,145.87","472,604,199.10","395,523,256.96","400,712,401.16","369,726,647.43","325,232,878.26","324,772,450.82","287,076,482.50","241,729,340.60","195,442,906.35","180,609,677.41","204,531,804.56","251,256,402.58","200,424,799.61","168,781,655.42","123,608,331.05","147,762,252.83","164,012,374.84","170,249,707.99","112,547,019.98","222,874,813.01","185,323,107.23","144,898,662.72","155,015,112.07","385,892,000.60","393,621,489.22","217,771,142.04","546,247,840.34","271,219,346.75","342,746,096.98","451,697,686.85","287,140,172.98","446,790,950.91","477,101,049.28","584,301,981.28"
