科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"553,922,320.77","1,279,142,889.38","2,113,852,940.52","3,596,920,306.06","581,389,894.50","1,979,838,359.84","3,495,107,250.16","4,723,203,225.47","825,890,569.99","2,430,292,761.90","4,042,612,856.38","6,189,147,593.90","760,965,071.33","2,350,237,554.52","3,526,687,803.51","6,969,012,703.48","1,655,681,246.62","3,157,875,550.99","4,501,795,557.70","5,953,415,802.15","801,677,922.42","2,209,385,892.85","3,347,836,686.56","2,883,229,852.48","1,169,413,057.75","2,524,488,348.68","3,327,198,306.13","5,082,940,629.46","917,156,129.65","2,098,070,813.67","3,407,135,547.67","4,791,300,662.19","486,583,091.45","1,618,477,735.66","2,310,201,824.30","4,161,746,574.68","499,042,084.60","2,235,620,048.22","3,271,485,766.17","4,669,483,873.36","1,033,839,251.13","2,108,884,684.74","3,299,681,915.01"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,000,000.00","400,000.00","2,400,000.00","2,900,000.00","34,050,000.00",,"100,000.00","100,000.00","100,000.00",,"2,253,133.99","2,253,133.99",,,,
收到的税费返还,"1,133.34","656,189.34","2,728,965.98","6,432,010.89","234,800.00","570,391.76","3,863,894.37","13,121,077.74","607,567.70","9,827,040.01","21,865,441.45","25,058,674.33",,"275,400.00","10,890,171.21","10,935,545.46","648,542.16","648,542.16","14,318,013.62","46,935,487.74","7,050,189.30","20,542,345.16","46,707,405.58","52,788,868.54","11,991,148.23","12,029,393.85","15,165,695.51","19,365,608.56","1,448,623.89","51,137,368.47","58,911,060.09","69,922,497.85","238,324.46","484,491.18","8,247,550.18","9,534,629.05","617,569.09","1,127,554.81","1,127,554.81","617,569.09","750,208.27","979,067.01","2,161,860.89"
支付其他与投资活动有关的现金,"41,173.50",861.50,"106,220.90","4,421,347.50","280,329.08","280,640.58","2,546,693.65","5,582,421.65","25,000.00","2,869,900.00","3,131,421.76","3,030,893.00","72,270.00",,"415,703.00",,"70,098.53",,"90,109.03",,,"2,387,787.59","2,387,787.59",,,,,,,,,,,,,,,,,"60,770,873.95",,"5,281,259.00","5,314,216.50"
收到其他与经营活动有关的现金,"23,057,031.85","37,181,815.79","47,586,191.07","58,068,455.13","404,282,293.86","25,035,138.52","49,460,265.40","65,476,140.32","8,207,254.99","36,672,798.66","50,024,132.78","73,185,742.06","12,953,602.91","39,463,052.16","93,770,430.44","243,695,221.39","28,980,954.22","56,331,180.93","103,379,860.56","167,191,522.87","36,267,199.63","94,352,731.63","140,796,095.34","162,735,112.98","16,989,174.73","34,000,745.36","57,499,107.28","104,044,184.77","23,401,297.79","63,919,330.44","95,404,022.10","140,306,655.81","30,696,996.83","62,612,373.78","114,091,765.38","152,837,932.10","25,570,418.62","76,341,803.03","143,003,453.12","201,712,746.38","31,480,281.13","122,009,564.62","253,530,472.51"
投资活动现金流出小计,"64,606,490.36","147,997,987.67","212,941,519.77","638,377,780.45","168,640,727.39","565,075,519.04","1,056,926,406.16","2,169,184,286.34","651,422,800.17","1,432,837,993.07","1,785,418,421.25","2,024,682,352.40","343,744,105.79","367,654,091.95","574,819,108.52","948,182,250.25","180,845,106.72","596,714,730.32","715,764,351.77","701,976,403.07","140,091,324.18","137,357,053.70","353,478,885.14","406,779,399.28","193,704,761.82","245,842,591.98","259,463,632.12","396,299,836.44","13,891,194.46","27,541,749.16","45,297,619.12","68,624,829.93","21,364,070.06","51,736,934.52","105,975,836.22","162,927,577.56","66,190,935.75","76,302,119.70","96,026,690.86","276,574,069.78","76,126,484.33","137,989,480.79","177,325,034.05"
经营活动现金流入小计,"576,980,485.96","1,316,980,894.51","2,164,168,097.57","3,661,420,772.08","985,906,988.36","2,005,443,890.12","3,548,431,409.93","4,801,800,443.53","834,705,392.68","2,476,792,600.57","4,114,502,430.61","6,287,392,010.29","773,918,674.24","2,389,976,006.68","3,631,348,405.16","7,223,643,470.33","1,685,310,743.00","3,214,855,274.08","4,619,493,431.88","6,167,542,812.76","844,995,311.35","2,324,280,969.64","3,535,340,187.48","3,098,753,834.00","1,198,393,380.71","2,570,518,487.89","3,399,863,108.92","5,206,350,422.79","942,006,051.33","2,213,127,512.58","3,561,450,629.86","5,001,529,815.85","517,518,412.74","1,681,574,600.62","2,432,541,139.86","4,324,119,135.83","525,230,072.31","2,313,089,406.06","3,415,616,774.10","4,871,814,188.83","1,066,069,740.53","2,231,873,316.37","3,555,374,248.41"
投资活动产生的现金流量净额,"-63,105,189.96","-145,906,432.92","-209,286,991.59","-633,685,654.91","-165,164,839.57","-495,048,842.35","-733,535,663.72","-1,752,711,646.21","-649,604,657.93","-1,355,891,290.06","-1,624,873,359.15","-1,867,524,963.25","-321,966,255.85","-319,996,203.21","-515,334,468.01","-796,115,299.05","-170,684,360.62","-572,035,670.65","-520,414,928.88","-504,391,151.97","-142,431,487.87","-115,929,865.59","-253,759,067.03","-251,707,177.47","-146,026,154.29","-196,990,014.80","-210,565,974.94","-226,972,293.64","334,685,513.09","488,102,779.33","470,529,759.37","447,588,317.58","505,286,974.94","489,695,461.81","437,555,613.11","380,614,391.77","-65,743,264.20","-75,795,938.15","-86,036,743.63","-98,335,919.94","-42,162,207.68","129,785,367.78","138,836,508.28"
购买商品、接受劳务支付的现金,"981,238,222.51","1,515,162,596.61","2,086,297,515.38","2,937,284,913.30","1,060,737,446.41","1,863,494,797.65","3,072,337,589.88","3,837,610,564.61","1,316,074,771.84","2,470,411,921.30","3,718,240,641.33","5,150,124,525.18","1,098,354,501.83","2,568,332,109.15","3,502,994,624.41","5,533,140,509.09","1,089,414,223.38","2,640,953,961.39","3,865,064,294.55","5,062,726,061.44","887,146,400.45","2,317,822,315.44","3,030,919,306.71","2,004,977,992.15","826,863,537.89","1,818,632,100.11","2,713,168,543.20","3,612,762,682.93","860,963,394.08","1,652,663,127.90","2,479,949,175.60","3,401,753,437.52","793,434,661.23","1,630,663,137.52","2,176,270,504.81","3,073,972,434.06","526,171,793.25","1,637,968,995.24","2,394,680,645.97","3,072,803,489.08","697,433,204.26","1,557,303,770.90","2,634,189,728.93"
吸收投资收到的现金,,"1,385,027.70","2,565,792.81","5,065,762.96","484,835,800.00","489,523,880.00","494,581,824.24","726,106,824.24",,,,,,,,"739,785.00",,"2,413,835,956.72","2,413,835,956.72","2,413,835,956.72",,"25,410,368.81","25,410,368.81","25,269,889.29",,,,,,,,"791,599,996.95",,,,,,,,,,"484,056.58","484,056.58"
