科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"1,394,894,145.18","3,012,903,689.37","4,317,925,088.67","6,067,811,350.96","1,914,746,894.70","4,154,754,640.99","5,457,998,386.81","5,773,763,610.24","1,756,005,351.23","4,063,076,060.33","3,860,929,653.52","4,993,478,551.74","667,945,584.36","1,578,938,879.97","2,437,401,260.65","3,263,332,776.49","1,218,576,604.35","2,134,027,596.17","3,232,719,593.14","4,420,265,630.55","1,172,053,595.33","2,553,906,461.87","3,402,716,545.87","4,087,970,722.13","822,688,699.70","2,526,369,491.74","3,864,263,263.84","3,223,546,528.50","1,227,146,473.85","2,079,307,980.93","3,592,998,112.53","4,251,109,973.12","1,245,562,172.21","2,307,455,109.79","3,330,525,991.01","3,522,221,275.11","746,219,609.48","1,640,463,325.72","2,499,631,511.94","3,497,017,140.60","928,897,991.15","2,198,193,499.94","3,299,629,033.19","3,049,820,108.05","825,475,270.99"
取得子公司及其他营业单位支付的现金净额,,"238,672,099.43","213,547,256.60",,,"52,519,400.00",,,,,,"50,619,998.15",,,,,,,,,,"54,542,200.00",,"54,542,200.00",,,,,,,,"13,982,500.00",,,,,,,,,,,,,
收到的税费返还,,"26,972.35","933,332.83","907,000.00",170.00,"276,436.69","290,962.69",,"32,104,757.32","32,091,939.94","32,091,939.94","32,091,890.54","42,000.00","42,253.80","58,910.34","6,541,817.79",,,,"1,023.61",,,,,,,,,,,,,,,"2,004,574.44",,"1,654.70","26,272.16","136,893.66",,"5,777,963.69","5,800,949.12","5,800,949.12","5,767,999.97","5,799,132.17"
支付其他与投资活动有关的现金,"25,262,658.91","8,479,063.01",,"103,478,727.86",,"38,500,000.00","47,010,514.81",,"2,983,458.34","1,899,800.95","4,086,047.15",,"5,931,535.00","-40,199,270.78","34,391,426.08","56,621,549.45","10,571,556.58","15,120,673.18","19,431,621.18",,"88,896,423.00","55,557,810.09","182,232,209.60",,"11,236,325.08","9,490,461.21","34,762,657.76",,"426,952.29","1,752,654.66","2,516,746.29",,"2,083,074.94","2,699,831.94","3,171,419.26","47,564,590.59","77,508.59","1,380,000.00","1,380,000.00",,"196,540.65",,"196,161.65",,
收到其他与经营活动有关的现金,"16,754,567.35","16,809,622.06","31,656,013.74","3,229,278.32","28,983,169.40","21,009,554.85","86,305,851.53","30,774,264.89","54,398,825.68","94,396,699.04","108,732,676.52","85,721,836.55","19,016,173.19","82,958,341.58","92,592,492.69","59,968,625.80","21,841,786.34","16,218,410.71","42,561,525.89","46,891,324.83","110,035,784.60","19,959,186.13","97,463,229.98","21,198,296.45","52,309,492.36","1,659,265.64","6,266,109.70","68,515,388.91","20,906,499.81","7,744,802.06","19,646,985.33","36,646,930.31","29,022,709.16","26,096,699.59","59,816,948.43","60,176,741.99","1,686,219.96","2,483,016.77","22,998,958.15","16,158,538.79","2,931,534.89","3,645,459.07","11,235,188.58","10,004,498.71","1,473,919.91"
投资活动现金流出小计,"330,337,432.38","481,923,941.55","628,491,907.19","905,525,053.94","134,824,093.27","361,934,160.65","528,336,707.60","902,273,201.53","250,591,406.94","503,626,788.48","736,875,986.27","1,036,688,509.65","273,723,111.02","508,900,753.95","898,106,002.58","1,208,620,669.85","293,272,121.44","785,868,571.36","1,071,298,527.02","1,743,710,082.63","460,827,199.76","894,932,992.37","1,579,609,193.35","2,411,689,017.20","894,058,000.96","1,535,468,852.20","2,261,593,333.62","1,264,616,509.06","396,838,371.76","579,867,348.83","958,206,001.10","659,210,743.91","10,563,579.45","-57,470,679.74","-65,372,904.63","151,531,712.77","5,810,228.73","27,497,974.33","28,263,153.15","74,118,343.32","4,260,563.46","2,296,601.37","2,871,968.22","157,057,831.78","2,613,361.02"
经营活动现金流入小计,"1,411,648,712.53","3,029,740,283.78","4,350,514,435.24","6,071,947,629.28","1,943,730,234.10","4,176,040,632.53","5,544,595,201.03","5,804,537,875.13","1,842,508,934.23","4,189,564,699.31","4,001,754,269.98","5,111,292,278.83","687,003,757.55","1,661,939,475.35","2,530,052,663.68","3,329,843,220.08","1,240,418,390.69","2,150,246,006.88","3,275,281,119.03","4,467,157,978.99","1,282,089,379.93","2,573,865,648.00","3,500,179,775.85","4,109,169,018.58","874,998,192.06","2,528,028,757.38","3,870,529,373.54","3,292,061,917.41","1,248,052,973.66","2,087,052,782.99","3,612,645,097.86","4,287,756,903.43","1,274,584,881.37","2,333,551,809.38","3,392,347,513.88","3,582,398,017.10","747,907,484.14","1,642,972,614.65","2,522,767,363.75","3,513,175,679.39","937,607,489.73","2,207,639,908.13","3,316,665,170.89","3,065,592,606.73","832,748,323.07"
投资活动产生的现金流量净额,"-330,136,432.38","-481,416,941.55","-626,781,636.85","-882,903,364.18","-134,650,194.57","-361,301,068.10","-474,864,679.68","-897,881,141.54","-247,975,146.94","-502,794,842.87","-717,500,313.27","-1,035,139,685.99","-238,567,869.33","-451,120,735.94","-804,989,035.52","-1,135,116,813.55","-286,209,944.83","-768,809,667.99","-1,045,833,809.76","-1,684,535,765.06","-437,155,258.86","-868,371,968.03","-1,473,968,836.79","-2,066,570,053.93","-298,935,109.77","-759,342,111.59","-1,096,058,355.93","-1,243,507,558.10","-194,193,401.66","-290,018,451.24","-284,547,543.33","-590,277,866.75","-10,025,827.03","379,502,603.30","388,224,812.23","480,844,430.98","-5,690,795.32","3,950,525.67","38,993,146.85","46,672,087.48","-4,260,563.46","-2,296,601.37","-2,436,923.41","-155,504,722.93","-2,563,352.26"
购买商品、接受劳务支付的现金,"840,874,688.35","1,669,758,457.25","2,758,610,325.45","4,404,762,874.96","1,459,321,988.51","3,114,982,586.57","4,305,014,078.17","5,043,411,830.11","1,011,076,933.09","2,372,669,639.22","1,863,950,371.86","2,638,371,470.76","875,788,444.60","1,387,871,001.14","2,070,222,532.11","3,019,100,702.17","717,514,482.04","1,312,029,067.36","2,255,563,007.95","3,035,222,957.13","1,087,937,728.68","829,802,325.47","2,872,792,280.81","4,009,729,601.88","833,723,161.44","2,098,562,486.38","3,167,342,781.50","2,443,558,843.49","1,190,650,681.44","1,752,390,218.75","2,318,182,850.59","3,678,694,912.09","952,315,719.58","2,030,063,443.51","2,785,956,308.95","2,987,695,756.44","585,284,073.50","1,093,108,288.60","1,799,118,471.81","2,851,429,538.99","867,803,333.41","1,746,231,490.80","2,691,950,014.28","2,171,765,700.58","699,080,029.17"
吸收投资收到的现金,,"9,817,616.63",,,,,"49,000,000.00","49,000,000.00","8,000,000.00","8,000,000.00","98,000,000.00","98,000,000.00",,,,,,"98,000,000.00","98,000,000.00","98,000,000.00",,,,,,,,,,,,,,,,,,,,,,"2,200,000.00","1,600,000.00","1,600,000.00",
支付给职工以及为职工支付的现金,"102,368,557.17","168,121,174.77","206,613,235.76","438,776,583.90","109,986,919.15","205,985,523.60","268,564,120.14","401,275,946.11","127,849,603.40","213,160,167.79","314,825,287.14","490,191,902.75","128,377,744.06","239,230,466.65","335,745,308.34","524,014,753.75","115,382,174.81","210,251,619.26","294,676,891.41","503,216,733.67","132,253,269.13","236,389,070.62","359,018,911.88","486,034,589.79","107,996,146.99","184,561,563.80","280,147,215.72","438,409,554.92","89,538,902.07","181,707,690.60","246,187,872.28","395,364,409.87","98,782,656.26","128,374,590.53","176,494,586.80","348,262,958.50","74,986,324.23","133,010,030.32","180,222,857.05","273,446,893.41","69,235,806.69","137,409,521.17","183,396,474.97","286,612,331.12","83,346,463.50"
取得借款收到的现金,"40,000,000.00","230,000,000.00","430,877,810.08","1,090,957,300.00","230,000,000.00","566,046,313.34","890,000,000.00","2,360,500,000.00","296,340,000.00","1,397,000,000.00","1,964,000,000.00","1,594,500,000.00","1,246,190,272.66","2,491,190,272.66","4,019,835,058.04","3,033,000,000.00","492,500,000.00","938,052,106.89","1,838,223,876.54","3,379,767,245.83","947,387,719.22","2,149,609,486.35","4,249,609,486.35","6,127,527,031.63","1,350,142,000.00","3,117,418,492.41","3,758,749,862.80","4,424,021,226.75","785,935,819.00","1,791,345,823.50","2,361,900,000.00","3,873,705,119.19","764,680,105.55","643,500,000.00","1,166,000,000.00","2,590,900,000.00","266,000,000.00","1,192,551,927.24","2,106,665,458.44","1,626,500,000.00","516,000,000.00","1,451,954,531.79","2,204,300,064.28","1,515,000,000.00",
支付的各项税费,"47,368,135.40","112,289,959.05","159,660,767.18","172,136,726.91","53,483,288.29","117,785,369.66","168,093,423.28","210,493,815.65","60,357,675.92","94,595,853.42","126,559,217.80","123,637,905.78","46,530,304.98","58,012,230.40","63,640,406.57","69,957,389.41","36,084,524.13","77,343,377.28","92,131,731.44","106,456,593.90","25,029,010.10","35,218,415.41","47,918,332.87","60,681,603.58","4,871,988.05","38,439,603.15","46,144,392.56","72,403,216.09","5,262,276.28","25,559,864.77","36,443,312.54","51,736,666.44","9,595,023.77","23,168,401.36","34,045,517.07","38,110,988.61","11,995,380.06","16,907,785.89","20,733,250.13","35,301,503.04","15,732,127.90","38,417,486.88","71,639,755.35","92,612,088.93","25,319,335.90"
收到其他与筹资活动有关的现金,"1,968,919.20","2,398,379.33","4,446,685.76","9,131,240.99","780,101.09","2,068,266.73","2,726,363.11","23,767,851.46","1,032,110.79","3,294,769.08","5,711,091.37","868,923,637.28","150,294,600.16","60,628,448.41","60,944,418.70","433,681,865.51","101,098.95","419,063.72","2,110,511.75","2,012,887.80","145,905.26",,"626,255.52","200,000,000.00","83,044.51","22,514,748.49","25,819,243.22","621,455,521.85","284,283,240.46","286,803,605.79","598,294,539.35","1,219,389,700.00","59,909.57",,"100,301,152.00","127,201,036.19",,,,"490,333,513.12","71,225.70","128,437.46","466,712.46","315,500,000.00",
支付其他与经营活动有关的现金,"56,685,324.11","133,176,501.41","208,063,457.34","85,974,995.86","41,808,961.93","144,147,271.73","334,437,305.06","119,990,775.83","50,698,746.47","98,075,375.14","116,147,964.70","134,864,196.86","117,218,273.62","100,698,940.00","141,853,612.93","117,506,328.36","34,436,701.67","46,616,351.63","84,841,047.50","111,977,000.15","73,824,580.83","66,962,479.21","116,971,423.30","109,183,627.48","17,139,915.74","45,673,374.65","81,638,639.44","92,644,504.78","87,517,682.06","50,208,840.89","290,925,220.37","71,644,305.34","57,908,389.52","28,803,356.40","40,797,756.35","74,394,999.14","21,151,897.42","18,628,402.44","28,059,122.36","38,237,937.01","37,331,284.44","50,591,494.10","62,205,591.14","41,429,778.66","20,531,130.69"
筹资活动现金流入小计,"41,968,919.20","242,215,995.96","435,324,495.84","1,100,088,540.99","230,780,101.09","568,114,580.07","941,726,363.11","2,433,267,851.46","305,372,110.79","1,408,294,769.08","2,067,711,091.37","2,561,423,637.28","1,396,484,872.82","2,551,818,721.07","4,080,779,476.74","3,466,681,865.51","492,601,098.95","1,036,471,170.61","1,938,334,388.29","3,479,780,133.63","947,533,624.48","2,149,609,486.35","4,250,235,741.87","6,327,527,031.63","1,350,225,044.51","3,139,933,240.90","3,784,569,106.02","5,045,476,748.60","1,070,219,059.46","2,078,149,429.29","2,960,194,539.35","5,093,094,819.19","764,740,015.12","643,500,000.00","1,266,301,152.00","2,718,101,036.19","266,000,000.00","1,192,551,927.24","2,106,665,458.44","2,116,833,513.12","516,071,225.70","1,454,282,969.25","2,206,366,776.74","1,832,100,000.00",
经营活动现金流出小计,"1,047,296,705.03","2,083,346,092.48","3,332,947,785.73","5,101,651,181.63","1,664,601,157.88","3,582,900,751.56","5,076,108,926.65","5,775,172,367.70","1,249,982,958.88","2,778,501,035.57","2,421,482,841.50","3,387,065,476.15","1,167,914,767.26","1,785,812,638.19","2,611,461,859.95","3,730,579,173.69","903,417,882.65","1,646,240,415.53","2,727,212,678.30","3,756,873,284.85","1,319,044,588.74","1,168,372,290.71","3,396,700,948.86","4,665,629,422.73","963,731,212.22","2,367,237,027.98","3,575,273,029.22","3,047,016,119.28","1,372,969,541.85","2,009,866,615.01","2,891,739,255.78","4,197,440,293.74","1,118,601,789.13","2,210,409,791.80","3,037,294,169.17","3,448,464,702.69","693,417,675.21","1,261,654,507.25","2,028,133,701.35","3,198,415,872.45","990,102,552.44","1,972,649,992.95","3,009,191,835.74","2,592,419,899.29","828,276,959.26"
偿还债务支付的现金,"50,000,000.00","784,446,534.75","953,538,254.03","1,077,609,474.34","30,000,000.00","330,401,102.49","699,659,800.10","1,194,234,302.84","300,035,400.00","2,186,096,600.11","2,963,831,600.28","2,661,743,195.72","287,533,068.75","1,597,195,738.64","2,875,096,875.27","1,340,638,882.21","300,195,660.00","699,160,421.81","1,116,847,385.54","1,607,908,573.37","383,642,830.00","894,458,040.29","1,622,076,434.00","2,070,343,837.71","543,203,251.96","2,120,960,398.87","2,722,577,834.05","2,467,692,742.83","678,462,066.16","2,008,023,457.58","3,298,539,195.40","3,751,191,722.64","640,140,472.74","843,936,942.50","1,789,568,480.71","2,636,166,666.66","326,020,230.10","1,483,424,572.46","2,545,099,018.70","1,909,500,000.00","440,364,778.79","1,693,745,880.64","2,409,598,315.34","1,546,000,000.00","20,000,000.00"
经营活动产生的现金流量净额,"364,352,007.50","946,394,191.30","1,017,566,649.51","970,296,447.65","279,129,076.22","593,139,880.97","468,486,274.38","29,365,507.43","592,525,975.35","1,411,063,663.74","1,580,271,428.48","1,724,226,802.68","-480,911,009.71","-123,873,162.84","-81,409,196.27","-400,735,953.61","337,000,508.04","504,005,591.35","548,068,440.73","710,284,694.14","-36,955,208.81","1,405,493,357.29","103,478,826.99","-556,460,404.15","-88,733,020.16","160,791,729.40","295,256,344.32","245,045,798.13","-124,916,568.19","77,186,167.98","720,905,842.08","90,316,609.69","155,983,092.24","123,142,017.58","355,053,344.71","133,933,314.41","54,489,808.93","381,318,107.40","494,633,662.40","314,759,806.94","-52,495,062.71","234,989,915.18","307,473,335.15","473,172,707.44","4,471,363.81"
分配股利、利润或偿还利息支付的现金,"4,190,923.99","205,109,873.74","235,083,503.69","441,729,416.89","15,920,385.64","264,152,623.53","309,903,809.44","337,420,752.88","28,203,936.43","143,213,558.77","174,792,412.45","205,985,798.00","57,075,525.15","105,141,979.36","138,863,915.55","188,440,877.13","41,198,989.31","91,105,828.24","147,368,887.48","244,624,705.28","82,732,963.43","176,378,850.63","326,873,804.96","537,888,371.65","124,364,273.41","282,029,267.03","425,629,465.64","617,241,762.66","134,068,033.18","279,569,478.53","422,243,155.89","613,894,116.75","47,421,294.74","168,017,883.22","208,484,154.20","346,763,532.10","38,481,218.09","116,514,444.56","140,152,164.07","280,740,898.28","24,645,545.09","51,831,052.02","78,214,290.55","99,053,824.13","6,505,767.01"
收回投资收到的现金,,"198,000.00","308,238.50",,,"100,000.00","100,000.00","5,855.29",,,,,,,,,,,,,,,,"325,719,846.49","580,573,299.33","772,629,104.10","1,145,808,207.76","13,000,000.00","202,162,008.33","235,183,515.18","597,236,652.77",,,,"320,000,000.00",,,,,,,,"50,000.00",,"50,000.00"
支付其他与筹资活动有关的现金,"3,126,915.29","4,520,979.39","4,702,291.85","2,287,451.08","10,102.07","124,177.57","143,537.90","164,501,437.19","40,460.17","175,604.94","760,089.44","524,064,064.57","82,528,370.80","72,361,889.16","3,172,594.18","438,472,372.73","111,878,670.68","216,538.62","245,669,665.57","231,012,547.91","11,785,538.56","3,867,952.70","22,908,808.28","1,173,545,419.64","497,378.87","28,055,513.05","27,078,800.99","738,568,553.68","154,207,349.33","223,542,247.45","347,415,689.01","703,700,807.12","177,682,583.48","173,746,694.45","131,010,300.63","577,211,360.90","-11,374,550.62","26,280,360.53","26,240,503.19","341,768,017.29","21,372,770.42","1,395,740.42","1,765,364.88","476,256,065.43",
取得投资收益收到的现金,,,"35,012.12","18,172,800.00",,"210,000.00","362,170.86","210,000.00",,,"210,000.00","60,000.00",,,,,,,,,,,,"343,723.41","1,566,693.11","1,496,431.51","1,593,895.73","3,315,748.37","40,923.27","1,259,947.93","1,424,726.03","1,661,378.80",,"960,000.00","960,000.00","960,000.00",,"1,344,000.00","1,344,000.00","1,344,000.00",,,"384,244.81","384,244.81",8.76
