科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"97,591,291.77","175,815,691.65","209,161,574.58","137,978,430.88","198,993,721.49","208,983,101.52","108,692,885.90","121,728,249.60","189,790,508.92","197,037,918.77","114,577,732.79","111,381,879.60","154,672,044.15","160,993,845.51","91,947,128.15","134,375,669.74","202,718,713.70","119,736,696.08","95,656,890.64","150,684,969.29","81,052,460.66","137,879,185.50","113,763,993.58","130,341,903.47","105,530,527.01","116,599,075.79","114,476,198.45","146,203,178.90","148,013,139.87","132,604,008.56","237,999,935.44","136,142,951.64","155,660,870.97","126,959,854.99","81,225,305.62","554,338,142.40","334,827,660.09","312,641,572.34","445,397,883.05","561,713,814.26","436,975,874.25","732,808,762.89","461,964,087.52","1,116,484,308.44","771,238,895.95","1,287,619,821.57"
短期借款,"156,700,000.00","181,700,000.00","161,000,000.00","180,122,498.89","281,723,246.58","258,141,230.10","276,419,566.57","233,596,360.90","211,802,064.90","158,000,000.00","148,000,000.00","204,000,000.00","239,031,426.50","223,000,000.00","219,000,000.00","277,000,000.00","385,768,401.52","398,012,323.01","380,798,401.55","791,052,403.56","770,799,528.01","607,415,915.66","634,699,625.38","641,423,160.35","625,953,403.62","578,463,767.42","570,513,860.00","906,628,600.00","843,919,517.51","720,910,000.00","558,525,000.00","542,190,000.00","546,369,429.35","528,568,000.00","518,306,500.00","901,321,465.27","830,431,200.00","897,500,000.00","1,147,500,000.00","801,500,000.00","854,000,000.00","942,574,287.79","992,123,899.00","1,194,482,975.67","1,075,500,000.00","1,083,500,000.00"
交易性金融资产,,,,,,,,"48,610.95",,,,"51,346.11","51,346.11",,,"1,096,826.58","1,096,826.58","416,117.46","1,096,826.58","353,484.80","353,484.80","174,450.00",,"215,426.02","215,426.02","413,176.02","126,600.00",,,,,,,,,"5,873,290.30","3,211,610.92","2,965,507.29","2,425,780.98","2,296,326.33","1,971,693.90","1,613,204.10","2,260,477.35","1,764,566.46","1,344,336.75","1,929,870.09"
交易性金融负债,,,,,,,,,,,,"91,500.00","91,500.00","25,840.00","3,000.00",,,,,"94,225.00","94,225.00",,"156,495.00","27,200.00",,,,,,,,"69,100.00",,,,,,"212,550.00",,"1,780,800.01",,,,"448,000.00","448,000.00","131,050.03"
应收票据,"50,772,867.60","107,801,536.89","16,888,908.90","93,244,698.31","112,674,222.98","71,962,685.71","88,128,017.50","68,177,306.78","69,353,238.77","67,469,502.28","64,920,027.06","57,194,864.47","109,899,165.12","65,247,796.92","129,511,757.26","94,149,914.55","179,319,676.33","162,758,047.62","302,608,664.66","542,010,515.04","421,844,638.00","154,209,031.52","136,997,498.47","213,009,649.17","261,359,709.65","232,990,381.61","244,808,583.99","253,940,626.23","274,510,213.08","184,093,886.32","194,595,895.36","198,449,590.45","158,911,963.37","154,261,248.10","221,953,893.45","190,606,247.03","94,273,158.55","163,270,316.00","228,978,172.71","115,243,231.10","112,460,379.55","196,408,091.23","246,361,283.70","277,524,721.60","522,226,597.72","635,928,064.68"
应付票据,"73,180,000.00","95,633,000.00","201,040,000.00","148,770,000.00","150,650,000.00","183,220,000.00","53,770,000.00","23,800,000.00","96,100,000.00","144,225,000.00","94,640,000.00","70,730,000.00","141,570,000.00","138,190,000.00","41,613,641.00","28,660,000.00","41,086,200.00","24,075,000.00","24,000,000.00","13,990,000.00","8,500,000.00","19,450,000.00","16,620,000.00","20,960,000.00","17,500,000.00","39,737,300.00","65,709,000.00","39,640,000.00","64,665,620.60","95,115,620.60","82,525,663.66","87,431,292.38","76,461,192.72","41,731,951.00","47,550,000.00","69,791,752.19","80,729,766.00","77,543,196.00","73,975,883.00","77,907,680.46","78,824,420.26","72,497,211.00","107,261,915.51","109,846,739.50","86,812,272.80","147,012,622.64"
应收账款,"311,240,538.73","266,372,435.47","350,757,329.06","374,632,705.53","340,576,225.49","380,306,687.41","363,301,394.49","323,835,383.49","245,599,832.86","249,568,409.41","321,051,621.31","325,478,049.57","328,752,434.25","391,494,334.39","323,323,588.14","425,609,370.25","468,971,273.22","501,952,163.85","425,268,125.64","591,623,330.60","671,394,194.99","640,407,097.97","680,585,409.60","611,346,838.01","632,224,334.78","613,945,175.36","623,301,067.87","931,725,065.83","883,035,505.23","930,486,206.72","950,739,205.69","910,083,447.65","932,800,852.33","977,759,334.08","873,720,143.62","2,306,137,403.74","2,693,192,930.02","2,913,822,969.40","2,221,358,417.50","1,303,833,738.43","1,571,421,311.19","1,703,325,219.62","1,793,488,401.69","1,511,545,216.90","1,722,485,446.04","1,830,568,056.80"
应付账款,"117,220,441.37","145,886,687.97","140,151,567.72","128,219,648.28","87,519,316.81","84,998,558.47","111,022,510.60","89,725,570.26","82,995,227.14","77,475,468.45","86,525,090.98","93,167,909.51","83,317,595.66","108,495,266.67","92,267,010.31","130,947,127.74","155,139,793.22","158,452,730.57","151,044,461.00","150,048,417.23","225,426,778.23","163,250,887.56","185,968,017.92","146,419,210.66","149,997,533.23","134,142,919.46","133,515,931.38","212,690,268.15","194,205,107.94","230,734,755.62","212,203,232.85","182,725,781.55","195,613,433.33","188,261,892.41","146,536,366.71","300,865,687.75","287,281,283.23","313,107,472.39","324,013,382.02","444,939,487.03","608,662,725.07","635,090,072.57","841,467,810.80","1,099,792,298.66","1,190,219,444.15","1,445,718,465.90"
预付款项,"16,124,425.55","12,992,121.81","21,620,273.56","10,838,360.74","6,792,159.78","6,121,064.93","8,715,194.68","18,175,011.08","23,554,189.43","13,460,287.85","10,157,493.76","27,788,972.20","39,126,034.52","25,375,239.73","21,000,754.11","27,409,608.95","36,133,102.68","38,696,437.54","44,144,086.09","26,112,769.28","21,724,203.52","35,384,414.92","19,565,595.77","6,283,895.63","6,255,636.03","13,317,050.95","42,779,861.71","12,985,578.52","13,040,498.79","29,589,108.96","25,661,587.44","15,032,052.30","27,979,312.75","29,319,157.82","37,496,941.83","202,909,361.72","218,373,705.80","83,194,106.03","86,371,178.43","64,040,179.46","84,561,167.74","99,311,860.33","221,572,687.05","87,824,728.95","111,069,081.83","163,946,653.40"
预收款项,"19,687,419.37","46,971,124.97","19,275,482.19","22,536,521.68","19,823,854.24","21,357,808.33","20,788,791.28","24,403,398.36","24,541,612.13","34,506,890.44","31,936,686.13","30,992,468.21","39,505,124.26","27,431,149.85","19,978,731.30","21,827,597.77","8,552,812.30","26,181,129.93","23,494,133.07","14,076,161.78","16,329,713.27","17,859,274.15","24,422,577.11","18,682,609.73","18,423,593.01","20,517,093.27","17,580,596.02","50,265,067.87","54,315,983.81","67,041,441.86","62,030,317.18","42,612,073.95","49,583,155.19","67,062,258.30","54,814,989.88","71,971,423.23","101,257,444.48","90,404,504.69","103,200,327.44","116,694,327.16","146,622,938.36","144,737,334.72","98,250,717.78","132,846,147.06","158,243,099.90","94,810,282.57"
其他应收款,"13,213,030.24","20,275,198.39","26,524,938.61","18,000,251.82","31,669,339.22","28,976,470.18","26,275,974.95","28,542,575.91","31,490,779.23","20,232,294.76","24,770,538.80","15,410,419.05","14,920,812.91","10,294,567.90","13,860,999.71","16,066,734.52","8,652,960.67","6,814,737.02","6,485,531.27","5,925,894.85","17,532,747.43","15,806,762.65","19,958,622.52","16,713,320.40","27,512,175.62","17,319,824.57","20,595,900.84","14,401,544.26","15,156,845.93","18,629,099.45","10,514,882.80","42,693,879.69","51,678,402.38","31,085,211.19","78,372,527.53","108,825,969.70","132,733,329.87","319,513,478.67","289,794,981.56","1,309,811,376.15","1,390,576,040.24","792,996,009.86","845,280,945.50","979,197,446.19","738,981,339.64","161,375,962.97"
应付职工薪酬,"7,453,934.73","5,902,355.04","6,069,291.12","5,090,115.63","3,660,994.91","3,622,743.12","3,209,168.95","6,323,131.20","4,097,553.08","3,713,199.99","3,958,332.67","6,054,294.64","4,092,110.05","4,738,375.72","4,375,990.19","8,449,536.05","4,421,582.61","4,871,842.29","5,035,936.67","6,664,362.92","4,687,847.78","5,411,728.68","5,780,223.46","6,454,544.78","6,440,293.56","6,282,169.45","6,473,653.72","11,639,756.24","7,384,270.43","8,896,325.87","8,181,385.05","12,307,647.27","14,257,660.71","11,846,542.52","8,431,782.58","14,533,419.91","9,686,449.63","10,472,273.62","12,163,390.00","25,450,178.28","9,430,798.20","11,911,487.81","13,475,018.41","39,109,238.89","21,785,166.54","24,843,166.20"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,740,823.74","3,932,327.15","2,845,715.83","5,995,348.75","7,565,574.31","5,912,725.10","5,989,046.62","9,259,560.52","7,013,680.08","4,324,155.57","2,722,639.45","7,474,732.74","6,490,398.32","8,968,710.88","12,284,400.82","20,826,081.87","19,637,597.30","21,304,655.88","21,375,526.48","43,148,304.45","27,966,664.10","21,107,252.20","22,250,842.06","38,021,876.36","31,243,402.05","31,716,203.30","35,811,533.92","82,164,437.94","79,408,908.93","69,319,336.68","59,543,807.54","54,316,219.43","59,119,797.15","53,839,113.22","45,866,114.92","83,446,880.15","67,929,813.66","42,957,406.79","58,460,254.24","87,239,911.42","73,433,684.73","113,368,109.76","127,916,757.68","184,069,685.36","190,664,307.76","222,233,323.62"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,875,583.33","369,133.33",,,,,,,,,
应付利息,,,,"334,627.29","359,385.28","1,373,642.28","1,795,213.38","844,101.10","908,982.78","401,989.15","174,081.48","389,276.67","163,209.07","570,639.98","760,617.94","359,170.53","489,315.64","864,872.89","316,900.48","1,453,409.50","1,686,778.37","1,204,438.99","1,652,694.27","1,309,550.10","2,221,375.90","2,372,327.36","2,416,118.81","1,839,875.86","2,623,486.90","1,691,021.94","1,097,987.35","1,086,934.43","1,353,086.21","1,169,389.90","1,450,160.07","3,638,386.58","3,873,060.30","1,486,152.66","2,033,961.69","1,833,084.24","1,216,350.02","1,575,405.95","2,935,882.11","2,949,053.83","2,451,785.57","2,452,304.35"
应收股利,,,,,,,,,,,,,,,,,,,,,"725,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,499.65",,,,,,,,,,,,,,,"600,000.00","600,000.00","600,000.00"
存货,"83,810,173.72","95,498,145.71","96,333,313.83","107,103,226.18","88,421,974.91","105,384,358.17","105,706,605.46","72,446,197.63","81,407,057.43","83,428,902.40","79,881,415.41","86,811,802.69","96,308,046.10","103,683,164.00","105,248,790.36","83,376,298.87","105,815,116.21","108,629,860.63","119,593,614.72","206,231,818.48","214,433,756.37","183,622,646.53","188,536,383.05","191,774,148.89","184,258,697.67","175,603,447.79","185,961,728.91","220,450,528.93","198,456,982.31","203,431,135.02","218,184,035.44","190,787,243.39","195,670,643.84","180,225,506.27","159,384,422.62","569,520,707.57","359,797,047.47","209,387,637.97","242,182,809.94","258,170,656.46","290,094,642.78","318,554,366.30","298,408,969.39","407,338,634.57","431,130,884.95","499,979,204.80"
其他应付款,"81,026,723.83","70,723,520.18","23,068,386.92","86,717,521.54","56,134,995.21","63,996,358.25","40,404,744.87","57,227,233.38","30,034,539.14","23,574,747.84","60,246,027.05","10,733,106.45","22,800,328.98","32,423,552.42","72,504,263.76","64,200,378.36","112,911,101.75","25,090,156.67","83,436,649.58","186,616,815.38","52,600,902.41","47,679,122.05","13,632,882.58","42,590,318.45","106,399,324.53","86,279,607.76","107,436,267.36","159,017,709.21","152,857,529.60","154,281,281.08","61,833,899.18","81,267,872.22","51,397,638.56","59,178,952.31","65,441,332.88","448,076,493.18","412,624,424.94","492,837,179.84","294,853,417.13","373,044,874.55","373,656,759.38","288,466,456.91","288,614,961.97","227,745,901.24","228,213,081.66","199,847,485.87"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,140,185.84","9,903,153.67","9,903,153.67","9,903,153.67","8,900,740.60","8,900,740.60","8,900,740.60","32,410,600.33"
一年内到期的非流动负债,,,,"838,135.20","838,135.20","838,135.20","838,135.20",,,,,,,,,,,,,"4,500,000.00","9,000,000.00",,,,,,,,,,,,,,,,,,"18,929,200.00","52,276,661.63","37,558,661.63","18,007,515.53","7,742,500.00","63,404,835.44","42,184,500.00","53,409,335.44"
其他流动资产,"766,535.87","275,107.28","106,309.02",,"134,993.13",,,"144,102.18","816,754.93",,,"90,860.06","90,860.06","90,860.06","90,860.06","1,116,191.90","1,116,191.90","2,569,762.64","80,000.00","14,202,995.24","14,202,995.24","8,913,559.80","2,375,850.00","10,786,207.53","10,855,233.76","10,941,939.38","12,301,774.32","12,781,646.18","12,001,330.75","10,678,324.83","10,389,092.46","26,341,901.22","4,391,551.09","2,956,750.44","2,289,072.73","18,286,912.04","9,314,195.02","13,008,832.72","141,315,513.87","35,546,910.61","36,344,237.40","53,345,199.65","66,622,007.21","110,320,958.62","107,012,422.70","142,551,271.15"
其他流动负债,"4,844,340.81","2,064,432.42","865,024.40","170,000.00","170,000.00","170,000.00","170,000.00","170,000.00","170,000.00","170,000.00","170,000.00","1,831,550.00","1,831,550.00","1,751,550.00","1,831,550.00","5,303,550.00","5,303,550.00","170,000.00","5,424,014.16","28,445,201.76","5,825,040.35","170,000.00","170,000.00","7,372,600.00","6,855,000.00","3,902,716.72","1,256,258.88","513,050.00","477,312.66","170,000.00","250,600.00","1,538,900.00","298,300.00","512,400.00","1,119,650.00","570,800.00","170,000.00","265,690.00","718,500.04","2,990,550.00","2,506,386.16","968,750.00","1,346,500.00","6,006,149.83","5,002,222.73","1,936,300.00"
流动资产合计,"573,518,863.48","679,030,237.20","721,392,647.56","741,797,673.46","779,262,637.00","801,734,367.92","700,820,072.98","633,097,437.62","642,012,361.57","631,197,315.47","615,358,829.13","624,208,193.75","743,820,743.22","757,179,808.51","684,983,877.79","783,200,615.36","1,003,823,861.29","941,573,822.84","994,933,739.60","1,537,145,777.58","1,443,263,481.01","1,176,397,148.89","1,161,783,352.99","1,180,471,389.12","1,228,211,740.54","1,181,130,071.47","1,244,351,716.09","1,592,488,168.85","1,544,214,515.96","1,509,511,769.86","1,648,084,634.63","1,519,531,066.34","1,527,093,596.73","1,502,567,062.89","1,454,442,307.40","3,958,373,617.83","3,846,092,771.07","4,017,804,420.42","3,674,964,923.88","3,660,559,386.47","3,934,308,500.72","3,908,265,867.65","3,944,859,600.01","4,500,901,322.33","4,414,389,746.18","4,756,309,505.79"
流动负债合计,"467,853,683.85","552,813,447.73","554,315,468.18","578,794,417.26","608,445,502.54","623,631,200.85","514,407,177.47","445,349,355.72","457,663,659.25","446,391,451.44","428,372,857.76","425,464,838.22","538,893,242.84","545,595,085.52","464,619,205.32","557,573,442.32","733,310,354.34","659,022,711.24","694,926,022.99","1,240,089,301.58","1,122,917,477.52","883,548,619.29","905,353,357.78","923,261,070.43","965,033,925.90","903,414,104.74","940,713,220.09","1,464,398,765.27","1,399,862,238.03","1,348,159,783.65","1,046,191,892.81","1,005,545,821.23","994,453,693.22","952,170,499.66","889,516,897.04","1,894,216,308.26","1,793,983,442.24","1,926,786,425.99","2,035,848,315.56","1,985,657,554.78","2,185,912,723.81","2,229,196,632.04","2,481,135,963.26","3,061,301,025.48","3,002,123,881.11","3,276,494,336.62"
可供出售金融资产,,,,,,,,"37,131,161.84","59,054,347.82","69,522,175.36","104,678,275.40","137,365,548.19","185,359,549.93","99,740,620.90","99,444,361.63","86,112,694.48","94,901,719.49","163,693,117.84","240,038,783.32","157,297,928.70","179,622,690.16","225,233,904.69","194,975,979.66","296,539,578.99","255,992,544.81","309,598,999.02","292,788,134.24","258,976,752.37","350,121,936.96","297,162,532.23","285,255,905.37","463,231,148.40","574,327,408.22","621,140,737.10","446,956,392.20","617,425,295.36","513,428,472.64","515,436,038.44","568,749,279.78","436,207,132.19","557,187,548.67","678,431,055.48","645,502,790.48","648,145,895.34","601,269,506.16","438,016,402.00"
长期借款,"10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,"59,500,000.00","55,000,000.00","34,000,000.00",,,,,,,,,,,,,,,,,"149,352,200.00","474,604,646.21","592,677,920.45","567,260,601.84","557,705,091.78","495,815,033.40","485,139,240.62","656,358,775.20"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,955,849.02","131,881,091.73","129,781,091.74","141,246,523.59","526,095,461.93","526,095,461.93","433,931,253.46"
长期应付款,,,,"2,338,147.85","1,998,759.76","2,036,692.30","1,881,670.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"480,372.07"
长期股权投资,"67,438,866.73","58,748,491.21","35,856,726.64","45,567,500.53","45,128,300.53","48,107,752.38","46,457,348.64","16,981,396.21","16,981,396.21","16,981,396.21","12,037,505.94","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","800,000.00","8,300,000.00","8,300,000.00","8,300,000.00","8,300,000.00","8,300,000.00","8,300,000.00","8,300,000.00","8,300,000.00","8,300,000.00","8,300,000.00","800,000.00","800,000.00",,,,,"19,020,571.36","19,020,571.36","19,020,571.36","19,020,571.36","15,485,561.89","15,485,561.89","17,201,566.87","17,593,014.80","33,155,028.75","34,151,107.52","59,448,700.73"
专项应付款,"9,300,000.00","9,300,000.00","9,300,000.00","9,300,000.00","9,300,000.00","9,300,000.00","9,300,000.00","8,754,545.45","8,754,545.45","8,754,545.45","8,754,545.45","8,209,090.90","8,209,090.90","8,209,090.90","8,209,090.90","7,663,636.35","7,663,636.35","7,663,636.35","7,363,636.35","6,818,181.80","6,818,181.80","6,818,181.80","6,818,181.80","6,272,727.25","6,272,727.25","6,272,727.25","6,272,727.25","5,727,272.70","5,727,272.70","5,727,272.70","5,727,272.70","5,181,818.15","5,181,818.15","5,181,818.15","5,181,818.15","4,636,363.60","4,636,363.60","4,636,363.60","4,636,363.60","4,090,909.05","4,090,909.05","4,090,909.05","4,090,909.05","3,545,454.50","3,545,454.50","3,545,454.50"
投资性房地产,,,,"13,670,058.38","13,613,099.80","13,477,259.06","13,380,859.40","13,243,346.63","13,136,668.69","13,029,990.77","13,243,346.63","12,816,634.88","12,709,956.94","12,603,279.00","12,496,601.06","12,389,923.13",,,,"432,651.96","431,540.98",,,,,,,,,,,,,,,"1,820,080.39","1,820,080.39","1,511,401.49","1,357,062.04",,,,,"3,344,011.06","3,311,131.59","3,250,529.63"
预计负债,"4,364,912.90","1,067,270.69","1,067,270.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"227,497,611.24","225,671,230.81","225,927,004.05","207,152,279.00","208,001,145.90","214,878,555.70","210,721,837.61","213,849,592.79","211,111,938.20","206,688,276.47","205,397,130.62","195,950,978.43","191,653,152.51","188,179,191.93","184,822,806.98","188,474,553.63","175,551,839.81","172,233,762.12","168,292,663.58","289,081,614.02","294,358,783.69","295,738,233.47","289,258,105.87","282,328,553.95","284,477,526.02","290,623,659.01","284,207,213.62","382,768,600.32","376,722,479.91","372,173,188.90","363,398,582.31","361,679,942.17","354,428,729.30","345,572,867.87","338,132,460.20","380,257,612.58","366,526,953.01","355,818,664.51","351,028,334.61","382,610,978.54","321,997,033.01","331,579,799.80","317,269,151.97","330,064,263.36","322,247,705.99","305,135,370.12"
递延所得税负债,,,,,,,,"1,288,057.78","4,564,382.94","6,146,709.81","11,420,124.82","16,318,764.91","23,517,865.17","10,667,323.90","10,622,885.01","8,893,288.93","10,211,642.67","20,339,731.04","32,501,595.07","35,364,349.32","41,624,912.32","52,637,428.44","45,528,688.79","71,070,313.56","61,947,499.40","74,630,249.08","70,552,162.88","37,369,583.31","51,197,697.30","43,409,824.69","41,449,383.16","68,083,653.13","85,334,924.59","92,176,919.03","65,693,167.30","91,686,426.02","71,969,396.37","120,469,281.23","81,225,279.55","89,794,471.64","102,519,106.96","109,374,711.92","101,115,375.67","102,983,806.89","90,921,748.29","55,313,244.75"
在建工程,"2,101,404.49","5,959,335.87","5,603,066.97","20,917,208.78","16,987,528.45","7,097,061.43","8,274,253.02","1,523,705.95","1,724,878.23","2,383,871.80","2,559,533.38","2,011,866.15","2,502,491.15","2,804,556.17","2,490,620.63","2,314,219.20","3,179,698.19","3,895,369.39","21,659,537.36","3,337,212.90","1,078,582.75","6,399,602.35","5,682,018.21","10,003,193.94","10,125,091.85","1,718,578.94","1,822,703.51","5,742,028.78","3,736,482.63","1,920,872.56","2,364,721.60","3,697,934.37","4,629,387.87","4,137,960.96","7,671,620.46","195,343,967.45","226,856,365.50","267,529,333.93","343,153,031.90","426,984,333.66","555,316,767.74","581,724,455.85","875,720,959.86","871,952,003.00","1,003,626,791.83","805,464,920.98"
