科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"194,280,559.15","358,397,164.91","537,566,603.42","703,345,399.68","236,421,337.86","453,824,484.55","703,364,334.17","894,211,018.14","256,449,395.15","492,199,833.37","745,677,276.91","991,600,219.39","332,103,291.38","625,219,924.86","956,488,798.50","1,243,239,606.93","403,721,178.76","961,967,801.87","1,441,853,447.06","1,917,171,590.03","595,983,345.31","1,110,749,965.39","1,635,812,404.34","2,166,710,160.83","636,698,621.15","1,186,925,774.91","1,735,364,842.74","2,453,867,565.95","704,293,906.46","1,323,852,228.81","1,977,829,654.89","2,568,498,297.43","669,809,579.13","1,377,236,855.01","2,192,775,199.68","2,456,347,287.50","713,934,215.08","1,292,096,835.46","1,913,562,836.53","2,615,677,446.05","720,963,604.35","1,396,640,065.89","2,100,665,033.32","2,832,356,345.48"
二、营业利润,"47,934,459.02","71,026,951.51","83,413,876.87","90,094,790.54","39,144,462.61","56,979,279.44","76,410,945.26","92,711,487.23","47,159,176.64","71,394,017.21","100,654,164.42","124,748,065.05","54,385,421.16","78,886,533.34","110,928,848.71","132,537,853.24","58,644,552.46","110,901,146.89","132,476,582.73","139,136,590.60","62,463,222.27","84,920,382.45","100,409,953.94","92,897,537.32","61,172,333.59","98,999,316.13","128,712,239.01","141,050,404.69","58,594,189.12","79,143,692.76","85,783,653.71","76,004,877.07","36,415,008.18","23,109,941.25","30,577,324.21","-14,787,534.49","2,651,361.75","-41,271,448.57","-71,586,109.11","-260,331,283.49","-47,946,969.54","51,619,568.51","58,263,629.25","92,893,370.22"
减:营业成本,"128,597,447.61","246,044,308.91","382,494,926.49","513,610,168.93","159,061,142.86","321,868,331.33","511,331,206.94","643,954,780.75","164,462,664.79","327,353,824.08","511,834,791.18","698,486,041.85","225,823,089.78","440,294,209.57","691,277,489.96","914,471,476.32","288,257,321.02","700,979,613.87","1,078,376,610.33","1,489,191,149.59","449,434,484.57","862,603,312.05","1,289,925,608.78","1,742,121,086.38","481,565,526.85","917,791,181.65","1,370,384,275.19","1,998,716,391.69","564,808,737.65","1,091,640,153.12","1,658,412,925.66","2,185,136,686.65","545,605,027.76","1,145,964,850.76","1,852,706,195.18","2,091,175,492.33","606,830,927.79","1,110,207,655.57","1,660,808,122.62","2,280,373,813.71","643,375,323.97","1,220,731,297.28","1,844,595,657.41","2,472,000,132.76"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"5,683,668.61","11,468,605.87","16,555,756.48","22,798,315.00","7,644,876.90","14,955,446.30","24,088,593.12","32,324,824.72","8,957,483.14","17,164,330.59","25,915,184.20","34,430,332.66","10,897,783.05","20,459,036.00","31,027,981.16","40,566,312.55","13,254,959.56","29,671,079.01","44,299,274.49","58,370,763.07","17,714,041.08","33,199,542.01","49,223,334.51","62,675,160.46","17,574,462.98","32,703,965.98","40,745,094.21","45,951,725.80","4,530,707.84","9,036,037.09","13,488,085.29","18,587,063.22","4,053,245.34","8,287,331.93","13,371,077.13","19,959,338.17","5,003,254.99","8,512,772.16","12,495,849.88","27,530,779.92","7,327,801.03","15,556,677.25","23,868,190.44","32,431,622.34"
营业外收入,"107,154.73","6,572,413.47","6,688,273.42","10,029,861.02","3,330,479.81","6,259,169.12","9,024,906.07","12,528,442.03","4,289,454.24","6,598,798.50","8,334,704.07","16,331,185.28","7,561,919.97","11,574,308.32","16,879,426.91","44,030,062.77","6,866,589.54","10,934,320.34","22,911,195.68","70,612,150.27","6,057,394.98","31,638,878.54","46,863,843.59","152,742,886.08","9,904,382.40","39,402,821.91","56,603,620.70","105,840,137.03","12,526,886.94","33,798,489.31","73,221,170.03","190,268,261.24","31,438,122.50","70,877,237.48","97,443,233.91","210,386,801.88","34,459,249.94","72,510,193.01","117,648,123.27","260,215,606.83","67,283,121.10","27,644,011.18","47,006,615.08","53,682,988.00"
销售费用,"395,217.99","750,460.73","1,143,026.31","1,643,531.86","749,297.06","1,442,759.67","2,709,410.38","4,095,642.76","1,377,149.82","2,055,735.48","2,752,143.32","3,827,281.31","1,003,246.29","2,075,250.22","3,174,665.45","4,270,245.99","1,043,231.03","4,072,747.43","6,458,507.34","9,726,932.39","2,149,643.22","3,981,476.26","6,065,841.15","8,166,171.46","2,208,640.43","5,189,913.10","7,654,620.07","15,000,011.30","3,168,864.97","7,233,659.47","10,555,814.10","13,991,109.99","3,012,783.06","5,997,610.18","8,580,511.90","11,795,045.03","2,976,101.18","6,095,695.93","9,112,466.84","13,408,250.47","4,196,023.80","8,560,730.46","13,606,563.29","19,834,444.47"
减:营业外支出,"4,029,867.85","604,449.64","1,007,311.79","6,299,700.51","827,302.37","2,351,225.81","3,251,960.57","4,678,322.82","513,259.52","3,351,198.18","2,066,995.58","2,686,886.00","424,167.92","1,303,503.77","3,625,856.16","4,688,731.85","564,339.49","2,257,741.56","4,061,207.99","7,017,332.42","992,689.60","2,191,652.75","3,552,105.41","34,768,269.01","528,744.33","1,589,013.91","2,651,350.10","11,815,759.14","626,229.93","3,042,922.10","4,788,620.45","10,052,569.35","1,232,292.43","5,878,133.09","9,310,202.73","17,367,590.94","754,603.81","1,287,133.91","2,381,773.31","6,593,298.75","2,472,700.56","4,995,664.47","7,156,704.21","4,951,675.53"
管理费用,"19,830,563.75","37,030,833.04","57,980,422.53","79,181,501.41","20,888,419.10","38,752,753.18","63,503,289.87","94,160,002.79","27,818,410.03","58,893,624.13","85,600,452.96","111,463,902.78","36,061,660.91","66,830,862.05","99,270,244.89","135,888,059.98","37,841,787.38","100,846,388.86","157,063,231.93","195,801,843.64","50,035,752.73","98,691,371.27","147,704,040.39","211,712,590.34","62,835,551.51","110,729,578.67","162,674,677.62","226,508,849.25","62,014,553.98","112,535,948.37","176,745,190.24","236,088,645.94","61,529,831.14","138,829,520.45","209,072,728.52","257,341,982.46","70,605,359.53","147,997,641.55","216,168,048.86","286,158,354.37","85,513,643.22","166,243,083.07","252,934,474.76","334,018,534.41"
其中:非流动资产处置净损失,"13,908.13","220,565.27","127,141.59","2,184,766.68","176,077.20","850,589.23","1,422,940.61","795,868.69","153,383.95","777,055.95","1,015,378.00",,"14,003.16","46,402.90","156,360.30","667,840.64","81,022.03",,,"1,774,663.14","297,085.95","447,699.07","1,566,562.69","30,827,071.63","98,769.75","215,079.76","548,184.56","2,089,201.04","176,460.17","2,042,220.62","2,892,536.19","6,619,884.25","680,500.56","4,193,948.67","5,600,657.56","11,574,439.53","357,957.53","538,379.66","1,481,551.24","4,251,126.30","1,886,296.24","3,273,173.20","4,614,775.99",
