科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"260,055,012.48","428,507,065.23","609,892,393.82","900,064,881.69","300,325,382.17","488,605,334.41","657,689,785.46","871,018,080.71","200,684,508.78","390,862,054.66","548,289,684.34","723,426,173.29","312,971,169.00","491,617,921.91","650,099,838.21","894,601,501.32","268,821,791.12","541,698,009.25","806,803,253.62","1,269,215,408.69","480,034,037.48","868,337,496.72","1,194,816,985.93","1,959,461,529.21","459,480,937.41","755,222,634.95","1,013,212,013.60","1,418,591,744.29","349,006,731.42","731,114,746.63","1,028,725,532.20","1,444,983,261.78","315,064,302.06","627,196,073.10","815,916,905.58","1,156,135,059.43","426,454,651.79","779,867,983.59","1,099,194,756.48","1,461,582,562.60","426,632,116.57","879,094,024.94","1,243,243,733.16","1,638,440,107.81","520,286,481.72","1,018,209,725.39"
二、营业利润,"21,615,134.33","42,198,315.20","53,280,259.37","67,065,216.99","22,561,050.67","42,940,978.45","61,960,266.75","78,338,631.32","18,178,720.57","34,053,613.39","51,272,038.09","61,275,186.30","32,710,462.57","54,944,237.56","81,128,567.36","106,784,938.43","48,745,524.91","77,789,934.97","125,484,808.00","264,196,981.73","148,641,155.55","243,635,458.73","330,836,183.19","496,036,515.39","83,505,021.05","53,176,399.73","24,341,940.51","48,100,884.49","14,027,535.33","15,847,063.26","7,971,917.61","32,179,275.99","13,645,350.80","18,127,174.49","18,196,874.20","27,162,329.08","29,631,417.69","63,120,270.64","106,598,061.38","180,549,409.21","74,649,692.70","128,926,163.37","184,798,463.92","201,848,626.69","101,631,670.88","230,143,252.06"
减:营业成本,"165,540,922.19","245,866,380.64","346,343,267.48","528,598,027.22","162,202,994.87","250,668,742.78","326,567,155.00","438,768,008.50","100,785,449.83","191,422,618.00","283,467,396.03","390,379,015.05","215,513,738.43","306,880,719.12","384,479,733.24","500,087,444.10","121,347,475.13","264,272,069.39","393,272,790.57","588,806,486.48","195,793,410.89","337,137,447.63","462,020,958.06","777,399,254.26","136,755,587.15","255,197,771.07","366,383,478.12","561,644,340.46","176,942,433.94","371,463,048.56","520,745,286.60","712,974,515.53","159,642,181.79","303,247,367.99","388,768,898.06","573,015,851.21","228,291,139.52","390,721,791.12","528,639,563.82","523,866,388.52","149,444,900.06","232,711,895.26","306,614,313.91","415,896,188.23","158,875,799.32","311,367,340.22"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"21,196,516.21","38,090,063.76","54,085,720.50","74,785,605.48","28,513,973.03","44,329,483.06","58,095,761.63","70,727,219.21","14,973,489.59","29,742,274.86","46,563,526.06","69,922,738.65","17,369,037.25","32,388,464.04","46,806,212.66","66,442,188.11","27,384,271.25","53,068,846.03","80,434,283.80","129,781,344.40","49,082,298.92","89,263,277.68","121,621,496.17","186,598,256.81","62,556,242.29","84,967,506.03","114,799,515.88","160,971,453.95","37,067,087.77","71,494,221.00","114,694,922.16","164,633,475.16","32,671,066.44","66,877,822.15","88,847,216.50","129,852,704.51","39,256,520.56","85,535,430.89","116,476,824.71","165,580,182.52","36,939,116.76","98,388,821.87","132,745,215.72","224,997,645.54","80,669,550.54","181,163,678.48"
营业外收入,"82,692.31","1,669,630.39","1,683,621.23","2,065,031.44","12,094.58","203,568.89","297,027.69","1,767,871.97","15,612.81","52,702.46","820,120.91","1,123,586.23","195,399.59","1,114,110.67","1,162,349.31","1,648,548.61","1,084,238.94","2,132,130.33","2,427,876.31","2,807,596.24","782,795.93","1,296,880.63","2,619,685.50","2,963,452.40","33,846.06","133,363.46","837,911.15","2,651,509.99","315,312.07","696,766.12","1,205,634.81","3,797,733.75","740,832.53","1,596,060.36","4,026,926.77","6,203,438.74","520,806.38","519,421.34","2,506,673.42","6,684,749.60","1,849,888.94","1,345,509.73","1,671,987.70","6,137,228.55","1,798,228.89","5,229,129.36"
销售费用,"26,574,869.59","57,468,987.47","93,208,416.63","133,296,169.23","61,982,425.58","96,925,448.95","124,573,233.88","165,381,301.06","39,346,642.89","78,175,200.38","92,420,556.87","98,835,541.79","10,369,192.21","28,440,515.26","40,350,910.74","83,515,081.12","38,597,046.90","74,989,429.20","104,653,180.57","128,728,667.22","54,219,805.78","112,525,536.50","150,815,405.45","283,227,214.98","132,653,038.27","266,429,507.57","353,361,622.17","443,730,253.03","82,336,819.70","168,981,137.25","251,511,195.28","352,286,461.10","59,027,551.69","138,569,950.26","176,796,078.82","238,458,915.57","75,659,640.79","100,448,691.38","155,585,126.87","318,061,116.75","119,047,372.98","230,265,022.28","393,136,900.76","479,625,957.58","120,913,652.59","221,989,939.36"
减:营业外支出,540.00,"209,991.05","211,168.30","615,033.92",,"5,000,350.43","5,225,435.21","5,774,309.71","4,100.00","31,310.00","292,651.53","431,752.05",,"10,055,956.41","10,081,303.55","11,183,758.59",,"10,329.60","18,466.52","550,479.29","11,827.76","1,513,051.71","1,513,051.71","2,152,525.27","17,929.39","35,015.29","156,922.57","1,278,413.46","33,366.05","54,706.75","83,605.05","932,051.78","38,926.15","48,926.15","85,331.51","612,870.89","31,235.64","438,572.55","500,476.60","3,523,951.46","170,761.48","176,754.92","2,340,371.84","3,858,007.30",158.34,"1,028,046.42"
管理费用,"20,513,387.09","36,364,583.17","55,506,375.96","79,094,473.15","18,810,220.80","39,201,504.75","60,103,348.37","84,880,941.06","21,921,702.40","48,574,105.01","63,141,413.27","82,839,078.59","22,734,180.18","47,287,689.87","68,585,458.34","103,539,284.37","25,342,592.67","61,302,151.27","85,572,990.00","132,225,272.29","27,615,145.83","73,855,133.10","113,319,719.43","187,458,964.14","43,482,169.64","93,571,492.52","139,899,017.78","192,613,229.32","36,290,430.34","92,563,472.53","119,900,303.72","167,847,193.99","41,612,663.41","88,169,283.52","124,711,106.99","167,156,263.67","51,120,870.12","110,835,151.30","158,334,860.91","221,002,900.93","44,534,363.43","187,155,166.95","231,297,947.54","298,671,426.21","56,339,082.85","118,091,143.38"
其中:非流动资产处置净损失,,,"207,483.96","124,074.74",,,"8,879.57","553,600.37",,"27,210.00","27,210.00","97,795.48",,"6,683.67","6,683.67","119,299.68",,,"2,436.92","514,449.69",250.00,250.00,250.00,"511,731.67",,,"103,589.79","1,044,005.93",,,,"480,006.85",,,,"431,346.83",,"405,898.45","443,437.19","3,379,318.86",,,"149,861.96",,,
