科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"49,276,669.64","111,547,005.82","174,696,940.42","255,855,898.13","82,127,229.96","184,506,346.99","279,145,405.26","336,913,432.60","67,236,165.07","138,501,925.17","207,328,403.97","285,257,600.02","83,218,828.58","208,697,181.12","315,642,589.27","447,511,760.17","156,632,842.55","360,050,236.31","495,550,010.96","608,223,715.60","99,323,877.51","199,968,853.21","270,415,861.01","344,778,489.17","74,309,000.99","189,765,584.30","270,686,786.21","366,792,337.01","95,418,915.08","207,482,034.36","280,459,182.65","358,286,815.53","59,860,721.15","113,694,743.41","156,053,683.67","216,878,474.69","42,537,331.63","357,729,703.85","1,569,829,001.34","3,736,466,329.26","417,523,208.80","958,231,598.99","1,623,933,891.35","2,008,132,897.56","303,711,522.31","1,042,762,376.71","1,493,958,462.93","2,164,256,207.31","402,962,476.29"
二、营业利润,"13,000,765.09","31,335,210.66","49,667,346.25","82,208,604.67","30,677,560.89","67,919,317.18","95,854,193.03","106,030,414.26","10,047,807.32","21,107,231.67","31,562,554.74","41,942,835.03","16,206,341.53","44,036,614.83","62,822,166.55","83,828,769.31","36,701,283.34","81,787,895.90","102,340,733.51","103,612,481.41","7,505,097.67","16,170,480.53","9,333,437.92","-8,926,660.69","-6,788,678.71","-3,813,936.86","-14,532,774.87","-46,417,446.46","786,321.05","1,827,770.66","-5,185,043.40","-13,269,506.55","-6,058,512.04","-21,262,339.92","-40,529,701.45","-19,051,305.62","-15,114,440.55","-58,994,430.70","617,558,105.04","2,032,567,195.03","42,424,996.59","48,286,523.26","59,218,498.26","2,077,457,310.29","-83,805,516.50","163,473,908.83","132,014,711.70","-241,797,169.62","-97,670,050.44"
减:营业成本,"29,689,558.01","65,756,756.26","101,179,801.50","142,603,253.72","42,326,077.39","96,613,551.95","151,368,926.19","188,018,008.55","48,069,792.74","94,823,743.19","142,536,694.35","193,415,076.89","53,495,607.00","132,189,993.89","201,713,199.35","287,760,026.63","99,852,305.18","233,574,615.73","328,019,824.34","412,389,865.43","72,809,467.71","148,087,329.41","205,364,317.29","264,066,944.35","59,462,148.36","149,275,061.75","214,585,628.45","290,168,527.07","71,558,159.31","153,595,942.88","208,002,316.43","266,210,471.21","48,512,045.05","95,066,576.36","137,370,048.82","194,644,350.32","39,225,495.29","214,972,373.98","592,413,862.59","1,019,629,988.96","227,979,321.24","574,216,342.81","1,049,877,499.88","1,339,287,086.34","231,901,435.62","722,387,952.68","1,056,322,044.40","1,622,720,827.82","289,663,572.17"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"316,641.97","789,470.72","1,348,655.40","2,539,015.42","684,845.94","1,224,494.00","1,675,754.56","2,828,555.56","153,656.96","683,726.64","1,296,562.20","1,726,097.67","746,638.97","1,677,371.30","2,457,445.25","3,117,366.59","1,403,034.49","2,697,346.25","3,590,667.20","4,074,839.91","189,950.39","316,167.30","487,493.23","827,128.10","15,902.46","242,751.99","491,969.06","1,553,651.69","837,065.82","1,816,388.21","2,505,533.75","3,534,924.57","610,588.55","946,371.84","1,275,314.22","2,065,277.49","552,272.43","38,640,432.94","117,333,903.74","257,100,760.67","21,980,855.45","50,159,266.04","89,678,971.57","173,529,005.35","17,549,381.86","55,468,618.83","77,144,520.28","130,216,744.26","15,063,684.74"
营业外收入,"82,600.00","111,600.00","377,000.00","1,556,515.64",,"219,001.98","700,601.98","1,413,053.08","925,858.08","2,364,585.08","2,649,213.26","3,267,606.41","462,245.49","3,467,083.79","4,016,383.79","15,430,635.84","225,506.84","250,353.27","280,653.27","12,029,152.60","648,904.29","955,380.92","6,707,609.88","12,087,167.32","432,910.49","991,660.20","2,521,855.11","8,676,434.42","1,313,149.55","2,520,595.65","7,842,838.02","10,781,642.28","940,290.32","2,351,532.39","5,591,545.40","19,137,790.05","596,085.91","1,538,073.55","2,643,544.02","20,628,344.99","430,301.59","2,003,042.43","3,899,484.71","3,044,072.35","1,031,440.83","1,239,461.30","1,602,901.29","1,676,485.71","437,874.45"
销售费用,"3,183,582.35","5,654,581.50","9,971,956.06","13,517,815.06","3,605,244.39","7,747,605.31","11,021,025.01","13,699,181.04","1,961,204.02","5,505,569.87","8,170,512.56","11,111,399.36","3,086,306.08","7,685,554.39","12,085,158.24","17,282,315.92","3,864,199.64","8,771,440.87","13,253,106.48","19,983,415.38","3,708,978.37","7,836,382.42","11,835,988.41","16,995,391.67","3,672,699.82","8,800,832.77","13,105,994.47","18,511,124.68","4,996,413.90","10,528,968.86","14,828,138.80","19,775,657.97","3,381,773.80","7,206,696.92","10,353,168.71","16,158,578.75","3,338,023.91","19,603,973.42","30,341,582.10","53,460,983.29","18,732,922.46","42,388,500.09","69,328,227.43","121,719,361.48","18,873,713.61","43,309,006.15","72,031,175.94","107,584,619.50","14,146,478.67"
减:营业外支出,"253,422.40","256,472.40","589,806.70","1,210,067.24","63,645.10","633,537.10","810,967.80","986,105.25","161,577.25","266,927.74","279,957.78","1,149,231.15","118,589.87","632,287.21","806,238.70","1,556,261.24","220,058.18","259,557.32","399,305.32","609,355.20","926,065.50","961,049.18","1,075,648.21","1,119,937.58","585,326.51","728,177.01","1,474,866.70","2,622,977.27","243,183.14","495,089.50","514,469.16","774,319.43","269,444.83","666,044.60","1,164,126.61","1,438,463.52","570,755.76","1,185,665.94","1,378,279.22","1,627,019.27","1,105,392.93","1,027,357.77","3,061,886.78","3,637,877.16","144,792.14","224,571.11","1,533,599.11","11,503,553.75","941,042.75"
管理费用,"3,070,527.19","7,945,130.79","12,462,587.21","14,311,185.25","5,654,246.98","11,176,338.40","18,582,852.57","24,190,371.81","6,458,574.62","13,652,223.56","20,629,318.69","29,857,996.40","8,672,563.23","19,804,844.42","31,849,675.54","46,634,963.60","15,289,007.55","33,017,363.38","47,369,820.76","64,143,429.99","13,119,757.96","23,886,195.82","37,598,450.06","58,775,856.30","14,891,681.50","28,338,318.69","44,553,934.75","62,839,706.35","15,151,645.60","28,892,602.57","42,409,429.87","56,391,536.90","13,829,318.69","23,938,865.89","34,234,236.75","41,634,813.96","11,498,290.12","41,836,566.22","67,264,542.79","119,664,341.37","51,084,906.45","103,611,254.82","157,540,819.84","205,459,858.66","49,396,617.23","106,643,085.82","147,110,290.56","201,329,220.29","46,465,157.81"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.00,885.89,"8,146.82",234.21,"43,447.12","43,600.97","167,392.47","3,153.22","21,283.96","57,401.76","182,920.33","12,850.40","130,621.31","141,645.21",,,,,,
