科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,842,589.25","2,153,359.61","5,525,486.87","2,293,655.77","5,958,776.45","1,458,052.54","1,735,996.87","-23,508.25","-391,024.07","-3,509,703.22","-2,822,227.81","-2,893,990.08","-3,090,768.31","-6,189,177.02","4,652,650.26","3,996,649.06","2,482,179.14","4,731,256.00","4,085,387.41","5,051,274.39","3,598,235.65","6,779,871.52","11,627,346.90","8,070,759.69","11,122,944.24","8,319,714.58","11,403,871.53","6,572,029.11"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,"151,179.64",
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,"12,400,000.00",,,,,,,,,,,,,,"3,720,000.00",,,,,,,,
存货,"21,688,864.97","31,970,853.64","36,817,159.74","37,707,424.38","32,649,403.88","42,577,231.86","42,745,469.05","50,904,016.52","56,943,072.21","65,020,008.71","55,625,446.57","59,194,683.52","54,600,505.01","58,999,984.26","69,229,424.45","72,518,833.91","70,811,680.91","69,859,302.05","81,765,136.64","88,269,561.24","89,079,510.44","90,583,542.11","201,480,416.93","199,566,658.89","204,651,150.23","236,893,503.17","264,991,292.51","288,426,079.57"
其他应付款,"125,948.39","63,343.16","19,789.37","82,685.85","6,595,466.85","344,490.60","603,444.67","468,177.67","287,362.46","196,728.21","283,936.77","69,709.50","100,124.20","59,127.00","118,557.00","102,331.16","133,708.59","3,234,805.00","248,194.46","274,117.48","335,884.00","312,202.60","4,816,904.90","2,139,123.21","2,268,619.29","1,798,859.12","2,425,530.52","2,713,497.37"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,"8,500,000.00","8,500,000.00","8,500,000.00","8,500,000.00",,,,,"2,045,132.03","2,045,132.03","1,947,151.61","1,947,151.61","42,524,535.17","42,556,325.66","41,976,282.47","1,852,889.48","3,235,254.98","1,800,539.87","3,277,947.37","3,311,576.67","3,505,442.99","3,606,952.63"
其他流动资产,,,,,,,,"98,887.49","80,049.98","45,662.46",,,,,"9,608,033.30","48,141,226.75","69,146,532.92","65,049,499.62","28,496,669.84","102,747,662.20","64,699,084.05","67,538,961.47","16,045,448.49","58,358,053.19","84,677,213.07","64,219,894.46","12,777,395.74","77,341,964.13"
其他流动负债,"20,215,144.34","31,053,377.36","29,839,054.95","28,588,188.02","41,206,720.88","39,072,917.12","41,258,171.12","38,798,647.37","50,638,600.14","49,320,966.60","34,284,638.41","36,296,158.07","56,012,586.03","45,577,136.19",,,,,,,,,,,,,,
流动资产合计,"138,382,520.86","178,904,024.69","176,571,738.33","178,056,147.31","490,154,705.96","465,576,164.09","471,987,265.60","467,461,651.29","464,277,995.61","441,587,654.80","375,477,072.68","391,432,488.85","408,608,090.26","446,025,481.68","458,306,212.50","465,387,365.53","443,413,947.80","448,863,324.58","450,830,536.61","462,614,385.58","477,589,412.48","444,822,218.20","947,839,122.18","942,730,471.03","948,278,750.40","937,151,065.00","917,694,743.20","1,061,558,957.96"
流动负债合计,"77,538,110.49","81,801,883.71","89,166,589.61","84,685,619.87","110,421,821.00","108,183,551.56","115,829,728.04","111,149,582.30","135,474,682.47","137,378,296.08","100,515,581.23","114,563,446.31","125,110,727.96","114,432,262.86","103,340,454.45","108,873,222.64","94,325,977.54","101,749,805.38","158,126,788.08","162,450,746.56","173,885,317.03","137,593,400.20","443,761,915.82","417,414,807.09","426,228,385.55","388,620,925.27","396,166,756.26","539,482,650.72"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,"8,500,000.00","8,500,000.00","8,500,000.00","8,500,000.00","8,500,000.00",,,,,,,,"40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,"597,601.13","713,610.67","715,402.58","740,714.00",,,,,,,,,,,,,,,,,,,,,,
专项应付款,"3,094,153.01",,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","2,000,000.00","2,000,000.00"
固定资产,"31,174,636.49","30,844,310.77","47,251,994.84","46,431,124.96","47,744,308.09","47,487,103.08","52,567,003.59","54,719,142.54","117,182,705.48","129,884,893.62","150,668,381.29","165,587,178.49","188,034,639.13","190,740,460.25","203,454,435.02","198,668,473.42","194,403,455.70","191,116,353.81","208,695,560.35","210,115,139.09","204,065,993.23","202,355,221.54","316,015,475.03","307,364,854.28","300,481,535.11","296,130,421.58","307,532,272.38","300,675,727.98"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"6,350,698.79","6,216,989.21","6,203,242.12","6,129,513.78","5,799,245.03","5,668,833.58"
在建工程,"175,000.00","3,190,315.25","25,375,828.82","25,909,012.74","29,437,790.62","36,128,523.41","47,158,955.47","49,185,156.78","2,515,887.64","19,616,611.97","40,718,835.08","29,218,804.64","6,871,254.83","8,160,749.57","3,018,700.85","5,202,749.83","14,599,943.83","17,774,253.02","9,097,030.31","1,935,750.79","3,848,677.79","1,366,284.62","3,394,598.29","6,773,877.55","18,836,016.85","22,711,260.24","28,602,597.57","38,816,945.42"
其他非流动负债,,,,,,,,,,,"9,786,047.84","9,227,743.39","9,559,208.14","14,836,809.34",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,094,153.01","8,500,000.00","8,500,000.00","8,500,000.00","8,500,000.00","8,500,000.00",,,,,"9,786,047.84","9,227,743.39","9,559,208.14","54,836,809.34","90,171,737.99","87,177,876.22","85,141,290.72","80,325,505.12","41,110,856.70","41,457,997.48","40,263,347.82","33,083,405.42","42,992,928.53","43,242,641.04","38,438,456.46","46,886,609.10","44,535,045.08","40,711,300.53"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"80,632,263.50","90,301,883.71","97,666,589.61","93,185,619.87","118,921,821.00","116,683,551.56","115,829,728.04","111,149,582.30","135,474,682.47","137,378,296.08","110,301,629.07","123,791,189.70","134,669,936.10","169,269,072.20","193,512,192.44","196,051,098.86","179,467,268.26","182,075,310.50","199,237,644.78","203,908,744.04","214,148,664.85","170,676,805.62","486,754,844.35","460,657,448.13","464,666,842.01","435,507,534.37","440,701,801.34","580,193,951.25"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"46,500,000.00","46,500,000.00","46,500,000.00","46,500,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","62,000,000.00","93,000,000.00","93,000,000.00","93,000,000.00","93,000,000.00","93,000,000.00","186,000,000.00","186,000,000.00","186,000,000.00","186,000,000.00","186,000,000.00","226,048,841.00","226,048,841.00","226,048,841.00","226,048,841.00","226,048,841.00","226,048,841.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"24,508,023.03","24,508,023.03","24,508,023.03","24,508,023.03","285,167,273.03","281,580,401.47","281,580,401.47","281,580,401.47","281,580,401.47","281,773,771.14","281,773,771.14","284,851,635.40","258,468,431.79","263,032,504.92","260,660,945.94","263,357,448.15","265,834,306.12","175,945,085.14","168,255,765.97","169,747,720.84","171,163,616.03","172,697,782.97","939,044,625.80","939,044,625.80","939,044,625.80","939,044,625.80","939,044,625.80","939,044,625.80"
无形资产,"18,178,220.59","19,750,285.70","24,025,166.14","23,536,866.13","23,048,566.12","22,560,266.11","22,230,479.26","21,737,398.21","21,374,231.70","20,874,313.05","20,374,394.40","19,874,475.75","19,374,557.10","18,874,638.45","18,374,719.80","17,874,801.15","17,510,467.50","23,386,921.19","22,968,660.11","22,550,399.03","22,396,525.42","22,056,178.64","65,874,044.62","65,200,894.95","65,106,205.83","64,696,036.44","64,291,294.69","63,889,266.20"
盈余公积,"5,244,630.64","8,605,248.11","12,675,888.83","12,675,888.83","14,590,870.10","14,590,870.10","15,135,166.26","15,135,166.26","16,144,769.91","16,144,769.91","17,071,843.13","17,071,843.13","17,071,843.13","17,071,843.13","20,058,320.21","20,058,320.21","20,058,320.21","20,058,320.21","23,767,687.61","23,767,687.61","23,767,687.61","23,767,687.61","28,323,946.82","28,323,946.82","28,323,946.82","28,323,946.82","33,193,362.21","33,193,362.21"
开发支出,"3,468,985.19","3,190,752.03",,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,"465,055,146.48","465,055,146.48","465,055,146.48","465,055,146.48","465,055,146.48","465,055,146.48"
未分配利润,"30,020,377.43","61,078,916.50","88,431,491.04","93,989,669.79","106,208,504.74","99,053,644.77","103,311,571.83","107,515,677.74","98,727,984.28","104,389,595.62","102,736,599.94","106,736,101.27","108,546,743.91","112,729,735.01","104,557,087.21","104,761,661.13","103,629,907.31","107,407,623.82","108,568,387.93","109,369,625.85","110,159,891.73","115,900,911.13","131,931,369.12","143,629,439.36","156,324,237.53","181,629,116.66","197,003,779.30","213,394,985.73"
长期待摊费用,,,"451,163.31","426,554.40","401,945.49","377,336.58","344,983.88","320,374.97","3,489,342.72","3,359,868.80","246,548.24","471,899.33","877,686.42","1,819,203.11","1,897,719.64","2,267,173.61","2,217,528.94","2,180,223.37","2,255,101.97","2,373,713.57","3,268,904.12","3,277,771.57","3,348,046.43","3,565,402.65","6,181,515.12","6,252,706.83","5,864,011.07","4,899,901.44"
少数股东权益,"5,065,546.73","5,550,430.23","5,243,029.41","5,119,649.06","5,602,174.78",,"17,695,132.92","17,678,819.87","16,560,844.90","15,406,947.68","15,907,809.23","14,777,396.31","14,719,216.91","13,251,042.01","20,840,804.81","19,876,769.16","17,996,205.04","17,345,565.64","14,778,067.99","13,699,332.77","13,027,299.35","12,156,732.13","11,078,088.26","9,892,252.22","9,145,958.86","8,243,200.83","6,441,735.15","5,460,955.64"
递延所得税资产,"591,478.20","664,813.14","751,529.35","905,534.37","987,924.79","1,038,360.63","1,263,312.72","1,635,923.85","1,648,519.88","1,770,038.19","2,306,420.82","2,643,318.75","2,709,944.10","2,733,664.21","4,667,562.80","4,794,733.97","4,930,663.17","5,510,829.34","6,760,664.93","6,903,723.05","7,097,646.53","7,322,244.89","16,318,991.82","16,905,906.39","17,448,857.23","17,209,826.93","17,756,526.71","18,396,163.43"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"2,910,000.00","2,910,000.00","2,910,000.00",,,,,,"5,336,290.50",,"2,166,425.00","9,590,801.98","35,637,552.70","44,044,612.72"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"53,588,320.47","57,640,476.89","98,453,283.59","97,922,703.27","102,335,937.69","108,332,303.81","123,564,734.92","127,597,996.35","146,210,687.42","175,505,725.63","214,314,579.83","217,795,676.96","217,868,081.58","222,328,715.59","234,323,138.11","231,717,931.98","236,572,059.14","239,968,580.73","249,777,017.67","243,878,725.53","240,677,747.09","236,377,701.26","875,342,593.17","864,866,082.30","875,275,701.62","881,646,200.48","924,739,401.60","935,777,763.67"
所有者权益(或股东权益)合计,"111,338,577.83","146,242,617.87","177,358,432.31","182,793,230.71","473,568,822.65","457,224,916.34","479,722,272.48","483,910,065.34","475,014,000.56","479,715,084.35","479,490,023.44","485,436,976.11","491,806,235.74","499,085,125.07","499,117,158.17","501,054,198.65","500,518,738.68","506,756,594.81","501,369,909.50","502,584,367.07","504,118,494.72","510,523,113.84","1,336,426,871.00","1,346,939,105.20","1,358,887,610.01","1,383,289,731.11","1,401,732,343.46","1,417,142,770.38"
资产总计,"191,970,841.33","236,544,501.58","275,025,021.92","275,978,850.58","592,490,643.65","573,908,467.90","595,552,000.52","595,059,647.64","610,488,683.03","617,093,380.43","589,791,652.51","609,228,165.81","626,476,171.84","668,354,197.27","692,629,350.61","697,105,297.51","679,986,006.94","688,831,905.31","700,607,554.28","706,493,111.11","718,267,159.57","681,199,919.46","1,823,181,715.35","1,807,596,553.33","1,823,554,452.02","1,818,797,265.48","1,842,434,144.80","1,997,336,721.63"
负债和所有者(或股东权益)合计,"191,970,841.33","236,544,501.58","275,025,021.92","275,978,850.58","592,490,643.65","573,908,467.90","595,552,000.52","595,059,647.64","610,488,683.03","617,093,380.43","589,791,652.51","609,228,165.81","626,476,171.84","668,354,197.27","692,629,350.61","697,105,297.51","679,986,006.94","688,831,905.31","700,607,554.28","706,493,111.11","718,267,159.57","681,199,919.46","1,823,181,715.35","1,807,596,553.33","1,823,554,452.02","1,818,797,265.48","1,842,434,144.80","1,997,336,721.63"
