科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"1,342,758,227.02","1,124,259,877.21","1,276,457,396.06","1,606,610,397.27","1,585,420,467.99","1,230,343,721.82","1,031,126,405.31","1,112,217,304.25","770,085,984.50","602,450,325.77","1,074,700,183.00","1,859,548,797.84","2,025,676,625.64","1,699,221,782.70","2,252,894,576.63","2,948,142,161.38","3,129,511,733.69","2,800,661,834.19","3,281,206,866.31","5,204,455,132.33","4,676,071,368.62","4,616,097,214.87","5,386,052,596.19","6,957,720,392.28","7,639,791,962.82","6,489,144,080.65","5,622,862,028.38","5,871,924,516.98","5,215,136,083.89","5,120,112,169.03","5,548,076,834.40","5,974,992,078.59","5,467,323,252.84","5,591,065,338.61","6,199,957,308.05","5,850,979,026.54","5,337,628,333.27","5,117,178,952.97","7,597,457,232.30","8,026,504,350.60","7,340,231,484.96","6,760,400,700.97","7,239,464,703.59","6,031,311,022.50","5,956,185,292.24","4,944,970,455.34"
短期借款,"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","490,000,000.00","490,000,000.00","590,000,000.00","690,000,000.00","640,000,000.00","70,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00",,,"46,065,920.00",,,,
交易性金融资产,,,,"32,278,378.20","25,680,963.10","18,502,591.12","13,953,722.00","11,451,118.99","15,567,555.00","18,590,143.00","19,779,334.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"2,163,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"82,412,333.79","62,086,058.41","125,627,553.13","79,341,523.83","67,419,112.88","72,648,466.24","143,919,060.81","76,575,617.99","90,673,193.53","93,058,801.68","125,780,557.11","67,843,512.38","72,107,982.75","74,388,264.73","90,621,091.11","70,474,167.37","66,746,371.83","59,031,193.31","128,996,198.74","110,199,950.79","80,397,490.05","108,013,488.29","211,375,909.36","78,255,011.05","138,429,960.76","129,078,681.09","71,081,872.91","105,942,812.03","62,638,013.92","46,912,658.73","72,684,257.06","72,632,195.90","67,204,693.70","63,037,190.68","81,743,253.63","81,352,267.49","64,093,694.38","66,367,724.11","82,504,791.26","168,892,907.34","61,888,901.20","132,422,781.42","150,391,961.40","242,845,672.33","171,330,861.33","207,044,644.55"
应付账款,"689,561,392.98","632,488,843.25","749,346,823.33","885,322,240.85","735,186,575.95","632,235,144.12","889,688,907.51","917,173,030.44","744,196,013.93","690,026,079.72","876,098,206.09","1,132,891,439.84","1,027,042,515.74","857,750,770.73","1,074,262,318.58","1,407,325,410.15","1,192,523,715.70","1,021,806,758.31","1,380,750,451.60","1,701,228,344.93","1,263,943,950.24","1,130,646,505.96","1,367,312,195.00","1,779,064,825.93","1,484,842,710.83","1,345,183,733.63","1,486,304,909.87","1,872,663,229.41","1,370,843,539.89","1,201,685,007.85","1,348,461,796.20","1,694,840,381.34","1,328,610,934.53","1,171,329,038.48","1,257,715,124.59","1,614,150,176.07","1,223,698,857.04","1,150,312,605.03","1,353,664,046.87","1,855,064,467.45","1,406,979,180.03","1,904,076,711.04","2,068,653,398.41","2,645,264,205.31","2,166,987,186.78","1,873,808,654.89"
预付款项,"73,334,443.99","98,262,106.65","105,583,446.95","84,949,881.82","81,127,288.82","98,202,370.46","97,044,940.78","217,320,368.65","197,702,866.05","197,370,017.61","203,353,614.56","212,671,584.07","249,818,586.25","253,383,431.82","264,896,562.75","274,088,445.87","262,864,746.78","242,204,553.47","244,049,551.69","314,737,336.79","326,903,990.30","319,864,503.65","323,617,310.99","311,870,199.94","208,053,215.27","201,675,689.15","198,137,636.22","29,985,646.01","46,888,170.02","24,983,077.69","36,678,090.16","22,463,363.24","28,509,463.79","24,985,491.18","27,617,274.09","21,882,717.80","74,778,576.28","52,241,519.15","37,888,082.23","123,391,053.57","139,714,992.57","96,473,950.01","96,098,364.27","698,513,237.59","825,701,138.01","783,355,888.41"
预收款项,"964,145,381.48","815,564,351.94","973,529,735.13","1,026,986,554.85","1,128,398,777.20","989,974,947.59","1,147,977,572.18","1,342,876,658.07","1,421,732,005.94","1,232,255,901.54","1,529,664,578.71","1,568,384,337.13","1,816,891,011.81","1,586,807,099.15","1,873,588,527.56","2,031,236,315.78","2,343,106,382.70","2,103,929,550.94","2,297,967,881.32","2,526,084,407.28","2,606,551,771.94","2,409,182,705.94","2,991,546,520.02","3,159,574,889.02","3,279,975,491.50","2,906,168,825.04","3,002,403,726.18","2,781,793,057.73","2,603,980,583.75","2,336,946,607.62","2,264,234,443.04","2,070,873,559.71","1,950,920,302.14","1,756,194,241.80","1,756,256,249.21","1,654,180,289.76","1,623,264,122.30","1,509,839,215.87","1,572,487,512.59","1,608,911,371.13","1,617,604,609.59","1,694,636,014.88","1,789,732,712.83","1,634,357,935.29","1,756,293,086.55","1,651,072,881.95"
其他应收款,"129,425,508.59","141,880,406.72","145,873,368.19","157,448,823.17","102,750,413.71","201,230,523.28","282,527,219.09","62,031,669.52","86,046,495.86","91,564,971.69","90,805,551.92","97,305,218.21","120,996,999.05","146,162,600.59","189,866,824.53","94,667,455.51","150,910,343.66","129,273,271.87","179,754,339.45","107,923,277.01","195,818,239.09","251,965,471.64","328,046,998.96","507,221,553.03","299,229,536.12","254,648,220.58","476,370,824.59","397,871,185.80","494,381,064.64","458,260,352.92","426,899,402.23","330,793,554.72","660,903,053.78","741,708,647.11","782,590,406.93","997,246,360.62","1,276,513,358.35","1,397,887,565.59","1,501,489,913.27","1,315,410,041.03","1,935,727,732.98","681,465,931.25","896,317,805.25","239,763,504.72","194,975,342.15","256,963,000.51"
应付职工薪酬,"138,743,991.56","354,620,082.50","353,129,398.70","315,569,436.33","330,830,752.14","334,113,145.31","344,913,587.46","313,359,322.11","292,118,791.87","300,213,093.96","293,984,150.24","317,127,618.08","306,010,696.99","302,881,153.78","320,169,575.36","341,219,667.45","310,795,042.44","320,048,214.51","318,716,118.92","353,760,464.72","398,841,785.12","332,865,343.09","325,866,982.83","333,058,254.42","301,380,824.73","279,219,481.29","268,658,885.04","303,699,907.36","262,668,161.99","261,257,829.79","256,661,416.52","224,480,941.74","213,773,422.98","218,710,444.06","211,133,330.93","226,318,503.09","247,000,916.12","211,930,445.52","207,694,674.40","259,078,987.50","252,056,394.33","275,575,926.50","279,764,585.78","394,428,821.23","322,570,491.20","325,264,248.57"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"40,745,412.36","-7,163,259.25","26,049,134.16","139,617,798.10","61,617,327.29","44,575,757.96","80,744,956.51","133,160,501.03","43,167,047.94","24,249,390.54","89,778,076.85","138,617,474.76","55,158,502.83","25,494,859.81","102,249,451.27","227,540,683.51","99,163,214.11","59,335,977.59","136,084,979.03","279,578,017.52","31,244,111.58","40,792,470.64","195,655,478.59","202,944,738.28","163,706,568.13","15,054,105.25","149,400,676.97","151,881,828.68","-7,387,051.77","-8,951,620.35","76,824,730.24","89,592,709.96","-528,342.28","11,721,214.55","87,780,387.08","108,821,114.77","22,784,296.83","37,184,282.95","105,373,520.52","207,463,693.34","93,620,459.65","167,176,231.56","219,016,844.20","321,187,195.03","246,451,494.58","215,178,914.89"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,"1,676,857.50","1,962,232.50","973,782.50","1,034,532.50","906,050.00","1,666,300.00","2,462,999.98","2,281,130.40",,,,,,,,,"21,034,712.33","48,919,712.33","76,804,712.33","104,689,712.33","21,034,712.33","48,919,712.33","76,804,712.33","104,689,712.33","21,034,712.33","48,919,712.33","76,804,712.33","104,689,712.33","21,034,712.33","48,944,072.33","76,853,432.33","104,762,792.33","21,235,989.59","48,919,712.33","76,926,243.59","105,713,336.23","11,337,122.97","26,163,371.97","41,346,570.13"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,288.74","65,288.74","65,288.74","65,288.74","65,288.74"
应付股利,"9,993,540.73","263,820.73","263,820.73","8,263,820.73","8,263,820.73","8,263,820.73","47,666,934.73","47,566,934.73","47,666,934.73","263,820.73","263,820.73","263,820.73","263,820.73","263,820.73","59,368,491.73","263,820.73","263,820.73","263,820.73","59,368,491.73","263,820.73","263,820.73","263,820.73","263,820.73",,,,,,,,,,,,,,,,,,,"709,657.37","162,694.36","6,473,910.75","153,427.08","161,430.64"
存货,"483,612,224.74","502,126,165.07","535,414,277.09","294,456,944.21","273,335,576.80","266,973,437.01","290,481,781.61","285,514,946.76","253,501,739.34","254,029,236.97","285,208,484.35","304,998,478.22","294,521,193.86","276,535,407.12","294,700,490.57","277,341,470.85","262,487,340.02","252,546,650.97","293,428,179.67","363,414,012.95","358,220,320.78","314,988,970.23","337,074,115.98","399,174,113.32","349,637,713.49","330,974,717.96","361,257,207.32","382,266,822.13","362,227,134.64","344,927,916.04","379,311,428.81","386,932,411.37","377,435,439.62","353,857,853.06","391,668,469.87","411,684,857.60","404,167,462.75","367,645,209.40","398,364,675.72","395,012,530.20","395,298,991.66","818,942,018.21","863,445,616.59","768,674,289.17","792,511,026.56","792,971,292.80"
其他应付款,"529,273,394.25","490,063,140.95","519,418,823.55","369,988,127.28","356,526,006.02","255,658,925.77","810,565,076.82","416,000,969.50","360,925,877.14","388,101,414.82","363,302,488.04","402,828,754.69","407,480,617.59","420,791,507.35","466,519,372.51","477,869,746.34","491,707,444.93","444,221,322.33","481,496,385.12","557,600,077.71","470,528,025.79","504,230,549.58","504,452,740.73","604,880,654.87","575,904,696.60","472,066,465.03","496,141,981.54","441,449,911.05","369,817,413.90","375,821,356.61","401,725,663.35","414,430,380.86","466,209,962.38","443,001,407.77","449,453,387.00","458,306,693.39","546,458,906.24","511,272,145.77","710,158,633.15","679,213,751.71","689,232,636.89","2,428,676,186.28","1,458,503,832.31","1,703,069,615.99","1,529,004,992.41","1,369,564,844.56"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"226,248,937.94","171,838,463.28","116,413,288.54",,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,"300,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,100,000,000.00","1,100,000,000.00","2,181,705,637.47","538,595,878.79","533,187,573.91",
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,176,445.82","133,702,916.68","144,900,597.54","100,489,636.40","78,727,089.05","100,640,975.11","75,479,420.03"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"2,111,542,738.13","1,928,614,614.06","2,188,956,041.42","2,255,085,948.50","2,135,733,823.30","1,887,901,109.93","1,859,053,129.60","1,765,111,026.16","1,413,577,834.28","1,257,063,496.72","1,799,627,724.94","2,542,367,590.72","2,763,121,387.55","2,449,691,486.96","3,092,979,545.59","3,664,713,700.98","3,872,520,535.98","3,483,717,503.81","4,127,435,135.86","6,100,729,709.87","5,637,411,408.84","5,610,929,648.68","6,586,166,931.48","8,254,241,269.62","8,635,142,388.46","7,405,521,389.43","6,729,709,569.42","6,787,990,982.95","6,181,270,467.11","5,995,196,174.41","6,463,650,012.66","7,014,062,541.76","6,773,214,367.01","6,891,067,809.18","7,483,576,712.57","7,363,145,230.05","7,157,181,425.03","7,001,320,971.22","9,617,704,694.78","10,185,387,328.56","10,006,565,020.05","8,634,671,268.14","9,346,273,376.24","8,059,900,104.10","8,041,409,924.14","7,060,849,990.38"
流动负债合计,"2,464,626,113.36","2,375,836,980.12","2,711,737,735.60","2,835,747,978.14","2,710,823,259.33","2,354,821,741.48","3,811,557,035.21","3,961,814,273.38","3,501,768,904.05","3,326,083,483.81","3,794,125,853.16","3,631,019,495.23","3,634,513,465.69","3,196,452,211.53","3,898,438,867.41","4,485,455,643.96","4,437,559,620.61","3,949,605,644.41","4,674,384,307.72","5,418,515,132.89","4,771,373,465.40","4,417,981,395.94","5,385,097,737.90","6,100,558,074.85","5,854,730,004.12","5,094,497,322.57","5,507,599,891.93","5,572,522,646.56","4,648,842,360.09","4,243,563,893.85","4,452,597,761.68","4,515,252,685.94","4,007,905,992.08","3,677,761,058.99","3,867,028,191.14","4,085,611,489.41","3,714,951,170.86","3,500,192,127.47","4,056,941,179.86","4,630,968,260.72","5,208,412,992.82","7,693,842,891.22","8,103,253,041.59","7,254,714,685.36","6,580,811,624.48","5,476,397,545.63"
可供出售金融资产,,"12,334,095.99","20,386,235.70","2,144,525,995.92","1,727,539,795.15","942,490,866.74","514,600,212.00","419,157,994.04","667,349,158.64","833,854,330.98","714,196,392.08","814,627,141.72","739,177,176.38","504,950,444.96","530,732,444.00","482,243,824.78","495,896,080.14","503,968,370.16","409,410,021.78","376,285,330.50","381,877,232.00","392,670,125.76","366,183,567.64","1,269,565,823.00","904,331,700.80","1,502,941,062.40","2,350,991,027.74","2,300,433,817.52","2,302,999,251.18","2,267,395,663.40","2,009,410,035.48","2,245,690,375.64","2,345,540,000.00","2,401,910,000.00","1,483,902,000.00","1,592,458,000.00","1,283,360,000.00","992,131,000.00","999,649,000.00","979,601,000.00","1,119,937,000.00","835,960,000.00","730,081,000.00","732,587,000.00","552,155,000.00","448,156,000.00"
长期借款,,,,,,,"320,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147,589,038.97","280,000,000.00","507,000,000.00","547,000,000.00","600,000,000.00","650,000,000.00","662,179,844.48"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,"653,431,403.83","659,638,501.57","665,833,099.31","662,037,566.37",,,,,,,,,"2,180,450,543.13","2,181,789,762.76","2,183,023,269.67","2,184,309,632.95","2,185,595,996.21","2,186,882,359.49","2,188,305,927.36","2,189,660,892.93","2,191,015,858.50","2,192,261,383.77","2,193,870,312.49","2,195,297,539.48","2,195,997,959.52","2,196,544,321.74","2,197,090,683.96","2,197,637,046.18","2,198,183,408.41","1,098,759,374.66","1,099,335,340.91","1,099,911,307.16","1,099,068,000.00","1,099,068,000.00","1,099,068,000.00"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"940,022,549.00","889,543,626.59","857,971,361.92","474,379,419.22","303,412,766.97","296,271,943.20","95,324,877.74","87,498,731.08","102,228,908.41","105,601,872.87","102,354,259.98","116,506,276.57","114,054,810.16","110,894,655.13","114,709,001.49","113,958,267.19","113,041,473.88","115,767,303.30","115,543,119.85","112,064,137.93","218,007,515.51","111,970,432.79","108,653,950.42","399,283,351.02","397,502,719.06","390,058,473.66","614,958,462.43","626,770,390.99","619,398,631.62","616,269,330.41","596,931,938.85","593,465,214.19","587,112,400.69","583,162,563.66","576,039,435.46","565,202,550.95","560,962,067.16","557,920,866.95","711,727,082.38","688,649,762.15","681,373,549.53","669,931,576.15","679,247,528.05","871,930,091.85","861,234,695.36","865,035,482.42"
专项应付款,,"30,000.00","121,047.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"636,259.81",,,,,,,,,
投资性房地产,"66,506,333.78","65,919,120.81","65,919,120.81","227,810,452.39","226,160,552.35","226,153,076.17","221,787,252.98","229,310,460.85","227,237,715.00","225,209,969.16","223,168,480.35","221,024,491.15","218,999,672.83","216,530,336.03","214,461,414.71","222,929,316.39","220,798,886.61","216,918,438.83","214,792,878.05","212,722,883.95","210,542,056.49","208,472,314.39","206,349,777.61","204,310,449.83","203,459,943.57","200,065,736.27","197,960,482.49","195,938,497.71","193,833,387.93","191,728,278.15","189,623,168.37","206,846,488.26","204,438,434.78","202,032,477.30","196,079,615.76","640,872,514.35","636,449,151.36","632,037,109.81","649,426,287.45","672,344,378.79","626,384,140.29","326,917,672.79","367,395,907.60","1,739,433,476.95","1,726,882,207.87","1,714,243,465.70"
预计负债,,,,"76,000,000.00","76,000,000.00","63,803,896.29","60,705,844.44","66,625,799.99","63,527,748.14","61,088,872.37","58,320,072.09","61,055,328.92","58,195,950.41","57,906,339.74","55,071,728.86","55,278,270.56","52,674,029.74","52,222,855.53","49,419,054.50","49,288,038.74","49,288,038.74","49,288,038.74","49,479,959.02","50,203,600.00","50,203,600.00","50,203,600.00","50,203,600.00",,,,,,,,,"130,000,000.00","130,000,000.00","130,000,000.00","130,000,000.00","23,527,399.20","23,527,399.20","23,527,399.20","23,527,399.20","23,527,399.20","23,527,399.20","23,527,399.20"
固定资产,"723,669,161.10","708,189,930.21","694,733,444.65","769,850,970.73","1,045,336,703.08","1,027,114,325.85","3,013,178,040.09","2,247,189,518.91","2,214,583,433.68","2,240,829,643.59","2,214,598,733.27","2,245,526,871.31","2,214,608,242.19","2,182,198,286.77","2,154,621,985.98","2,219,899,028.18","2,183,137,798.45","2,152,920,351.51","2,140,156,604.19","2,314,343,238.86","2,271,166,759.24","2,228,270,011.02","2,200,031,780.45","2,303,709,766.30","2,259,273,269.37","2,223,954,456.07","2,191,802,931.67","2,362,130,638.37","2,322,267,856.57","2,284,817,293.09","2,249,443,955.39","2,210,090,826.06","2,174,111,618.17","2,138,260,056.24","2,101,565,502.68","2,179,946,720.42","2,141,227,925.56","2,102,580,500.52","2,724,639,022.42","2,733,309,393.56","2,733,590,262.42","4,798,722,438.73","4,693,025,018.74","4,644,654,658.69","4,586,702,957.32","4,525,868,576.32"
递延所得税负债,"759,046.32","4,077,738.83","6,734,944.94","447,097,859.30","344,074,122.94","147,160,738.58","40,772,935.82","16,721,072.91","81,768,864.06","126,935,157.15","97,620,672.43","122,608,187.77","103,745,696.43","45,189,013.57","51,634,513.33","39,404,586.45","42,817,650.29","44,835,722.79","21,196,135.70","12,805,475.78","14,203,451.15","16,901,674.59","10,280,035.06","61,288,892.36","57,233,137.31","49,138,253.21","23,872,412.99","11,125,338.35","11,766,696.77","2,865,799.82","21,094,392.84","83,056,705.81","109,891,952.40","166,823,642.00","61,677,617.53","93,296,180.33","56,959,180.33","59,151,930.33","61,031,430.33","55,911,658.25","90,995,658.25","392,049,366.96","376,214,405.73","367,536,253.91","319,645,125.33","290,875,636.40"
在建工程,"80,933,486.88","91,770,744.03","133,144,983.42","97,345,557.42","117,284,568.53","132,816,924.65","149,148,392.55","103,256,456.12","114,004,874.93","21,556,877.62","56,923,403.46","30,407,058.96","53,849,294.94","84,448,008.82","165,752,338.08","74,249,240.76","116,056,263.39","213,583,881.56","311,191,665.50","27,183,229.08","29,148,276.31","72,936,548.70","155,593,821.30","102,442,630.61","107,819,028.06","158,719,309.81","87,983,586.21","38,672,384.23","59,568,599.85","86,112,734.31","90,621,677.31","36,461,691.92","39,053,006.72","50,948,958.00","71,932,731.88","21,807,352.82","450,098,550.12","668,973,882.28","726,861,724.45","862,068,026.19","941,652,676.28","1,034,355,354.79","1,165,450,708.30","24,377,902.20","32,749,844.25","55,628,560.44"
