科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
存货,"51,562,891.32","61,090,071.06","69,029,304.53","79,403,228.89","66,060,527.08","73,064,437.95","80,768,923.70","82,519,368.66","77,695,020.41","83,445,274.66","92,570,237.29","93,342,236.53","81,254,057.01","86,131,888.53","99,441,024.81","115,765,403.57","119,182,254.01","127,194,733.59","139,097,546.80","148,529,341.71","131,002,522.48","135,332,947.40","146,722,005.35","167,455,839.14","150,035,197.56","161,050,754.74","178,018,274.06","208,993,807.03","186,974,081.20","206,226,250.72","210,919,218.36","222,203,657.69","219,846,581.36","239,263,358.53","242,799,495.75","242,636,688.31","239,048,219.93","256,174,191.35","255,526,817.33","271,391,160.02","227,916,193.21","227,916,193.21"
其他应付款,"574,671.22","1,029,262.70","1,943,135.26","3,236,807.96","2,359,204.63","2,368,068.90","2,111,969.19","1,283,036.15","1,253,832.58","1,640,297.74","745,530.22","1,452,316.92","1,517,440.14","2,583,220.51","1,281,829.64","1,766,838.10","1,920,443.80","3,204,422.71","3,309,895.10","3,538,529.47","19,025,348.70","12,357,060.01","10,584,093.44","14,815,415.09","6,806,801.89","4,018,005.82","8,155,590.55","8,612,945.35","14,783,779.52","11,943,049.91","10,469,705.31","12,610,428.39","14,837,070.48","6,511,362.57","4,464,355.88","3,981,051.15","15,925,517.81","10,535,168.89","5,426,576.18","9,452,823.81","25,925,504.34","25,925,504.34"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"217,332.29",,,,,,,,,,,,,,,,,,,,"604,618.50","30,000,000.00","80,000,000.00","100,000,000.00","66,966,209.95","90,000,000.00","17,905,520.35","84,135,861.23","6,542,950.53","10,553,519.65","9,912,098.43","8,277,671.22","34,099,611.69","10,988,822.58","11,741,755.99","7,664,696.22","4,563,798.27","8,236,805.32","8,356,259.26","8,995,784.74","13,790,644.57","13,790,644.57"
其他流动负债,"2,612,263.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"235,042,634.97","220,379,605.54","578,627,189.29","570,853,464.99","591,712,040.80","587,748,072.31","563,039,292.30","571,971,398.46","610,166,454.78","606,860,181.38","574,683,421.87","556,301,570.64","553,058,944.59","562,662,903.46","572,285,176.21","549,622,094.61","562,793,064.58","542,699,479.95","550,850,809.36","554,370,367.69","581,488,583.60","562,100,368.98","571,456,635.51","604,375,361.47","660,364,438.41","639,591,793.77","622,899,702.10","686,562,283.49","742,493,597.45","725,895,513.39","726,841,461.84","721,450,575.24","743,473,932.73","713,392,515.48","682,258,781.58","702,715,812.02","694,551,828.82","671,263,353.60","654,178,113.46","680,130,368.41","692,546,533.66","692,546,533.66"
流动负债合计,"98,709,325.90","76,573,299.27","49,235,567.45","37,496,259.16","48,584,663.93","45,043,100.20","39,826,361.79","44,962,396.49","75,616,604.45","71,433,992.22","61,706,145.34","44,730,788.62","48,936,618.70","57,202,554.61","82,998,621.65","81,470,619.90","97,818,832.11","85,524,194.36","97,310,429.42","99,698,131.64","117,188,851.43","97,378,457.54","117,119,487.99","139,033,194.00","159,934,158.56","134,492,457.18","136,256,004.12","191,275,028.91","193,617,641.51","182,512,561.18","206,062,960.21","193,684,093.46","203,672,256.01","177,904,505.17","152,999,708.21","171,837,567.99","175,105,058.40","173,535,623.15","156,249,701.06","191,355,668.71","233,626,478.37","233,626,478.37"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,"8,559,262.15","3,910,016.86","3,534,370.53","3,405,423.56","3,872,935.13","3,700,678.72","3,253,282.87","3,534,259.86",,,,,,,"10,000,000.00",,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,120,412.35","66,120,412.35"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"5,012,024.55","4,975,173.56","4,849,802.48","4,785,677.61","6,168,476.66","5,869,302.56","5,518,297.01","5,189,690.51","5,316,180.34","5,211,698.36","4,966,470.83","4,911,995.68","6,616,382.19","6,326,399.52","7,576,035.23","8,243,138.13","13,066,341.17","12,578,348.17","12,738,178.36","12,266,068.40","12,070,845.40","12,234,812.75","11,962,558.37","12,051,538.41","12,561,917.40","12,473,661.98","15,485,390.96","16,360,433.22","22,525,648.78","22,195,501.11","21,605,356.29","21,556,375.73","154,521,760.56","153,060,049.07","151,756,672.58","150,577,750.82","172,418,938.49","171,602,850.73","171,990,205.31","170,904,755.26","134,377,277.81","134,377,277.81"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"492,426.42","562,353.70","563,193.42","563,193.42","726,180.88","726,180.88"
在建工程,"95,781.48","1,240,133.81","1,762,274.54","3,147,840.17","4,419,092.56","9,560,469.94","10,492,550.48","10,597,122.27","17,773,011.37","18,546,261.75","34,652,906.82","39,669,057.76","50,038,645.33","55,685,787.73","64,574,520.84","85,900,977.32","96,037,637.01","98,236,526.48","98,651,547.70","99,385,372.07","112,823,537.75","113,869,126.55","114,954,529.36","115,560,243.95","116,258,829.11","117,944,680.37","122,986,073.11","125,150,111.93","133,032,211.88","134,747,771.61","141,028,285.51","146,023,608.50","19,016,094.37","22,436,445.40","22,328,621.92","22,796,328.46","26,007,229.86","37,660,855.27","43,728,476.12","53,425,715.61","68,990,962.21","68,990,962.21"
其他非流动负债,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","6,700,000.00","3,000,000.00","3,000,000.00","3,000,000.00","4,500,000.00","4,500,000.00","4,500,000.00","6,500,000.00","6,700,000.00","6,700,000.00","6,700,000.00","10,490,000.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","6,700,000.00","3,000,000.00","3,000,000.00","3,000,000.00","4,500,000.00","4,500,000.00","4,500,000.00","6,500,000.00","6,700,000.00","6,700,000.00","6,700,000.00","10,490,000.00","10,490,000.00","15,490,000.00","16,720,000.00","20,720,000.00","27,761,205.19","28,191,205.19","28,835,414.19","28,835,414.19","30,052,489.56","29,977,702.71","29,277,839.96","29,375,789.24","28,978,231.64","28,978,231.64"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"98,709,325.90","76,573,299.27","49,235,567.45","37,496,259.16","48,584,663.93","45,043,100.20","39,826,361.79","44,962,396.49","78,616,604.45","74,433,992.22","64,706,145.34","47,730,788.62","51,936,618.70","60,202,554.61","85,998,621.65","84,470,619.90","104,518,832.11","88,524,194.36","100,310,429.42","102,698,131.64","121,688,851.43","101,878,457.54","121,619,487.99","145,533,194.00","166,634,158.56","141,192,457.18","142,956,004.12","201,765,028.91","204,107,641.51","198,002,561.18","222,782,960.21","214,404,093.46","231,433,461.20","206,095,710.36","181,835,122.40","200,672,982.18","205,157,547.96","203,513,325.86","185,527,541.02","220,731,457.95","262,604,710.01","262,604,710.01"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"81,076,950.00","81,076,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","108,576,950.00","109,356,950.00","109,356,950.00","218,713,900.00","218,713,900.00","219,449,100.00","219,452,100.00","219,461,900.00","219,461,900.00","220,663,130.00","221,108,100.00","220,499,400.00","220,597,400.00","220,597,400.00","220,597,400.00","220,597,400.00","220,597,400.00","220,597,400.00","220,597,400.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"9,477,236.14","9,477,236.14","357,373,061.31","357,373,061.31","357,373,061.30","357,372,407.67","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","357,373,061.30","366,393,821.30","371,561,236.31","267,371,701.32","272,539,116.33","280,370,347.86","284,113,863.69","288,340,867.52","292,267,503.35","307,336,276.12","311,427,396.52","309,234,970.02","310,582,801.18","313,282,324.37","313,282,324.37","313,282,324.37","313,282,324.37","313,282,324.37","313,282,324.37"
无形资产,"17,691,679.84","17,609,853.66","17,503,027.47","17,396,201.28","27,368,701.93","27,532,830.41","27,553,431.79","27,514,672.78","27,440,796.43","27,378,723.30","27,237,149.34","27,066,760.85","26,897,072.36","26,727,383.87","26,569,906.54","26,410,584.43","26,240,313.61","26,070,042.79","26,047,510.92","25,878,481.20","25,704,516.48","25,538,110.51","25,361,313.28","25,184,711.05","27,154,576.82","26,819,190.31","26,274,184.87","26,077,797.83","33,184,545.05","32,190,219.22","32,405,414.47","31,279,484.38","38,622,010.22","36,619,358.57","34,856,023.16","37,036,278.24","39,138,110.72","42,039,260.23","44,786,845.75","44,861,893.67","46,765,506.54","46,765,506.54"
盈余公积,"10,892,731.88","10,892,731.87","17,087,825.17","17,217,199.87","17,902,711.00","17,902,711.00","23,018,806.25","22,573,581.49","21,575,414.13","25,335,469.72","24,727,639.77","23,592,970.49","23,663,090.48","29,649,329.60","29,030,738.25","28,172,132.49","27,172,901.68","32,918,316.64","32,219,652.18","31,703,491.86","30,626,606.45","37,299,875.12","36,524,410.20","36,117,003.92","39,202,280.18","46,686,810.98","46,616,275.70","46,473,905.28","52,031,177.51","49,946,355.22","56,698,485.22","56,309,933.24","56,468,773.19","56,468,773.19","58,699,312.87","57,939,082.91","59,445,048.25","59,445,048.25","60,135,314.93","59,445,048.25","61,980,635.39","61,980,635.39"
开发支出,,,,,,,,,,,,,,,,,,,,,,,"329,057.22","733,310.80","812,565.75","1,375,020.19","3,946,715.58","5,168,810.35","7,497,147.14","9,624,507.85","10,079,011.50","12,277,310.87","11,221,465.50","15,076,548.50","17,226,753.78","14,709,607.07","19,702,946.00","17,710,153.43","13,059,245.96","10,759,955.51","6,860,019.35","6,860,019.35"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,248,000.00","1,248,000.00","1,248,000.00","1,248,000.00","7,044,960.00","7,044,960.00",,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"59,063,449.11","67,777,022.64","71,832,576.27","77,320,195.40","99,169,126.15","103,741,392.75","79,789,890.92","83,810,187.15","97,758,463.44","96,367,090.18","91,545,192.02","97,385,662.54","111,576,561.83","107,936,482.62","102,273,579.98","104,525,200.29","113,477,994.47","109,279,649.09","101,382,538.27","105,353,526.33","123,287,236.56","118,665,062.88","111,322,575.04","120,128,045.02","154,693,525.03","149,899,731.91","145,421,103.16","153,725,584.28","211,761,480.96","201,402,358.73","180,269,575.11","184,700,098.64","199,033,634.58","189,770,228.41","188,123,083.45","184,688,233.71","200,564,476.41","193,082,100.67","198,655,646.97","200,037,092.11","210,493,947.84","210,493,947.84"
长期待摊费用,"339,935.46","312,566.73","285,198.00","257,829.27","230,460.54","335,591.81","300,723.08","265,854.35","230,985.62","207,739.80","297,982.41","270,967.77","1,956,756.50","2,339,370.72","2,459,446.91","3,059,706.17","2,244,898.67","5,946,834.20","2,091,599.15","3,378,357.93","2,671,846.40","2,461,370.00","2,328,587.60","2,030,626.11","2,270,095.40","2,993,067.99","2,768,320.91","2,876,815.91","2,374,865.99","2,343,965.80","2,146,574.73","2,977,596.71","2,004,079.23","2,585,389.91","6,063,064.13","6,272,471.81","4,702,719.43","5,596,350.99","3,840,215.57","5,659,177.26","1,968,496.77","1,968,496.77"
少数股东权益,,,,,,,,,,,,,,"473,055.17","471,831.46","390,318.69","324,314.08","410,847.87","117,228.67","422,891.68","384,820.28","222,401.51","37,341.97","-131,906.16","1,262,423.01","1,079,919.03","2,951,613.72","2,792,955.53","2,246,093.35","1,843,185.93","1,694,579.69","1,511,808.55","1,464,083.08","1,265,202.50","1,158,292.91","1,042,214.88","1,389,680.49","1,206,715.21","1,060,749.87","984,216.19","1,517,203.97","1,517,203.97"
递延所得税资产,"1,037,636.73","1,279,906.62","1,080,781.49","1,540,232.80","1,706,250.26","1,588,822.23","1,671,497.50","1,748,106.25","2,970,423.81","3,879,062.82","5,086,724.97","6,432,797.65","5,990,180.51","6,558,639.38","6,721,010.49","6,846,446.99","7,166,348.56","7,786,121.91","6,295,057.84","7,306,517.43","7,167,193.54","7,799,750.57","9,044,534.71","7,642,550.09","14,220,380.83","14,528,986.32","16,774,828.58","19,050,221.46","16,835,217.06","16,641,821.03","20,099,564.63","21,980,392.46","25,660,987.06","26,043,138.93","29,762,457.08","31,542,857.60","32,446,430.68","35,385,684.54","36,706,825.25","39,461,528.27","38,418,078.36","38,418,078.36"
外币报表折算价差,,,"2,293.07","-2,419.62","-1,489.63","-1,472.36","-9,278.10","-9,331.81","-2,640.97","-2,896.01","-4,332.19","-6,282.60","-9,038.68",-931.76,"-4,315.89","-19,911.46","-22,514.91","-64,987.04","-51,873.64","-8,628.23","-11,002.85","-12,268.99","-16,610.45","-18,006.20","-20,208.84","-26,091.79","-25,933.49",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"3,880,145.52","4,024,612.69","2,869,448.42","4,737,557.37","900,000.00",,"3,920,000.00",,"4,956,128.54",,"5,424,093.54",,"1,600,626.00",,"1,068,330.80",,"4,541,716.10","4,541,716.10"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"24,177,058.06","25,417,634.38","25,481,083.98","27,127,781.13","39,892,981.95","44,887,016.95","45,536,499.86","45,315,446.16","53,731,397.57","55,223,486.03","72,241,234.37","78,351,579.71","100,058,299.04","101,547,598.08","111,435,290.54","133,866,276.60","148,628,474.15","154,318,552.27","149,077,176.84","151,749,056.89","160,437,939.57","161,903,170.38","163,980,580.54","163,202,980.41","177,158,510.83","180,159,219.85","201,104,962.43","209,421,748.07","226,349,635.90","227,743,786.62","241,284,207.13","246,094,768.65","266,002,525.48","265,820,930.38","277,417,686.19","272,935,294.00","306,017,001.18","319,995,155.19","325,180,144.76","335,073,025.58","378,042,469.49","378,042,469.49"
所有者权益(或股东权益)合计,"160,510,367.13","169,223,940.65","554,872,705.82","560,484,986.96","583,020,358.82","587,591,989.06","568,749,430.37","572,324,448.13","585,281,247.90","587,649,675.19","582,218,510.90","586,922,361.73","601,180,624.93","604,007,946.93","597,721,845.10","599,017,751.31","606,902,706.62","608,493,837.86","599,617,556.78","603,421,292.94","620,237,671.74","622,125,081.82","613,817,728.06","622,045,147.88","670,888,790.68","678,558,556.44","681,048,660.41","694,219,002.65","764,735,591.84","755,636,738.83","745,342,708.76","753,141,250.43","778,042,997.01","773,117,735.50","777,841,345.37","774,978,123.84","795,411,282.04","787,745,182.93","793,830,717.20","794,471,936.04","807,984,293.14","807,984,293.14"
资产总计,"259,219,693.03","245,797,239.92","604,108,273.27","597,981,246.12","631,605,022.75","632,635,089.26","608,575,792.16","617,286,844.62","663,897,852.35","662,083,667.41","646,924,656.24","634,653,150.35","653,117,243.63","664,210,501.54","683,720,466.75","683,488,371.21","711,421,538.73","697,018,032.22","699,927,986.20","706,119,424.58","741,926,523.17","724,003,539.36","735,437,216.05","767,578,341.88","837,522,949.24","819,751,013.62","824,004,664.53","895,984,031.56","968,843,233.35","953,639,300.01","968,125,668.97","967,545,343.89","1,009,476,458.21","979,213,445.86","959,676,467.77","975,651,106.02","1,000,568,830.00","991,258,508.79","979,358,258.22","1,015,203,393.99","1,070,589,003.15","1,070,589,003.15"
负债和所有者(或股东权益)合计,"259,219,693.03","245,797,239.92","604,108,273.27","597,981,246.12","631,605,022.75","632,635,089.26","608,575,792.16","617,286,844.62","663,897,852.35","662,083,667.41","646,924,656.24","634,653,150.35","653,117,243.63","664,210,501.54","683,720,466.75","683,488,371.21","711,421,538.73","697,018,032.22","699,927,986.20","706,119,424.58","741,926,523.17","724,003,539.36","735,437,216.05","767,578,341.88","837,522,949.24","819,751,013.62","824,004,664.53","895,984,031.56","968,843,233.35","953,639,300.01","968,125,668.97","967,545,343.89","1,009,476,458.21","979,213,445.86","959,676,467.77","975,651,106.02","1,000,568,830.00","991,258,508.79","979,358,258.22","1,015,203,393.99","1,070,589,003.15","1,070,589,003.15"
