科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
存货,"13,652,878.70","11,725,719.80","11,513,298.06","40,669,663.95","20,676,739.75","22,304,524.15","79,327,443.42","132,467,896.42","188,464,271.53","255,201,038.95","391,744,839.85","415,262,909.62","463,509,567.38","482,280,582.27","421,564,489.71","468,649,864.88","462,724,882.67","478,369,656.40","323,976,548.19","361,894,060.31","390,838,131.88","400,397,082.45","454,432,914.76","508,181,002.41","528,813,435.35","563,505,043.37","537,224,196.17","589,844,029.34","659,783,098.39","578,709,537.08","393,764,231.60","438,082,365.24","439,919,803.47","459,632,492.70"
其他应付款,"20,269,326.14","16,002,106.00","261,250.00","6,785,812.00","23,268.84","2,949,310.15","2,570,000.00","2,098,354.00","2,398,354.00","2,179,869.30","20,036,020.06","21,134,609.30","19,641,182.96","10,224,273.48","12,194,349.66","13,834,575.58","13,384,716.51","24,598,594.85","15,314,481.61","8,429,611.88","4,652,418.01","5,852,406.67","2,659,485.52","3,899,110.43","5,472,217.09","6,341,660.50","21,216,797.42","22,093,995.40","65,136,842.78","64,047,260.63","3,427,930.35","103,258,742.36","110,014,059.64","113,436,086.17"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,"32,000,000.00","107,000,000.00","5,000,000.00","35,000,000.00","35,000,000.00","232,400,000.00","227,400,000.00","117,509,090.00","117,509,090.00","170,009,090.00","295,009,090.00","291,009,090.00","286,009,090.00","392,177,274.00","283,677,274.00","275,781,820.00","297,281,820.00","80,000,000.00",,,
其他流动资产,,,,,,,,,,,,,,,"493,783.63",,,"2,942,467.79",,"870,415.36",,"2,138,021.88",,,,"772,575.91","3,031,427.07","3,031,427.07","3,031,427.07","6,258.94","4,200,000.00","1,570,000.00","5,050,000.00","9,288,128.44"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,520,710.50","2,675,123.06","1,202,329.25","1,572,094.38"
流动资产合计,"33,925,193.99","37,523,079.19","57,562,775.22","55,671,327.08","78,494,719.98","364,653,347.94","318,691,134.15","362,210,256.54","482,576,194.77","459,390,338.54","435,144,145.76","435,803,731.53","487,050,020.16","730,901,786.33","623,602,965.09","930,101,434.75","656,930,271.17","527,121,162.95","466,759,785.58","862,771,313.74","714,234,565.62","685,383,455.08","729,160,216.52","732,048,552.67","688,288,168.84","687,812,436.74","796,159,185.46","712,293,252.95","744,978,595.23","757,139,030.11","649,200,291.56","662,201,849.95","680,137,726.21","723,250,686.36"
流动负债合计,"68,875,482.02","71,678,841.12","48,101,261.35","60,060,567.24","73,873,691.57","43,986,274.54","75,989,643.88","97,828,688.32","104,283,682.15","142,395,200.84","140,031,282.37","122,063,845.96","204,383,804.16","78,998,014.05","150,066,317.75","160,615,940.15","210,724,871.44","224,324,872.39","404,122,018.82","299,031,710.50","209,174,205.33","218,087,661.15","228,984,083.76","364,862,152.48","354,279,945.45","348,540,048.05","476,172,815.57","376,956,335.04","475,675,083.73","508,119,095.72","212,174,300.74","213,553,482.35","212,078,101.34","214,321,052.49"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","10,000,000.00","21,990,000.00","45,990,000.00","43,390,000.00"
长期借款,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","200,000,000.00","350,000,000.00","350,000,000.00","395,000,000.00","416,000,000.00","437,000,000.00","490,000,000.00","400,000,000.00","775,000,000.00","745,000,000.00","740,000,000.00","620,968,184.00","470,968,184.00","606,290,910.00","601,290,910.00","593,786,365.00","468,786,365.00","402,281,820.00","402,281,820.00","185,609,091.00","169,109,091.00","96,500,000.00","75,000,000.00","20,000,000.00",,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,,,,"1,500,000.00","8,000,000.00","14,000,000.00"
专项应付款,,,,,,,,,,,,,,"98,455,528.20",,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"109,326,954.23","146,317,044.65","151,756,242.67","150,038,487.14","146,130,770.89","144,386,212.91","287,853,140.94","283,883,223.40","294,730,766.55","411,520,982.76","610,143,957.68","768,880,061.45","776,255,270.24","834,665,757.58","855,433,721.39","842,941,195.97","947,078,309.30","995,972,128.74","1,181,046,131.41","1,334,864,986.73","1,315,797,007.01","1,296,762,402.72","1,860,894,735.34","1,915,171,672.90","1,989,737,711.35","1,979,820,597.57","1,902,744,918.87","1,875,526,329.18","1,952,648,451.60","1,502,833,552.88","1,494,251,268.55","1,472,063,704.53","1,449,511,200.53","1,427,114,382.02"
递延所得税负债,,,,,,,,,,,,,,"148,704.77",,,,,,,,,,,,,,,,,"10,959,151.82","10,959,151.82","9,701,954.81","9,073,356.31"
在建工程,"26,456,547.39",,"38,670,170.43","51,421,337.59","96,472,704.98","192,327,152.87","155,993,382.32","284,017,742.97","346,535,378.38","300,794,327.85","186,926,340.15","36,226,440.47","19,846,529.10","67,643,286.73","111,717,516.05","159,971,098.35","175,574,777.36","327,456,342.41","343,442,962.64","482,050,509.81","653,873,314.91","790,451,801.26","320,430,292.90","373,834,421.82","277,689,509.03","296,569,288.59","384,979,402.34","389,934,925.12","293,349,694.85","31,232,084.97","19,311,654.33","21,027,529.04","21,245,206.28","21,446,435.93"
其他非流动负债,"3,127,758.33","4,006,245.87","4,386,895.91","4,332,383.42","5,152,737.93","5,085,903.39","13,609,715.15","13,223,808.18","12,709,020.60","12,194,233.02","11,679,445.44","12,408,708.78","15,123,667.70","191,295,550.62","285,018,705.97","281,327,080.11","277,350,536.73","273,373,993.35","269,397,449.97","265,420,906.59","261,444,363.21","261,346,109.31","27,783,000.00","27,783,000.00","27,783,000.00","35,694,000.00",,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,127,758.33","4,006,245.87","54,386,895.91","54,332,383.42","55,152,737.93","55,085,903.39","63,609,715.15","213,223,808.18","362,709,020.60","362,194,233.02","406,679,445.44","428,408,708.78","452,123,667.70","779,899,783.59","685,018,705.97","1,056,327,080.11","1,022,350,536.73","1,013,373,993.35","890,365,633.97","736,389,090.59","867,735,273.21","862,637,019.31","878,993,488.35","749,924,038.27","679,350,043.19","683,191,593.11","424,827,109.65","404,734,316.13","328,532,431.61","278,617,327.02","231,390,694.03","208,204,909.22","203,761,927.40","199,947,544.09"
固定资产清理,,,,,,,,,,,,,"117,886,137.46",,,,,,,,,,,,,,,,,,,,,
负债合计,"72,003,240.35","75,685,086.99","102,488,157.26","114,392,950.66","129,026,429.50","99,072,177.93","139,599,359.03","311,052,496.50","466,992,702.75","504,589,433.86","546,710,727.81","550,472,554.74","656,507,471.86","858,897,797.64","835,085,023.72","1,216,943,020.26","1,233,075,408.17","1,237,698,865.74","1,294,487,652.79","1,035,420,801.09","1,076,909,478.54","1,080,724,680.46","1,107,977,572.11","1,114,786,190.75","1,033,629,988.64","1,031,731,641.16","900,999,925.22","781,690,651.17","804,207,515.34","786,736,422.74","443,564,994.77","421,758,391.57","415,840,028.74","414,268,596.58"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"30,800,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","312,284,000.00","468,426,000.00","475,776,000.00","475,776,000.00","475,776,000.00","951,552,000.00","952,452,000.00","952,452,000.00","952,452,000.00","952,452,000.00","952,452,000.00","952,452,000.00","952,452,000.00","952,452,000.00","1,428,678,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"9,603,550.00","49,852,274.27","49,852,274.27","49,852,274.27","49,852,274.27","494,659,244.46","501,614,477.27","501,614,477.27","501,614,477.27","434,614,477.27","434,614,477.27","434,614,477.27","434,614,477.27","434,614,477.27","300,614,477.27","300,614,477.27","300,614,477.27","300,614,477.27","300,614,477.27","1,026,978,157.27","870,836,157.27","917,220,169.77","901,276,182.27","906,419,344.77","440,196,507.27","446,186,794.77","465,164,082.27","467,728,951.02","470,293,819.77","472,858,688.52","488,410,557.27","489,835,857.27","491,261,157.27","109,435,707.27"
无形资产,"2,146,819.01","30,352,347.10","36,169,807.76","35,267,173.28","34,364,538.80","87,990,247.82","85,708,173.03","83,466,970.93","81,726,114.82","79,438,868.11","105,889,026.12","102,925,533.40","112,866,944.45","104,000,348.58","105,117,494.45","101,983,256.60","98,849,018.75","132,037,692.14","127,979,990.45","203,656,515.24","196,822,515.28","190,754,707.03","184,686,898.78","197,133,197.33","190,594,691.45","184,057,650.63","177,521,342.04","170,985,553.45","164,450,024.86","64,532,437.23","104,834,592.81","101,687,628.09","93,529,297.85","87,869,964.98"
盈余公积,"6,194,937.89","3,881,673.09","8,194,924.07","8,194,924.07","8,194,924.07","8,194,924.07","14,214,875.51","14,214,875.51","14,214,875.51","14,214,875.51","24,500,706.73","24,500,706.73","24,500,706.73","24,500,706.73","40,592,888.30","40,592,888.30","40,592,888.30","40,592,888.30","57,304,753.10","57,304,753.10","57,304,753.10","57,304,753.10","80,177,871.84","80,177,871.84","80,177,871.84","80,177,871.84","105,040,455.67","105,040,455.67","105,080,849.89","105,080,849.89","131,078,162.55","131,078,162.55","131,078,162.55","131,078,162.55"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"4,410,000.00","4,410,000.00","8,820,000.00","9,720,000.00","4,860,000.00","4,860,000.00","4,860,000.00","4,860,000.00",,,,"5,583,573.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"930,096,638.20","906,828,888.45","906,828,888.45","906,828,888.45","906,828,888.45"
未分配利润,"53,253,786.38","34,935,057.84","73,754,316.63","70,088,852.24","118,538,010.38","122,570,826.46","127,933,879.57","121,811,413.31","157,964,509.54","165,871,098.90","200,406,360.61","202,356,328.11","266,444,422.74","287,198,197.58","335,855,994.69","340,645,378.00","395,358,060.41","406,598,659.51","465,595,206.91","472,523,288.54","526,909,429.93","552,762,663.27","652,716,235.57","661,659,964.31","682,334,416.26","689,918,055.02","852,690,690.07","856,021,628.58","837,329,225.21","955,563,182.95","1,093,758,275.50","1,104,688,533.12","1,130,647,456.01","1,038,806,133.29"
长期待摊费用,,,,,,,,,,,,,,,"1,837,500.00","11,820,704.25","11,046,434.50","10,244,664.76","9,442,895.02","8,641,125.28","7,839,355.54","7,037,585.80","6,310,000.00","5,782,500.01","5,255,000.02","4,727,500.03","4,200,000.00","3,675,000.00","3,150,000.00","18,783,850.72","6,955,401.45","6,039,254.31","15,335,883.42","16,428,725.56"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,969,570.85","85,730,652.22","97,059,466.83","103,099,657.44","126,230,432.33"
递延所得税资产,,"161,621.25","130,676.15","130,676.15","148,903.57","140,211.38","116,760.94","115,068.75","218,110.55","145,368.28","128,802.71","108,300.00","162,177.19",,"34,187.00","50,053.91","337,956.40","40,699.81","124,024.97","7,149.20","46,325.93","27,420.16","997,983.70","997,526.94","1,198,844.32","1,107,067.23","1,587,445.52","1,579,125.74","1,847,143.67","2,103,620.84","1,533,045.16","1,454,056.97","1,720,759.27","524,185.49"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"80,405,000.00","117,928,020.00","345,824,066.67","258,632,200.01","255,206,300.00","10,519,400.00","109,772,734.55","111,370,894.55","109,033,734.55","7,441,500.00","24,306,859.00","34,651,822.00","2,294,859.00","2,079,500.00","2,079,500.00","2,079,500.00","2,079,500.00","2,079,500.00","2,079,500.00","2,079,500.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"137,930,320.63","176,831,013.00","226,726,897.01","236,857,674.16","277,116,918.24","426,843,824.98","531,671,457.23","653,483,006.05","725,210,370.30","793,899,547.00","905,088,126.66","910,140,335.32","1,029,017,058.44","1,008,309,392.89","1,156,545,418.89","1,236,694,329.08","1,580,710,562.98","1,726,383,727.87","1,919,242,304.49","2,041,739,686.26","2,286,151,253.22","2,398,404,811.52","2,484,353,645.27","2,502,360,819.00","2,490,782,615.17","2,502,933,926.05","2,475,327,967.77","2,445,780,433.49","2,419,524,814.98","2,553,661,684.84","2,545,794,350.75","2,534,670,561.39","2,544,240,735.80","2,519,682,082.43"
所有者权益(或股东权益)合计,"99,852,274.27","138,669,005.20","181,801,514.97","178,136,050.58","226,585,208.72","692,424,994.99","710,763,232.35","704,640,766.09","740,793,862.32","748,700,451.68","793,521,544.61","795,471,512.11","859,559,606.74","880,313,381.58","945,063,360.26","949,852,743.57","1,004,565,425.98","1,015,806,025.08","1,091,514,437.28","1,869,090,198.91","1,923,476,340.30","2,003,063,586.14","2,105,536,289.68","2,119,623,180.92","2,145,440,795.37","2,159,014,721.63","2,370,487,228.01","2,376,383,035.27","2,360,295,894.87","2,524,064,292.21","2,751,429,647.54","2,775,114,019.77","2,808,538,433.27","2,828,664,172.21"
资产总计,"171,855,514.62","214,354,092.19","284,289,672.23","292,529,001.24","355,611,638.22","791,497,172.92","850,362,591.38","1,015,693,262.59","1,207,786,565.07","1,253,289,885.54","1,340,232,272.42","1,345,944,066.85","1,516,067,078.60","1,739,211,179.22","1,780,148,383.98","2,166,795,763.83","2,237,640,834.15","2,253,504,890.82","2,386,002,090.07","2,904,511,000.00","3,000,385,818.84","3,083,788,266.60","3,213,513,861.79","3,234,409,371.67","3,179,070,784.01","3,190,746,362.79","3,271,487,153.23","3,158,073,686.44","3,164,503,410.21","3,310,800,714.95","3,194,994,642.31","3,196,872,411.34","3,224,378,462.01","3,242,932,768.79"
负债和所有者(或股东权益)合计,"171,855,514.62","214,354,092.19","284,289,672.23","292,529,001.24","355,611,638.22","791,497,172.92","850,362,591.38","1,015,693,262.59","1,207,786,565.07","1,253,289,885.54","1,340,232,272.42","1,345,944,066.85","1,516,067,078.60","1,739,211,179.22","1,780,148,383.98","2,166,795,763.83","2,237,640,834.15","2,253,504,890.82","2,386,002,090.07","2,904,511,000.00","3,000,385,818.84","3,083,788,266.60","3,213,513,861.79","3,234,409,371.67","3,179,070,784.01","3,190,746,362.79","3,271,487,153.23","3,158,073,686.44","3,164,503,410.21","3,310,800,714.95","3,194,994,642.31","3,196,872,411.34","3,224,378,462.01","3,242,932,768.79"
