科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"87,847,364.95","166,359,188.17","56,855,375.09","44,625,482.82","21,117,508.75","31,628,589.26","34,762,250.00","35,593,788.07","35,008,080.40","34,571,122.50","39,863,453.41","218,146,426.21","241,707,636.87","248,242,866.33","368,910,271.47","5,434,293,208.72","230,874,459.91","241,871,727.75","4,931,984,755.72","5,455,680,712.69","5,927,526,871.16","8,020,037,720.04","9,464,994,442.33","9,191,083,896.41","10,206,520,025.01","10,944,617,686.49","9,153,191,486.90","6,364,503,639.90","9,950,070,413.21","9,732,500,586.77","10,205,824,812.07","7,527,131,604.31","9,378,491,089.39","13,025,859,008.78","10,512,603,520.00","9,389,188,261.83","10,731,585,645.54","9,785,272,522.02","16,093,904,167.16","17,644,842,213.69","14,055,071,792.01","17,052,184,499.63","15,503,078,947.93","18,626,989,702.81"
短期借款,,,,,,,,,,,,,,,,"860,000,000.00",,,"1,048,000,000.00","874,000,000.00","1,332,000,000.00","1,342,000,000.00","1,722,000,000.00","1,972,300,000.00","2,028,900,000.00","3,159,900,000.00","2,926,500,000.00","1,980,000,000.00","2,940,000,000.00","3,139,530,000.00","2,012,330,000.00","2,206,670,000.00","2,776,500,000.00","3,267,100,000.00","2,697,100,000.00","1,881,600,000.00","2,165,600,000.00","1,024,000,000.00","1,476,000,000.00","1,526,000,000.00","3,712,000,000.00","5,622,000,000.00","6,174,860,000.00","6,419,860,000.00"
交易性金融资产,,,,,,,,,,,,,,,,"4,690,353.74",,,"31,774,076.83","6,059,728.30","9,056,215.62","6,110,649.34","13,906,003.00","5,996,390.08","27,440,601.91","27,335,730.61","5,734,985.50","2,340,000.00",,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,"400,000.00",,,"9,441,189.85","5,462,982.00","12,842,982.00","4,170,000.00","118,515,373.50","2,500,000.00","50,300,000.00","1,200,000.00","1,115,000.00","1,050,000.00","320,000.00","1,070,000.00","12,300,000.00","15,300,000.00","900,000.00","800,000.00","600,000.00","50,000.00",,"589,944.80","589,944.80","4,923,290.00","4,958,650.18","7,500,000.00","9,463,218.38","9,330,000.00"
应付票据,,,,,,,,,,,,,,,,"5,934,435.00",,,"515,624,424.33","1,151,317,976.67","1,655,147,505.92","2,838,548,734.40","2,652,070,309.86","1,758,047,523.50","3,082,064,712.02","2,854,471,610.63","1,862,343,932.79","1,667,451,647.10","2,557,099,445.49","3,820,794,418.83","3,915,828,277.22","1,361,651,268.76","2,927,630,477.62","4,955,608,530.63","4,060,575,796.43","1,317,213,982.92","160,715,849.62","163,049,953.40","67,147,611.13","35,863,721.87","117,315,808.56","122,898,289.62","37,981,250.42","166,785,289.59"
应收账款,"1,737,840.64","3,872,751.86","1,106,821.66","644,899.11","652,577.20","659,983.20",,,,,,,,,,"123,365,186.08",,,"181,409,170.70","127,124,166.38","151,296,971.42","113,462,102.43","169,948,222.81","204,031,118.51","188,190,136.79","169,452,042.71","162,578,823.69","210,514,538.67","383,575,665.29","564,224,752.47","406,777,321.56","709,008,179.14","549,079,875.32","510,937,748.39","471,904,991.38","729,045,821.34","636,050,040.84","555,971,403.10","545,515,891.66","829,286,610.93","626,407,476.85","814,465,538.05","817,669,130.88","1,494,683,682.24"
应付账款,"412,845.31","907,404.00","419,376.60","419,376.60","419,376.60","419,376.60",,,,,,,,,,"1,382,140,469.85",,,"2,210,018,279.19","1,865,659,505.50","2,078,165,413.84","1,121,979,794.64","1,166,266,682.71","2,151,080,221.89","1,950,270,202.08","2,339,704,104.00","2,597,929,673.93","4,676,239,383.01","4,103,552,584.33","4,939,299,610.07","5,004,898,608.65","7,174,548,574.62","6,180,872,580.95","6,965,011,783.41","7,457,664,815.45","8,119,789,135.92","6,517,048,022.84","6,895,935,415.18","6,976,854,093.36","7,554,595,684.08","5,504,890,965.91","6,902,206,799.96","6,807,290,946.60","11,462,066,025.85"
预付款项,"408,667.20","367,692.20","367,692.20","367,692.20","367,692.20","367,692.20",,,,,,"5,730.00","5,730.00",,,"371,031,229.16",,,"2,601,708,055.89","361,176,837.51","690,905,167.89","808,325,708.39","366,005,635.48","2,688,714,238.67","3,488,521,702.57","1,733,837,485.89","807,692,196.28","1,191,785,760.11","583,626,728.67","1,531,944,035.46","190,378,581.73","796,701,986.10","1,000,620,335.07","944,753,695.24","2,282,838,160.09","1,009,262,108.49","1,749,581,594.28","1,602,777,610.57","2,424,658,010.06","3,631,059,813.74","5,355,772,325.28","9,063,251,195.63","7,633,315,424.61","4,107,356,870.20"
预收款项,"671,459.00","672,649.00","881,647.00","240,295.91","6,000.00","4,500.00","62,500.00","222,312.42","158,750.00","186,921.66",,"164,293.32","29,871.66","29,871.66","29,871.66","10,930,686,967.88","44,814.00","212,314.00","13,741,509,709.41","12,458,195,144.06","13,139,599,369.61","14,671,225,443.09","16,751,360,182.88","17,456,042,896.18","18,400,848,923.48","18,187,747,649.40","21,100,814,516.47","18,668,331,885.17","21,237,801,183.54","24,444,996,308.50","23,196,713,649.94","22,430,623,471.25","26,713,544,735.70","27,316,842,590.67","28,266,425,607.01","26,584,971,159.41","26,106,210,154.32","26,861,326,444.40","26,594,849,414.64","26,274,066,032.86","29,524,611,174.24","36,584,578,328.80","40,161,591,390.07","42,852,513,670.02"
其他应收款,"142,179,999.99","77,256,907.82","77,908,331.22","75,097,752.86","70,737,522.51","65,234,077.07","67,600,175.80","63,756,295.01","64,522,824.19","58,553,327.66","48,402,717.94","13,294,784.42","8,912,648.35","2,960,657.98","362,457.98","906,202,321.49","2,004,632.00","1,782.00","1,481,508,135.79","703,323,898.63","1,525,291,786.05","836,756,676.55","825,536,803.98","942,818,108.77","763,063,935.16","1,281,428,550.70","1,588,279,883.53","1,823,074,182.38","2,036,126,511.28","1,737,822,895.38","1,844,378,587.07","1,737,074,275.37","2,108,113,995.74","2,087,365,783.99","1,891,206,718.60","1,482,706,483.68","2,261,655,710.70","1,458,817,277.91","1,471,512,866.27","3,906,002,266.21","4,788,955,714.07","4,636,986,992.32","10,731,126,268.93","9,111,482,193.19"
应付职工薪酬,"1,956,532.31","2,049,530.37","1,618,713.57","626,235.89","550,076.56","462,485.23","93,858.58","106,440.83","86,610.63","87,378.16","101,407.41","233,598.65","46,263.85","46,034.95","46,034.95","135,243,453.89","50,661.28","37,212.49","13,934,510.93","117,957,646.20","54,709,933.69","22,846,430.04","23,080,126.30","130,894,175.79","52,716,567.04","39,136,356.24","39,038,435.29","186,060,616.51","85,884,542.05","48,934,529.11","49,694,892.88","223,355,293.73","82,058,352.13","71,353,923.42","75,487,652.17","286,398,577.70","90,072,275.74","94,427,264.90","97,327,597.82","511,758,552.16","118,447,229.19","109,227,888.25","94,634,099.68","684,353,282.44"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"36,183,419.57","38,984,801.44","38,914,817.35","38,953,001.47","15,626,840.70","15,620,390.72","12,971,082.64","17,832,234.38","17,836,296.81","13,677,202.15","3,592,395.73","4,693,931.35","5,825,426.29","6,079,471.18","6,081,835.29","416,803,984.25","6,308,902.56","2,683,703.37","412,468,058.55","574,717,385.23","711,621,845.93","530,666,215.76","751,445,381.82","699,531,685.54","756,095,887.32","579,172,467.59","555,979,316.93","876,080,517.34","833,213,637.63","851,295,315.36","733,210,771.24","513,991,683.18","230,586,454.82","262,320,865.01","283,876,047.02","867,248,449.55","728,965,425.59","468,813,657.39","502,004,055.83","799,173,377.51","614,710,088.40","747,944,208.64","708,324,755.24","2,056,096,857.16"
应收利息,,,,,"832,351.77","2,620,829.54","366,666.67",,,,,,,,,,,,"174,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,"22,135,890.41",,,"40,608,831.05","150,830,468.19","146,106,915.99","188,502,624.78","74,813,417.84","112,441,882.52","66,582,542.82","40,676,413.66","133,759,963.46","114,532,803.87","173,619,126.90","231,219,264.43","266,007,170.59","347,675,641.14","288,873,532.83","303,835,361.12","323,982,988.36","427,455,534.33","436,830,746.98","564,724,954.09","613,982,698.77","664,741,726.76","756,770,992.35","684,122,073.13","550,961,390.01","629,298,509.31"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"23,912,698.46",,,"23,912,698.46","23,912,698.46","23,912,698.46","23,912,698.46","23,912,698.46","23,912,698.46","23,912,698.46","49,566,334.90","23,912,698.46","23,912,698.46","23,912,698.46","162,937,504.58","24,090,505.64","23,912,698.46","23,912,698.46","23,912,698.46","23,912,698.46","28,384,920.68","70,015,476.24","37,644,698.46","39,080,333.34","31,116,666.00","84,078,888.22","81,708,610.44","25,647,499.32","64,183,332.67"
存货,"8,864,998.89","8,305,499.67","9,040,593.98","2,716,045.55","2,862,608.66","3,247,197.39",,,,,,,,,,"18,989,362,857.39",,,"24,407,080,074.98","27,316,826,424.41","28,161,196,680.27","29,067,048,465.64","30,788,066,590.95","33,494,589,794.08","35,346,094,570.10","38,637,522,707.59","45,416,388,650.82","45,996,490,254.23","49,960,400,897.88","57,604,223,184.98","61,663,978,989.33","62,262,559,625.16","66,265,332,504.28","68,462,815,950.74","70,766,946,530.69","72,163,859,948.41","70,492,342,488.17","75,038,942,335.02","71,978,172,755.50","71,527,195,481.07","78,980,701,166.42","88,986,030,311.62","93,107,800,928.66","107,221,373,191.52"
其他应付款,"27,581,199.40","27,800,123.96","27,468,932.45","8,961,474.28","6,102,038.69","5,764,851.47","706,359.66","489,643.81","488,442.81","468,038.51","426,657.01","1,347,648.51","1,128,453.01","1,171,784.19","1,509,826.89","392,469,406.64","1,415,556.36","1,145,524.44","1,484,048,926.54","1,743,069,288.53","1,667,317,201.26","2,092,644,950.02","1,976,072,461.34","3,267,757,090.68","3,412,037,896.69","3,460,825,895.30","3,133,215,614.69","3,377,557,908.15","3,121,681,875.66","2,986,549,298.10","2,615,936,615.94","2,595,649,056.46","3,445,375,529.69","2,577,928,417.27","3,239,103,438.13","2,902,618,677.64","3,353,746,675.53","3,700,248,892.73","3,297,808,525.76","5,209,199,650.03","5,132,031,591.00","6,447,142,216.44","5,521,762,929.13","8,485,142,374.21"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,"150,000,000.00","150,000,000.00",,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,"334,800,000.00",,,"457,800,000.00","2,707,660,000.00","3,469,160,000.00","3,736,950,000.00","4,367,285,000.00","6,298,860,000.00","4,264,885,000.00","3,354,760,000.00","2,770,120,000.00","5,673,860,000.00","4,922,480,000.00","8,388,000,000.00","6,225,850,000.00","8,831,319,600.00","7,000,440,400.00","14,608,070,000.00","19,343,940,000.00","18,099,147,400.00","14,200,597,800.00","12,624,358,800.00","5,191,978,800.00","5,261,934,693.99","3,778,982,899.99","5,051,922,799.99","4,274,152,799.99","11,473,309,483.10"
其他流动资产,,,,,,,,,,,,"112,743,421.67","114,797,380.41","116,900,305.25",,"922,672,504.00",,,"1,516,016,944.68","1,043,279,431.08","1,226,138,446.26","1,489,060,095.74","1,489,159,284.29","1,435,547,858.40","1,492,508,556.93","1,485,532,039.26","1,684,520,022.52","1,579,795,621.08","1,705,652,057.81","1,995,760,319.15","1,939,666,584.33","2,136,948,630.59","2,339,074,825.63","2,463,030,603.75","2,482,478,516.26","2,613,349,329.77","2,384,789,071.18","2,099,525,617.81","1,728,218,737.25","1,721,785,561.16","1,514,725,133.07","2,611,682,470.09","3,063,421,990.95","3,616,379,026.22"
其他流动负债,,,,,,,,,,,,,,,,,,,,"300,000,000.00","300,000,000.00","300,000,000.00",,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"241,038,871.67","256,162,039.72","145,278,814.15","123,451,872.54","96,570,261.09","103,758,368.66","102,729,092.47","99,350,083.08","99,530,904.59","93,124,450.16","88,266,171.35","344,190,362.30","365,423,395.63","368,103,829.56","369,272,729.45","26,752,017,660.58","232,879,091.91","241,873,509.75","35,161,096,404.44","35,168,934,181.00","37,854,255,120.67","40,344,971,418.13","43,236,132,356.34","47,965,281,404.92","51,562,639,528.47","54,280,926,243.25","58,819,501,049.24","57,169,553,996.37","64,619,772,274.14","73,167,545,774.21","76,263,304,876.09","75,184,724,300.67","81,641,612,625.43","87,495,562,790.89","88,408,578,437.02","87,387,461,953.52","88,256,004,550.71","90,541,896,711.23","94,242,572,372.70","99,265,095,236.80","105,326,592,257.88","123,172,101,007.34","130,865,875,910.34","144,187,594,666.18"
流动负债合计,"66,805,455.59","70,414,508.77","69,303,486.97","49,200,384.15","22,704,332.55","22,271,604.02","13,833,800.88","18,650,631.44","18,570,100.25","14,419,540.48","4,120,460.15","6,439,471.83","7,030,014.81","7,327,161.98","7,667,568.79","14,504,127,306.38","7,819,934.20","4,078,754.30","19,947,925,438.46","21,967,320,112.84","24,577,740,884.70","26,869,276,891.19","29,508,306,261.21","33,870,868,174.56","34,038,314,429.91","34,065,960,831.72","35,143,614,152.02","37,244,027,459.61","39,999,245,094.06","49,013,556,248.98","44,044,560,492.10","45,709,397,287.60","49,669,794,762.20","60,351,984,169.99","65,772,069,043.03","60,514,827,838.15","53,829,802,426.86","52,434,530,080.55","44,857,033,130.65","47,868,450,105.26","49,343,839,637.86","62,353,751,215.27","64,357,207,060.46","84,293,608,824.35"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,477,000.00","22,705,783.60",,,,,,,,"215,456,732.98","215,456,732.98","225,866,732.98","225,866,732.98","315,456,732.98","315,456,732.98","315,456,732.98","315,456,732.98","342,676,732.98"
长期借款,,,,,,,,,,,,,,,,"6,595,300,000.00",,,"6,796,360,000.00","7,291,740,000.00","8,357,240,000.00","8,439,350,000.00","9,009,705,000.00","9,188,680,000.00","11,788,055,000.00","13,473,472,912.00","15,634,445,872.00","12,660,654,672.00","16,137,214,672.00","16,070,934,672.00","23,939,760,000.00","21,311,210,000.00","23,179,610,000.00","18,966,799,999.99","12,806,409,999.99","13,294,059,999.99","16,388,020,000.00","14,719,500,000.00","16,011,860,000.00","18,507,910,000.00","24,588,320,000.00","31,205,659,049.00","38,350,593,549.00","37,244,494,349.00"
持有至到期投资,,,"110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","112,448,224.75","114,666,308.67","116,703,907.72","110,415,555.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,987,960,571.04","5,313,257,329.71","8,941,366,225.08","14,305,616,073.52","18,877,757,400.95","18,891,277,180.01","17,777,749,765.67","17,267,810,549.97","16,485,285,195.80","12,298,010,143.07"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"498,749,581.69","498,751,781.69","498,754,009.32","498,824,320.47","498,963,570.15","498,968,457.42","493,137,245.50","484,038,972.06"
长期股权投资,"204,772,909.88","197,603,512.54","198,041,679.55","198,160,111.57","199,559,666.90","200,470,693.66","201,298,469.92","202,429,865.00","202,449,694.16","202,449,694.16","202,449,694.16","71,185,008.34","71,185,008.34","71,185,008.34","71,185,008.34","110,178,840.98","71,185,008.34","71,185,008.34","106,122,716.04","103,583,846.00","102,442,731.61","98,240,783.55","96,538,456.19","95,411,864.48","205,886,415.92","380,852,926.05","384,237,585.32","804,998,882.41","846,174,853.90","316,639,359.02","317,552,988.24","336,774,746.08","327,849,522.28","320,819,318.57","310,084,903.52","391,087,261.46","393,345,443.44","333,418,738.37","327,548,309.12","786,240,483.34","900,028,053.77","1,849,239,590.20","2,826,925,168.55","4,426,619,299.70"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
