科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"215,576,255.15","119,784,497.42","119,234,646.65","233,481,975.84","97,712,050.37","214,949,425.48","395,080,242.72","774,399,946.84","510,871,636.23","559,908,341.88","624,911,290.60","612,764,895.74","92,719,877.35","776,418,335.07","771,202,280.94","690,149,154.56","951,263,873.98","1,250,599,197.99","880,900,106.52","486,177,824.87","627,776,395.45","775,195,666.40","709,960,733.46","872,071,474.90","648,241,337.25","730,520,314.01","805,786,667.26","586,647,284.20","627,198,454.23","646,975,934.27","552,481,206.29","705,317,107.81","521,458,472.34","785,908,821.10","869,719,257.77","1,344,121,547.99","1,029,235,323.55","803,916,484.89","1,006,337,475.34","1,013,665,410.39","801,401,814.33","1,216,168,374.46","1,091,918,194.36","1,162,615,662.52"
短期借款,"125,762,135.14","260,000,000.00","170,000,000.00","50,000,000.00","50,000,000.00","100,000,000.00","50,000,000.00",,,,,,,,"250,000,000.00",,,,,,"48,500,000.00","40,000,000.00","80,000,000.00","160,000,000.00","130,000,000.00","130,000,000.00","130,000,000.00","1,000,000.00",,,,,,"100,000.00","100,000.00","491,312,962.88","377,852,920.29","585,997,182.93","769,895,513.69","1,250,640,869.78","1,092,467,867.27","1,535,399,661.45","1,914,352,631.18","1,816,200,871.95"
交易性金融资产,"81,277,873.38","108,908,855.38","90,311,432.21","87,907,387.26","72,353,403.42","61,660,964.48","51,456,899.91","18,462,000.00","22,731,000.00","26,892,000.00","26,310,000.00","29,931,000.00","29,040,000.00","25,659,000.00","31,134,000.00","32,541,000.00","28,089,000.00","26,520,000.00","24,321,000.00","22,668,000.00","22,923,000.00","22,983,000.00","22,557,000.00","23,358,000.00","22,998,000.00","24,720,000.00","25,731,000.00","26,592,000.00","26,586,000.00","27,555,000.00","32,022,000.00","34,827,000.00","37,596,000.00",,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"36,756,820.23","52,452,005.03","65,077,251.95","50,986,320.66","52,250,704.79","4,563,243.72","11,968,870.28","7,268,355.22","3,926,262.48","4,661,258.48","27,665,909.77",,,,,,,,,"8,616,992.97","2,600,000.00","900,000.00","5,346,642.27","1,002,155.15","7,766,930.90","3,855,856.92","2,225,226.98","1,100,000.00","2,088,000.00","1,000,000.00","4,060,000.00","500,000.00","5,566,421.90",,"2,048,376.00","17,403,713.96","30,243,204.86","31,192,546.68","30,105,263.30","65,839,831.98","120,118,406.11","141,413,584.91","184,446,038.90","162,008,200.78"
应付票据,"80,780,175.96","71,531,358.84","18,755,132.91",,,,,"5,217,750.00","2,108,674.58","4,720,815.30","2,824,643.28",,,,,,,,,,"4,000,000.00","5,000,000.00","17,000,000.00","5,000,000.00","4,000,000.00","8,500,000.00","14,000,000.00","4,000,000.00","2,000,000.00",,"6,000,000.00","30,000,000.00",,,"40,700,000.00","93,000,000.00","96,118,310.00","115,000,000.00","160,000,000.00","231,600,000.00","174,600,000.00","39,000,000.00","35,474,925.00","41,300,000.00"
应收账款,"329,117,221.97","364,048,203.96","394,694,692.25","254,001,564.84","220,230,887.12","242,917,536.62","317,667,575.25","231,688,708.84","204,447,006.53","229,983,306.79","243,717,978.42","2,742,704.44","3,603,316.58","2,701,476.29","4,542,223.78","3,575,616.58","3,339,593.51","8,436,481.65","5,893,599.52","9,368,495.63","14,188,722.09","28,938,821.53","20,423,097.89","16,883,632.48","19,788,585.79","18,578,984.91","17,673,078.57","14,154,875.68","13,987,610.77","15,618,585.11","18,164,871.01","20,589,345.18","27,253,842.83","29,848,530.13","29,760,402.28","695,557,782.47","669,701,076.64","772,631,196.65","962,522,042.73","1,082,166,360.29","909,040,943.18","1,262,156,701.76","1,775,687,877.14","1,719,161,505.64"
应付账款,"398,642,581.81","441,596,072.67","615,917,086.63","604,227,726.95","523,006,947.12","533,461,227.10","542,824,332.18","602,383,992.57","432,174,685.51","600,973,184.74","703,368,816.15","34,733,138.60","25,788,798.71","21,443,113.17","24,724,652.76","35,334,793.63","63,258,746.59","28,585,341.13","22,229,377.59","121,981,011.84","149,305,231.29","132,107,801.32","128,689,720.95","167,684,553.83","115,669,126.41","112,611,890.46","109,097,027.37","433,542,844.77","370,403,368.46","350,206,684.21","360,268,345.18","357,216,699.02","308,181,477.30","300,814,093.83","266,087,859.36","284,468,014.59","253,680,637.35","233,290,922.72","200,018,355.03","173,739,809.31","284,538,213.36","338,627,537.32","287,367,928.44","409,872,794.22"
预付款项,"41,965,802.83","25,409,662.08","33,240,960.53","11,116,882.94","12,417,540.88","17,059,822.85","16,009,176.19","13,884,818.33","12,567,132.44","12,837,572.76","28,667,784.78","1,826,039.70","2,124,820.40","3,314,523.70","185,691,815.35","289,625,863.05","290,337,077.61","232,859,333.28","94,977,609.15","135,217,767.33","168,300,340.23","187,237,770.81","128,378,070.70","136,958,736.00","126,430,045.91","115,755,121.67","110,296,417.36","88,089,370.26","99,173,586.71","93,256,921.09","72,671,877.92","62,005,359.90","72,988,826.41","75,232,188.75","72,434,772.42","113,113,161.79","140,455,628.13","149,777,482.75","278,009,550.60","271,490,673.32","216,402,219.37","172,196,712.18","271,859,350.60","239,057,822.74"
预收款项,"81,997,853.73","49,966,279.89","46,067,837.62","16,640,749.76","9,099,387.86","8,422,973.79","8,350,356.40","173,852,466.98","9,556,550.11","19,548,451.01","21,909,625.24","126,937,105.43","104,467,423.95","115,989,943.14","134,968,523.84","163,260,185.85","136,273,854.89","606,861,948.34","654,544,208.75","706,538,418.14","986,455,294.30","1,181,526,826.81","1,375,051,091.68","1,202,074,927.95","1,348,308,636.66","1,687,684,581.23","1,893,463,648.57","1,471,093,008.02","1,330,086,885.38","430,845,048.28","259,818,758.96","260,588,731.35","217,025,443.11","239,654,119.46","248,679,253.39","243,279,554.43","208,219,152.57","234,474,946.62","292,351,477.20","284,251,189.50","307,519,378.27","285,968,600.89","278,530,591.18","235,527,802.70"
