科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应收利息,,,,,,,,"9,520,807.98","6,230,879.93","16,280,859.16",,,,"1,641,736.11","12,094,111.12","8,607,077.77","7,884,877.02","10,880,061.72","10,949,224.75","12,869,917.44","12,747,210.26","2,987,594.55","1,159,882.78","3,336,498.85","4,512,802.64","536,767.12","1,954,232.88","1,585,068.49","673,013.70","197,431.62","1,838,482.89","6,165,530.78","3,142,694.56","6,636,828.66","1,826,822.79","672,702.37",,"6,273,120.53","8,629,948.37"
应付利息,"185,947.89","237,116.25","377,352.49","664,375.06","268,907.43","529,791.51","35,522.22","148,068.13","1,105,508.31","937,573.63","870,400.00","1,025,954.83","1,190,379.10","468,173.45","456,205.36","785,714.20","1,111,018.40","1,272,319.40","822,538.06","1,012,293.37","575,846.53","1,590,182.63","833,727.03","1,385,695.45","785,080.22","999,774.89","862,687.44","1,343,534.31","6,156,354.06","11,307,779.74","16,275,835.80","2,615,190.21","9,577,248.59","21,357,050.83","39,013,133.26","17,663,836.05",,"25,942,334.28","25,387,894.49"
应收股利,,,,,,,,,,,,,,,,,,,,"6,952,433.12",,,,,,,,,,,,,,,,"16,784,251.28",,,"3,375,000.00"
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,317,184.00",,,
存货,"35,088,783.06","102,103,519.22","82,615,939.82","82,026,492.77","92,723,879.52","95,235,525.37","203,794,583.56","251,971,137.85","280,215,243.51","415,254,776.42","476,295,706.39","526,272,204.69","372,689,611.48","319,370,856.97","311,935,382.93","272,392,808.98","241,499,197.26","244,975,124.42","273,169,006.83","317,112,695.46","395,490,004.11","351,807,211.27","299,155,558.74","356,493,131.19","308,325,199.20","300,528,795.85","293,965,657.68","346,535,374.26","421,319,748.08","393,319,411.27","485,379,565.41","621,825,589.23","699,724,336.52","850,087,835.60","792,008,012.98","863,312,110.24","1,076,529,691.22","941,688,708.69","1,130,610,243.96"
其他应付款,"957,503.03","393,117.10","1,717,950.53","8,956,249.63","8,673,442.60","15,223,827.25","8,773,536.75","10,645,219.67","11,235,307.51","9,545,365.70","11,565,306.99","14,286,695.73","13,131,674.02","10,334,071.93","9,368,136.42","9,581,657.53","9,961,407.32","11,519,863.72","9,863,217.95","19,288,239.04","9,137,843.54","16,234,524.99","9,324,292.17","9,323,021.40","8,354,850.04","566,987,709.57","278,017,466.62","200,596,876.68","205,668,358.01","136,170,108.28","104,928,610.77","15,854,431.14","39,205,241.84","67,505,777.36","185,217,892.58","328,097,072.00","98,029,487.03","100,428,858.23","98,707,342.54"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,"700,000,000.00",,,,,,,,,"11,109,744.62","12,027,564.12","16,498,585.12","26,470,184.95","36,855,945.61","50,868,187.44","41,884,852.20","30,459,411.31","237,583,050.59","238,822,132.51","189,747,537.00","190,066,440.47","472,009,474.48","357,978,999.56"
一年内到期的非流动负债,"24,900,000.00",,"26,000,000.00","25,000,000.00",,,,,,,,,,,,,,,,,,,,,,"12,351,927.57","102,059,072.76","1,762,999.91","1,466,927.05","27,425,469.83","22,660,430.76","26,999,302.39","26,000,000.00","313,644,447.61","373,203,981.54","397,536,580.84","397,536,580.84","172,610,611.38","171,510,186.40"
其他流动资产,,,,,,,,,,,,,,"92,600.00",,,,"539,487,732.95","484,434,889.99","529,602,226.06","410,900,821.83","541,131,370.10","109,925,699.37","546,088,484.13","1,133,636,702.75","728,807,425.23","506,367,115.34","509,976,137.36","648,314,705.53","1,575,202,894.25","1,472,045,372.98","1,043,258,719.51","1,024,062,045.24","665,582,556.05","450,524,770.47","643,874,467.46","791,657,156.71","477,868,665.65","711,403,184.18"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,385,852.89",,,,"103,018.37",,
流动资产合计,"233,138,722.95","400,358,557.86","303,867,967.65","473,772,513.06","432,457,944.53","1,661,922,047.68","1,524,794,965.11","1,556,648,907.82","1,853,460,312.45","1,920,423,758.80","2,083,727,449.89","1,961,877,122.19","1,790,829,685.49","1,592,207,961.46","1,730,381,713.93","1,839,234,168.55","2,094,853,926.95","1,822,757,006.22","1,594,337,492.60","1,764,170,797.63","1,990,609,302.97","1,801,542,087.20","1,761,178,373.26","2,710,886,181.64","3,458,015,666.54","2,696,864,387.57","2,336,430,685.11","2,896,427,708.60","2,655,850,687.86","4,372,348,821.49","4,055,891,179.27","4,262,565,416.60","4,787,486,911.11","4,478,195,281.70","4,158,037,932.22","4,785,153,101.65","5,666,749,280.37","6,012,931,711.69","6,625,712,006.41"
流动负债合计,"194,771,747.03","223,509,927.03","321,668,088.42","481,237,755.20","392,490,003.56","380,939,913.46","299,137,702.92","336,929,749.27","613,506,224.18","680,622,662.82","823,174,491.85","810,055,824.12","722,820,337.44","555,599,358.45","708,388,119.67","936,933,271.35","1,233,838,069.40","1,039,715,068.78","906,165,234.57","1,044,268,368.09","1,193,504,080.97","948,628,286.67","894,401,225.48","1,855,349,766.93","1,766,711,583.28","2,017,561,208.60","1,731,645,438.71","1,985,915,766.34","1,861,737,667.04","1,724,554,486.22","1,783,988,704.63","2,293,272,855.38","2,754,731,066.28","3,409,321,782.53","3,476,778,964.65","4,310,692,851.16","4,900,610,569.93","4,799,649,132.56","5,040,691,001.38"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"76,000,000.00","56,000,000.00","56,000,000.00","94,960,000.00","94,960,000.00","94,960,000.00","94,960,000.00","94,960,000.00","126,960,000.00","126,960,000.00","126,960,000.00","126,960,000.00","126,960,000.00","112,000,000.00","124,425,200.00","116,511,372.72","116,511,372.72","122,965,249.17","99,660,972.72"
长期借款,,"26,000,000.00","4,000,000.00",,"25,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,"100,000,000.00","290,000,000.00","200,000,000.00","274,750,227.23","270,896,751.38","232,873,304.24","257,399,295.06","396,906,226.39","415,390,195.54","230,000,000.00","284,285,627.31","370,139,645.03","793,115,499.16","1,237,359,237.26","1,849,900,728.93"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,"396,245,283.00","396,438,155.12","396,633,123.68","396,821,802.93","397,008,385.74","793,519,916.13","794,097,833.67","904,144,192.59","889,353,474.64","874,604,044.89","851,839,085.50","828,170,997.21"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,"14,407,411.52","29,719,813.76",,,,"205,550,188.32","19,880,133.71","48,792,087.07","146,362,249.05","290,946,860.46","422,158,448.42","770,776,800.61","909,560,222.43","654,520,131.48","397,031,283.01","451,555,553.34"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,"14,407,411.52","12,910,745.72",,,,"1,090,232,938.56","912,882,012.36","883,234,518.71","853,463,465.86","775,432,503.40","666,337,135.33","570,007,974.38","538,700,960.52","458,761,828.17","535,470,809.53","503,597,682.00"
长期股权投资,,,,,,,,,,,,"59,900,000.00","59,900,000.00","79,900,000.00","79,900,000.00","119,900,000.00","112,276,365.91","173,954,462.91","269,200,783.16","265,480,430.03","158,922,683.97","161,255,301.89","79,164,893.10","85,226,356.64","90,109,636.20","87,689,322.49","91,144,531.26","92,677,338.86","92,261,499.35","147,376,006.67","234,881,178.65","232,484,210.74","261,639,453.85","280,727,415.03","305,293,759.14","287,241,965.59","284,529,040.97","389,145,002.24","370,345,400.05"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,"637,300,000.00",,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"82,019,514.57","88,073,939.33","258,162,374.10","255,078,465.78","252,222,121.50","256,549,091.04","326,736,668.45","326,880,539.01","329,383,935.18","350,761,991.69","346,827,669.41","348,768,257.99","469,705,877.89","469,916,818.25","461,051,284.30","459,565,220.30","703,798,535.46","789,562,572.40","821,615,197.40","813,409,198.66","799,492,628.02","802,750,683.59","777,260,442.55","796,831,701.17","773,588,338.65","753,133,789.58","760,412,296.78","815,961,875.75","2,637,266,653.78","2,716,600,833.00","2,696,365,837.87","2,664,028,817.14","2,635,084,370.26","2,602,516,997.84","2,764,920,565.70","3,611,451,607.48","3,704,671,826.86","3,785,577,508.42","3,792,081,801.73"
递延所得税负债,,"478,656.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,224,816.95","1,217,804.64","1,210,792.33","1,203,780.02","1,196,767.71","1,196,767.71","1,196,767.71","1,196,767.71","1,168,718.47","1,161,706.15"
在建工程,"7,551,597.37","25,935,034.28","4,966,336.93","14,003,553.75","19,461,746.41","20,388,447.07","1,287,935.96","1,609,757.25","2,220,432.75","1,469,634.44","1,668,568.40","1,469,366.30","15,297,827.66","54,756,530.62","118,952,699.46","197,670,511.96","53,459,472.30","4,086,656.94","13,658,354.75","17,214,549.49","8,709,958.66","7,424,555.63","56,010,656.49","61,339,062.41","95,988,120.26","655,925,249.15","698,358,550.72","794,158,268.10","124,505,760.62","146,680,889.99","522,715,223.17","365,575,555.21","465,694,999.42","1,375,105,664.10","1,382,654,719.18","907,799,739.28","1,242,727,904.71","1,364,474,007.66","1,593,516,412.80"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"2,514,313.28","1,880,879.72","1,880,879.72","1,880,879.72","1,004,234.42","455,409.61","455,409.61","455,409.61",,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"26,478,656.88","4,000,000.00",,"25,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,"6,041,429.39",,"14,407,411.52","781,452,803.74","316,401,636.82","222,217,420.89","696,788,850.72","1,836,987,216.15","1,551,257,148.35","1,580,812,333.83","1,664,935,218.66","2,040,987,015.25","1,691,631,736.71","1,759,634,561.99","1,826,354,662.89","2,127,678,139.93","2,625,837,850.76","3,182,831,114.29"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"194,771,747.03","249,988,583.91","325,668,088.42","481,237,755.20","417,490,003.56","400,939,913.46","299,137,702.92","336,929,749.27","613,506,224.18","680,622,662.82","823,174,491.85","810,055,824.12","722,820,337.44","555,599,358.45","708,388,119.67","936,933,271.35","1,233,838,069.40","1,039,715,068.78","906,165,234.57","1,044,268,368.09","1,193,504,080.97","954,669,716.06","894,401,225.48","1,869,757,178.45","2,548,164,387.02","2,333,962,845.42","1,953,862,859.60","2,682,704,617.06","3,698,724,883.19","3,275,811,634.57","3,364,801,038.46","3,958,208,074.04","4,795,718,081.53","5,100,953,519.24","5,236,413,526.64","6,137,047,514.05","7,028,288,709.86","7,425,486,983.32","8,223,522,115.67"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"96,574,280.00","96,574,280.00","153,750,000.00","153,750,000.00","153,750,000.00","205,750,000.00","205,750,000.00","205,750,000.00","205,750,000.00","205,750,000.00","205,750,000.00","205,750,000.00","205,750,000.00","205,750,000.00","205,750,000.00","411,500,000.00","411,500,000.00","411,500,000.00","411,500,000.00","411,500,000.00","411,500,000.00","411,500,000.00","411,500,000.00","823,000,000.00","823,000,000.00","823,000,000.00","823,000,000.00","1,481,400,000.00","1,481,400,000.00","1,779,019,047.00","1,779,019,047.00","1,779,019,047.00","1,779,019,047.00","1,779,019,047.00","1,779,019,047.00","1,779,019,047.00","1,779,019,047.00","1,779,019,047.00","1,779,019,047.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"82,319,540.00","115,122,991.30","115,122,991.30","115,122,991.30","1,289,951,571.30","1,289,951,571.30","1,289,951,571.30","1,289,951,571.30","1,289,951,571.30","1,285,768,105.30","1,285,768,105.30","1,285,768,105.30","1,285,768,105.30","1,285,768,105.30","1,080,018,105.30","1,080,018,105.30","1,080,018,105.30","1,080,018,105.30","1,080,149,703.03","1,080,149,703.03","1,080,166,428.72","981,737,748.31","570,302,055.04","570,302,055.04","668,666,428.72","668,666,428.72","10,266,428.72","10,266,428.72","1,694,133,663.30","1,694,133,663.30","1,694,133,663.30","1,694,133,663.30","1,694,416,103.64","1,694,416,103.64","1,694,416,103.64","1,694,416,103.64","1,694,416,103.64","1,694,267,780.22"
无形资产,"10,684,942.80","32,560,941.42","42,696,766.04","59,880,666.80","59,556,617.18","59,232,567.56","58,908,517.94","58,710,116.47","58,379,677.96","65,192,600.57","64,825,716.35","121,695,198.93","121,041,655.11","120,388,111.29","119,734,567.47","119,081,023.65","119,323,908.41","118,664,996.81","118,008,552.08","117,357,040.49","126,925,261.84","116,036,590.53","115,398,264.26","114,737,501.10","124,250,267.09","108,301,738.50","109,039,598.56","182,621,209.85","181,873,050.30","181,214,415.16","253,011,332.83","251,505,656.07","250,957,414.29","249,573,121.27","248,028,421.41","271,823,612.94","271,764,019.60","278,085,661.17","280,834,582.75"
盈余公积,"4,239,992.35","12,227,523.55","1,789,747.66","1,789,747.66","1,789,747.66","10,588,297.42","10,588,297.42","10,588,297.42","10,588,297.42","20,625,072.75","20,625,072.75","20,625,072.75","20,625,072.75","37,661,774.06","37,661,774.06","37,661,774.06","37,661,774.06","54,083,489.54","54,083,489.54","54,083,489.54","54,083,489.54","68,875,817.49","68,875,817.49","68,875,817.49","68,875,817.49","86,080,858.58","86,080,858.58","86,080,858.58","86,080,858.58","109,814,542.33","109,814,542.33","109,814,542.33","109,814,542.33","119,006,362.66","119,006,362.66","119,006,362.66","119,006,362.66","119,006,362.66","119,006,362.66"
开发支出,,,,,,,,,,,,,,,"184,562.50",,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,990,529.67","49,990,529.67"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,123,231.08","66,822,307.42","43,238,114.58","60,098,837.03","64,508,588.94","64,508,588.93","63,960,969.22","63,960,969.22","63,960,969.22","63,960,969.22","56,470,336.87","56,470,336.87"
未分配利润,"38,159,931.11","107,136,753.37","736,235.78","39,842,190.37","63,860,559.87","79,174,917.22","95,896,469.74","90,323,919.18","114,639,498.49","133,118,495.58","170,826,164.86","183,745,942.57","235,978,952.86","245,962,994.77","287,496,373.83","284,872,894.03","337,043,880.85","340,303,362.41","377,680,439.29","381,183,107.16","418,373,415.09","438,672,371.26","477,334,215.06","517,037,536.35","633,073,187.15","683,533,928.66","753,185,430.88","855,526,168.82","985,506,395.48","1,010,589,278.85","1,090,680,550.99","1,037,961,158.92","1,154,283,760.68","1,257,426,988.16","1,339,353,957.20","1,440,037,322.57","1,556,263,299.34","1,668,357,460.18","1,755,336,069.42"
长期待摊费用,"351,172.80","234,115.20","117,057.60","58,528.80","265,316.03",,,,,,,,,,"243,000.00","309,800.00","296,891.67","232,350.00","174,262.50","116,175.00","58,087.50",,"559,779.89","429,522.31","187,370.05","1,033,231.88","954,849.98","866,287.22","777,724.46","6,426,041.21","8,081,283.44","18,258,316.02","15,845,135.30","41,061,768.45","60,750,275.28","70,791,158.19","64,425,188.39","107,622,602.47","125,484,970.44"
少数股东权益,,,"18,677,529.45","18,080,377.53","18,646,162.20","18,155,494.37","18,012,407.94","17,517,392.48","17,100,501.36","16,816,534.00",,,,,,,,,,"13,864,423.66","13,855,841.34","13,804,849.05","50,000,000.00","50,690,985.44","51,035,703.60","50,189,278.29","50,186,363.93","79,179,661.11","76,188,137.49","71,431,614.97","103,288,488.67","108,870,652.88","109,229,751.35","108,832,604.10","111,031,018.54","117,290,639.46","119,616,310.00","120,151,985.93","121,167,528.33"
递延所得税资产,,"1,084,092.74","5,934,090.29","7,029,333.87","6,695,718.94","6,468,040.42","7,608,361.86","7,211,609.10","8,091,734.41","9,036,335.18","9,094,395.00","12,247,630.56","14,197,808.75","15,661,708.30","17,038,476.96","19,142,486.20","20,983,750.53","18,566,848.62","17,785,194.37","14,969,458.34","14,595,674.90","16,913,263.56","20,111,820.09","23,082,478.04","24,347,221.48","28,804,829.92","25,031,232.05","35,139,001.72","28,490,834.76","28,134,073.39","36,250,366.34","35,226,062.97","45,669,788.45","46,347,443.12","47,934,014.21","60,329,966.79","81,653,212.93","71,069,977.67","81,634,998.09"
外币报表折算价差,,,,,,,,,,-15.77,-35.71,"12,631.23","30,386.55","2,088,897.34","2,421,931.76","3,917,165.92","4,931,021.62","2,204,867.87","5,332,568.16","7,668,558.16",,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"10,219,732.94","10,219,732.94","10,219,732.94",,"216,469,800.00","215,677,923.86","216,426,505.27","216,426,505.27","150,434,783.05","97,920,000.00","522,466,622.69","700,344,442.07","391,274,190.18","354,278,158.15","208,011,696.85","148,241,316.67","181,168,748.06","151,856,971.33"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"100,607,227.54","147,888,122.97","311,876,624.96","336,050,549.00","338,201,520.06","342,638,146.09","394,541,484.21","394,412,021.83","398,075,780.30","426,460,561.88","422,416,349.16","544,080,453.78","680,143,169.41","740,623,168.46","797,104,590.69","915,669,042.11","1,010,138,924.28","1,105,067,887.68","1,240,442,344.26","1,228,546,852.01","1,184,704,294.89","1,170,600,128.14","1,114,725,589.32","1,201,233,766.13","1,233,150,767.49","1,946,317,961.52","1,995,578,983.21","2,294,933,717.85","3,680,934,524.28","3,566,945,290.76","4,085,076,146.40","4,427,376,078.83","4,857,651,053.03","5,584,726,017.63","6,123,022,882.90","6,507,482,311.49","6,633,004,983.55","6,753,610,376.74","7,003,442,000.12"
所有者权益(或股东权益)合计,"138,974,203.46","298,258,096.92","290,076,504.19","328,585,306.86","353,169,461.03","1,603,620,280.31","1,620,198,746.40","1,614,131,180.38","1,638,029,868.57","1,666,261,657.86","1,682,969,307.20","1,695,901,751.85","1,748,152,517.46","1,777,231,771.47","1,819,098,184.95","1,817,969,939.31","1,871,154,781.83","1,888,109,825.12","1,928,614,602.29","1,948,449,281.55","1,981,809,516.89","2,017,472,499.28","1,981,502,737.10","2,042,362,769.32","2,143,002,047.01","2,309,219,503.67","2,378,146,808.72","2,508,656,809.39","2,638,060,328.95","4,663,482,477.68","4,776,166,287.21","4,731,733,421.39","4,849,419,882.61","4,961,967,780.09","5,044,647,288.48","5,155,587,899.09","5,271,465,554.06","5,341,055,105.11","5,405,631,890.86"
资产总计,"333,745,950.49","548,246,680.83","615,744,592.61","809,823,062.06","770,659,464.59","2,004,560,193.77","1,919,336,449.32","1,951,060,929.65","2,251,536,092.75","2,346,884,320.68","2,506,143,799.05","2,505,957,575.97","2,470,972,854.90","2,332,831,129.92","2,527,486,304.62","2,754,903,210.66","3,104,992,851.23","2,927,824,893.90","2,834,779,836.86","2,992,717,649.64","3,175,313,597.86","2,972,142,215.34","2,875,903,962.58","3,912,119,947.77","4,691,166,434.03","4,643,182,349.09","4,332,009,668.32","5,191,361,426.45","6,336,785,212.14","7,939,294,112.25","8,140,967,325.67","8,689,941,495.43","9,645,137,964.14","10,062,921,299.33","10,281,060,815.12","11,292,635,413.14","12,299,754,263.92","12,766,542,088.43","13,629,154,006.53"
