科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"101,975,737.49","284,914,921.60","456,786,441.41","672,637,652.73","141,582,552.16","346,022,805.57","515,088,687.59","716,075,067.84","136,625,386.98","316,091,204.01","474,774,870.26","687,746,000.49","160,101,679.90","407,721,092.97","641,311,787.93","924,216,480.84","217,002,977.92","442,439,198.04","693,088,934.85","941,004,612.41","190,347,863.98","411,517,423.98","610,756,460.93","846,980,832.83","171,052,215.65","414,945,910.37","645,403,078.43","880,087,769.64","130,473,818.82","346,721,735.42","545,733,536.04","776,833,162.74","134,045,414.26","340,499,896.51","541,963,237.67","719,940,267.30","133,803,969.93","322,711,190.01","524,558,991.07","762,144,650.50","161,977,788.19","356,143,960.40","584,731,032.14","821,179,833.14","174,364,363.55"
二、营业利润,"3,809,244.14","18,032,950.18","30,236,292.42","33,822,622.08","687,297.03","5,893,366.87","12,421,730.60","6,940,534.64","-4,747,347.53","2,079,189.86","5,039,004.53","10,047,195.51","4,787,361.59","27,231,675.14","59,799,776.96","107,279,281.91","4,869,704.44","-5,951,873.62","-15,234,375.67","-41,810,370.28","-29,107,526.57","-32,788,216.13","-55,205,697.69","-64,820,161.19","-9,243,431.00","-9,618,864.59","-9,251,442.52","-13,123,624.16","-11,492,128.20","-12,504,784.21","-8,761,967.25","-5,643,481.61","686,608.94","4,064,970.88","7,088,524.28","12,430,870.18","2,038,888.95","5,208,348.10","17,319,109.96","62,171,488.98","3,308,547.26","13,113,329.52","24,237,904.13","34,831,371.26","7,108,194.59"
减:营业成本,"86,745,775.54","236,641,239.09","378,225,094.27","571,463,258.63","114,942,352.43","290,826,873.72","431,326,283.08","607,875,273.41","125,320,952.68","280,536,199.27","419,243,621.44","600,271,616.86","139,184,958.58","342,534,893.77","538,660,801.98","772,294,742.97","188,516,684.77","396,835,296.72","636,728,003.24","886,678,314.37","194,416,577.90","403,487,531.31","597,456,781.78","804,460,482.93","162,047,789.20","387,802,847.31","600,216,194.93","803,880,780.65","122,448,916.57","316,487,675.94","494,910,764.88","693,071,200.73","117,476,664.41","295,764,708.51","470,146,356.63","611,856,884.71","115,994,978.37","281,396,500.59","450,869,073.39","628,704,116.10","141,736,587.70","307,948,716.87","503,144,091.44","696,133,895.96","152,713,351.93"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"48,856.26","223,157.92","444,038.29","1,010,686.57","112,096.04","562,279.44","927,965.37","1,821,337.49","341,720.26","689,700.90","1,238,789.50","1,693,267.72","308,463.33","518,645.42","1,257,141.07","2,121,035.55","412,515.03","915,262.49","1,180,194.69","2,713,560.06","1,573,668.24","2,413,128.77","3,396,066.55","4,524,240.06","663,309.82","2,015,019.86","2,769,975.26","4,726,678.09","442,196.09","1,538,567.84","2,833,040.30","4,504,334.72","844,335.16","1,852,239.02","2,779,836.75","3,925,907.92","595,830.67","1,601,946.10","2,437,157.65","6,014,579.98","990,889.42","4,145,119.53","6,253,959.85","9,730,631.27","735,078.91"
营业外收入,"825,808.05","1,561,024.51","1,686,550.17","11,684,678.30","2,309,176.30","5,636,161.47","5,821,456.47","13,153,881.54","655,065.50","5,233,685.92","7,301,749.46","14,302,661.10","452,010.98","4,637,460.15","5,815,109.63","7,038,134.25","3,023,146.75","9,746,036.83","17,905,363.74","15,926,651.67","3,682,396.72","34,380,749.75","57,025,972.23","88,940,614.15","1,917,940.07","11,995,419.62","19,225,694.16","33,785,891.29","8,798,580.98","12,939,756.16","13,728,067.25","19,971,945.71","1,217,206.06","1,437,957.06","3,012,287.56","7,511,529.26","1,787,999.75","1,908,245.21","2,530,940.50","4,708,036.34","2,377,866.02","3,258,986.20","3,827,303.85","405,557.30","239,940.55"
销售费用,"2,816,035.17","6,354,333.18","11,137,024.48","16,142,462.57","3,794,243.21","7,992,087.82","12,294,817.76","18,618,868.11","3,554,921.58","7,973,295.74","12,087,004.86","15,994,391.89","3,975,245.99","9,218,566.97","15,027,628.06","22,524,282.48","5,478,261.75","10,723,680.63","16,899,992.73","22,235,677.59","4,885,452.90","10,096,751.80","15,272,979.59","20,685,514.18","3,469,136.11","8,220,283.33","13,324,037.72","18,907,650.09","3,540,660.05","8,149,282.19","11,419,179.46","16,644,517.41","2,601,136.93","6,526,376.74","10,142,947.85","15,730,160.14","3,505,628.14","7,686,341.70","11,578,946.87","18,676,756.69","2,770,664.56","6,763,271.96","13,250,763.13","22,289,202.39","2,533,679.50"
减:营业外支出,"686,064.68","759,212.18","776,792.42","785,556.17","51,536.92","64,071.02","340,337.71","13,537,738.56","44,409.93","160,809.93","772,200.58","773,317.66","3,610.00","1,494,187.95","1,627,114.55","2,099,462.07",920.00,"22,327.51","360,360.06","480,870.05","337,938.26","344,068.26","379,247.90","3,259,360.73","373,922.16","659,148.95","745,462.65","3,236,972.34","1,290.00","20,397.00","23,891.65","125,784.21","1,211.45","296,423.41","304,497.74","829,334.37","10,716.34","503,908.27","752,681.31","6,939,957.24","26,244.26","2,528,909.59","4,760,833.04","2,322,232.65","1,143.86"
管理费用,"5,460,468.71","15,654,658.25","22,730,792.18","33,094,720.69","7,189,255.45","14,929,004.29","23,585,694.68","32,967,282.40","7,281,530.29","15,389,835.44","23,768,595.00","33,832,708.53","7,812,748.12","16,884,860.44","26,542,163.97","37,995,781.07","9,688,754.92","20,025,202.07","30,384,367.05","41,269,948.93","10,420,256.01","21,049,386.46","31,681,500.13","43,033,149.13","9,425,275.02","18,745,874.88","29,392,025.45","40,782,544.46","9,141,206.76","19,131,160.41","28,631,090.13","38,190,439.76","9,630,836.12","22,621,448.92","35,565,230.34","46,285,434.29","8,780,136.08","17,829,933.41","26,879,625.42","45,309,511.82","8,536,301.87","17,897,591.43","30,040,158.36","44,958,554.05","10,468,750.56"
其中:非流动资产处置净损失,"673,579.18",,,"701,553.68",,"-146,208.34",,"58,755.59",,"36,209.93","102,318.76","245,915.96",,"1,355,566.99","1,355,853.99","1,333,301.72",,,"279,836.33","334,933.32","337,938.26","339,068.26","308,240.68","3,124,936.09","223,110.46","466,158.79","457,611.79","2,865,299.99",140.00,140.00,"2,375.34","81,144.18",,,,"524,756.10",,"447,750.00","450,126.91","6,522,712.47","16,244.26","2,493,909.59","4,690,740.72",,
