科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"107,717,964.83","131,632,481.89","141,369,212.67","41,500,523.01","77,513,532.77","116,067,119.25","170,000,465.26","46,015,261.19","94,366,082.71","144,386,621.30","198,717,409.80","58,901,855.91","115,776,011.11","174,040,443.16","232,766,176.48","69,669,529.99","133,573,292.40","196,027,033.03","259,006,333.06","72,510,946.43","142,301,869.74","213,471,241.06","284,675,176.12","75,585,444.13","146,620,583.14","216,030,825.00","282,260,486.78","85,924,213.45","156,203,453.29","224,922,520.53","295,878,502.59","90,022,010.92","156,234,702.30","224,115,438.06","292,561,623.31","91,285,883.77","161,008,697.96","233,674,205.76","307,810,473.73","97,232,332.66"
取得借款收到的现金,"685,522,701.18","823,764,687.84","493,834,691.00","86,870,000.00","164,770,000.00","164,770,000.00","164,770,000.00","36,412,800.00","36,412,800.00","36,412,800.00","94,543,000.00",,"40,000,000.00","42,500,000.00","72,103,400.00","62,504,600.00","233,900,162.00","308,912,112.00","383,611,587.00","192,666,775.00","343,177,655.00","531,243,065.00","712,598,315.00","314,315,087.15","597,638,949.15","950,025,968.63","1,316,183,701.43","378,053,384.00","530,231,384.00","843,231,384.00","1,185,518,596.67","25,000,000.00","235,970,000.00","616,775,374.51","859,715,374.51","60,000,000.00","400,920,000.00","973,620,000.00","1,235,620,000.00","340,000,000.00"
支付的各项税费,"70,462,093.19","56,125,231.78","52,086,957.68","19,928,938.04","30,858,311.34","47,396,401.72","54,767,355.28","24,937,686.74","45,430,674.97","63,225,286.74","74,166,407.13","22,807,907.77","48,849,883.96","71,525,643.92","90,046,907.47","20,854,937.58","43,701,269.57","69,568,390.50","88,705,928.42","21,177,561.50","46,228,505.68","75,852,698.49","99,076,257.80","24,658,148.71","51,973,306.99","77,624,894.30","99,157,062.77","24,073,646.90","54,503,137.73","80,442,472.36","107,548,963.14","27,193,365.51","57,937,499.99","90,138,279.97","116,511,464.88","18,036,968.05","46,964,636.95","69,046,872.93","88,120,119.80","31,070,588.00"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"316,186,971.59","106,374,923.58","82,638,627.51","22,897,481.68","41,394,726.97","65,123,978.41","118,008,847.99","20,741,024.74","57,176,067.54","107,205,270.69","114,784,015.40","38,697,274.37","73,296,712.89","107,549,264.40","130,263,316.38","37,426,920.65","80,151,324.66","116,616,509.22","141,524,979.34","77,283,659.27","138,380,503.50","172,480,196.36","280,078,285.72","105,359,374.86","196,877,604.64","320,275,442.05","143,254,615.27","43,821,774.24","83,257,308.92","181,369,749.48","232,250,517.24","39,081,232.69","110,316,845.64","191,287,250.34","160,389,950.52","56,522,369.46","81,253,093.23","184,457,996.51","220,432,719.23","96,490,668.60"
筹资活动现金流入小计,"688,532,701.18","823,764,687.84","493,834,691.00","86,870,000.00","856,970,000.00","856,970,000.00","873,660,000.00","36,412,800.00","36,412,800.00","36,412,800.00","119,743,000.00","10,800,000.00","54,550,000.00","57,050,000.00","86,653,400.00","62,504,600.00","237,650,162.00","314,662,112.00","389,361,587.00","192,666,775.00","343,177,655.00","531,243,065.00","712,598,315.00","314,315,087.15","597,638,949.15","950,025,968.63","1,316,183,701.43","378,053,384.00","530,231,384.00","843,231,384.00","1,185,518,596.67","25,000,000.00","235,970,000.00","616,775,374.51","859,715,374.51","456,995,239.51","797,915,239.51","1,370,615,239.51","1,632,444,114.51","340,000,000.00"
经营活动现金流出小计,"2,039,889,227.23","1,601,971,706.16","1,434,614,524.69","407,319,353.64","826,614,286.94","1,261,870,195.63","1,786,263,069.77","466,655,333.29","928,381,560.64","1,406,575,484.45","1,794,309,281.54","453,455,215.43","906,750,301.89","1,471,969,661.08","1,968,025,859.62","496,401,531.66","1,036,313,638.31","1,557,024,044.12","1,999,186,092.04","537,401,109.85","1,135,932,678.04","1,727,636,030.93","2,204,784,911.49","636,267,718.49","1,183,732,931.22","1,922,693,495.11","2,243,426,649.71","602,591,132.74","1,130,258,891.16","1,842,938,584.92","2,495,081,539.20","655,772,659.43","1,428,193,445.34","2,409,920,478.07","3,126,496,190.23","838,523,381.32","1,686,572,795.38","2,706,841,942.33","3,529,016,162.32","959,229,437.16"
偿还债务支付的现金,"718,870,271.71","816,484,391.24","601,243,949.00","62,800,000.00","374,870,000.00","374,870,000.00","374,870,000.00","23,300,000.00","36,412,800.00","36,412,800.00","94,543,000.00",,"20,000,000.00","20,000,000.00","23,032,400.00","42,500,000.00","111,399,000.00","240,487,912.00","361,050,027.00","103,860,715.00","180,866,775.00","401,175,750.00","580,083,125.00","180,360,050.00","447,184,091.15","733,221,234.86","1,124,173,718.63","412,754,316.80","589,077,116.80","755,389,116.80","1,051,872,214.69","281,880,000.00","460,105,718.55","586,804,114.78","738,515,794.85","205,693,694.44","420,163,694.44","752,163,694.44","1,151,083,694.44","349,080,000.00"
经营活动产生的现金流量净额,"173,584,911.20","88,794,997.21","191,732,535.01","5,556,457.69","44,125,211.67","102,335,112.04","59,883,579.61","30,682,700.60","43,152,318.01","71,492,279.13","130,497,753.03","31,521,187.58","11,684,972.81","-34,026,554.92","12,043,961.85","5,686,732.52","-45,342,429.81","14,054,691.36","20,289,064.56","-22,870,680.00","-51,588,070.70","-29,333,292.20","25,555,009.80","47,171,235.35","14,418,143.26","-65,185,562.96","162,914,837.43","18,676,391.50","96,857,838.01","89,117,485.10","64,924,090.10","84,271,821.90","111,248,621.45","29,937,895.69","51,927,901.73","180,976,098.80","171,279,418.39","87,156,538.98","84,625,495.83","63,898,313.57"
分配股利、利润或偿还利息支付的现金,"60,248,438.79","50,964,949.60","39,339,213.68","7,367,636.14","10,648,568.35","37,348,568.35","36,201,613.36","2,635,925.54","44,625,691.26","47,945,691.26","51,762,776.42","8,670,008.46","65,506,714.29","68,694,819.73","78,246,970.51","566,462.17","69,278,588.92","70,992,942.14","73,079,188.80","936,848.75","70,274,777.71","71,132,612.21","73,105,665.62","9,377,326.69","71,451,699.55","76,420,793.89","81,464,765.20","3,661,704.06","63,384,670.94","67,189,938.62","75,218,214.94","7,007,232.58","97,749,343.11","102,154,081.67","110,470,881.21","10,817,157.63","122,172,767.21","129,754,878.59","141,902,837.12","16,744,886.32"
收回投资收到的现金,"11,000,697.65","2,392,110.00",,,,,,"40,000,000.00","156,000,000.00","101,000,000.00","309,000,000.00","1,221,600.00","1,921,600.00","1,921,600.00","6,666,188.29","10,803,978.50","8,214,391.43","16,998,982.98","119,613,539.08",,"5,294,995.00","6,265,255.80",,,,,,"149,041,000.00","162,345,914.00","159,870,914.00","65,020,975.71","262,365,000.00","168,760,000.00","200,000.00","211,330,000.00","70,310,000.00",,"759,152.17","1,056,351,063.69","101,901,970.42"
支付其他与筹资活动有关的现金,,,,,,,"8,727,254.59",,,,,,,,,,,,,,,,,,,,,,,,"1,620,422.17",,,,"4,228,655.65","9,732,700.00","10,379,948.06","10,379,948.06","10,379,948.06",
取得投资收益收到的现金,"301,673.52","3,226,280.00","1,140,000.00",,"320,000.00","402,000.00","1,598,300.00","1,656,100.00","4,780,200.00","7,592,300.00","10,345,320.00","4,039,000.00","6,404,543.60","5,994,827.95","7,015,497.10","2,592,708.61","6,787,128.61","12,464,043.61","20,230,512.61","9,969,597.00","11,425,977.00","19,393,746.81","22,465,310.95","340,230.00","2,994,387.35","5,368,809.35","22,842,621.36","8,180.38","728,180.38","7,281,140.38","17,376,222.64","5,594,204.84","6,739,944.99","17,210,622.29","26,241,864.31","270,374.02","8,551,503.82","17,046,192.13","56,157,198.61","13,459,741.09"
筹资活动现金流出小计,"779,118,710.50","867,449,340.84","640,583,162.68","70,167,636.14","385,518,568.35","412,218,568.35","419,798,867.95","25,935,925.54","81,038,491.26","84,358,491.26","146,305,776.42","8,670,008.46","85,506,714.29","88,694,819.73","101,279,370.51","43,066,462.17","180,677,588.92","311,480,854.14","434,129,215.80","104,797,563.75","251,141,552.71","472,308,362.21","653,188,790.62","189,737,376.69","518,635,790.70","809,642,028.75","1,205,638,483.83","416,416,020.86","652,461,787.74","822,579,055.42","1,128,710,851.80","288,887,232.58","557,855,061.66","688,958,196.45","853,215,331.71","226,243,552.07","552,716,409.71","892,298,521.09","1,303,366,479.62","365,824,886.32"
处置固定资产、无形资产和其他长期资产收回的现金净额,"6,959,640.10","232,873.56","464,051.21","133,100.00","218,159.44","1,118,984.73","1,510,245.00","224,667.57","399,019.27","415,315.41","655,770.83","389,020.00","13,169,560.00","13,238,440.00","502,186.07","143,200.00","197,820.00","405,905.00","428,283.90","1,580,485.00","3,740,530.00","5,253,392.31","3,182,315.00",,"129,370.00","3,504,952.43","4,778,871.99","1,320,266.74","1,334,782.11","1,525,979.55","755,980.45","1,745,295.00","1,922,273.33","2,473,381.58","64,685,397.80","90,642,958.20","135,243,950.40","135,596,870.61","184,672,215.20","11,658.72"
筹资活动产生的现金流量净额,"-90,586,009.32","-43,684,653.00","-146,748,471.68","16,702,363.86","471,451,431.65","444,751,431.65","453,861,132.05","10,476,874.46","-44,625,691.26","-47,945,691.26","-26,562,776.42","2,129,991.54","-30,956,714.29","-31,644,819.73","-14,625,970.51","19,438,137.83","56,972,573.08","3,181,257.86","-44,767,628.80","87,869,211.25","92,036,102.29","58,934,702.79","59,409,524.38","124,577,710.46","79,003,158.45","140,383,939.88","110,545,217.60","-38,362,636.86","-122,230,403.74","20,652,328.58","56,807,744.87","-263,887,232.58","-321,885,061.66","-72,182,821.94","6,500,042.80","230,751,687.44","245,198,829.80","478,316,718.42","329,077,634.89","-25,824,886.32"
处置子公司及其他营业单位收到的现金净额,"14,485,700.03","731,660.89",,,,,,,,,,,,,,,,,,,,,441.61,,"293,692.42","293,692.42","293,692.42",,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,515.69","-3,816.24","14,103.71","19,364.44","47,652.29","-5,512.34","-21,812.66","-36,793.56","-48,076.79","-27,876.16","32,357.66","62,169.97","261,788.63","13,939.32"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,"450,000.00","450,000.00",,"819,673.74","69,390,121.65","69,390,121.65","74,470,447.91",,,,"3,704,000.00",,,,,,,"142,318.10",,,,,"3,986,756.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"32,747,711.30","6,582,924.45","1,604,051.21","133,100.00","538,159.44","1,520,984.73","3,108,545.00","41,880,767.57","161,179,219.27","109,007,615.41","320,001,090.83","5,649,620.00","21,495,703.60","21,154,867.95","14,183,871.46","13,539,887.11","15,649,340.04","30,318,931.59","140,272,335.59","12,369,755.74","89,851,623.65","100,302,516.57","100,118,515.47","340,230.00","3,417,449.77","9,167,454.20","31,619,185.77","150,369,447.12","164,408,876.49","168,678,033.93","83,153,178.80","269,704,499.84","177,422,218.32","20,026,321.97","302,257,262.11","161,223,332.22","143,795,454.22","153,402,214.91","1,301,167,233.50","115,373,370.23"
五、现金及现金等价物净增加额,"43,888,198.70","319,529.53","11,403,987.24","13,744,995.63","101,356,729.94","92,885,822.05","14,434,108.54","24,472,872.57","66,318,560.30","25,146,545.13","227,814,505.23","-86,228,316.05","-169,951,099.92","-217,064,370.33","-228,270,545.15","15,986,273.94","-7,081,845.09","3,575,566.15","18,659,880.22","-35,749,690.02","9,714,620.19","25,645,212.41","-6,453,732.41","94,895,965.85","-192,777.71","-37,471,805.34","-5,201,982.06","-2,198,324.67","-38,344,084.36","-16,366,976.14","47,739,985.14","76,410,305.92","-85,138,661.69","-72,672,381.62","276,410,265.63","-5,913,087.48","-253,468,177.77","-285,057,913.48","49,377,068.04","-170,714,816.32"
购建固定资产、无形资产和其他长期资产支付的现金,"66,765,732.48","43,401,739.13","33,370,767.30","8,646,925.92","22,598,072.82","45,953,436.37","97,846,174.86","56,630,733.95","82,113,240.37","96,175,856.80","176,693,189.04","74,505,518.07","103,759,281.04","99,240,750.37","108,442,004.07","22,288,483.52","34,361,328.40","43,979,314.66","57,924,732.73","32,428,647.84","40,095,705.88","48,164,238.75","101,190,745.60","24,323,870.52","27,298,529.19","43,966,024.07","54,357,032.68","4,455,749.19","8,172,687.83","16,952,274.95","35,915,635.92","11,667,939.04","29,579,427.14","47,206,983.78","52,226,864.22","20,836,329.78","34,176,811.57","56,020,412.32","81,045,063.02","24,564,153.12"
期初现金及现金等价物余额,"37,245,182.86","81,133,381.56","81,452,911.09","92,856,898.33","92,856,898.33","92,856,898.33","92,856,898.33","107,291,006.87","107,291,006.87","107,291,006.87","107,291,006.87","335,105,512.10","335,105,512.10","335,105,512.10","335,105,512.10","106,834,966.95","106,834,966.95","106,834,966.95","106,834,966.95","125,494,847.17","125,494,847.17","125,494,847.17","125,494,847.17","119,041,114.76","119,041,114.76","119,041,114.76","119,041,114.76","113,839,132.70","113,839,132.70","113,839,132.70","113,839,132.70","161,579,117.84","161,579,117.84","161,579,117.84","161,579,117.84","437,989,383.47","437,989,383.47","437,989,383.47","437,989,383.47","487,366,451.51"
投资支付的现金,"5,092,682.00","2,410,000.00","500,000.00",,"392,160,000.00","409,768,270.00","404,572,973.26",,"2,543,326.74","2,543,326.74","10,741,665.03","51,023,597.10","68,415,781.00","73,307,113.26","130,980,403.88",,,,"39,209,158.40","80,676,339.17","80,476,339.17","56,094,476.00","76,763,361.20","49,973,163.86","69,687,400.00","73,667,520.00","254,793,034.00","125,629,150.00","163,752,000.00","272,037,959.00","121,277,045.00","2,000,000.00","22,323,200.00","3,210,000.00","32,000,000.00","558,000,000.00","779,552,220.00","942,442,220.00","1,571,064,220.00","299,400,000.00"
期末现金及现金等价物余额,"81,133,381.56","81,452,911.09","92,856,898.33","106,601,893.96","194,213,628.27","185,742,720.38","107,291,006.87","131,763,879.44","173,609,567.17","132,437,552.00","335,105,512.10","248,877,196.05","165,154,412.18","118,041,141.77","106,834,966.95","122,821,240.89","99,753,121.86","110,410,533.10","125,494,847.17","89,745,157.15","135,209,467.36","151,140,059.58","119,041,114.76","213,937,080.61","118,848,337.05","81,569,309.42","113,839,132.70","111,640,808.03","75,495,048.34","97,472,156.56","161,579,117.84","237,989,423.76","76,440,456.15","88,906,736.22","437,989,383.47","432,076,295.99","184,521,205.70","152,931,469.99","487,366,451.51","316,651,635.19"
