科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"224,584,667.72","218,997,089.86","399,748,054.33","422,664,665.65","337,210,796.75","217,403,113.50","182,323,852.45","146,216,461.72","271,147,030.18","511,834,647.94","584,575,553.13","741,257,606.39","800,120,855.94","716,989,614.16","695,540,204.39","852,913,756.37","563,824,720.33","942,850,794.12","612,759,352.74","580,694,853.71","572,063,091.70","785,980,852.04","909,768,193.56","740,360,712.97","710,726,907.91","789,371,285.12","711,896,193.06","612,223,716.50","569,015,976.25","606,313,787.17","608,123,425.63","791,601,246.91","609,780,488.93","1,037,900,453.35","474,509,849.53","570,154,478.16","524,511,188.66","698,026,893.10","599,888,281.68","653,804,088.36","820,279,118.45","1,529,799,213.17","779,190,043.26","739,124,584.22","555,896,227.70"
短期借款,"189,500,000.00","207,500,000.00","387,500,000.00","525,000,000.00","495,000,000.00","512,000,000.00","555,179,357.32","473,767,701.32","502,767,701.32","536,000,000.00","665,000,000.00","693,000,000.00","756,000,000.00","751,000,000.00","691,000,000.00","691,000,000.00","798,000,000.00","814,000,000.00","843,000,000.00","988,000,000.00","1,294,340,000.00","1,311,000,000.00","1,476,000,000.00","1,437,000,000.00","1,408,000,000.00","1,550,000,000.00","1,535,000,000.00","1,623,400,000.00","1,783,500,000.00","1,870,300,000.00","1,893,110,000.00","1,731,150,000.00","1,503,000,000.00","1,491,500,000.00","1,426,760,000.00","785,000,000.00","730,400,000.00","975,490,000.00","1,297,930,000.00","2,298,590,000.00","2,784,190,000.00","2,903,190,000.00","2,997,900,000.00","3,289,178,888.89","3,215,772,752.09"
交易性金融资产,"355,750.00","355,750.00","355,750.00",,,,,,,,,,,,,"67,800.00",,,,,,,,,,,,,,,,,,"10,500,000.00","10,500,000.00",,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"138,044,157.12","159,231,073.12","117,891,239.48","92,435,315.48","175,920,966.12","205,420,082.25","185,725,951.98","154,219,697.85","149,663,784.99","109,975,520.00","119,522,377.76","10,417,914.16","5,443,579.71","94,633,036.85","98,919,848.30","24,209,210.38","13,203,683.25","18,989,329.64","10,606,442.80","39,121,437.05","17,661,674.69","43,834,867.00","76,452,019.00","33,759,643.96","4,494,606.02","7,974,002.20","17,375,841.42","37,479,200.12","13,050,515.82","67,966,058.47","28,522,605.44","33,805,979.95","20,975,669.00","36,210,808.37","154,744,155.40","22,551,986.33","6,087,478.59","18,681,588.25","82,857,898.04","393,713,336.75","191,937,809.03","565,552,300.00","675,914,298.90","987,079,954.02","826,807,114.68"
应付票据,"58,788,155.51","77,853,748.50","99,487,537.30","108,912,000.00","97,117,130.02","117,613,168.12","83,176,000.00","98,004,000.00","118,974,972.00","88,489,900.00","45,478,763.00","104,140,000.00","114,317,720.00","6,617,600.00","78,644,600.00","83,053,777.00","27,119,400.00","224,598,300.00","259,638,908.94","82,754,000.00","67,088,750.00","194,396,950.00","134,623,200.00","41,352,800.00","115,835,600.00","150,000,000.00","139,888,000.00","42,413,830.72","1,845,000.00","12,630,000.00",,"116,381,640.85","110,618,000.00",,,"705,270,000.00","504,510,000.00","525,740,000.00","934,759,112.00","730,820,172.00","1,097,781,134.00","1,359,087,838.00","1,275,821,700.00","1,352,787,738.31","1,286,218,149.80"
应收账款,"89,741,665.12","88,146,644.05","93,742,538.59","60,040,319.55","90,272,545.35","110,064,541.64","141,677,251.09","109,126,826.76","182,248,896.16","115,224,063.79","117,509,693.98","151,253,515.64","229,640,473.71","174,023,135.26","188,578,089.15","174,637,457.85","226,442,444.94","286,132,926.99","358,993,290.72","256,654,963.48","492,838,063.72","547,902,883.74","605,021,527.60","481,277,274.06","568,673,209.96","582,474,412.92","695,310,590.90","348,260,153.69","452,208,248.00","415,334,702.13","495,066,931.66","454,516,063.53","626,356,073.49","687,614,879.12","789,416,397.13","626,435,549.40","852,475,992.48","735,155,546.59","1,237,025,963.55","848,013,938.57","1,254,844,716.54","962,466,039.26","1,043,408,450.47","773,266,469.16","1,935,639,120.70"
应付账款,"26,630,313.14","35,855,206.58","39,872,250.70","55,062,661.65","45,149,382.47","78,698,234.50","66,951,572.83","125,156,495.30","169,758,698.22","47,662,233.80","56,676,906.35","77,217,451.51","52,937,340.74","187,875,353.91","148,856,104.38","124,330,534.83","42,218,452.30","72,647,316.94","72,726,954.99","120,425,301.07","100,088,901.89","120,489,916.57","127,358,164.87","449,499,865.76","415,786,284.98","464,436,132.28","486,605,469.26","240,878,553.16","238,599,984.11","235,139,646.35","182,483,666.91","100,743,957.30","127,702,009.40","195,089,530.60","206,026,880.00","303,557,549.88","344,463,546.65","428,744,167.35","819,270,382.19","480,912,087.18","320,349,189.81","342,540,631.45","490,484,760.79","582,836,710.92","650,734,500.71"
预付款项,"98,200,243.41","101,039,704.33","98,873,344.64","179,983,287.20","221,822,007.32","244,850,523.84","274,927,062.06","90,075,504.65","118,106,420.31","149,907,863.49","179,349,797.23","213,841,517.78","234,974,208.52","78,578,310.47","71,900,658.98","281,433,256.78","383,526,329.00","132,983,484.63","91,650,789.55","198,225,183.21","279,542,664.50","380,406,894.88","498,667,814.57","307,969,557.74","320,706,629.97","313,102,789.87","268,555,061.12","263,395,593.65","293,485,791.49","278,793,246.56","223,483,662.24","212,079,205.87","191,365,846.77","167,938,004.39","216,573,641.75","1,334,168,235.19","1,360,724,581.61","2,775,013,317.90","4,199,110,050.60","6,219,019,036.73","6,569,276,415.79","6,427,061,392.42","8,149,973,313.94","9,721,589,083.40","9,880,623,841.11"
预收款项,"47,237,125.98","22,878,500.53","4,639,561.63","22,479,262.48","21,518,147.73","43,967,195.62","23,246,620.16","36,903,915.79","43,946,989.33","57,949,711.26","100,124,635.01","174,211,344.12","66,526,334.95","106,357,181.83","146,422,289.48","82,413,692.82","92,045,439.00","47,278,659.85","64,394,057.29","89,549,000.37","137,578,644.42","92,505,914.82","127,360,079.49","159,102,841.38","146,347,606.13","195,482,089.92","251,159,650.40","320,041,615.83","253,137,203.55","107,739,415.03","90,423,265.68","113,185,921.42","106,588,072.74","142,808,188.72","259,145,881.19","1,316,660,081.48","1,277,188,651.87","2,119,130,383.54","2,884,424,103.41","4,266,856,749.29","4,962,756,836.12","3,537,365,633.18","4,302,233,658.85","4,507,587,842.47","5,199,218,836.77"
