科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"115,127,804.70","115,508,224.54","118,354,412.28","188,656,765.08","96,413,410.94","86,543,188.42","66,985,465.64","95,386,626.07","113,913,426.87","120,629,411.23","124,681,435.05","197,824,688.55","135,233,513.94","104,773,857.95","101,650,481.16","156,403,308.14","104,722,300.74","79,967,333.32","63,231,604.02","92,002,262.40","72,857,501.87","74,716,972.16","82,167,329.88","114,852,261.09","72,460,688.64","94,087,266.27","247,480,373.42","248,561,146.54","155,768,813.68","139,207,165.38","179,749,181.90","203,075,629.90","144,393,971.71","219,317,442.45","163,928,243.79","197,044,956.00","150,286,905.60","243,243,102.08","201,031,246.46","227,701,553.84","249,644,559.93","604,569,330.21","488,493,008.52","374,264,734.28","189,735,812.69"
短期借款,"56,800,000.00","86,800,000.00","106,800,000.00","149,800,000.00","135,000,000.00","135,000,000.00","143,025,572.74","104,929,012.90","102,320,053.56","96,045,948.54","112,000,000.00","88,503,607.20","70,418,592.00","81,018,932.33","101,700,152.31","119,894,018.77","118,553,904.24","161,997,413.01","202,615,486.76","219,704,154.00","272,188,273.55","288,331,540.02","278,242,081.94","260,822,876.31","273,324,463.78","322,895,758.34","329,557,052.97","309,491,493.16","336,806,397.56","302,954,375.31","322,167,849.50","324,500,445.78","314,101,975.95","344,421,798.67","272,435,793.59","322,500,000.00","367,880,000.00","417,980,000.00","402,980,000.00","347,988,000.00","452,988,000.00","429,988,000.00","414,988,000.00","324,000,000.00","297,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,000,000.00","24,242,125.41","17,900,000.00","24,752,537.31","16,684,968.38","7,854,967.53","18,072,702.77","5,271,304.78","10,252,467.73","8,035,855.00","4,654,248.00","5,548,275.00","8,481,813.19","4,680,101.51","2,480,587.02","4,253,370.59","2,163,241.16","6,100,339.58","2,811,000.00","7,337,810.76","5,158,423.92","5,392,617.44","7,270,138.42","1,048,588.51","4,030,357.80","3,391,754.00","6,029,000.00","16,585,461.48","14,140,878.00","24,702,066.57","30,415,891.11","22,746,372.06","12,165,754.38","10,166,633.76","13,911,122.10","33,914,527.98","17,466,060.26","26,295,763.01","11,549,066.77","40,749,277.92","33,366,357.92","17,673,021.00","11,347,900.28","8,663,356.17","28,779,258.17"
应付票据,"83,392,231.00","84,952,000.00","70,422,874.00","107,535,274.38","70,629,948.00","81,344,540.40","44,140,480.00","72,611,024.61","108,038,730.34","133,187,723.99","107,111,990.92","119,357,354.39","128,155,566.70","89,639,410.73","79,137,935.46","97,287,101.89","106,673,602.18","104,296,058.47","119,094,055.54","109,280,060.20","67,648,479.46","80,841,896.91","130,415,769.33","136,729,031.47","107,647,424.27","82,973,399.95","107,490,791.34","140,311,669.48","116,994,323.89","67,938,596.07","150,669,728.75","147,492,630.20","129,497,406.16","135,406,130.78","140,038,055.10","162,372,327.25","159,528,892.29","209,721,716.12","201,106,964.73","256,834,747.44","255,220,361.10","196,267,324.70","268,871,578.25","246,123,629.33","150,760,618.91"
应收账款,"251,921,373.21","274,965,359.28","263,363,918.91","233,759,123.54","232,259,069.49","261,044,300.50","284,934,640.99","349,207,614.27","353,047,582.40","327,439,909.52","329,512,532.03","291,095,824.17","302,427,914.09","324,177,269.78","343,824,945.23","473,165,589.32","441,234,141.39","447,026,948.56","444,542,333.16","492,974,028.21","472,807,201.52","504,025,567.36","519,967,769.07","578,046,871.95","560,680,537.71","588,002,702.46","607,182,906.28","611,742,785.97","651,788,773.45","679,040,638.88","650,320,417.65","649,209,139.06","636,696,961.63","684,862,694.66","734,854,174.31","872,425,657.03","851,861,221.64","1,009,990,724.76","1,048,949,521.75","1,012,371,007.44","906,563,164.56","956,577,937.08","749,877,257.59","870,815,056.50","715,803,780.45"
应付账款,"157,633,511.26","213,858,351.89","206,715,327.69","142,296,769.77","128,881,115.89","165,120,114.75","243,497,322.53","231,388,033.05","293,218,882.36","254,975,921.78","244,868,033.52","217,728,516.65","225,009,958.07","225,765,459.36","217,811,348.08","234,611,017.88","232,838,052.99","271,060,666.66","302,174,556.98","328,606,400.46","350,645,459.98","337,412,503.27","334,687,971.66","307,121,531.65","336,041,855.07","349,244,790.39","344,595,127.46","337,814,168.24","353,070,281.98","393,151,305.98","348,136,366.14","353,512,932.50","380,616,658.01","499,009,916.04","542,591,488.09","571,511,599.95","591,502,570.71","690,238,460.28","670,670,726.46","676,706,950.66","654,938,446.75","606,811,056.95","477,363,556.48","490,120,855.98","469,999,457.69"
预付款项,"11,585,178.83","9,416,967.77","13,573,336.64","12,187,063.34","11,739,640.10","15,752,413.18","21,655,549.90","9,232,418.13","13,772,939.33","12,726,717.47","7,223,773.58","10,039,981.78","17,273,122.75","12,702,025.71","23,294,887.64","18,242,238.77","30,042,188.44","33,974,057.95","34,944,306.76","28,995,638.99","34,740,744.38","34,313,076.01","42,949,094.10","32,729,060.05","53,910,347.47","38,593,242.57","48,373,892.22","40,962,837.70","51,308,229.95","52,915,697.56","44,892,779.75","62,910,659.56","64,188,193.26","48,830,705.22","37,812,308.28","40,997,345.09","71,913,879.56","106,737,540.52","101,799,162.31","26,290,540.48","38,075,878.88","34,608,726.34","54,599,646.51","21,912,041.65","46,942,969.72"
预收款项,"11,687,129.74","19,837,607.81","24,158,484.36","17,666,242.97","17,140,319.76","16,572,459.35","18,127,021.77","12,967,112.34","15,171,814.47","16,621,137.44","22,954,125.42","26,743,776.97","26,775,324.12","30,519,149.46","36,446,197.14","23,625,979.83","26,643,352.60","31,456,366.94","38,766,205.28","23,874,986.89","26,281,764.43","34,573,415.98","26,675,205.20","19,705,378.69","20,924,908.48","16,870,600.25","30,582,518.49","18,293,721.85","20,922,996.78","30,321,417.38","30,543,580.29","26,707,805.62","33,299,364.53","30,731,277.03","33,269,677.19","23,154,631.77","28,807,034.64","70,715,089.79","26,467,319.59","29,969,027.63","28,488,392.55","35,786,276.21","34,285,997.93","26,650,978.88","39,313,043.18"
