科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"4,708,950,527.45","4,946,144,215.46","6,133,224,693.05","6,854,408,172.27","7,657,522,823.82","8,334,374,005.88","8,449,582,856.45","6,132,593,874.55","5,751,347,901.37","5,592,705,049.67","5,828,121,659.58","5,452,246,037.69","5,808,377,175.91","6,127,287,969.43","6,620,377,744.10","7,216,518,560.26","6,725,830,167.06","7,548,610,214.97","6,996,404,950.72","6,562,746,466.84","5,624,504,797.07","5,843,111,790.75","5,911,824,392.06","6,124,741,029.25","5,524,939,573.66","5,643,315,842.39","5,772,803,300.93","6,155,600,440.06","9,276,466,773.49","7,192,956,209.89","5,764,026,631.93","8,168,932,666.56","15,833,545,566.21","14,828,264,258.78","14,551,333,619.43","17,664,365,754.92","19,599,319,346.19","17,185,278,346.39","16,111,221,211.22","12,347,969,978.26","9,734,958,017.16","8,426,013,582.72","9,180,656,993.98","12,005,275,747.16","8,833,319,544.47","9,572,863,937.77"
短期借款,"95,374,272.00","43,230,000.00","276,965,740.00","494,297,390.00","1,813,458,258.15","2,598,365,001.49","2,709,212,131.09","478,026,177.43","282,047,865.55","797,518,405.77","1,070,606,329.22","1,465,361,484.13","1,817,947,334.24","1,962,187,886.79","1,607,862,975.98","1,837,321,454.75","1,908,392,347.16","1,774,520,377.54","1,730,060,446.65","1,170,288,811.35","543,736,331.15","298,638,413.82","298,965,885.88","92,167,796.47","96,498,801.36","46,240,056.86",,"46,073,292.62","3,833,206,876.94","4,434,826,841.62","4,597,732,473.58","4,042,518,219.57","7,349,047,491.74","6,783,455,587.92","9,574,145,227.68","6,746,671,403.20","10,243,840,709.81","9,405,840,118.77","9,655,071,285.73","445,636,500.54","270,694,483.23","1,450,562,726.06","2,621,894,672.78","2,675,414,975.00","1,456,450,666.67","2,837,805,756.37"
交易性金融资产,"6,658,251.70","149,513,350.00","196,785,296.14","294,309,931.43","346,860,160.65","332,038,310.99","281,474,569.68","157,360,902.20","150,687,016.89","126,538,898.68","89,237,587.20","63,993,056.22","39,903,637.42","2,654,649.57","22,720,687.16","21,227,664.57","27,786,233.54","36,173,867.46","25,394,321.47","20,229,536.04","13,840,692.67","2,138,286.82","323,379.65","22,862,044.25","30,957,014.65","32,648,663.78","46,519,533.75","69,210,083.75","28,418,508.95","29,296,939.92","24,779,246.54","13,007,994.71","23,965,441.47","61,925,184.49","22,728,879.51","13,063,411.11","19,395,640.51","1,928,068.11","214,442.41",,,,"8,313,710.67","6,602,255.91","22,656,486.98",
交易性金融负债,,,,"11,628,218.98","28,125,216.09","20,500,780.14","3,790,160.91","5,199,844.99","9,065,901.37","1,369,224.23",,,"941,689.30",,,,,,"94,423.54","1,159,935.94",,"992,368.22","133,020.50","223,540.75",,"421,196.27",,,"36,991,922.39","37,054,658.01","39,194,683.94","56,475,710.29","113,461,801.98","48,177,146.08","141,867,081.50","181,241,917.70","53,571,206.47","20,822,888.30",,,,"655,224.92","4,397,504.22","3,366,294.31","29,575,404.97",
应收票据,"100,000.00",,"700,000.00",,,,"581,028.00",,,,,"300,000.00","400,000.00",,"873,291.80","106,957,384.82","1,462,640.40","2,443,097.50","3,024,128.86","560,000.00","2,424,000.00","81,363.00",,"3,492,665.00","4,459,625.00","8,983,093.56","9,629,928.00","9,196,551.00","15,263,268.00","12,560,135.81","34,558,307.22","10,678,923.83","18,633,107.00","21,389,867.00","23,941,985.00","21,097,180.25","21,728,087.25","20,446,582.89","34,031,740.38","122,945,274.57","94,962,110.05","61,291,937.59","35,128,066.19","157,166,528.30","40,387,481.85",
应付票据,,,,,,,"66,546,683.31","143,660,239.95","380,224,888.22","429,362,642.78","586,426,731.66","360,901,710.85","345,777,242.48","493,468,202.99","423,760,118.24","697,610,318.88","689,660,849.34","649,616,269.27","610,351,389.62","688,987,230.48","471,368,615.41","562,762,907.61","380,366,910.00","591,450,235.02","192,380,587.73","309,671,286.08","289,326,154.22","616,401,532.69","1,056,142,373.02","766,255,574.66","797,442,007.75","1,316,585,489.50","1,703,916,360.67","1,754,566,542.90","2,496,571,572.93","2,364,995,314.53","2,182,275,377.09","1,860,252,195.20","1,913,179,427.70","1,916,069,525.06","1,094,125,402.02","1,336,659,948.06","1,273,313,452.62","1,772,284,568.59","1,373,769,529.00",
应收账款,"227,060,964.07","196,882,482.48","368,502,640.58","314,322,502.65","290,021,812.24","172,144,996.31","464,060,376.28","392,666,954.58","249,000,116.57","252,830,783.65","469,378,642.78","334,867,278.77","372,602,647.22","204,096,569.32","346,868,455.59","237,930,326.60","149,428,188.52","408,439,009.86","950,306,620.38","736,726,644.10","814,871,974.18","817,888,357.67","911,624,089.75","776,755,319.25","733,820,980.04","997,165,988.05","738,743,373.73","666,273,490.04","838,857,018.69","772,010,067.13","820,132,813.90","501,638,302.39","1,702,516,450.02","2,033,948,226.94","1,559,501,655.22","1,709,967,395.06","1,650,402,072.86","2,284,110,490.57","1,877,610,180.37","1,280,968,787.17","1,378,112,840.27","1,705,230,847.51","1,771,678,066.36","1,541,228,808.18","1,681,068,182.75","1,833,938,194.21"
应付账款,"341,359,306.45","353,211,837.88","501,703,627.40","624,390,269.85","573,680,392.21","602,776,687.57","643,972,277.48","832,918,241.67","601,740,323.81","730,907,470.53","708,049,600.69","709,751,054.23","739,759,113.86","717,802,881.41","934,185,981.69","1,186,424,869.96","1,126,296,742.34","1,221,356,082.48","1,365,379,124.35","1,356,264,732.15","1,228,845,249.27","1,165,825,223.48","1,037,690,113.30","1,245,250,069.88","1,008,981,905.78","849,660,482.37","872,123,246.99","1,404,570,261.08","1,811,950,459.14","1,975,257,386.38","2,121,303,660.89","2,404,465,685.59","5,195,626,387.55","5,891,824,635.20","6,179,686,114.42","6,735,387,372.25","6,442,041,966.31","7,342,947,747.61","6,787,543,067.08","7,263,636,176.96","7,391,692,482.52","6,873,200,038.42","7,237,171,995.13","7,656,237,265.69","7,363,046,849.56","9,158,693,638.00"
预付款项,"574,180,104.25","445,822,334.11","504,880,787.17","514,980,821.52","774,961,274.63","722,672,586.84","833,834,271.99","486,868,845.98","527,184,778.75","399,955,186.40","463,934,528.21","299,139,760.51","393,336,449.20","377,819,058.83","345,783,405.71","449,624,444.18","520,254,544.94","433,440,047.79","479,979,658.63","503,943,783.02","451,121,302.29","399,332,416.39","266,674,167.94","503,864,929.68","649,294,563.18","723,026,644.27","904,016,025.37","1,644,777,958.51","1,422,670,800.70","1,418,831,926.07","1,535,702,042.51","1,476,460,562.44","3,515,639,519.15","3,098,613,427.54","3,306,800,869.01","2,515,258,065.45","3,098,026,632.07","3,027,696,073.81","2,932,272,576.07","2,372,345,688.47","2,463,401,220.69","2,434,807,816.11","2,209,720,059.54","2,475,182,224.91","3,034,820,306.66","3,318,755,708.93"
预收款项,"104,095,649.75","100,597,468.16","218,222,905.81","250,222,378.27","112,353,492.18","335,377,295.08","349,661,148.94","218,775,845.39","174,700,757.90","195,332,572.62","250,038,011.30","127,281,207.61","166,930,468.31","204,484,789.53","272,018,640.71","266,538,440.94","296,821,670.78","315,808,065.51","373,571,671.73","341,947,140.04","519,003,601.09","531,272,987.41","553,953,836.94","434,610,806.03","367,980,592.02","663,692,318.02","716,501,664.50","501,585,933.16","319,990,037.35","269,859,401.46","333,244,981.53","682,877,577.43","1,145,144,076.90","1,015,460,478.83","563,379,404.67","627,518,169.05","766,826,627.72","644,900,554.11","846,882,618.46","596,195,202.34","644,623,998.39","736,529,183.07","984,274,939.61","650,869,010.03","705,753,948.22",
