科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"121,115,763.42","107,549,644.28","97,304,132.40","111,188,634.72","61,841,238.27","82,512,147.68","82,458,917.09","45,527,467.14","28,862,475.52","34,435,155.58","16,842,062.52","35,523,693.17","17,794,911.93","22,560,007.23","31,081,723.01","66,029,981.30","54,547,821.44","48,413,281.98","88,557,654.71","59,817,629.77","28,466,838.26","235,414,925.57","177,131,205.12","222,558,011.45","177,238,338.16","184,438,218.15","147,020,176.65","155,464,195.64","125,942,607.77","144,355,978.77","110,837,785.41","119,121,524.85","106,675,104.20","103,894,540.30","94,739,304.57","94,379,374.40","78,374,664.66","113,302,138.04","39,685,278.81","66,507,566.49","81,126,865.69","125,312,068.28","367,854,287.06","297,321,450.30","249,542,298.13"
短期借款,"31,100,000.00","31,100,000.00","41,100,000.00","46,100,000.00","41,100,000.00","71,100,000.00","76,100,000.00","51,100,000.00","56,100,000.00","66,100,000.00","56,100,000.00","66,100,000.00","76,100,000.00","70,000,000.00","90,000,000.00","92,664,000.00","119,779,649.77","124,067,249.77","135,000,000.00","130,000,000.00","120,000,000.00","90,000,000.00","50,000,000.00","60,000,000.00","40,000,000.00","50,000,000.00","20,000,000.00","10,000,000.00","10,000,000.00","30,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"6,664,530.97","10,054,195.32","11,041,273.15","23,071,314.21","25,346,280.00","11,061,836.60","12,589,626.99","8,966,541.03","19,381,316.18","19,601,767.74","31,377,647.36","23,469,888.14","19,682,173.05","23,353,814.32","21,333,415.74","40,267,039.34","29,098,948.94","44,311,219.80","39,796,238.17","25,261,064.77","30,809,913.46","36,357,772.29","62,499,208.98","43,158,689.66","49,144,685.65","37,686,023.62","48,275,482.17","40,177,868.07","39,490,858.07","30,165,671.89","33,527,125.86","46,164,743.78","37,303,111.99","40,037,205.95","44,839,881.79","50,890,688.89","46,804,732.20","47,535,931.92","60,488,927.07","53,180,149.23","48,284,390.81","89,912,495.61","116,138,035.13","92,042,020.82","99,629,088.79"
应付票据,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00",,"20,000,000.00","20,000,000.00",,,,"17,000,740.00","17,000,740.00",,,,,,,,,,,,,,,,,,,,,
应收账款,"61,496,243.57","63,929,067.64","69,927,983.92","69,058,820.65","80,784,345.14","89,285,721.01","80,029,332.57","76,776,225.76","79,273,620.67","83,977,630.62","78,933,860.33","89,974,032.93","92,104,219.41","106,318,978.35","115,072,898.30","103,504,521.20","100,144,441.27","109,615,506.76","105,700,541.83","107,681,015.78","114,940,425.42","126,975,337.12","120,866,475.17","122,597,373.70","113,452,360.79","121,424,795.69","116,034,003.20","119,228,390.63","120,757,626.51","133,404,446.95","135,257,860.92","135,578,110.59","131,816,258.57","130,083,139.84","130,617,622.49","131,563,576.33","129,670,277.53","139,907,033.86","128,834,648.04","133,601,382.64","151,537,412.22","307,638,778.52","317,708,242.76","294,114,415.96","326,183,281.13"
应付账款,"25,886,232.25","32,495,477.27","31,078,848.48","47,127,206.30","36,933,267.36","49,918,378.75","37,597,217.45","32,899,672.20","27,144,556.25","35,294,099.22","27,775,768.71","31,738,099.81","23,976,023.68","37,655,192.86","31,295,237.07","40,886,976.72","34,820,250.77","38,303,721.10","30,631,437.73","38,240,215.93","33,723,157.82","41,977,953.40","37,201,681.76","32,246,404.63","33,116,611.72","33,888,032.83","32,004,838.64","35,817,278.08","33,950,747.10","37,364,260.63","34,003,584.32","39,604,590.61","34,590,682.99","39,534,831.32","36,544,065.60","36,722,088.76","35,755,121.19","36,081,787.92","36,854,912.00","51,666,467.73","48,022,229.42","80,916,358.49","74,960,658.96","95,220,352.85","94,630,936.42"
预付款项,"3,394,257.58","19,358,651.90","5,266,998.22","17,822,647.62","9,907,453.77","21,258,370.31","11,754,287.26","28,476,668.50","43,958,500.44","44,752,321.52","23,669,519.28","25,554,628.08","52,450,621.25","32,221,070.96","64,202,693.99","26,863,583.09","19,787,921.67","34,865,918.02","23,925,256.84","14,944,416.88","20,382,663.39","10,203,334.61","8,350,203.14","13,558,463.35","11,392,746.19","13,813,741.80","14,405,647.36","8,340,516.07","20,480,540.99","18,826,642.14","14,160,848.86","4,338,246.19","6,951,332.55","10,377,510.69","6,361,233.42","4,702,703.00","6,351,189.97","5,552,049.37","6,117,213.60","4,603,654.28","8,373,853.44","39,613,379.73","46,609,369.87","8,393,729.30","34,353,886.82"
预收款项,"5,645,220.40","12,598,734.50","12,468,916.47","9,561,833.47","15,117,049.60","18,272,524.34","14,099,715.33","23,222,881.25","23,428,945.73","18,967,476.46","7,576,942.22","8,640,741.09","21,184,131.78","21,343,691.61","24,131,613.05","16,600,829.70","18,104,375.81","30,978,377.01","32,834,344.80","22,340,892.43","24,841,964.42","18,860,684.26","16,110,465.95","13,683,588.87","12,968,138.40","11,157,570.60","10,585,128.77","9,665,236.79","12,759,209.21","15,808,650.42","11,903,164.71","10,373,294.44","13,116,900.28","9,283,536.65","11,449,014.03","9,143,973.63","9,328,588.91","12,178,962.03","12,337,795.20","12,764,044.28","10,782,475.28","21,883,415.07","28,076,459.86","25,739,927.29","28,944,583.17"
