科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"119,925,491.57","5,954,660.55","10,429,069.40","11,794,150.04","13,632,192.53","3,246,061.68","11,756,981.35","10,753,233.86","36,574,555.10","11,909,877.74","14,163,930.48","13,646,849.87","18,186,792.64","12,607,191.36","11,613,966.39","15,369,260.31","28,103,744.33","8,919,061.33","12,214,870.95","16,462,158.70","12,294,267.56","18,375,891.57","17,175,359.67","39,491,824.78","43,970,450.45","31,380,896.11","30,891,253.94","34,295,720.42","29,393,316.15","15,041,564.21"
应付职工薪酬,"979,748.48","1,852,651.62","1,901,707.15","1,866,879.79","2,060,348.15","4,731,824.77","1,816,249.35","567,442.90","102,563.45","1,311,312.70","1,660,496.87","1,867,823.62","1,372,759.74","1,093,467.18","536,240.16","1,073,488.59","1,212,845.21","5,606,233.23","2,876,018.78","14,665,251.47","16,137,391.14","18,200,974.98","7,078,738.14","4,033,750.49","22,742,784.32","32,958,946.38","21,370,932.12","31,925,265.98","52,789,127.46","86,916,297.84"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,424,967.68","40,537,666.30","28,513,639.12","-27,702,261.29","-2,195,752.35","2,862,002.37","-18,049,192.70","-61,201,551.73","-59,276,794.57","16,322,242.50","-112,525,964.89","-45,770,367.45","-4,974,198.28","83,456,046.46","24,729,406.78","16,311,836.74","25,522,009.17","31,787,760.73","3,938,504.22","43,278,396.97","37,792,009.72","58,461,034.21","46,296,207.13","48,231,396.12","67,557,551.42","141,999,921.45","155,046,105.32","150,099,504.19","178,491,089.58","185,630,733.30"
应收利息,,,,,,,,,,,,,,,,,,,,,,"3,417.48",,,,"8,524.46",,,,"175,270.68"
应付利息,,"3,614,032.66","2,704,105.22","2,797,012.93","601,250.00","3,652,359.77",,"5,862,019.11","5,823,457.86","6,367,210.47","6,562,906.04","11,768,751.74","17,148,884.51","5,891,276.88","5,036,515.98","6,978,883.26","6,577,969.95","6,719,959.75","6,504,276.76","41,029,459.85","46,901,520.14","8,040,143.15","8,129,748.15","6,407,834.78","5,627,680.37","6,537,270.79","11,345,022.11","6,133,090.43","6,864,345.98","7,001,156.17"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"176,495,212.59","268,829,062.88","443,702,634.83","569,416,914.58","706,265,929.51","719,249,783.53","820,366,572.12","1,289,289,547.83","1,548,443,054.45","1,321,292,576.47","1,448,095,855.20","1,343,697,323.17","1,267,884,532.21","1,141,017,224.55","1,197,534,220.84","1,218,640,253.60","1,183,711,428.37","1,264,527,282.84","1,314,450,509.93","1,681,138,633.01","1,638,273,956.87","1,283,740,945.28","1,671,173,813.48","1,334,489,522.89","1,274,485,417.97","1,135,549,986.90","1,330,624,443.11","622,024,040.42","537,269,989.04","593,845,021.13"
其他应付款,"162,284,588.90","43,007,709.76","49,411,864.22","69,207,903.18","71,922,033.64","85,592,346.37","90,369,675.62","117,819,267.04","129,096,631.12","130,526,980.75","147,982,576.33","140,546,860.33","138,442,290.17","129,712,466.70","128,592,689.03","150,121,464.01","189,207,670.37","160,781,949.02","153,802,058.82","645,783,952.28","646,348,230.05","272,650,659.91","259,873,589.37","233,973,156.38",,"387,075,217.87","382,097,652.08","500,122,493.66","498,701,383.99","503,202,875.89"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,"410,784,203.57",,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"85,000,000.00","110,000,000.00","126,111,111.00","126,111,111.00","100,000,000.00","100,000,000.00","220,125,000.00","180,125,000.00","193,375,000.00","193,375,000.00","184,500,000.00","160,500,000.00","397,722,222.00","221,640,000.00","339,940,000.00","277,400,000.00","391,000,000.00","303,000,000.00","435,000,000.00","283,000,000.00","634,000,000.00","426,000,000.00","246,500,000.00","201,200,000.00","550,500,000.00","500,946,164.90","220,818,584.34","116,000,000.00","40,000,000.00"
其他流动资产,,"95,420.18","348,773.25","116,257.77",,"348,773.25","232,515.51","116,257.77","32,006.77","93,805,887.66","240,405.74","116,257.78",,"61,658,155.24","47,685,994.41","67,251,854.99","97,282,783.56","132,423,460.94","143,971,153.86","199,030,232.71","217,066,033.59","209,894,108.64","224,251,294.25","185,451,119.29","119,310,361.16","19,271,359.65","7,909,697.22","553,951,602.91","930,664,318.19","709,271,351.49"
其他流动负债,,,,,,"100,000.00","100,000.00","100,000.00","100,000.00",,,,,,,,,,,,,,,,,,,,,
流动资产合计,"454,665,159.99","665,851,252.08","924,379,202.09","1,028,384,681.38","1,993,000,220.21","1,797,792,943.51","2,289,146,414.09","2,642,194,960.67","2,613,449,624.44","2,447,254,424.12","2,802,170,998.84","2,900,791,998.95","2,351,236,974.98","1,863,065,282.34","2,396,217,869.71","3,315,083,949.72","2,819,707,433.07","2,386,789,523.82","3,554,213,142.54","3,225,427,283.87","3,034,515,613.42","2,376,060,739.28","3,392,902,933.19","2,783,250,571.59","2,626,096,070.60","2,410,870,316.73","2,435,552,860.53","1,945,593,729.52","2,566,745,374.03","2,099,089,445.77"
流动负债合计,"838,909,368.72","1,120,887,841.94","1,174,542,950.16","1,512,527,599.93","1,398,848,362.67","1,578,126,172.20","2,132,605,870.88","2,788,389,050.53","2,949,755,961.16","3,023,902,596.70","3,170,057,725.81","2,763,341,310.25","2,443,110,653.35","2,724,625,983.01","2,617,760,698.05","2,965,438,567.22","2,960,998,519.95","2,831,507,847.06","2,658,675,067.39","4,402,597,415.94","4,833,762,546.27","4,652,627,037.14","5,529,552,182.91","4,967,686,602.86","4,584,492,108.60","4,343,555,926.11","4,060,038,552.07","3,754,805,299.35","2,847,585,573.48","1,991,454,392.15"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00"
长期借款,"479,000,000.00","620,000,000.00","796,500,000.00","1,005,388,889.00","633,888,889.00","670,000,000.00","911,000,000.00","880,875,000.00","880,875,000.00","757,625,000.00","807,625,000.00","1,478,335,000.00","1,510,220,000.00","1,075,802,778.00","2,088,760,000.00","1,811,960,000.00","1,847,000,000.00","1,637,000,000.00","1,725,000,000.00","2,431,000,000.00","2,320,000,000.00","1,795,000,000.00","1,980,000,000.00","1,501,500,000.00","1,335,800,000.00","1,023,200,000.00","1,209,000,000.00","1,175,589,399.00","1,599,568,910.89","1,915,571,037.07"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,"88,216,660.03","76,236,592.25","64,425,232.95","51,219,256.41","130,764,467.10","110,425,413.87","90,529,052.81","69,184,778.49","61,103,273.25","53,834,247.50","44,571,563.95","36,112,862.48","27,490,841.04","18,783,194.27","59,959,027.13","50,028,746.83","250,192,859.87","232,112,770.86","214,781,114.41","147,753,084.25","130,595,765.00","1,113,423,835.92","1,000,000,000.00"
长期股权投资,"400,000.00",,,,,,,,,,,,,,,,,,,"20,063,258.58","19,868,866.01","18,346,168.76","28,350,485.67","32,787,318.34","40,649,445.86","40,725,348.26","40,665,676.09","41,276,895.53","41,928,416.38","39,541,485.27"
专项应付款,,,,,,,,,,"138,115,000.00","132,765,000.00","379,936,772.14","392,979,024.59","515,052,082.19","505,917,781.00","928,717,037.43","831,925,259.76","476,087,841.78","490,159,479.66","495,847,587.86","517,263,925.96","247,706,556.46","245,052,008.86",,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"557,214,419.06","1,194,256,131.14","1,472,692,828.07","1,707,699,744.27","1,675,702,095.62","2,226,955,283.30","2,196,377,499.41","2,978,950,202.55","3,315,731,615.61","3,517,232,836.62","3,494,328,132.97","3,453,781,036.54","3,863,687,558.30","4,152,060,178.87","4,354,448,704.51","4,212,623,916.02","4,811,669,198.80","5,240,298,753.43","5,363,452,340.26","7,563,812,430.64","7,914,523,438.43","8,372,152,598.80","8,569,816,248.78","8,411,949,829.58","8,209,784,156.55","8,109,819,307.93","7,829,566,742.02","7,586,132,523.49","8,041,401,407.24","7,870,288,639.36"
递延所得税负债,,,,,,,,,,,,,,"1,098,232.71","1,098,232.71","1,098,232.71","1,098,232.71",,,,,,,,"776,910,859.05","6,289,459.16","6,182,462.30","6,073,346.69","5,965,290.46","3,208,072.01"
在建工程,"234,616,961.84","115,285,909.28","199,091,934.24","422,459,023.53","480,318,607.78","442,250,909.91","844,907,658.82","524,603,622.04","380,675,490.20","366,822,573.40","429,013,115.10","899,561,156.51","783,830,961.25","857,145,973.56","761,473,927.98","1,255,906,524.58","831,310,422.05","662,080,243.80","536,843,719.71","769,208,445.05","664,840,005.22","319,904,695.86","120,506,212.00","213,083,307.35","274,788,405.21","436,872,121.42","722,021,386.03","970,422,284.19","634,450,995.97","1,080,268,685.80"
其他非流动负债,,,,,,,,"54,816,773.19","52,985,805.60","93,155,546.61","91,324,544.82","101,610,869.66","143,741,290.13","289,221,710.60","286,352,131.01","306,775,639.07","308,654,922.47",,,,,,,,,,,,,
工程物资,"137,843,904.20","166,910,605.02","27,029,346.79","87,316,534.00","99,012,070.15","75,235,716.71","116,932,038.80","68,927,803.58","26,365,771.90","19,106,102.02","31,206,319.13","83,239,415.26","85,404,622.31","58,447,911.56","42,374,495.15","75,038,704.68","68,874,240.83","161,295,878.79","221,346,095.73","47,744,167.63","92,602,325.71","1,347,761.10","1,071,136.25","177,777.75","111,111.08","111,111.08","111,111.10","6,894,443.05","14,812,968.79","48,161,324.42"
非流动负债合计,"479,000,000.00","620,000,000.00","796,500,000.00","1,005,388,889.00","633,888,889.00","670,000,000.00","911,000,000.00","1,023,908,433.22","1,010,097,397.85","1,053,320,779.56","1,082,933,801.23","2,090,647,108.90","2,157,365,728.59","1,971,703,856.31","2,951,312,923.21","3,109,654,182.46","3,042,512,662.44","2,470,651,083.51","2,560,556,067.99","3,285,082,307.87","3,179,441,857.74","2,673,952,832.87","2,835,084,513.60","2,541,451,336.43","2,344,823,629.91","1,997,671,860.43","2,098,711,574.51","2,030,409,279.75","3,421,916,570.29","3,647,124,887.32"
固定资产清理,,,,,,,,,,,,,,,,"143,962,016.46","383,708,832.41",,,"2,848,672.18","3,211,641.70",,"37,104.26","111,799.32","109,684.70","84,248.51",,"397,114.11","78,397.77","150,992.08"
负债合计,"1,317,909,368.72","1,740,887,841.94","1,971,042,950.16","2,517,916,488.93","2,032,737,251.67","2,248,126,172.20","3,043,605,870.88","3,812,297,483.75","3,959,853,359.01","4,077,223,376.26","4,252,991,527.04","4,853,988,419.15","4,600,476,381.94","4,696,329,839.32","5,569,073,621.26","6,075,092,749.68","6,003,511,182.39","5,302,158,930.57","5,219,231,135.38","7,687,679,723.81","8,013,204,404.01","7,326,579,870.01","8,364,636,696.51","7,509,137,939.29","6,929,315,738.51","6,341,227,786.54","6,158,750,126.58","5,785,214,579.10","6,269,502,143.77","5,638,579,279.47"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"150,000,000.00","250,000,000.00","500,000,000.00","500,000,000.00","668,000,000.00","668,000,000.00","668,000,000.00","694,663,000.00","694,513,000.00","694,463,000.00","693,763,000.00","694,256,700.00","694,226,700.00","694,226,700.00","693,886,700.00","839,208,700.00","839,208,700.00","839,208,700.00","1,018,785,700.00","1,010,171,800.00","2,525,429,500.00","2,525,294,500.00","2,525,294,500.00","2,504,139,750.00","2,608,339,750.00","2,608,339,750.00","2,608,339,750.00","2,684,437,940.00","2,684,437,940.00","2,692,509,940.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"92,253,054.85","19,128,767.80","19,128,767.80","1,312,183,467.80","1,312,183,467.80","1,312,183,467.80","1,392,047,484.99","1,405,542,369.05","1,415,190,695.31","1,422,827,501.89","1,436,355,161.34","1,447,743,367.92","1,459,230,991.17","1,468,912,855.24","2,117,673,659.97","2,123,711,307.81","2,093,864,052.36","3,200,399,169.96","2,897,611,561.01","1,384,881,559.45","1,350,985,920.80","1,350,985,920.80","1,342,932,934.80","1,413,398,184.80","1,465,619,161.46","1,505,241,211.46","1,660,533,559.30","1,714,946,654.71","1,787,399,461.80"
无形资产,"86,422,888.71","112,225,839.72","193,271,779.65","201,686,875.98","215,006,841.85","225,502,134.65","236,557,368.02","235,117,157.75","266,170,360.04","276,308,242.97","274,093,418.82","326,953,846.17","485,173,681.77","483,241,758.15","497,980,230.63","494,639,186.23","441,119,205.37","440,587,889.49","440,430,588.22","693,771,772.77","689,027,804.45","746,440,494.73","743,005,657.27","752,487,599.31","746,427,486.70","813,746,566.81","810,148,977.19","805,161,940.94","805,632,991.44","845,748,036.67"
盈余公积,"2,660,670.30","20,375,409.09","37,022,419.59","37,022,419.59","37,022,419.59","57,270,458.43","57,270,458.43","57,270,458.43","57,270,458.43","81,709,802.95","81,709,802.95","81,709,802.95","81,709,802.95","95,152,332.53","95,152,332.53","95,152,332.53","95,152,332.53","108,126,511.18","108,126,511.18","118,406,359.46","118,406,359.46","118,406,359.46","118,406,359.46","118,406,359.46","118,406,359.46","162,744,037.64","162,744,037.64","162,744,037.64","162,744,037.64","271,425,595.33"
开发支出,,,,,,,,,,,,,,,,,,,,"10,283,599.60","11,923,383.85","11,164,873.72","11,164,873.72","11,164,873.72","11,164,873.72","4,825,978.79","4,825,978.79","4,825,978.79",,
减:库存股,,,,,,,,,,,,,,,,,,,,,,"29,207,736.00","29,207,736.00",,"169,846,000.00","169,846,000.00","169,846,000.00","318,483,821.50","257,321,341.50","281,926,561.50"
商誉,,,,,,,,,,,,,,,,,,,"327,452.61",,,,,,,,,,,
未分配利润,"19,450,301.83","180,923,332.33","315,676,427.29","396,452,371.99","436,069,247.85","503,664,635.25","622,988,069.09","525,374,422.40","518,602,034.55","576,355,441.35","637,797,653.17","673,133,587.68","816,600,128.51","880,675,033.48","934,056,035.85","873,692,578.79","923,728,008.41","963,859,897.85","998,166,704.88","1,185,982,505.04","1,108,784,615.35","1,162,784,786.55","1,195,762,714.16","1,314,665,414.24","1,594,932,792.15","1,953,504,010.00","2,198,982,733.88","2,086,553,300.89","2,375,748,003.89","2,584,805,061.22"
长期待摊费用,"16,428,694.72","28,004,849.96","23,222,996.54","20,682,382.96","20,384,750.70","18,857,336.83","17,729,330.83","22,681,581.51","24,931,233.34","29,142,391.99","38,856,499.43","51,426,671.56","47,064,849.47","48,830,709.61","62,294,811.79","57,986,213.17","56,988,274.06","47,690,936.51","51,336,696.79","84,130,474.66","84,916,440.43","88,002,680.60","83,660,541.27","78,331,583.95","71,943,309.31","86,211,828.99","88,681,075.55","85,566,891.83","84,671,555.30","90,564,412.25"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,"-473,231.59","-1,337,454.36",,,
递延所得税资产,"2,428,312.33","1,905,051.01","3,182,477.46","2,290,806.19","2,587,800.60","2,650,408.77","2,397,556.23","9,177,521.47","8,457,125.51","18,314,404.88","19,421,000.76","23,689,546.13","24,357,733.24","73,315,541.32","74,433,928.44","75,423,182.25","78,494,102.48","88,577,203.05","87,700,767.32","106,833,288.80","103,730,674.56","79,067,999.67","77,205,164.75","69,799,549.87","53,790,520.43","73,874,994.24","88,740,790.38","104,561,256.59","110,705,305.71","132,909,837.77"
外币报表折算价差,,,,,,,,,,,,,,,"258,421.03","256,770.62","255,887.53",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"170,761,339.87",,,,"289,507,541.09","572,115,997.70","370,413,098.48","493,695,709.60","279,812,355.43","289,005,097.28","375,674,527.81","520,420,204.58","437,562,553.99","503,804,376.22","428,211,944.99","450,313,285.26","368,479,717.96","432,788,538.84","503,187,522.31","635,359,409.02","489,412,067.77"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"1,035,355,180.86","1,618,588,386.13","1,918,491,362.75","2,442,135,366.93","2,493,012,166.70","2,991,451,790.17","3,414,901,452.11","3,839,457,888.90","4,022,331,596.60","4,397,687,891.75","4,286,918,486.21","4,838,651,672.17","5,289,519,406.34","5,962,549,614.16","6,365,122,096.20","6,685,992,841.87","7,165,859,985.60","6,920,343,260.50","6,990,442,757.92","9,674,370,637.72","10,105,064,784.94","10,073,989,827.23","10,143,621,800.19","10,018,105,584.18","9,879,082,278.82","9,954,751,223.99","10,037,550,275.99","10,128,426,850.83","10,389,041,447.62","10,617,045,481.39"
所有者权益(或股东权益)合计,"172,110,972.13","543,551,796.27","871,827,614.68","952,603,559.38","2,453,275,135.24","2,541,118,561.48","2,660,441,995.32","2,669,355,365.82","2,675,927,862.03","2,767,718,939.61","2,836,097,958.01","2,885,455,251.97","3,040,279,999.38","3,129,285,057.18","3,192,266,344.65","3,925,984,041.91","3,982,056,236.28","4,004,973,853.75","5,325,424,765.08","5,212,118,197.78","5,126,375,994.35","5,123,470,696.50","5,171,888,036.87","5,292,218,216.48","5,575,862,610.91","6,024,393,754.18","6,314,353,009.94","6,288,806,001.25","6,686,284,677.88","7,077,555,647.69"
资产总计,"1,490,020,340.85","2,284,439,638.21","2,842,870,564.84","3,470,520,048.31","4,486,012,386.91","4,789,244,733.68","5,704,047,866.20","6,481,652,849.57","6,635,781,221.04","6,844,942,315.87","7,089,089,485.05","7,739,443,671.12","7,640,756,381.32","7,825,614,896.50","8,761,339,965.91","10,001,076,791.59","9,985,567,418.67","9,307,132,784.32","10,544,655,900.46","12,899,797,921.59","13,139,580,398.36","12,450,050,566.51","13,536,524,733.38","12,801,356,155.77","12,505,178,349.42","12,365,621,540.72","12,473,103,136.52","12,074,020,580.35","12,955,786,821.65","12,716,134,927.16"
负债和所有者(或股东权益)合计,"1,490,020,340.85","2,284,439,638.21","2,842,870,564.84","3,470,520,048.31","4,486,012,386.91","4,789,244,733.68","5,704,047,866.20","6,481,652,849.57","6,635,781,221.04","6,844,942,315.87","7,089,089,485.05","7,739,443,671.12","7,640,756,381.32","7,825,614,896.50","8,761,339,965.91","10,001,076,791.59","9,985,567,418.67","9,307,132,784.32","10,544,655,900.46","12,899,797,921.59","13,139,580,398.36","12,450,050,566.51","13,536,524,733.38","12,801,356,155.77","12,505,178,349.42","12,365,621,540.72","12,473,103,136.52","12,074,020,580.35","12,955,786,821.65","12,716,134,927.16"
