科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"393,920,778.76","924,157,624.46","1,559,212,215.17","2,172,431,825.06","591,330,944.03","1,325,089,060.78","2,130,728,441.80","2,811,139,085.28","645,237,087.34","1,373,576,559.09","2,186,487,767.91","2,889,533,102.15","627,743,390.88","1,447,518,267.60","2,338,212,258.69","3,015,087,140.32","690,894,767.98","1,573,379,941.23","2,478,982,947.09","3,334,672,348.63","805,875,659.18","1,660,409,763.94","2,416,925,751.08","3,143,955,368.28","647,462,798.05","1,366,065,590.59","2,119,137,691.53","3,280,640,507.40","995,068,493.06","2,795,638,088.09","3,764,961,934.73","4,394,470,765.50","555,053,607.72","1,163,837,480.26","1,751,117,945.05","2,225,944,449.83","444,650,029.24","1,035,101,192.76","1,820,522,270.78","2,635,386,729.37","736,108,326.86","1,522,136,662.88","2,223,576,724.42","2,965,395,044.78","685,688,278.41","1,545,379,595.92"
二、营业利润,"91,927,942.14","60,438,573.32","194,318,218.67","261,979,699.34","20,542,238.34","32,259,080.00","-78,701,432.25","-79,194,549.79","101,040,360.85","233,157,073.29","413,875,369.41","539,038,567.68","77,326,890.57","216,398,699.39","337,244,742.21","372,523,685.97","49,020,051.70","100,434,728.37","146,597,614.58","170,061,613.10","96,751,689.10","210,567,609.07","300,993,866.90","397,761,103.08","95,699,144.62","219,432,537.37","361,309,844.93","590,783,614.30","171,577,557.36","655,162,971.81","905,659,394.84","957,575,412.90","143,268,278.63","361,090,175.47","477,515,293.37","582,555,671.18","117,856,331.37","276,998,942.31","534,278,326.02","719,056,174.48","117,695,023.87","169,566,586.56","210,877,653.64","252,033,452.57","15,482,406.31","64,526,162.16"
减:营业成本,"275,191,533.96","633,104,578.07","1,081,431,112.58","1,569,464,782.08","509,144,718.21","1,148,609,241.87","1,971,723,807.84","2,564,524,364.81","459,511,196.56","976,257,823.68","1,536,848,719.54","2,047,349,640.44","490,242,959.89","1,096,403,167.55","1,809,397,175.89","2,393,850,809.67","575,353,862.51","1,331,405,922.34","2,082,957,723.68","2,806,601,053.66","623,323,575.68","1,295,572,424.19","1,854,906,773.81","2,414,056,229.86","474,139,051.15","984,899,940.36","1,494,667,805.97","2,295,622,204.14","720,330,428.78","1,851,247,444.66","2,462,485,800.10","2,961,396,284.28","383,011,066.64","772,916,720.51","1,178,995,688.19","1,515,961,511.60","313,088,203.06","695,463,662.80","1,184,585,214.18","1,774,743,854.14","557,667,753.21","1,191,953,445.76","1,774,865,181.18","2,391,718,226.24","585,007,273.12","1,285,844,628.08"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"3,912,938.87","9,002,489.79","16,022,015.42","21,629,924.41","4,919,287.72","10,810,354.37","15,901,617.83","21,791,037.26","5,454,487.83","11,423,944.15","18,005,393.01","23,775,554.09","4,574,120.01","9,812,300.89","14,663,659.53","18,785,141.09","5,346,408.49","11,167,743.54","17,538,839.02","25,219,800.74","7,790,962.80","12,542,648.54","18,160,910.26","25,723,194.10","7,844,795.29","11,227,645.19","21,094,942.97","68,254,360.79","44,333,589.46","186,389,126.35","231,247,945.70","244,693,961.43","12,565,349.09","22,974,200.41","33,402,770.16","52,516,588.87","6,549,827.97","15,667,862.69","31,832,519.31","59,844,071.10","13,471,057.24","33,298,274.35","38,160,765.78","54,643,448.68","9,240,956.33","19,848,987.46"
营业外收入,"546,192.21","1,390,554.59","1,395,517.25","4,540,119.80","93,906.80","95,000.00","126,549.75","4,763,639.63","2,158,893.20","44,863,822.04","58,751,168.06","61,467,382.76","931,438.20","2,144,058.64","2,937,393.38","3,778,760.62","711,353.58","2,999,009.67","3,830,427.59","8,124,451.19","668,517.97","3,161,897.86","7,995,291.83","10,932,589.82","992,070.55","2,182,668.86","3,373,920.16","16,801,540.54","186,851.94","1,610,770.98","3,474,948.19","6,092,666.55","1,099,505.90","2,368,260.72","3,670,089.30","10,358,728.79","932,665.65","1,835,232.66","3,847,696.38","5,006,258.94","3,096,010.27","5,316,501.87","6,763,027.66","3,777,318.63","33,051.87","2,136,616.84"
销售费用,"205,969.47","502,173.36","648,342.83","704,312.30","205,969.47","536,272.27","1,372,460.99","2,050,603.60","682,441.13","1,613,638.19","2,482,122.21","3,536,394.02","976,782.32","2,037,706.17","2,963,358.03","4,130,360.57","653,795.49","1,788,975.38","2,728,923.75","4,123,164.09","3,049,830.94","7,588,332.84","16,000,791.56","23,139,887.54","2,371,458.61","5,335,483.52","11,630,568.98","15,839,521.03","962,526.26","2,535,485.00","3,768,995.49","5,598,353.59","1,062,691.49","2,318,638.61","4,485,490.06","7,155,194.26","260,563.41","4,502,562.15","8,309,674.17","13,114,729.55","2,652,865.62","8,030,787.24","12,371,405.76","17,641,051.09","4,123,652.46","9,707,731.55"
减:营业外支出,"257,527.77","281,471.62","662,241.32","839,230.37","45,958.00","419,186.46","661,235.25","1,094,889.21","204,626.59","376,003.98","718,531.23","5,458,260.25","253,006.49","874,704.13","3,011,275.41","4,692,023.95","201,693.67","991,223.09","2,581,790.90","3,689,387.15","508,297.64","2,301,644.40","9,657,940.26","11,580,115.86","4,486,760.20","5,591,061.80","6,712,898.79","83,640,106.90","1,686,280.75","57,879,200.55","59,715,335.65","62,895,210.80","1,309,132.76","1,942,811.30","4,155,029.16","6,224,135.40","416,908.17","2,308,497.37","3,017,770.36","5,362,393.17","2,683,599.23","5,215,488.42","5,815,787.32","6,885,360.27","888,640.85","1,663,828.40"
管理费用,"13,018,103.67","85,500,063.30","108,167,098.54","133,795,825.72","24,551,536.59","52,123,244.82","82,114,596.97","110,011,606.33","29,081,037.55","60,484,003.07","95,071,983.60","134,434,289.25","25,884,213.47","54,604,612.88","87,025,965.49","122,517,102.90","28,090,503.28","58,753,693.52","93,729,897.57","128,761,487.80","34,877,228.64","68,380,293.32","104,935,900.67","148,181,595.76","33,424,565.37","66,208,129.21","108,184,070.30","152,421,612.28","34,669,822.11","72,652,872.07","120,215,159.65","164,926,687.58","31,395,010.81","68,556,020.70","115,692,402.89","143,352,099.06","39,113,594.45","78,279,094.44","106,520,822.46","139,716,356.87","37,443,767.32","75,013,878.84","109,362,382.05","146,731,302.66","34,985,956.94","70,564,525.92"
其中:非流动资产处置净损失,,"15,647.28",,,,,,,,,,,,,,"2,023,136.32","6,305.17","382,917.23","586,979.75","1,242,919.74","145,933.92","1,457,379.48","7,277,522.89","8,944,478.12","3,920,330.05","4,980,549.35","4,983,611.63","79,256,709.62","335,464.93","56,361,253.61","56,366,063.73","57,834,438.52","992,699.75","1,400,637.18","1,736,147.73","1,668,602.21","76,331.95","462,225.68","471,630.67","473,475.26","84,870.19","93,127.34","176,631.75",,,
