科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"211,468,097.73","183,092,428.14","160,148,078.32","181,973,506.58","131,963,004.57","111,021,592.20","97,215,076.95","131,667,525.40","217,728,949.88","154,060,727.55","118,150,381.87","123,423,935.32","139,134,937.10","109,636,452.86","181,047,315.21","129,102,627.27","122,168,573.10","175,833,531.11","145,905,620.23","157,661,636.64","139,584,363.67","144,798,869.91","185,192,830.91","194,603,078.01","186,590,746.42","226,732,496.23","229,730,925.45","167,935,929.10","181,600,586.82","253,774,175.87","208,395,962.64","362,222,225.61","320,130,644.60","151,510,151.54","346,998,922.66","727,922,893.89","901,461,432.96","1,453,962,163.48","2,484,140,263.31","2,819,497,029.08","3,006,964,118.26","2,064,521,081.13","2,352,944,201.06","2,977,919,039.84","2,605,589,068.44","2,193,259,520.93","1,555,777,293.05","1,956,089,124.33","2,008,226,791.55"
短期借款,"199,220,711.00","211,164,350.97","182,884,481.76","229,059,522.48","231,580,803.20","226,277,496.00","205,773,070.00","255,813,395.70","259,855,772.45","241,340,788.55","212,424,541.55","210,310,582.00","181,465,750.00","179,332,138.00","175,206,600.00","147,021,225.40","168,578,304.80","198,415,484.00","206,926,707.00","235,026,059.60","208,466,959.00","316,462,715.00","416,530,700.00","210,941,325.00","291,360,435.00","382,706,225.00","408,406,000.00","421,236,830.00","435,363,225.00","526,584,880.00","474,731,000.00","195,630,500.00","71,055,960.00","115,000,000.00","237,544,520.00","612,597,440.00","929,000,000.00","1,208,893,600.00","1,114,000,000.00","752,000,000.00","1,002,740,000.00","640,000,000.00","1,317,000,000.00","1,343,000,000.00","1,028,000,000.00","994,000,000.00","684,000,000.00","598,700,000.00","515,700,000.00"
交易性金融资产,"584,500.00",,,,,,,,,,,,,,,,,,,"561,040.00","684,080.00",,"223,223.36",,,,,,,,"98,600.00","119,750.00","80,121,500.00",,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,"112,800.00",,,,,,,,"1,015,450.00","119,000.00","156,930.00",630.00,,,,,,,,,"1,922,905.50","2,433,510.95","5,010,265.70",,,,,
应收票据,"12,341,100.00","14,189,094.42","4,023,000.00","21,606,418.18","14,399,084.00","28,801,300.00","9,544,135.83","14,268,610.00","20,417,162.80","11,028,140.89","22,152,394.89","32,188,437.92","19,512,969.20","19,213,126.59","19,219,545.00","24,326,888.14","28,219,948.30","29,528,106.00","12,916,335.90","27,398,362.50","4,899,766.96","27,521,814.26","5,271,775.00","6,534,922.00","10,196,911.53","7,614,750.00","7,491,029.37","14,094,657.49","6,613,845.00","13,027,000.00","13,803,058.88","39,446,958.89","110,634,967.42","125,810,691.82","63,419,857.64","50,288,694.60","114,928,931.10","139,951,681.37","120,512,394.09","43,734,903.82","152,905,166.17","141,465,781.44","115,304,506.28","127,539,832.12","118,456,870.67","217,639,115.69","142,355,515.03","107,399,476.04","126,451,717.01"
应付票据,"62,800,000.00","51,000,000.00","68,000,000.00","74,590,000.00","54,758,000.00","90,372,000.00","107,874,000.00","123,640,000.00","193,050,000.00","172,000,000.00","94,582,000.00","87,378,000.00","114,391,540.00","122,870,253.00","116,794,589.41","97,725,406.22","126,118,069.81","166,912,770.00","132,054,950.00","124,083,906.70","117,179,462.20","129,127,610.00","175,273,446.00","192,590,705.67","175,026,240.57","168,337,701.10","172,951,262.80","135,041,649.10","116,149,781.20","173,309,750.93","190,955,894.53","127,923,092.30","61,645,000.00","24,915,000.00","17,870,000.00","85,098,558.00","98,778,558.00","29,700,000.00","61,309,000.00","119,209,754.90","259,701,262.40","290,325,593.60","421,978,853.60","495,408,416.00","441,520,067.50","345,612,898.90",,"490,006,533.85",
应收账款,"137,262,837.59","187,037,069.60","168,322,635.22","155,044,148.13","166,334,572.02","196,931,042.24","155,332,493.71","161,654,472.28","157,984,979.29","159,909,900.63","160,007,351.52","187,518,668.68","191,473,720.72","173,836,638.34","161,942,734.86","159,833,783.76","192,635,131.97","192,506,160.55","198,532,315.59","172,356,674.67","231,023,543.16","163,083,107.46","180,059,327.13","188,494,404.32","218,974,969.64","225,483,371.02","178,192,902.84","219,115,780.26","215,356,787.96","212,791,024.49","203,189,342.25","279,613,312.44","285,373,119.71","309,745,339.47","365,434,214.49","344,639,326.18","399,365,244.94","387,804,754.59","453,742,567.45","434,039,000.18","448,411,152.64","479,250,393.78","411,779,790.96","478,915,195.31","498,721,368.80","500,177,449.89","477,772,720.66","479,537,782.06","565,962,849.73"
应付账款,"58,859,441.24","93,955,101.98","79,035,787.29","99,618,950.83","76,094,961.95","85,416,622.87","73,041,529.38","87,405,455.64","72,989,245.33","58,675,142.11","61,355,726.76","88,912,850.23","104,495,482.59","105,812,782.00","89,615,825.53","127,364,256.47","144,628,580.37","132,223,067.80","111,053,964.09","117,430,157.59","126,151,769.91","136,099,534.75","173,757,843.28","185,901,030.54","164,819,597.35","191,477,126.69","160,764,942.16","261,698,678.17","239,242,254.92","200,005,792.26","178,958,210.14","273,519,490.69","219,523,174.80","208,850,673.15","190,588,111.78","201,393,826.12","179,922,008.79","192,160,279.64","181,420,112.39","253,374,254.36","228,049,058.30","234,076,305.41","214,131,411.66","237,748,030.86","254,668,978.68","250,385,458.44",,"301,908,929.93",
预付款项,"1,985,192.59","5,426,826.93","32,763,081.81","30,677,431.31","33,737,721.88","33,986,642.94","9,855,915.92","7,454,747.13","7,362,862.51","8,377,933.32","10,368,543.93","11,553,172.40","12,078,650.08","16,242,544.06","12,725,742.61","53,817,715.64","96,845,560.58","96,913,167.90","105,141,265.24","162,402,475.72","156,028,498.31","190,572,296.32","219,746,653.81","127,746,684.41","127,351,613.62","131,751,277.80","132,277,757.78","125,781,902.00","139,423,495.52","133,688,466.11","130,640,284.30","16,445,194.60","52,435,926.06","62,549,534.68","61,387,782.51","29,168,633.75","50,161,563.41","67,846,127.50","70,995,313.84","38,700,112.94","48,099,021.92","64,421,027.05","55,795,818.70","56,483,961.72","86,358,956.19","63,851,317.84","83,504,767.44","46,449,558.50","43,546,714.08"
预收款项,"300,000.00","2,343,072.19","1,648,550.00","1,344,935.00","230,000.00","3,257,875.00","610,000.00","1,451,988.95","486,420.00","1,584,310.00","863,230.00","925,242.26","6,619,741.14","5,085,765.52","5,868,218.78","7,746,221.48","3,545,454.15","4,159,752.70","4,028,711.84","1,792,636.97","2,669,815.70","2,202,130.10","2,591,208.47","4,829,607.79","5,229,340.14","1,728,776.45","1,474,445.72","1,039,824.83","1,295,538.78","732,393.33","1,384,952.89","13,110,472.01","25,723,504.96","14,557,235.14","11,813,551.35","26,030,017.68","17,073,480.68","19,417,469.14","8,707,070.61","7,689,739.82","11,903,283.33","10,926,752.25","9,277,784.02","5,471,378.85","11,275,118.05","17,304,108.82","23,177,247.53","19,196,692.94","16,140,394.33"
