科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"61,528,385.00","226,145,625.00","417,096,293.91","559,164,348.05","63,325,125.00","165,750,710.46","229,656,996.14","329,246,932.12","163,296,534.34","557,209,002.70","954,183,400.16","1,378,120,060.82","480,679,914.57","602,425,574.10","817,461,372.63","966,299,758.24","247,648,664.32","347,356,423.78","429,331,061.93","530,514,285.51","260,999,121.38","470,842,722.60","608,612,581.91","780,467,175.06","179,155,490.83","372,870,953.42","692,007,969.31","941,281,349.98","177,932,948.67","421,968,149.26","725,514,249.94","1,271,099,573.59","271,292,432.35","816,532,266.91","1,363,082,437.22","1,702,668,429.83","217,109,718.24","738,572,461.03","1,509,264,581.81","2,949,554,905.38","817,049,392.33","2,936,656,581.46","5,240,549,482.20","7,816,766,097.31","1,019,258,953.55"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,"356,940,000.00",,"23,000,000.00","23,000,000.00","23,000,000.00",,"80,080,164.16","122,580,164.16","163,628,298.78",,,,,,,,,,,,,,,,,,"248,172,145.36","1,163,786,487.74","1,341,811,282.45",
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,020,987.38",,,,,,,,"188,046,337.57","227,948,372.61"
收到其他与经营活动有关的现金,"41,052,046.34","117,025,155.23","183,237,283.00","228,506,355.65","30,712,343.07","2,791,633.39","4,589,269.51","72,962,059.92","8,760,117.77","15,181,073.98","40,571,660.10","22,874,537.17","72,224,153.71","223,958,751.24","198,987,964.32","143,953,597.67","85,190,096.48","100,977,876.75","90,670,393.34","10,451,911.80","12,042,909.48","13,968,969.22","16,738,004.00","27,515,009.22","17,521,936.02","96,988,678.19","62,662,602.38","149,726,847.36","19,714,483.19","33,749,762.42","34,146,412.81","56,709,287.10","16,629,513.38","13,196,103.01","25,312,553.06","41,522,231.47","3,286,217.52","80,117,545.82","38,182,136.96","35,433,324.42","68,173,605.46","178,001,890.38","368,442,816.47","672,028,327.21","226,807,307.70"
投资活动现金流出小计,"1,535,455.00","22,885,822.95","24,158,215.30","133,022,333.97","103,258.25","18,332,683.95","14,562,687.83","50,435,059.09","1,418,313.97","14,762,645.20","12,585,767.67","17,339,355.08","50,118,483.70","82,300,190.61","114,253,833.96","371,333,048.39","325,225.27","24,425,777.00","24,580,195.00","26,853,963.69","78,483.00","81,700,066.55","128,475,252.78","173,795,232.64","1,323,276.43","3,156,347.33","3,266,310.57","4,700,120.85","367,399.00","807,801.91","1,434,168.86","1,831,328.02","69,427.00","530,702.00","686,674.00","41,949,993.14","107,241,584.66","630,087,688.89","1,378,332,642.88","3,263,491,249.26","1,470,316,016.91","2,803,428,200.52","2,531,900,051.80","5,092,717,480.92","1,671,303,397.05"
经营活动现金流入小计,"102,580,431.34","343,170,780.23","600,333,576.91","787,670,703.70","94,037,468.07","168,542,343.85","234,246,265.65","402,208,992.04","172,056,652.11","572,390,076.68","994,755,060.26","1,400,994,597.99","552,904,068.28","826,384,325.34","1,016,449,336.95","1,110,253,355.91","332,838,760.80","448,334,300.53","520,001,455.27","540,966,197.31","273,042,030.86","484,811,691.82","625,350,585.91","807,982,184.28","196,677,426.85","469,859,631.61","754,670,571.69","1,091,008,197.34","197,647,431.86","455,717,911.68","759,660,662.75","1,327,808,860.69","287,921,945.73","829,728,369.92","1,388,394,990.28","1,744,190,661.30","220,395,935.76","818,690,006.85","1,547,446,718.77","2,984,988,229.80","885,222,997.79","3,114,658,471.84","5,608,992,298.67","8,488,794,424.52","1,246,066,261.25"
投资活动产生的现金流量净额,"1,985,698.00","177,493,719.68","244,798,758.78","60,957,021.87","-103,258.25","-6,685,471.21","-9,248,248.74","-44,902,610.56","28,229,921.04","13,998,036.44","16,625,301.24","81,911,447.82","-22,051,899.63","8,335,386.59","2,741,382.87","109,536,013.29","245,348,696.73","85,565,042.29","85,410,624.29","223,202,904.66","-78,483.00","-81,662,066.55","-128,437,252.78","-112,924,292.35","-1,323,276.43","-3,310,402.82","10,768,738.04","12,571,393.21","-367,399.00","-807,801.91","17,718,352.14","17,321,192.99","-69,427.00","-530,702.00","-686,674.00","-41,718,809.38","-107,241,584.66","-630,087,688.89","-1,378,332,642.88","-3,190,456,895.09","-1,421,270,739.75","-2,354,093,388.85","-2,082,565,240.13","-4,591,543,150.38","1,385,363,118.42"
购买商品、接受劳务支付的现金,"50,265,820.00","339,866,516.92","416,284,826.34","463,300,547.10","59,897,317.27","184,188,089.97","310,321,271.94","359,995,902.44","158,499,147.26","375,627,656.81","614,885,617.23","830,756,619.84","174,432,364.13","117,731,967.34","177,994,622.93","302,203,752.65","446,087,768.13","461,197,687.77","508,554,460.04","690,202,749.81","146,832,651.87","265,871,607.56","466,470,618.35","683,350,935.12","305,222,957.24","598,649,052.64","899,564,620.79","1,100,464,605.98","173,216,425.27","375,081,483.14","550,109,836.77","730,217,167.64","433,404,546.30","598,872,747.70","1,066,137,175.12","1,076,195,442.38","107,852,858.82","463,372,617.92","1,919,171,132.11","2,739,157,961.18","371,048,394.02","3,833,409,625.86","6,233,214,123.18","6,669,524,807.44","1,339,795,145.60"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,499,999,992.60","9,500,299,992.60","9,463,491,536.50",,,,,
