科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"24,201,839.67","68,320,340.68","149,134,408.17","389,058,776.13","98,660,989.66","228,393,503.24","490,538,420.33","745,599,485.96","137,291,150.89","232,816,001.53","473,973,515.73","765,095,663.03","166,381,554.55","540,271,239.73","891,773,348.01","1,176,998,145.65","277,423,439.78","750,364,377.59","1,316,178,766.21","1,809,467,943.68","577,506,280.94","1,209,668,066.02","1,856,786,207.45","2,426,060,418.71","643,268,338.48","1,414,991,363.43","2,187,743,502.05","3,110,651,957.60","523,547,880.81","1,356,861,917.99","2,262,087,307.27","3,103,533,560.33","473,970,383.35","1,323,538,789.28","2,357,504,898.74","3,177,116,879.29","369,818,772.72","944,909,973.03","2,356,194,081.90","3,312,468,804.80","281,189,357.41","718,836,689.10","1,649,016,304.12","2,796,575,173.98","486,087,506.69"
二、营业利润,"-12,135,586.97","-15,522,859.34","-16,526,841.81","7,406,752.04","137,694.21","2,423,085.09","13,252,503.16","26,229,966.39","350,027.64","2,409,803.19","23,804,886.61","28,642,970.23","793,097.01","20,057,043.00","20,863,019.34","37,566,564.26","13,163,509.01","43,305,179.06","91,525,587.82","113,700,737.62","56,168,633.75","124,212,943.08","168,060,573.39","237,101,615.24","78,739,868.54","154,324,519.51","238,707,248.43","191,676,871.18","37,606,532.87","75,229,458.06","87,592,982.70","6,009,939.29","-13,928,901.71","-13,508,688.35","-16,256,627.03","-1,001,409,895.06","-124,109,772.78","-363,260,444.44","-395,715,686.52","-1,039,409,508.76","-170,779,217.06","-316,966,483.30","-384,747,620.54","-15,273,084.92","-167,482,993.72"
减:营业成本,"22,834,407.15","57,852,867.56","134,622,483.49","331,691,666.04","82,402,086.49","190,353,729.97","414,800,457.23","626,154,729.81","111,567,614.32","186,334,408.55","382,042,982.15","597,089,551.66","122,478,841.35","411,386,297.13","715,199,907.48","930,886,070.97","224,483,579.25","591,045,051.28","1,041,987,516.48","1,428,210,419.98","453,211,473.14","933,532,743.72","1,449,297,318.28","1,819,962,909.88","486,139,414.91","1,081,593,604.77","1,639,189,083.56","2,443,371,072.13","399,927,765.98","1,066,246,495.57","1,789,928,542.55","2,577,154,898.90","381,007,624.02","1,082,262,965.73","1,938,063,512.43","2,792,648,025.51","344,283,319.29","849,445,349.21","2,044,002,520.46","2,926,627,721.77","269,614,910.55","609,724,806.87","1,367,328,998.42","2,512,224,110.59","468,602,723.89"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"18,879.52","1,600,519.89","929,437.22","1,311,071.31","85,989.21","325,597.16","325,597.16","1,117,628.68","186,482.24","264,444.47","49,511.57","906,468.88","221,136.73","5,158,410.41","5,158,410.42","4,938,053.67","12,165.85","1,010,984.80","1,652,131.03","2,166,180.97","1,504,975.19","1,749,829.36","2,394,945.00","6,876,108.67","5,600.00","113,460.26","191,440.15","173,489.19","1,073,337.55","1,160,378.97","2,750,963.89","5,146,124.91","254,472.71","2,040,603.04","2,307,604.45","3,297,115.15","568,490.16","2,319,170.48","2,359,044.81","27,330,927.74","7,849,206.65","17,552,499.70","28,208,618.71","41,398,426.49","9,332,589.02"
营业外收入,"6,661.76","9,965.97","397,163.48","90,274,909.26",173.00,"2,000,173.00","6,342,042.35","2,480,201.49","1,355,640.54","4,748,522.10","5,335,104.67","31,333,212.15","7,147,934.11","16,935,173.11","35,723,396.06","43,514,785.30","9,119,230.01","35,263,533.85","51,043,336.21","70,628,962.52","9,989,168.38","30,851,698.38","67,335,894.94","86,096,042.61","21,364,189.99","46,385,172.94","78,981,604.61","127,133,511.93","21,458,325.76","51,234,462.00","88,695,290.38","102,237,204.82","21,023,886.83","39,666,754.92","72,285,897.95","111,507,693.24","28,606,892.67","47,920,573.65","74,939,479.89","94,322,623.37","20,712,673.54","10,825,715.26","12,848,380.09","122,711,907.43","3,759,863.81"
销售费用,"1,794,766.52","5,327,738.50","7,907,539.25","10,066,536.71","1,064,752.70","3,759,226.07","6,653,083.58","11,146,713.49","2,233,439.32","4,592,810.43","7,894,605.36","19,833,314.06","7,330,064.53","20,163,382.23","31,327,779.34","49,251,512.37","5,988,841.02","27,036,071.55","39,187,143.81","51,584,011.36","7,580,836.11","28,220,107.66","42,451,881.39","68,537,611.57","12,478,642.72","29,548,971.93","64,782,328.69","95,945,100.84","22,414,680.16","45,502,446.45","78,423,001.39","119,624,734.22","25,814,228.66","55,566,014.22","95,438,140.83","159,029,732.63","29,442,258.08","60,423,922.46","98,040,486.02","161,650,219.32","27,761,276.33","60,439,000.24","95,262,550.26","149,657,417.63","33,792,466.24"
减:营业外支出,"51,675.31","1,116,685.18","4,713,358.88","4,838,537.73",,"694,800.00","1,395,800.00","3,071,988.67","257,150.80","332,761.51","786,274.65","636,092.63","10,408.50","607,841.53","835,091.55","2,163,620.95","15,898.01","838,649.79","1,061,660.98","1,267,835.87","39,685.39","81,846.03","183,929.01","300,322.90","50,682.19","147,683.40","263,317.56","637,982.82","699,219.75","768,833.11","697,779.07","794,908.64","150,814.90","645,737.74","768,116.77","1,050,477.46","65,439.84","24,728.68","85,598.79","22,638,052.28","366,694.04","629,800.13","2,951,257.43","18,481,067.26","3,528.95"
管理费用,"4,410,855.06","9,643,103.98","16,307,386.69","18,045,596.42","2,648,412.18","8,336,048.84","12,915,175.86","19,140,705.64","5,808,688.79","12,223,297.90","23,143,960.85","52,106,860.47","9,445,095.94","26,430,272.28","42,228,730.04","58,228,010.84","12,567,218.08","32,453,136.24","53,332,483.23","79,866,560.20","17,344,725.92","39,043,560.64","61,249,814.25","93,691,876.15","27,428,382.12","54,508,528.75","78,709,549.51","123,225,492.83","23,980,181.20","65,811,137.34","109,324,283.03","186,607,339.95","43,472,854.41","81,122,749.37","117,706,120.89","246,255,279.88","36,773,213.82","115,269,846.23","170,919,984.40","307,801,635.48","39,148,099.74","79,279,075.12","124,359,557.92","172,901,196.76","14,964,897.21"
其中:非流动资产处置净损失,,,,,,,,"148,692.74","148,692.74","148,692.74",,,,,,"28,695.83",,"336,339.61","336,339.61","334,139.44",,,,"212,352.60",,,,"10,590.38","10,590.38",,,"80,300.13","26,378.02","28,186.56","28,186.56","667,991.16",,"5,250.42","5,289.52","4,523,876.60",,"184,320.28","2,203,352.67",,
