科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"147,586,465.44","168,869,987.31","229,202,038.41","252,903,177.48","875,516,482.52","670,417,031.46","527,586,135.92","561,829,993.91","445,275,372.02","337,270,642.43","453,100,781.48","363,095,369.76","352,080,133.80","233,707,603.44","204,346,901.82","332,841,780.89","134,754,542.13","124,489,614.81","183,386,311.87","192,171,696.01","384,891,926.93","346,171,274.06","290,793,161.04","263,399,164.04","371,494,177.73","239,113,703.88","538,058,760.98","597,392,007.92","474,452,865.86","648,435,110.36","814,241,721.90","941,078,948.09","1,047,781,076.43","762,343,059.14","984,279,925.10","1,049,492,214.90"
短期借款,"112,900,000.00","193,000,000.00","318,000,000.00","513,000,000.00","220,000,000.00","92,000,000.00","52,000,000.00","240,000,000.00","330,000,000.00","350,000,000.00","405,000,000.00","215,000,000.00","160,000,000.00","133,500,000.00","240,000,000.00","400,000,000.00","260,000,000.00","370,000,000.00","464,200,000.00","633,200,000.00","698,200,000.00","546,500,000.00","585,500,000.00","661,500,000.00","726,543,150.00","837,543,150.00","545,000,000.00","759,000,000.00","714,000,000.00","654,000,000.00","563,000,000.00","529,639,400.00","817,000,000.00","1,072,000,000.00","1,132,000,000.00","1,342,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"240,000.00","1,065,460.00","4,206,510.00","9,777,864.00","14,058,127.33","43,176,123.80","40,750,282.02","48,941,132.01","77,156,063.33","58,756,839.45","76,970,840.57","106,031,433.90","134,466,168.04","87,958,404.30","78,722,786.14","78,899,157.15","48,988,368.26","63,766,643.92","68,935,904.00","58,560,995.55","50,144,487.67","68,710,499.20","108,839,284.87","85,559,107.65","90,372,640.75","73,642,237.49","129,901,161.28","154,743,191.81","294,640,229.19","265,236,426.87","480,386,447.95","591,099,698.65","529,541,665.66","613,944,583.96","274,832,274.10","268,168,843.74"
应付票据,"40,000,000.00","140,651,500.00","104,497,310.80","91,543,235.07","73,533,293.21","23,526,750.88","45,450,000.00","47,329,449.90","72,139,022.89","90,472,944.99","39,017,958.89","18,771,203.49","21,846,820.57","50,087,801.95","25,354,821.02","13,020,283.24","33,837,988.20","39,845,374.83","26,945,035.63","11,079,392.88","70,147,432.94","383,387,388.14","390,683,559.21","235,104,377.28","244,952,151.46","257,398,414.31","273,238,730.41","133,206,246.40","80,634,445.73","111,386,000.00","96,320,769.79","108,414,670.28","117,593,051.28","316,894,054.28","370,646,128.30","213,624,098.64"
应收账款,"41,206,478.31","96,033,703.40","161,072,178.78","201,311,126.09","192,877,322.07","148,478,458.73","173,352,259.93","195,936,989.63","205,750,839.82","212,417,542.79","251,314,233.51","278,045,429.17","262,635,865.58","292,107,912.82","264,530,003.39","306,949,744.80","293,749,908.80","274,280,828.42","280,315,041.04","308,201,526.70","280,999,920.72","395,187,890.60","383,321,187.11","397,860,451.14","451,912,303.67","477,026,233.00","409,957,507.04","479,595,991.60","543,570,881.65","681,928,910.50","623,495,666.28","592,385,658.78","501,816,848.54","521,877,633.95","1,048,448,014.67","988,325,330.82"
应付账款,"59,807,670.24","85,299,208.60","64,990,931.89","47,456,089.51","69,371,202.66","62,499,372.81","65,589,524.78","58,960,026.81","73,881,844.37","69,973,001.07","119,369,948.43","109,359,988.92","121,932,067.85","143,300,191.65","185,943,523.97","188,453,171.03","191,257,706.26","176,474,149.47","201,494,038.69","223,275,853.66","223,821,243.09","215,408,215.75","211,035,268.34","196,575,974.49","213,376,776.90","271,291,799.48","319,450,168.41","300,987,546.88","360,606,220.91","436,256,409.62","501,340,548.48","466,690,343.16","622,128,806.79","569,976,838.53","619,040,394.13","504,925,705.14"
预付款项,"61,220,377.22","49,676,571.74","73,183,884.79","148,218,699.66","148,116,001.98","168,889,043.82","214,078,326.56","274,387,038.31","329,264,224.09","397,683,171.78","219,372,037.55","283,818,469.87","252,375,714.49","310,760,509.42","250,132,289.13","267,452,962.36","286,878,819.63","336,383,029.54","291,738,069.88","298,735,702.05","261,935,754.33","268,750,140.41","89,392,765.38","121,772,864.10","136,800,689.03","83,415,088.56","141,664,644.75","224,699,134.60","139,833,950.47","126,292,243.10","54,163,031.72","93,036,770.20","135,029,132.28","156,661,898.79","89,279,876.75","119,363,511.86"
预收款项,"11,061,068.44","13,164,290.00","3,452,765.52","795,251.44","5,246,197.29","8,166,076.82","11,145,730.37","6,400,964.67","8,370,091.97","17,259,152.36","4,655,161.29","4,533,060.01","9,658,192.25","4,847,516.93","28,546,626.33","8,357,135.98","4,606,025.02","7,516,211.74","15,339,527.17","8,490,179.38","23,872,285.84","17,382,733.44","7,794,536.32","29,425,529.37","18,290,204.13","16,932,681.43","36,585,527.64","23,557,388.67","31,394,443.76","51,892,845.63","31,470,181.31","56,364,648.69","43,877,904.31","36,437,359.27","15,330,088.09","20,730,611.83"
其他应收款,"705,470.48","2,269,704.82","14,442,383.79","17,225,813.97","10,222,069.14","11,916,116.59","2,348,326.91","5,941,605.72","1,003,839.93","1,063,347.20","1,354,431.60","1,459,177.44","1,292,449.40","4,410,542.67","3,710,824.61","4,960,546.37","9,677,181.08","7,603,610.09","21,202,314.30","21,862,724.10","34,209,215.70","35,344,252.31","22,459,555.92","17,908,992.81","7,828,591.29","19,241,214.54","6,519,404.64","9,598,240.96","7,297,230.15","6,390,387.46","12,668,184.68","15,266,227.15","12,480,998.60","10,699,601.20","10,259,497.10","10,667,857.07"
应付职工薪酬,"7,746,398.59","5,350,796.28","4,575,482.53","1,990,367.45","1,469,264.87","1,755,171.82","7,487,808.46","7,205,695.80","11,397,757.63","11,429,285.75","11,931,882.07","7,708,820.60","7,292,635.08","9,947,993.17","10,644,458.59","13,095,432.35","14,393,035.55","15,464,342.00","16,712,614.59","14,261,813.18","13,515,249.95","13,644,421.57","16,469,317.67","17,038,236.06","17,716,234.34","17,870,468.83","23,451,565.50","24,939,406.47","27,315,330.90","38,596,089.00","36,310,334.62","21,537,804.98","26,904,791.74","30,214,679.11","36,160,740.99","24,850,045.07"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"20,329,281.46","6,767,944.05","-5,070,122.29","-7,804,304.08","-12,903,736.93","1,177,484.51","-24,748,207.11","-28,091,927.11","-45,559,468.72","-52,529,663.94","-87,483,445.18","-79,339,828.40","-74,918,072.40","-84,906,622.51","-80,089,051.89","-67,144,460.19","-73,098,119.23","-72,706,500.72","-70,644,264.54","-66,487,907.18","-77,572,706.13","-72,112,225.14","-63,731,881.67","-52,474,002.34","-47,956,431.52","-42,033,657.71","-53,815,963.19","-30,340,329.66","-16,691,967.15","-13,492,978.96","21,155,001.80","28,766,823.30","21,161,543.27","29,254,822.30","32,993,826.54","43,656,834.69"
应收利息,,,,,,,,"326,388.89",,,,,,,"1,540,000.00","1,980,000.00","2,424,888.89","2,874,666.68","3,324,444.47",,"804,978.40","2,122,427.07","2,962,287.47","1,335,615.53","932,814.17","1,119,791.78","1,331,355.22","1,249,425.56","1,144,805.51","1,634,806.02","2,051,651.44","2,812,071.05","4,027,098.37","4,543,408.75","4,150,147.34","5,240,348.69"
应付利息,,,,,"407,100.00",,,,,,"95,081.97","1,568,852.46","4,421,311.47","6,575,974.98","853,333.33","3,253,333.34",,,,,,,"28,311.11",,,,,,,"27,731.25",,"146,999.99","1,671,288.22","2,597,098.67","3,516,339.68","5,041,077.95"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,500,000.00",,,
