科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"615,694,567.44","1,777,683,207.81","3,258,292,319.75","5,434,644,853.13","1,248,803,575.63","2,788,544,344.37","3,961,348,829.47","4,937,956,226.77","850,776,591.21","1,777,011,241.56","3,015,722,146.04","4,625,367,011.14","1,273,590,106.50","2,715,593,802.34","4,002,291,623.12","5,954,332,058.89","1,907,714,811.49","4,369,258,927.32","6,471,868,302.20","10,016,757,208.62","2,338,312,995.12","5,300,312,235.92","8,700,037,945.41","14,505,999,729.62","3,956,104,439.44","8,796,365,053.75","13,017,930,471.33","17,865,865,818.56","3,615,595,959.80","7,709,653,461.06","12,057,706,638.25","18,223,800,494.72","3,563,403,438.43","8,614,165,922.62","13,694,155,979.64","19,606,880,109.71","3,300,203,384.44","7,915,864,077.02","12,351,685,452.58","19,114,357,558.53","4,424,034,726.83","10,087,728,214.30","14,301,833,257.99","15,427,363,380.28","3,752,035,085.00","7,557,587,046.62"
二、营业利润,"168,742,438.01","429,067,654.22","588,509,561.16","788,284,659.14","170,796,931.60","347,436,893.94","384,443,513.13","326,280,791.06","10,379,333.52","49,977,083.63","143,750,203.59","240,815,946.75","93,867,201.80","27,219,929.42","130,121,772.89","256,303,490.41","117,936,923.85","272,777,850.72","400,721,070.64","687,913,121.92","45,050,161.20","106,492,432.09","140,623,631.70","259,327,440.51","55,031,337.12","61,126,245.97","39,283,209.73","130,667,885.28","-9,808,098.26","28,160,758.29","113,138,950.85","375,553,284.58","81,235,141.01","284,221,360.51","353,350,176.51","446,814,755.66","51,737,995.59","186,986,636.63","372,030,135.77","545,531,520.12","231,865,545.90","392,550,150.68","552,675,831.30","520,387,097.79","242,338,120.06","279,634,644.93"
减:营业成本,"391,217,220.73","1,226,947,916.62","2,457,563,548.27","4,211,139,856.63","895,912,916.76","2,076,551,685.05","3,023,154,199.99","3,814,702,247.20","701,670,297.26","1,413,381,526.60","2,391,764,549.38","3,717,497,331.10","990,210,939.32","2,149,464,698.04","3,201,714,453.80","4,860,820,629.28","1,541,646,371.38","3,623,571,099.76","5,328,153,073.95","8,528,629,865.00","2,053,989,185.33","4,581,504,742.58","7,718,890,421.85","13,249,781,343.51","3,612,348,213.35","8,143,935,826.74","12,163,009,456.14","16,632,522,695.13","3,366,912,021.47","7,098,666,070.58","11,045,678,934.83","16,579,362,339.66","3,219,597,784.34","7,777,803,083.43","12,395,116,057.22","17,922,917,612.61","2,992,336,654.89","7,085,923,185.37","11,026,144,607.97","17,192,565,313.78","3,901,002,453.73","8,990,233,698.42","12,686,201,873.07","12,978,507,542.44","3,138,734,976.63","6,419,437,742.22"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"8,004,931.32","14,482,784.76","21,100,078.44","42,116,927.12","14,392,866.33","29,612,527.33","38,399,853.43","58,088,654.44","14,901,717.52","30,395,369.91","43,414,447.92","60,161,359.68","26,585,835.28","47,183,442.46","68,778,822.40","90,908,855.12","24,784,608.47","55,183,420.28","85,231,719.64","100,193,644.49","16,821,821.34","38,088,412.61","53,616,870.33","86,173,765.55","19,768,938.51","40,083,445.33","50,896,775.30","72,696,987.60","14,307,554.45","39,829,464.79","63,656,796.12","83,964,415.59","17,333,788.14","40,371,097.37","59,410,006.46","74,220,564.36","16,015,641.13","45,873,308.55","90,418,011.66","153,999,242.20","45,398,853.34","94,558,074.86","139,023,099.60","183,894,726.50","58,839,743.87","114,023,751.27"
营业外收入,"1,997,473.35","3,694,188.09","6,006,808.05","108,845,130.87","4,311,874.24","5,971,842.82","76,659,763.59","29,060,705.14","2,617,838.40","3,452,271.97","10,492,914.27","95,432,188.61","976,402.59","114,926,810.43","118,904,495.78","245,904,477.25","4,204,036.87","5,817,770.33","8,512,101.50","19,502,367.66","6,181,332.69","17,670,558.52","38,850,091.75","48,893,089.84","2,105,868.74","21,527,603.73","76,640,544.00","131,718,532.75","33,524,823.93","43,148,347.14","47,133,829.36","82,456,021.88","9,745,335.94","28,109,151.00","34,821,459.59","65,358,688.81","11,432,351.31","160,022,367.21","186,480,426.19","212,245,594.13","7,846,815.70","17,820,583.22","32,455,313.37","71,675,515.86","6,292,188.46","14,821,914.09"
销售费用,"21,449,567.02","43,268,119.28","63,827,716.88","97,310,426.02","45,563,572.83","86,487,573.05","126,983,601.76","163,584,272.38","19,098,436.41","57,053,653.06","105,463,208.92","150,216,231.58","40,476,856.21","87,819,189.12","118,094,845.88","167,659,555.78","63,239,550.53","112,247,315.90","167,164,081.04","208,952,517.15","54,999,977.99","108,328,406.60","159,338,702.84","239,231,831.73","51,715,329.65","114,545,852.16","198,635,564.71","261,813,262.31","43,203,878.52","92,127,354.65","152,311,932.18","222,802,933.22","50,406,553.20","110,887,424.60","159,942,229.97","199,119,082.18","36,548,240.81","89,829,709.37","130,370,142.56","177,135,136.14","37,724,294.56","91,269,176.45","127,050,476.00","171,581,485.45","40,734,454.24","83,175,732.81"
减:营业外支出,"5,550.58","3,961,426.04","4,244,769.16","8,223,457.19","481,558.36","10,664,853.19","13,434,987.59","27,472,207.76","614,918.78","2,421,702.17","5,025,014.85","6,293,079.55","1,750,503.24","5,854,469.61","6,393,598.87","83,576,131.84","1,235,595.77","3,178,300.96","4,981,588.24","7,230,928.66","553,463.58","2,003,668.20","7,605,014.86","11,775,458.25","1,873,125.12","2,657,332.65","3,478,642.55","12,691,970.87","409,762.30","1,366,869.42","4,268,296.70","8,663,705.15","63,127.97","2,512,872.77","3,876,148.15","6,498,292.97","420,730.53","133,070,251.22","143,798,320.63","152,331,375.12","2,618,089.71","7,171,399.72","11,692,672.27","16,555,663.23","391,151.25","2,383,718.77"
管理费用,"30,904,727.12","62,146,644.31","96,035,766.24","213,822,691.54","93,842,133.30","182,943,721.04","271,344,807.06","396,169,262.60","75,321,059.91","162,546,802.75","251,575,523.57","336,646,041.54","87,975,181.67","181,362,169.85","264,374,655.32","384,985,119.42","113,255,057.74","206,131,504.25","322,535,294.47","498,449,933.44","117,276,667.48","243,861,969.50","348,755,673.25","466,404,385.46","122,322,728.91","242,094,575.15","354,993,700.36","486,859,044.95","119,223,609.55","259,510,853.91","382,552,099.41","534,613,239.54","117,174,226.18","254,404,197.31","368,258,321.08","554,675,077.58","129,311,961.53","260,321,866.73","394,512,589.18","553,756,099.67","133,473,818.89","266,594,231.97","384,763,338.58","597,389,246.74","118,497,953.85","240,143,309.87"
其中:非流动资产处置净损失,,,,"396,304.91","10,358.22","567,126.98","619,455.76","4,244,205.31",113.40,"557,251.93","600,400.37","439,709.09","64,440.54","72,982.18","128,585.61","3,825,750.90","325,268.39","500,483.96","1,668,517.87","3,448,514.11","7,922.87","89,885.20","212,961.70","408,082.94","16,157.98","42,803.28","194,916.45","6,296,041.66","41,439.37","85,454.85","2,370,454.59","2,623,921.47",,"89,044.69","418,926.70","2,494,521.72",,"130,685,577.34","130,905,190.95","136,399,686.93","52,358.32","30,571.67","439,446.90",,,
