科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"396,028,627.17","959,806,127.87","1,443,192,742.00","2,142,175,451.66","598,216,773.91","1,227,336,740.80","1,880,868,961.13","2,387,958,256.81","441,577,716.87","1,078,497,748.25","1,544,369,343.40","2,122,197,478.66","491,348,868.54","1,114,766,846.30","1,984,269,960.89","2,559,877,010.54","729,225,557.03","1,341,394,127.79","1,945,494,212.47","2,860,660,506.26","638,326,725.30","1,188,401,347.16","1,740,112,871.97","2,070,586,841.64","635,567,928.30","1,010,382,732.92","1,350,726,556.64","1,979,551,372.24","447,999,664.89","864,700,030.19","999,779,332.60","1,813,090,891.10","383,251,995.89","779,530,984.08","1,185,049,157.67","1,344,113,819.21","230,711,949.09","526,441,052.39","860,837,687.50","1,179,219,680.50","280,797,356.46","624,491,034.50","1,256,669,366.32","1,256,104,487.94","353,753,334.92","757,418,525.95"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"994,335.59","3,405,650.95","4,329,389.23","4,949,545.38","97,645.57","97,645.57","655,428.60","5,837,735.85",,,,,,"3,309,463.22","7,741,529.06","13,117,236.70","11,331,539.77","13,166,360.52","15,076,259.28","17,031,217.91","4,864,694.59","9,727,975.57","15,141,165.09","19,554,612.93","8,372,906.24","16,119,992.32","19,739,743.68","25,896,489.10","5,359,190.44","13,429,770.21","21,701,283.85","26,777,677.16","3,162,038.23","5,322,624.95","9,476,439.58","10,389,989.55","2,000,074.89","3,581,561.15","7,110,499.69","9,671,871.38",,"50,399.18","50,399.18","50,399.18",,"2,201,227.00"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,095,217.25",,"494,430.00","494,430.00","39,210,873.43",,
收到其他与经营活动有关的现金,"3,281,304.19","3,482,842.28","7,026,678.28","8,893,997.82","2,101,896.91","5,172,562.55","5,972,222.15","49,087,167.81","3,533,836.31","4,478,585.40","6,999,662.04","23,061,210.73","1,426,177.96","4,359,033.02","6,065,490.93","124,200,337.97","5,690,254.22","19,109,606.17","6,794,340.84","41,089,300.23","13,708,875.30","14,973,526.33","94,279,541.90","17,784,079.87","2,889,146.81","4,769,125.48","6,689,946.37","105,911,891.10","1,352,766.28","41,291,938.99","43,919,131.55","5,141,666.99","5,160,010.06","8,286,603.14","12,084,226.86","30,931,469.53","381,824.05","1,497,113.50","6,528,632.80","117,842,107.27","2,275,795.49","2,502,674.91","613,932.59","7,007,228.54","1,281,452.90","2,491,638.54"
投资活动现金流出小计,"14,428,721.85","54,727,849.96","172,188,182.34","496,013,632.89","45,206,387.16","188,059,690.88","233,285,235.57","288,246,620.04","11,237,209.41","14,333,319.36","20,322,058.95","303,135,892.05","5,517,663.00","10,966,933.73","16,785,989.37","160,052,171.92","1,600,252.38","17,016,608.03","21,479,329.04","43,317,849.41","45,911,289.37","49,218,328.78","73,147,214.72","96,535,022.69","1,310,003.53","20,136,925.10","20,684,925.06","64,355,557.94","10,491,434.97","59,789,391.66","89,915,559.22","58,178,723.37","3,508,666.42","7,621,723.62","27,841,480.51","6,048,200.65","3,137,849.27","14,244,795.27","19,330,290.09","34,871,804.19","197,610.10","1,915,498.17","2,314,642.52","41,257,484.77","5,030.00","21,946.00"
经营活动现金流入小计,"400,304,266.95","966,694,621.10","1,454,548,809.51","2,156,018,994.86","600,416,316.39","1,232,606,948.92","1,887,496,611.88","2,442,883,160.47","445,111,553.18","1,082,976,333.65","1,551,369,005.44","2,145,258,689.39","492,775,046.50","1,122,435,342.54","1,998,076,980.88","2,697,194,585.21","746,247,351.02","1,373,670,094.48","1,967,364,812.59","2,918,781,024.40","656,900,295.19","1,213,102,849.06","1,849,533,578.96","2,107,925,534.44","646,829,981.35","1,031,271,850.72","1,377,156,246.69","2,111,359,752.44","454,711,621.61","919,421,739.39","1,065,399,748.00","1,845,010,235.25","391,574,044.18","793,140,212.17","1,206,609,824.11","1,385,435,278.29","233,093,848.03","531,519,727.04","874,476,819.99","1,306,733,659.15","283,073,151.95","627,044,108.59","1,257,333,698.09","1,263,162,115.66","355,034,787.82","762,111,391.49"
投资活动产生的现金流量净额,"-14,428,721.85","-53,144,692.32","-170,605,024.70","-494,430,475.25","-45,206,387.16","-178,459,690.88","-223,685,235.57","-277,388,620.04","-11,237,209.41","-14,333,319.36","-20,322,058.95","-269,623,292.05","-5,517,663.00","-10,966,933.73","274,010.63","-46,866,596.05","-504,551.88","14,941,745.80","11,549,458.96","-40,107,687.25","-45,911,289.37","-49,210,828.78","-20,599,199.34","38,159,427.32","-1,310,003.53","-20,136,925.10","-20,684,925.06","-7,805,557.94","-10,491,434.97","-59,789,391.66","-89,915,559.22","-20,178,723.37","-3,508,666.42","-7,621,723.62","-27,841,480.51","-5,865,511.65","-3,137,849.27","-14,244,795.27","-19,330,290.09","-1,033,156.19","-197,610.10","-1,386,224.17","-1,785,368.52","-40,213,669.50","1,154,970.00","1,138,054.00"
购买商品、接受劳务支付的现金,"280,075,766.73","838,525,663.14","1,259,712,186.30","1,793,803,549.62","484,932,674.05","948,803,435.58","1,426,925,965.00","2,147,548,816.64","382,747,982.29","897,709,049.61","1,347,722,660.67","1,671,284,117.38","405,393,241.27","970,422,163.12","1,705,828,259.21","2,193,001,065.85","485,084,800.82","1,077,298,296.66","1,732,198,268.23","2,454,532,530.61","593,499,576.56","971,662,259.74","1,387,243,278.98","1,784,990,458.11","489,569,807.41","986,285,056.04","1,240,546,493.88","1,920,937,546.54","432,747,315.60","734,963,433.90","813,676,139.52","1,537,878,450.62","356,324,248.96","726,144,818.35","1,081,313,789.35","1,131,273,254.20","227,032,714.42","416,426,023.94","683,278,472.31","1,035,544,275.10","295,939,174.75","642,637,993.91","1,095,058,009.53","990,713,463.95","339,976,698.43","558,773,896.93"
吸收投资收到的现金,,"12,644,317.78","22,085,772.51","35,322,784.16","16,000,000.00","16,000,000.00","16,000,000.00","16,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
