科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30
应交税费,"-5,466,077.24","-2,286,739.83","6,945,988.85","5,253,593.86","6,614,517.46","7,712,011.13","6,555,189.48","8,150,883.03","14,560,258.29","7,117,866.35","24,406,494.52","6,451,033.44","-17,674,949.16","13,665,561.90","8,786,830.39"
应收利息,,,,,,,,,,,,,,,
应付利息,"1,002,722.89","826,047.89","815,337.89","64,314.29","499,314.29","481,589.29","260,601.79","148,125.00",,"261,788.50","414,000.00","95,150.00","223,200.00","427,500.00",
应收股利,,,,,,,,"2,800,000.00","2,800,000.00",,,,,,
应付股利,"7,306,015.83","9,390,483.72","9,951,964.86","5,697,940.96","4,697,940.96","7,897,940.96","7,697,940.96","5,697,940.96","5,687,940.96","11,032,528.07","6,707,528.07","5,426,728.07","7,426,728.07","20,818,125.82","10,018,125.82"
存货,"217,499,810.94","220,369,142.50","178,218,826.25","191,002,052.46","201,046,814.36","187,913,587.51","235,886,251.42","259,208,402.35","265,003,906.65","241,296,927.10","200,303,215.97","185,221,865.23","304,498,537.87","323,974,978.44","300,334,395.23"
其他应付款,"121,302,565.02","126,991,176.94","212,732,490.31","181,079,198.05","204,161,425.56","207,506,882.98","208,723,651.20","224,310,015.23","231,606,999.56","226,438,217.30","238,062,558.51","149,727,832.07","148,273,766.42","241,536,499.02","214,047,262.88"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,"105,460,000.00","75,460,000.00",,"120,000,000.00","80,000,000.00","80,000,000.00","30,000,000.00",,,,,"50,000,000.00","50,000,000.00","50,000,000.00",
其他流动资产,,,,,,,,,,,,,,,
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"619,534,577.64","671,143,392.13","709,499,134.64","776,172,979.38","819,418,029.42","931,572,021.23","888,158,279.87","835,331,698.70","956,563,281.64","992,770,893.20","1,118,783,487.16","937,574,972.91","1,128,654,261.26","1,356,558,720.93","1,261,848,196.07"
流动负债合计,"961,353,151.59","986,095,613.76","989,625,422.19","1,119,565,234.68","1,154,519,517.06","1,233,904,617.73","1,141,549,993.37","1,032,188,048.00","1,119,540,514.88","1,186,506,792.06","1,190,802,639.64","1,023,720,308.85","1,241,100,151.30","1,613,719,176.61","1,561,787,909.23"
可供出售金融资产,,,,,,,,,,,,,,,
长期借款,"120,000,000.00","120,000,000.00","120,000,000.00",,,,"50,000,000.00","80,000,000.00","116,000,000.00","146,000,000.00","146,000,000.00","66,000,000.00","146,000,000.00","390,000,000.00","690,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,"21,129,636.56","31,101,069.42","30,305,178.56","33,385,061.64","33,363,079.33","34,473,775.17","33,085,800.09","41,462,174.54","41,462,174.54","24,162,380.20","12,037,817.28","301,000.00","20,301,000.00","453,200.00","453,200.00"
专项应付款,"3,616,200.00","3,616,200.00","3,616,200.00","3,616,200.00","3,616,200.00","5,196,200.00","3,616,200.00","3,616,200.00","3,616,200.00","3,616,200.00","3,616,200.00",,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,"77,439,322.38","77,439,322.38","79,457,493.59","79,457,493.59"
固定资产,"1,200,135,550.87","1,174,671,851.22","1,162,938,239.75","1,134,481,099.61","1,102,716,027.69","1,077,221,414.46","1,060,512,687.69","1,012,793,321.66","999,229,249.37","1,098,887,271.40","1,061,399,325.69","1,106,731,372.64","1,080,971,074.05","1,440,311,926.11","1,411,518,802.62"
递延所得税负债,"1,513,981.16","1,513,981.16","1,513,981.16",,,,,,,,,,,,"19,435,318.38"
在建工程,"47,669,401.16","54,786,987.19","67,039,012.29","37,506,019.54","42,008,848.05","65,063,533.05","75,003,263.43","95,564,531.22","99,565,864.41","117,081,761.29","134,623,546.93","29,088,897.78","73,544,273.57","166,622,229.63","341,672,240.70"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,"5,806,070.08","5,966,065.07","5,931,005.47","24,806,478.47","24,938,960.72","22,309,307.22","37,877,312.82","34,922,105.64","37,303,562.40","37,967,270.92","22,573,726.22","78,569,519.24","137,703,718.27","21,544,551.96","271,893,237.76"
非流动负债合计,"125,130,181.16","125,130,181.16","125,130,181.16","3,616,200.00","3,616,200.00","5,196,200.00","53,616,200.00","83,616,200.00","119,616,200.00","149,616,200.00","149,616,200.00","143,439,322.38","223,439,322.38","469,457,493.59","788,892,811.97"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"1,086,483,332.75","1,111,225,794.92","1,114,755,603.35","1,123,181,434.68","1,158,135,717.06","1,239,100,817.73","1,195,166,193.37","1,115,804,248.00","1,239,156,714.88","1,336,122,992.06","1,340,418,839.64","1,167,159,631.23","1,464,539,473.68","2,083,176,670.20","2,350,680,721.20"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00","380,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"217,522,101.82","217,526,376.22","217,526,376.22","217,522,101.82","217,522,101.82","217,522,101.82","218,580,701.82","217,522,101.82","217,522,101.82","217,522,101.82","217,522,101.82","222,318,488.79","223,008,588.79","223,008,588.79","223,142,588.79"
无形资产,"7,518,655.29","7,040,738.18","8,682,228.09","27,398,317.55","27,095,991.26","26,754,020.80","28,818,271.60","28,575,269.12","28,302,024.58","38,000,707.50","37,719,048.07","37,378,658.19","37,145,571.09","122,246,435.04","133,810,536.92"
盈余公积,"92,595,869.25","92,595,869.25","92,595,869.25","81,863,336.87","81,863,336.87","81,863,336.87","81,863,336.87","83,085,979.93","83,085,979.93","83,085,979.93","83,085,979.93","86,001,026.92","86,001,026.92","86,001,026.92","86,001,026.92"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,"1,873,287.16","1,873,287.16","1,873,287.16","73,490.59","73,490.59","73,490.59","73,490.59",,,"245,275.73","245,275.73","948,858.53","948,858.53","44,907,847.45","57,224,979.91"
未分配利润,"20,551,794.47","33,579,947.06","60,562,380.71","94,135,396.64","78,321,789.14","112,992,397.57","122,723,773.93","126,495,557.69","120,635,048.53","158,163,119.96","211,345,769.94","187,679,402.02","181,575,100.61","219,724,341.84","256,114,062.09"
长期待摊费用,"171,166.60","165,266.59","159,366.58","153,466.57","147,566.56","141,666.55","135,766.54","129,866.53","123,966.52","253,066.51","239,666.50","226,266.49","220,366.48","199,466.47","186,066.46"
少数股东权益,"117,973,301.82","122,842,211.34","132,897,681.83","152,405,859.81","149,372,088.88","141,440,808.35","140,861,769.74","140,933,661.23","137,953,788.85","151,030,881.87","170,925,052.95","164,799,167.22","164,834,387.45","177,965,446.85","201,040,047.49"
递延所得税资产,"11,288,054.75","11,021,541.83","11,910,458.82","13,462,287.91","13,835,201.23","13,743,484.01","14,015,244.99","13,598,011.30","14,390,030.24","15,194,058.23","14,364,549.69","15,877,959.04","19,260,332.49","15,873,664.95","17,264,243.64"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,"1,668,928.56","1,617,838.92","1,566,749.26","1,515,658.11","1,464,569.96","1,413,480.31","1,362,390.66","1,311,301.01","1,260,211.36","1,209,121.71","1,158,032.06","1,106,942.41"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"1,295,591,822.47","1,286,626,806.66","1,288,838,776.72","1,272,935,150.44","1,245,797,004.35","1,241,347,441.11","1,251,037,495.86","1,228,509,849.97","1,221,790,352.37","1,333,154,182.44","1,284,514,257.12","1,270,382,743.27","1,371,304,316.19","1,813,317,353.67","2,235,130,250.42"
所有者权益(或股东权益)合计,"828,643,067.36","846,544,403.87","883,582,308.01","925,926,695.14","907,079,316.71","933,818,644.61","944,029,582.36","948,037,300.67","939,196,919.13","989,802,083.58","1,062,878,904.64","1,040,798,084.95","1,035,419,103.77","1,086,699,404.40","1,146,297,725.29"
资产总计,"1,915,126,400.11","1,957,770,198.79","1,998,337,911.36","2,049,108,129.82","2,065,215,033.77","2,172,919,462.34","2,139,195,775.73","2,063,841,548.67","2,178,353,634.01","2,325,925,075.64","2,403,297,744.28","2,207,957,716.18","2,499,958,577.45","3,169,876,074.60","3,496,978,446.49"
负债和所有者(或股东权益)合计,"1,915,126,400.11","1,957,770,198.79","1,998,337,911.36","2,049,108,129.82","2,065,215,033.77","2,172,919,462.34","2,139,195,775.73","2,063,841,548.67","2,178,353,634.01","2,325,925,075.64","2,403,297,744.28","2,207,957,716.18","2,499,958,577.45","3,169,876,074.60","3,496,978,446.49"
