科目,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"1,298,862,655.67","2,167,678,522.89","1,870,218,874.40","1,874,934,898.85","3,138,147,642.45","2,750,702,754.90","2,274,892,202.68","2,315,552,741.11","2,922,322,781.12","3,208,342,725.67","2,088,069,167.22","2,154,164,289.80","2,023,005,331.18","2,158,150,463.13","1,942,217,656.36","2,161,728,375.66","2,215,835,809.38","2,522,579,990.23","1,953,793,850.93","1,714,541,426.96","1,789,881,374.34","1,815,817,849.86","1,593,055,669.74","2,079,861,595.30","5,393,984,303.19","1,902,842,399.61","1,898,426,073.27","2,165,123,562.54","1,862,988,157.56","1,718,497,069.47","1,518,334,086.78","1,754,228,582.22","1,689,755,343.32","1,868,279,409.74","1,419,058,476.88","1,436,214,036.96","2,139,501,338.32","3,173,775,844.60","1,789,733,660.06","1,702,314,430.11","1,553,324,589.28","2,137,507,959.38"
应付职工薪酬,"868,753,647.64","1,047,692,245.94","2,757,215,754.53","2,288,834,055.99","2,804,459,185.26","2,852,882,049.99","2,375,554,077.66","1,985,671,506.24","2,364,656,117.41","2,430,220,989.78","3,349,721,971.69","2,978,069,090.89","3,224,848,998.10","3,760,767,693.68","3,756,725,416.71","3,000,447,253.31","3,254,283,456.54","3,442,953,608.79","3,570,971,663.18","2,804,755,395.56","3,004,526,130.51","3,082,780,575.21","3,018,303,027.52","2,600,422,262.23","2,405,355,380.73","2,444,571,423.69","2,477,750,883.07","2,138,801,420.78","2,207,019,152.82","2,184,054,336.00","1,480,941,982.27","1,113,071,396.80","1,249,759,217.50","1,337,939,934.56","1,702,074,713.74","698,539,972.72","732,323,146.79","771,540,296.22","1,213,126,510.57","749,829,465.82","885,296,931.94","1,007,311,948.71"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"293,824,389.57","323,463,401.94","764,555,669.57","1,516,362,464.21","1,695,544,943.60","1,523,374,720.70","789,081,563.68","643,380,147.65","798,925,180.22","845,704,247.28","897,962,563.14","839,934,496.86","716,957,341.41","625,960,014.29","952,929,176.88","896,051,984.89","823,702,447.96","834,060,159.37","931,703,294.10","883,065,816.81","796,601,026.04","841,120,927.91","795,694,247.55","738,829,050.34","1,043,095,672.98","1,150,973,297.02","1,279,750,040.95","1,160,166,885.61","1,115,447,617.82","1,108,505,916.57","1,224,633,620.22","1,184,287,492.18","1,191,679,924.63","1,160,590,597.23","749,465,766.23","673,749,537.24","734,853,110.66","642,324,136.87","923,260,675.16","803,234,994.52","694,562,871.30","745,505,594.23"
应收利息,"7,718,819.73","10,325,862.83","22,389,534.07","7,820,683.48","22,207,444.42","50,730,023.58","96,263,330.26","29,780,596.69","46,584,426.13","89,288,783.93","122,877,015.53","140,216,463.04","80,962,458.53","93,165,413.01","140,853,361.80","135,623,157.63","112,645,218.74","185,975,152.13","166,895,736.89","198,035,768.51","220,889,843.04","149,440,449.40","176,868,103.20","208,208,390.70","298,811,949.29","279,835,696.41","313,185,416.52","226,369,164.59","212,364,757.72","224,113,256.43","189,290,028.09","188,500,245.82","193,966,960.02","183,434,287.56","174,837,323.64","86,383,827.12","52,837,655.67","55,305,109.34","55,169,500.80","38,162,220.60","35,240,302.28","41,203,306.43"
应付利息,"70,401,382.16","74,210,661.90","63,828,932.29","33,459,554.05","86,933,223.33","59,547,021.12","76,612,103.60","115,077,606.00","148,280,751.50","215,702,691.33","330,516,711.67","402,479,591.34","142,947,537.82","233,045,124.79","401,742,894.30","534,592,707.69","321,385,723.93","240,333,530.39","443,957,895.85","665,683,632.94","530,769,614.20","505,817,429.83","527,314,876.42","801,701,936.01","627,365,915.98","673,725,271.47","540,867,631.79","795,916,454.39","509,328,766.14","484,966,288.70","284,215,637.14","443,404,972.83","510,888,004.18","455,425,725.06","295,098,252.49","372,291,482.94","423,310,363.20","392,949,425.42","218,633,806.92","418,192,164.92","455,869,946.15","429,370,522.69"
应收股利,,,,,,,"58,655,580.18","49,188,812.66","126,794,473.52","97,875,271.34","34,230,862.28","35,081,198.60","140,094,699.98","123,698,457.41","450,641,356.28","594,774,738.22","696,390,160.65","607,998,641.72","547,292,779.35","560,235,007.58","416,281,375.63","153,091,010.92","66,514,699.73","50,623,038.46","77,819,200.62","85,636,191.99","198,643,760.62","283,154,608.54","173,155,129.97","139,472,650.59","9,355,469.80","33,476,549.95","445,972,512.24","226,011,633.86","91,241,812.17","213,138,259.07","210,365,325.74","262,996,358.95","74,726,778.55","291,163,674.16","343,952,787.33","198,931,032.42"
应付股利,,,,,,,"35,717,099.70","14,498,182.94","3,017,915,061.45","22,326,521.08","32,891,578.92","41,442,239.43","19,719,762.34","16,621,340.10","17,292,081.77","27,311,144.95","41,271,555.77","21,526,501.57","22,948,364.26","26,673,726.29","248,239,749.34","284,177,691.22","26,145,081.75","33,231,393.22","246,912,409.55","797,979,123.13","10,147,679.41","3,498,471.65","207,726,062.40","214,769,574.40","3,176,605.21","3,176,654.52","203,579,777.14","243,496,175.13","2,549,766.90","1,093,704,891.03","321,041,516.03","301,848,088.42","72,012,770.97","71,503,671.80","194,968,073.04","219,920,272.58"
存货,"728,981,069.05","808,665,684.09","1,559,678,093.44","1,767,500,403.20","1,991,463,553.75","2,358,961,612.04","1,653,287,315.58","1,544,734,497.00","1,584,975,430.59","1,798,397,692.07","1,956,266,551.63","2,194,767,185.80","2,190,637,580.86","2,099,283,019.51","2,317,704,385.85","2,950,114,319.65","3,615,549,640.07","4,137,546,332.04","3,651,741,386.88","4,640,838,074.72","4,333,676,436.10","4,377,812,083.84","2,998,547,239.87","2,912,627,751.91","2,835,466,979.93","2,833,748,232.71","2,645,522,539.87","2,638,529,695.48","2,635,799,906.33","2,559,736,103.61","2,199,829,657.09","2,043,833,082.38","1,983,980,313.93","1,766,196,482.01","1,469,230,883.75","1,081,595,276.86","1,294,326,932.53","1,329,384,015.80","1,564,690,161.94","1,717,782,049.38","2,315,027,207.63","2,195,460,109.95"
其他应付款,"2,549,604,925.65","398,186,741.17","21,079,197,737.19","17,107,414,356.91","5,278,112,373.25","2,701,821,630.90","3,219,229,154.36","2,780,053,487.69","3,123,558,393.90","2,442,548,974.32","2,265,225,975.06","2,539,523,737.80","2,938,281,379.14","2,750,284,665.54","2,414,289,682.11","2,587,750,487.11","2,998,755,957.41","3,048,670,709.94","2,857,987,463.95","3,548,821,093.10","3,110,366,473.10","3,436,554,157.63","4,270,123,627.82","3,694,851,884.27","2,947,558,302.23","3,483,548,526.91","3,145,151,837.93","2,818,983,249.04","2,789,447,229.67","2,874,936,742.08","2,687,232,293.06","2,612,443,589.68","2,564,621,785.67","2,784,633,917.07","2,549,483,182.89","4,410,611,303.86","3,041,150,284.62","3,349,170,707.85","4,046,314,810.69","3,640,607,588.64","4,135,112,493.73","4,320,479,568.69"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,"56,765,520.00","48,000,000.00",,"9,570,000.00",,,,,"6,555,072.00","6,553,248.00","6,519,264.00","6,433,056.00","13,202,788.54","11,951,513.54","12,836,402.10","13,099,139.65","14,071,215.12","13,851,721.98","13,695,653.89","13,567,370.70","150,485,194.19","148,231,641.47","143,609,841.35","144,427,033.79","4,142,743,214.29","144,738,449.15","665,012,763.33","662,135,760.76","656,555,762.43","853,236,073.61","1,083,094,598.96","1,381,205,133.34","710,072,062.40","332,725,184.06","131,206,403.81","130,587,217.93","127,935,550.93","131,587,310.31","130,974,277.13","130,555,152.40"
一年内到期的非流动负债,"2,247,178,518.48","2,238,463,866.89","1,803,814,640.89","1,856,767,953.14","2,681,383,171.64","2,921,130,939.74","2,328,174,939.65","2,394,775,506.61","2,475,456,000.39","2,519,745,066.24","3,544,472,788.61","3,749,003,368.25","4,051,273,345.01","3,209,807,336.83","4,398,504,914.90","6,908,384,728.91","13,410,637,446.31","17,544,970,654.95","19,131,330,379.63","16,632,372,991.86","13,255,471,393.83","8,763,016,273.74","9,269,791,767.07","9,454,343,806.89","24,510,893,516.87","25,714,805,733.50","26,236,977,976.32","28,974,781,742.66","17,227,028,270.28","17,185,264,862.19","16,114,847,034.95","18,700,881,500.54","18,539,780,178.08","16,207,577,864.98","8,807,550,231.55","2,925,147,925.04","4,839,641,959.44","6,588,432,328.21","6,725,343,846.62","7,732,442,733.56","9,760,442,057.85","7,355,938,583.65"
其他流动资产,,"1,351,003.76","278,027,526.89","404,378,464.45","544,574,030.56","51,832,258.19","3,800,000.00","3,800,000.00",,"3,843,896.00",,,,,,,,,,,,,"54,433,834.08","28,207,825.70","14,019,354.76","7,194,322.76","162,183,506.43","98,720,090.84","186,012,301.33","292,770,831.55","176,773,862.87","143,497,346.25","151,273,631.30","187,014,926.87","250,814,939.73","376,847,623.45","469,427,000.57","523,976,926.24","583,642,217.56","527,895,485.91","670,302,319.19","573,049,877.67"
其他流动负债,"11,751,699.99","19,814,825.57","7,609,866.54","63,319,422.87","48,114,564.41","1,595,841,194.28",,"50,994,925.33","34,081,520.69","37,427,099.35",,,,"499,449.81",,,,,"1,091,000.00","4,618,250.00","4,080,448.99","6,807,698.98","26,839.93","27,059.68","380,517.35","29,518.57","4,343,240.04","4,356,977.37","5,015,293.05","3,805,396.48",,,,,,"672,656.17","4,037,090.48","4,659,850.19",,,,
流动资产合计,"34,897,060,257.19","36,481,171,489.35","54,440,851,244.86","53,702,714,710.35","52,620,087,528.99","55,293,502,029.55","44,011,687,755.07","45,722,725,027.14","54,798,901,235.33","56,923,854,424.35","55,197,361,571.90","56,875,692,187.54","58,441,513,114.94","62,357,158,266.72","61,024,932,087.36","59,825,908,421.22","61,784,203,824.12","62,538,290,024.75","63,386,433,098.31","65,229,059,845.64","60,928,453,771.80","59,790,563,008.68","63,450,158,450.68","68,437,461,661.47","71,588,283,532.15","61,449,496,486.59","64,824,000,692.67","60,993,900,694.87","50,945,985,932.66","55,271,137,838.16","50,843,275,201.50","48,723,115,445.26","56,307,370,595.32","51,584,176,390.23","41,851,645,175.52","44,787,248,494.82","45,951,877,376.80","47,354,200,489.24","45,362,465,675.77","46,135,907,739.70","39,210,055,472.61","45,728,415,990.21"
流动负债合计,"21,166,375,720.95","20,173,777,038.71","43,511,062,212.90","40,673,447,767.75","30,707,038,358.46","29,246,481,351.59","23,930,173,687.24","27,493,818,239.40","31,203,494,505.08","27,643,466,316.32","27,067,597,089.59","28,312,439,145.53","29,121,958,150.12","28,653,109,798.48","28,402,450,559.35","32,530,369,331.83","40,823,947,144.40","46,149,311,871.74","47,315,555,018.61","49,616,290,997.14","46,327,259,154.25","43,145,669,200.05","39,904,925,005.60","39,149,365,803.80","47,535,551,284.51","50,483,488,951.29","48,121,389,251.51","48,250,831,188.70","36,890,706,362.73","38,310,567,813.96","35,398,666,811.46","36,389,567,607.94","37,381,127,024.44","35,895,937,713.80","26,146,656,893.60","26,029,287,684.93","28,840,360,728.30","34,136,977,292.30","33,500,612,249.81","35,472,722,791.82","39,950,926,045.20","42,853,773,472.07"
可供出售金融资产,"119,733,300.00","151,340,400.00","645,017,710.82","574,578,162.94","465,517,532.81","374,565,146.07","274,451,438.12","377,474,574.89","2,590,023,588.88","2,551,836,902.42","2,750,870,710.32","2,600,944,345.74","445,492,342.83","499,404,408.75","495,597,007.64","482,485,849.95","430,539,515.83","360,106,496.51","345,018,140.68","350,644,906.47","377,115,138.82","354,932,234.53","364,066,317.12","370,661,926.70","239,602,790.10","8,243,305,095.11","259,296,583.85","246,433,001.83","500,259,942.53","529,970,431.55","1,640,572,120.85","1,646,073,060.09","1,618,380,964.67","1,480,227,757.40","1,555,254,421.62","1,667,409,408.16","1,662,347,184.46","1,726,930,833.30","1,662,670,143.07","2,209,536,332.09","3,003,103,259.14","2,526,094,928.10"
长期借款,"6,500,942,304.41","10,181,256,052.75","11,831,786,142.74","12,188,710,202.11","18,723,718,068.00","19,205,651,764.41","20,458,550,370.09","24,811,460,750.02","28,018,441,683.52","35,627,371,729.25","40,976,498,140.21","40,910,847,125.41","40,512,959,559.32","39,333,126,788.78","37,585,931,131.45","37,386,535,696.23","33,503,269,284.86","31,978,009,444.07","33,150,004,754.99","36,157,479,601.75","39,206,510,827.54","45,280,261,344.72","53,017,589,891.40","61,193,856,619.34","56,850,563,037.44","54,763,772,463.06","51,099,295,940.90","50,896,973,907.13","53,453,474,821.40","53,241,951,570.53","50,226,880,790.67","47,431,717,217.29","52,432,352,624.17","52,911,573,295.93","57,301,664,444.23","29,531,309,977.08","30,747,303,434.63","30,307,957,975.70","29,252,955,437.49","27,265,715,101.23","23,182,538,521.07","27,309,845,432.15"
持有至到期投资,"1,306,148.05","1,281,560.96","269,652.25","249,821.52","232,411.95","218,954.17","9,757,942.71","9,754,932.13","5,157,257.64","9,157,257.64","167,892.03","173,178.45","172,301.12","170,075.57","164,965.31","167,952.97","170,378.09","168,329.15","153,110.86","155,034.09","153,627.46","2,720.99","2,816.78","2,705.78",,,,,,,,,,,,,,,,,,
应付债券,"3,714,044,255.81","3,747,875,161.55","2,193,275,814.85","2,172,301,977.18","2,060,260,535.72","2,060,572,452.49","2,196,580,609.02","2,188,245,546.65","11,999,726,681.65","12,027,756,593.63","12,022,077,804.44","12,033,996,179.85","12,057,797,494.06","16,945,747,130.83","16,869,312,894.44","16,850,814,358.81","16,828,344,187.70","16,796,958,502.85","20,691,818,342.96","20,695,780,222.74","20,712,149,400.27","20,726,964,495.99","24,950,566,769.19","26,805,166,933.76","16,738,126,833.07","16,753,639,890.79","16,652,996,420.57","16,740,137,047.13","16,744,249,090.27","16,753,699,846.17","16,720,557,031.70","16,760,159,580.70","16,733,245,610.49","17,061,347,658.87","17,241,381,284.68","17,209,747,692.58","17,438,440,318.17","17,508,536,070.88","17,852,399,313.18","17,814,181,974.04","17,663,476,143.28","17,496,487,641.11"
长期应收款,"867,360,909.76","860,701,936.10","868,005,283.07","822,256,806.20","845,239,038.90","818,509,351.02","1,096,704,068.52","885,180,547.40","874,745,506.32","896,088,291.90","1,364,463,075.88","1,372,182,528.98","2,303,137,349.67","2,481,707,398.37","2,274,054,386.26","1,585,706,024.24","1,650,561,199.00","1,283,071,471.19","1,250,101,588.44","1,089,817,215.44","1,078,540,304.13","899,984,876.22","759,430,914.04","530,339,887.83","524,911,441.79","403,865,574.18","402,633,694.72","1,714,191,120.37","1,819,781,606.16","1,634,038,167.84","1,632,697,632.75","1,621,121,961.66","1,619,964,553.16","1,476,136,141.91","1,594,687,173.79","580,393,433.39","603,269,953.44","1,219,882,274.78","1,215,380,198.21","1,402,028,132.93","1,444,424,210.40","1,441,194,423.07"
长期应付款,"1,941,926.89","1,928,093.16","169,298,941.85","160,434,972.28","153,840,811.78","150,233,375.72","147,479,668.69","144,566,250.68","141,708,166.92","138,909,173.78","266,447,346.88","408,666,086.66","609,966,938.36","598,989,539.20","866,047,354.54","1,018,132,110.61","854,753,489.75","827,618,724.73","1,578,034,578.59","1,564,910,471.65","1,162,156,931.28","1,151,816,454.78","1,135,505,745.59","1,122,060,264.47","1,099,626,591.90","1,083,943,383.92","617,605,267.58","610,378,790.26","597,738,644.26","785,031,763.84","1,126,594,533.63","1,119,299,887.02","1,108,468,269.10","519,242,441.71","520,445,668.61","524,084,311.96","503,299,499.45","376,152,503.06","363,568,612.54","338,157,539.03","173,478,015.96","202,209,802.59"
长期股权投资,"8,238,216,396.86","8,697,810,824.78","9,682,244,573.86","11,735,665,412.09","11,590,270,144.72","11,445,605,582.43","10,904,089,001.67","12,212,980,224.96","10,080,624,971.45","10,234,171,947.08","10,759,160,581.14","10,509,507,854.67","14,302,973,448.61","14,328,937,981.34","14,584,318,763.73","14,485,625,499.70","14,778,838,858.77","14,626,556,323.05","15,314,345,997.88","15,665,050,072.75","15,395,706,605.28","15,821,094,713.63","16,308,057,518.12","16,459,511,070.10","10,274,994,082.96","10,867,202,616.37","11,913,003,692.18","12,461,983,647.16","12,426,924,659.06","12,310,209,663.82","11,306,451,223.62","11,604,287,853.04","11,235,330,448.88","11,633,797,639.94","15,388,445,647.43","19,163,458,535.92","19,456,374,902.24","20,063,368,491.87","20,430,555,750.46","19,191,830,584.80","25,640,888,622.35","25,887,444,522.00"
专项应付款,,,"40,000,000.00","40,000,000.00","37,867,800.00","37,867,800.00",,,,"-22,967.44",,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,
投资性房地产,"17,496,485.63","17,340,176.50","345,913,600.32","349,065,833.49","380,593,033.88","376,927,994.38","424,555,371.66","438,826,824.60","611,779,846.54","615,938,949.92","658,383,045.25","671,249,644.58","643,244,336.59","657,990,046.78","635,903,991.33","655,959,115.02","627,672,715.71","627,627,463.33","621,690,534.35","619,301,665.21","659,980,515.60","641,721,639.59","626,250,842.22","629,807,913.35","595,183,719.86","584,961,692.75","455,129,909.83","473,404,950.86","508,353,644.65","514,672,766.76","527,475,896.41","539,545,743.60","527,452,382.44","521,274,420.40","360,286,521.43","172,991,798.56","170,829,980.08","202,879,331.53","195,243,708.61","191,569,807.69","177,952,337.87","175,528,813.48"
预计负债,"7,796,517.00","9,502,726.79","52,311,373.45","52,448,024.09","28,812,049.00","27,619,384.38","5,424,922,297.46","3,490,315,093.43","1,752,546,287.44","1,550,863,752.90","1,753,105,126.16","1,472,423,533.35","1,083,222,818.22","1,226,845,646.48","1,318,575,205.94","1,408,277,062.46","1,775,384,360.20","1,396,620,979.64","1,963,252,102.47","1,814,264,058.33","2,115,762,215.83","2,017,055,233.16","2,002,662,097.36","1,469,979,021.99","1,259,755,921.80","1,277,898,174.84","1,093,170,927.44","897,656,020.90","653,977,198.94","606,966,068.01","596,200,649.82","453,890,151.88","406,827,578.99","325,180,266.38","275,883,342.00","63,366,600.00","54,792,546.00","58,792,546.00","83,096,693.03","86,353,326.57","86,353,326.57","80,353,326.57"
固定资产,"22,822,301,398.38","25,255,012,645.32","36,731,798,109.76","38,335,490,992.73","39,435,631,567.26","40,448,747,333.16","42,520,289,782.34","43,615,764,848.95","43,510,602,646.79","44,769,589,165.15","50,148,039,202.13","51,479,051,316.47","55,372,142,474.87","57,165,595,639.82","57,261,815,744.45","62,055,228,138.26","61,672,277,253.39","61,241,906,416.48","61,493,822,029.49","60,735,019,106.86","66,150,556,355.87","68,874,958,078.89","69,213,925,264.03","70,947,530,048.10","70,560,182,418.31","73,456,168,327.03","74,716,847,271.29","75,551,532,325.49","76,806,860,945.24","77,088,036,030.66","75,825,429,106.32","74,834,654,070.67","76,911,993,004.63","78,679,900,345.23","79,573,103,843.62","42,639,593,510.20","42,644,156,111.63","43,268,255,452.62","43,573,505,381.41","43,884,595,929.88","45,244,002,199.16","46,867,233,837.45"
