科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"273,537,832.13","609,100,174.63","305,509,495.54","281,914,757.09","278,710,894.29","892,286,589.93","541,143,644.00","527,943,267.57","354,203,349.36","413,632,018.60","468,518,425.96","578,190,604.39","716,414,745.54","483,870,151.44","670,541,458.98","679,735,766.21","430,292,900.14","597,770,865.98","692,361,180.36","862,260,682.94","513,863,890.93","615,209,216.38","737,044,605.46","580,181,629.70","304,550,194.87","349,815,773.50","769,555,390.95","830,671,642.64","564,973,082.82","679,448,755.91","459,887,767.65","756,592,384.05","566,114,522.27","879,371,103.17","515,218,608.01","585,823,445.02"
短期借款,"157,120,443.49","268,522,706.00","274,648,512.00","817,929,852.50","840,473,932.00","712,866,417.20","456,332,471.10","508,483,518.10","558,948,935.10","710,502,077.23","964,223,895.00","895,511,338.98","1,217,294,065.36","1,030,006,883.57","1,414,724,087.00","1,195,807,024.00","1,361,928,216.00","1,367,290,846.00","1,583,199,904.18","1,708,143,056.00","1,436,444,037.66","1,414,805,321.00","1,585,179,164.30","1,379,459,840.30","1,268,472,100.00","1,469,055,063.41","1,511,683,644.50","1,671,431,287.68","1,606,719,131.92","2,436,842,117.30","2,180,147,542.02","2,422,708,800.02","2,381,722,500.02","2,141,086,600.02","2,119,662,000.02","2,394,142,000.02"
交易性金融资产,,"49,650,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,"44,380,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"28,079,904.05","32,115,083.24","34,631,397.12","9,761,382.13","3,856,488.45","19,120,729.91","35,397,198.00","40,603,453.31","63,716,442.95","73,528,915.23","114,275,427.15","183,220,845.29","191,334,262.84","197,194,589.32","147,218,432.19","194,832,249.29","140,084,162.80","135,159,594.04","110,579,001.82","151,940,068.01","62,260,830.72","90,685,848.66","106,721,006.08","74,668,073.14","51,129,624.26","46,101,762.76","75,191,031.82","48,126,912.60","45,588,003.11","23,403,982.45","71,388,379.47","43,675,777.80","52,047,370.01","94,525,409.69","130,965,188.71","235,127,211.53"
应付票据,"376,743,687.13","770,211,405.31","373,611,268.50","372,122,383.13","338,919,957.38","482,816,088.17","524,244,306.46","501,529,120.12","526,167,880.54","383,690,165.06","628,811,901.27","715,475,827.18","639,448,079.80","603,403,515.62","710,741,453.22","679,550,356.73","409,368,634.52","427,566,182.16","524,954,996.81","462,461,172.94","431,861,501.29","426,865,457.13","408,185,949.99","487,080,249.79","440,842,875.84","304,242,384.43","888,373,014.15","1,019,689,868.24","882,886,556.96","241,427,907.86","296,200,000.00","202,690,000.00","242,444,811.00","213,984,811.00","33,550,005.57","97,930,005.57"
应收账款,"234,405,015.18","443,918,064.40","455,109,180.76","547,846,540.08","538,476,111.77","500,867,640.05","571,331,889.66","590,489,202.89","553,449,977.52","460,164,130.15","679,019,505.12","561,968,785.96","602,013,337.13","455,105,433.22","620,447,403.91","605,804,312.82","584,160,216.81","563,772,597.42","627,389,412.54","591,959,447.37","671,278,168.99","608,640,409.68","623,035,383.17","634,980,591.35","607,152,461.45","497,239,999.28","637,449,653.72","610,397,174.57","504,350,403.30","304,148,614.98","209,852,241.84","265,827,514.25","394,591,275.76","378,729,615.88","549,338,014.58","620,515,641.27"
应付账款,"198,295,195.16","385,166,723.53","345,188,404.83","438,823,543.72","438,841,298.86","501,771,570.34","523,166,638.51","574,578,123.67","582,870,585.71","616,716,194.34","597,712,054.83","571,017,140.89","534,723,681.74","570,841,701.67","551,527,020.31","524,588,457.94","404,900,862.55","548,559,433.90","604,740,472.37","606,649,356.69","681,398,360.25","705,325,418.59","745,437,400.55","650,620,192.05","757,777,307.16","904,789,898.53","846,930,471.59","855,912,570.56","825,672,043.28","901,601,597.75","861,380,295.16","919,572,340.25","818,264,602.46","843,834,731.51","854,012,303.93","981,299,622.19"
预付款项,"37,519,897.44","97,757,437.67","54,615,164.00","239,876,819.60","252,168,419.98","158,601,512.56","54,998,953.59","54,868,697.60","62,739,707.98","42,127,891.20","41,092,202.75","68,265,051.50","56,154,166.35","33,896,626.16","34,499,010.62","177,641,736.47","195,993,257.08","47,775,985.84","210,982,716.72","28,387,840.33","45,073,616.50","40,431,669.87","91,927,531.19","49,052,150.53","33,259,119.48","12,063,262.16","24,346,015.54","22,981,261.73","62,885,663.99","37,042,473.89","37,953,449.29","65,351,168.38","125,384,857.50","91,643,819.19","100,295,130.41","75,726,024.67"
预收款项,"54,220,303.50","36,622,516.54","52,528,174.61","70,090,269.68","61,098,560.82","34,721,719.22","70,611,322.81","50,169,201.82","54,802,330.18","20,713,521.63","75,398,123.42","73,710,034.89","24,847,767.78","25,837,981.59","63,623,238.05","56,042,988.35","69,060,084.77","92,679,015.92","129,191,295.44","62,669,654.76","59,028,218.91","151,391,041.52","175,546,826.26","61,691,679.99","48,970,404.66","43,005,331.88","50,648,726.93","41,111,917.57","98,742,292.48","73,674,754.30","104,013,239.74","82,790,084.84","79,070,621.88","68,937,156.42","80,724,090.62","38,423,368.51"
