科目,2011-12-31,2012-12-31,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"1,031,787.17","7,495,811.10","9,131,864.68","11,008,524.45","11,952,793.14","7,237,205.46","9,351,340.25","11,091,894.42","12,954,167.33","29,655,246.45","48,925,951.50","71,188,518.41","83,652,698.74","95,548,436.86","50,194,437.65","28,333,305.14","55,791,754.46","48,772,404.60","42,081,275.46","27,697,527.49"
应付职工薪酬,"6,252,228.24","5,150,000.00","9,201,060.31","6,754,751.98","8,219,511.78","11,528,870.28","4,646,418.42","5,789,177.83","9,680,710.12","12,968,230.69","3,813,186.09","9,832,321.93","13,322,953.87","22,452,796.06","12,699,220.83","29,573,643.73","37,239,781.87","41,087,484.88","20,925,937.75","30,113,551.97"
应收关联公司款,,,,,,,,,,,,,,,,,,,,
应交税费,"2,968,853.78","2,702,884.26","7,280,672.49","14,146,292.00","10,267,223.18","4,337,745.47","5,600,603.73","11,504,151.29","6,145,722.42","6,283,988.81","12,111,719.32","14,021,487.64","16,923,852.02","10,755,697.50","7,714,612.79","40,228,852.59","37,849,626.70","24,514,537.03","21,914,302.07","38,075,378.76"
应收利息,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,"2,433,812.90","8,600,231.15","18,367,525.96"
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,"12,282,747.39",,,,,,,,,,"25,800,000.00",,,,,"47,300,000.00"
存货,"49,150,794.97","71,539,386.80","97,680,048.06","115,217,363.20","123,208,107.66","121,465,324.77","132,393,734.93","170,657,241.35","197,289,622.65","211,637,820.25","203,810,066.77","219,025,861.62","271,047,293.27","287,931,897.66","321,886,588.71","629,616,355.33","644,434,421.18","867,771,463.91","1,196,119,000.91","1,431,222,810.31"
其他应付款,"1,242,000.00","2,519,375.29","6,214,175.82","12,033,111.86",,"7,374,110.21","6,925,324.32","9,931,773.01","11,104,310.39","109,001,925.26","39,853,713.47","51,940,454.92","34,399,160.23","28,033,615.11","73,866,972.06","48,397,590.66","39,404,155.19","28,579,538.06","111,182,016.82","395,959,083.55"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"2,627,586.24","2,627,586.12","6,345,086.09","7,712,117.35","9,411,197.90","9,377,885.31","7,776,154.81","13,973,994.18","11,628,984.24","15,826,812.67","11,928,533.02","19,333,813.10","24,580,877.77","35,376,791.81","34,243,716.47","65,203,670.56","80,203,670.56","80,203,670.56","80,203,670.56","80,203,670.68"
其他流动资产,"184,247.16","229,983.77","236,840.75","277,281.72","446,388.63","355,399.88","393,219.99","492,895.51","408,157.69","22,059,279.75","9,192,356.40","57,982,482.66","50,993,053.80","2,849,599.63","6,079,396.73","2,581,699.49","5,197,124.68","27,369,698.22","66,785,987.79","47,166,668.72"
其他流动负债,,,,,,,,,,,,,,,,,,,,
流动资产合计,"181,033,462.12","225,080,214.47","317,299,704.80","396,628,306.14","421,503,916.11","674,854,483.94","564,995,811.37","603,048,242.62","700,926,471.76","709,231,807.58","1,088,996,924.22","1,061,201,830.16","1,070,623,879.44","1,152,463,811.95","1,133,095,719.39","2,252,515,920.62","2,261,214,249.35","2,486,789,464.26","3,084,395,945.36","3,474,748,194.07"
流动负债合计,"60,701,017.74","79,329,681.86","162,358,736.99","230,063,603.55","227,363,933.60","211,012,974.16","90,925,625.14","170,345,619.47","256,188,669.09","439,116,894.92","309,972,798.11","382,106,946.03","401,370,340.47","470,607,915.69","569,387,260.67","1,207,052,254.07","1,158,334,799.88","1,457,186,608.44","1,823,668,355.52","2,209,324,032.38"
可供出售金融资产,,,,,,,,,,,,,"3,150,000.00","3,150,000.00","3,150,000.00","24,839,931.41","24,839,931.41","24,839,931.41","24,839,931.41","24,839,931.41"
长期借款,"9,415,517.23","6,787,931.23","19,419,511.80","19,707,755.52","25,427,705.53","35,008,803.25","35,008,803.25","27,196,802.95","29,196,802.95","19,181,990.58","19,181,990.58","46,275,074.17","83,237,926.20","63,706,589.15","55,905,712.96","332,921,325.53","382,695,407.89","357,819,490.25","342,593,572.61","317,717,652.85"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,"371,029,096.35","375,948,204.42"
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,"110,247,034.74","50,486,747.28","50,516,628.69","142,119,914.48",,,,"24,500,000.00","24,549,905.51"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"36,779,320.54","50,714,809.41","74,764,412.89","79,653,419.80","84,140,548.94","98,493,564.57","99,576,519.19","116,495,782.26","114,087,497.68","179,192,889.96","202,492,350.08","202,625,948.91","217,154,425.25","216,393,742.62","213,564,139.51","418,342,201.57","422,961,631.93","565,247,375.28","586,608,512.08","715,128,490.02"
递延所得税负债,,,,,,,,,,"9,730,082.83","9,693,674.83","9,657,536.83","9,621,263.83","9,306,526.95","9,501,486.43","8,982,829.15","9,954,730.05","8,178,001.84","11,193,216.72","9,357,821.83"
在建工程,"1,181,663.76","3,243,052.45","4,226,395.12","11,902,967.37","8,655,469.87","466,765.66","1,713,415.66","23,476,549.44","27,076,580.71","31,759,042.85","14,002,327.10","12,433,873.80","22,878,743.70","29,896,714.62","39,697,492.77","82,089,500.09","87,401,127.02","112,903,398.93","227,964,743.99","176,319,855.57"
其他非流动负债,"8,923,000.00","8,383,996.57","1,908,993.14","5,081,341.42","5,054,090.56",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,"4,784,592.07"
非流动负债合计,"18,338,517.23","15,171,927.80","21,328,504.94","24,789,096.94","30,481,796.09","39,965,642.95","43,965,642.95","34,299,140.93","36,271,890.07","36,959,909.67","41,923,501.67","64,225,945.54","101,442,524.57","135,254,848.93","129,549,311.22","407,493,827.62","461,522,041.40","400,339,888.16","759,131,031.03","740,003,057.06"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"79,039,534.97","94,501,609.66","183,687,241.93","254,852,700.49","257,845,729.69","250,978,617.11","134,891,268.09","204,644,760.40","292,460,559.16","476,076,804.59","351,896,299.78","446,332,891.57","502,812,865.04","605,862,764.62","698,936,571.89","1,614,546,081.69","1,619,856,841.28","1,857,526,496.60","2,582,799,386.55","2,949,327,089.44"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"48,750,000.00","48,750,000.00","48,750,000.00","48,750,000.00","48,750,000.00","65,000,000.00","65,000,000.00","97,500,000.00","97,500,000.00","97,500,000.00","107,500,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"38,750,000.00","38,750,000.00","38,750,000.00","38,750,000.00","38,750,000.00","276,298,163.05","276,298,163.05","243,798,163.05","243,798,163.05","243,798,163.05","737,068,936.63","629,568,936.63","629,568,936.63","629,568,936.63","629,568,936.63","627,872,391.82","634,943,167.82","646,395,148.99","666,363,963.52","666,927,200.70"
无形资产,"20,896,907.98","20,494,629.77","39,222,657.33","38,799,405.04","38,588,856.07","38,375,717.00","38,326,307.23","38,099,752.33","37,889,147.43","73,081,647.02","86,362,622.18","118,912,574.70","124,372,763.07","118,239,575.09","117,581,668.37","149,274,371.74","148,482,310.60","153,182,119.84","172,366,342.41","181,464,393.79"
盈余公积,"7,629,464.92","12,234,568.31","18,259,794.51","18,259,794.51","18,259,794.51","25,658,877.68","25,658,877.68","25,658,877.68","25,658,877.68","30,073,268.40","30,073,268.40","30,073,268.40","30,073,268.40","36,167,977.30","36,167,977.30","36,167,977.30","36,167,977.30","41,342,701.11","41,342,701.11","41,342,701.11"
开发支出,,,,,,,,,,,,,"1,832,856.36",,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"53,008,337.96","53,008,337.96","53,008,337.96","188,443,413.66","188,241,232.18","188,241,232.18","290,252,310.27","290,252,310.27","290,252,310.27","464,856,093.62","463,109,250.31"
未分配利润,"66,653,971.08","106,165,730.05","148,190,907.79","169,067,386.76","192,349,883.73","197,472,931.93","205,981,803.23","203,793,237.01","214,885,318.98","211,470,522.77","220,711,048.93","242,755,346.18","278,062,548.17","290,397,302.75","281,510,695.60","332,914,834.77","375,756,435.46","411,542,069.88","476,621,739.54","504,956,771.56"
长期待摊费用,,,,,,,,,,,,,"953,979.53","849,009.22","1,118,358.90","2,952,139.41","3,443,759.40","12,583,291.78","13,205,197.60","10,067,575.21"
少数股东权益,,,,,,,,"8,943,347.11","8,894,837.31","8,992,625.58","8,955,805.96","8,938,555.33","46,048,811.67","48,062,317.80","50,250,135.52","484,437,516.94","513,879,802.84","541,409,673.32","589,379,621.99","664,135,100.18"
递延所得税资产,"931,616.57","869,201.92","2,124,774.09","2,695,783.41","3,066,616.94","3,218,058.60","3,218,058.60","3,218,058.60","3,218,058.60","9,491,829.42","9,427,572.26","8,690,146.04","9,566,295.33","14,051,634.88","14,708,102.09","15,799,055.07","18,627,852.98","21,404,730.44","30,792,897.92","26,374,980.45"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"12,145,829.60","1,915,225.90","5,549,251.80","12,103,326.29","51,256,949.85","58,157,689.25","74,873,372.34","137,383,993.14","44,811,420.78","40,937,188.04","42,242,245.80"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"59,789,508.85","75,321,693.55","120,338,239.43","133,051,575.62","134,451,491.82","140,554,105.83","142,834,300.68","181,290,142.63","182,271,284.42","358,679,576.81","367,208,435.48","511,467,167.95","630,942,550.47","672,595,487.15","778,338,597.55","1,058,422,881.90","1,133,392,916.75","1,225,224,578.73","1,586,070,907.07","1,668,881,220.14"
所有者权益(或股东权益)合计,"161,783,436.00","205,900,298.36","253,950,702.30","274,827,181.27","298,109,678.24","564,429,972.66","572,938,843.96","579,693,624.85","590,737,197.02","591,834,579.80","1,104,309,059.92","1,126,336,106.54","1,198,753,564.87","1,219,196,534.48","1,212,497,745.05","1,696,392,720.83","1,774,750,324.82","1,854,487,546.39","2,087,667,465.88","2,194,302,324.77"
资产总计,"240,822,970.97","300,401,908.02","437,637,944.23","529,679,881.76","555,955,407.93","815,408,589.77","707,830,112.05","784,338,385.25","883,197,756.18","1,067,911,384.39","1,456,205,359.70","1,572,668,998.11","1,701,566,429.91","1,825,059,299.10","1,911,434,316.94","3,310,938,802.52","3,394,607,166.10","3,712,014,042.99","4,670,466,852.43","5,143,629,414.21"
负债和所有者(或股东权益)合计,"240,822,970.97","300,401,908.02","437,637,944.23","529,679,881.76","555,955,407.93","815,408,589.77","707,830,112.05","784,338,385.25","883,197,756.18","1,067,911,384.39","1,456,205,359.70","1,572,668,998.11","1,701,566,429.91","1,825,059,299.10","1,911,434,316.94","3,310,938,802.52","3,394,607,166.10","3,712,014,042.99","4,670,466,852.43","5,143,629,414.21"
