科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"161,441,557.44","110,809,077.25","130,070,678.44","113,234,100.77","192,575,817.38","178,914,027.29","205,945,174.88","166,552,386.57","131,895,482.04","113,635,913.34","321,215,601.56","362,611,807.93","383,242,421.91","281,486,406.46","363,175,214.09","432,661,812.51","332,092,930.21","496,468,030.59","306,748,272.32","385,601,679.80","234,958,587.97","500,812,972.76","443,228,359.34","502,913,076.25","392,589,607.35","575,291,340.88","287,645,511.79","232,736,662.23","411,459,877.47","399,726,415.30","356,442,688.37","722,494,756.22","1,226,201,641.50","1,078,601,492.84","949,142,815.43","792,509,248.24","535,346,939.56","674,707,054.47","440,399,243.65","627,281,296.48","627,668,592.47","996,904,034.99","940,199,727.79","925,784,100.96","738,004,165.88","732,294,705.14","917,925,559.10","588,155,910.70","721,422,899.25"
短期借款,"385,000,000.00","425,000,000.00","424,000,000.00","335,000,000.00","433,000,000.00","454,000,000.00","454,000,000.00","375,000,000.00","364,000,000.00","344,000,000.00","504,000,000.00","454,000,000.00","494,000,000.00","414,000,000.00","424,000,000.00","340,000,000.00","259,000,000.00","129,000,000.00","99,000,000.00","55,000,000.00",,"143,300,000.00","143,300,000.00","101,000,000.00","77,000,000.00","77,000,000.00","77,000,000.00","191,000,000.00","196,000,000.00","245,000,000.00","245,000,000.00","278,000,000.00","159,000,000.00","159,000,000.00","233,000,000.00","166,000,000.00","201,000,000.00","292,000,000.00","439,400,000.00","571,500,000.00","688,680,000.00","502,780,000.00","500,440,000.00","480,670,000.00","486,210,000.00","579,000,000.00","520,000,000.00","520,000,000.00","580,000,000.00"
交易性金融资产,,,"2,184,600.00",,,,,,,,,"5,716,905.00","40,511,853.87","45,871,466.60","39,035,213.38","38,049,335.68","41,189,048.04","35,195,441.48","34,440,220.00","34,429,918.08","34,520,868.00","33,264,693.50","30,682,906.65","30,603,676.70","30,957,013.90","25,546,284.86","28,759,217.70","29,446,998.10","28,789,407.70","28,708,295.20","33,421,773.60","47,235,180.00","28,786,310.76","3,869,330.00","60,320,482.00","82,760,178.00","175,479,698.88","136,611,581.20","120,461,545.85","38,890,962.00","38,755,857.00",,,,,,,,"70,000,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,433,024.00","100,077,718.18","49,644,694.18",,"29,568,000.00","29,568,000.00","79,852,500.00",,,,"31,793,460.00",,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000.00","1,200,000.00",,,,"1,200,000.00",,"2,647,040.00","850,000.00","650,000.00",,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"30,379,992.30","34,537,318.48","34,387,742.23","25,665,363.07","14,693,533.67","13,260,043.08","13,453,560.96","13,887,510.53","14,442,658.47","13,231,547.39","13,869,910.56","12,699,937.22","12,417,872.19","12,982,367.77","15,881,237.35","3,192,230.02","1,911,410.21","2,166,549.56","3,661,690.79","6,277,367.92","2,993,818.14","2,943,048.39","4,147,295.51","2,383,729.78","3,695,055.02","3,278,232.94","2,089,456.27","1,943,827.60","3,567,630.64","3,822,116.63","3,882,767.62","3,744,824.49","5,030,663.96","6,775,380.79","8,473,039.71","2,619,618.51","6,301,689.73","4,377,583.86","7,921,239.72","10,057,721.07","8,156,185.67","12,060,442.01","8,829,630.37","26,782,828.27","97,834,959.20","144,013,514.43","133,285,624.08","72,758,550.58","56,890,833.29"
应付账款,"149,140,010.13","97,875,169.46","97,156,820.90","148,183,379.90","129,140,640.18","116,614,453.43","107,748,870.06","144,558,584.22","93,678,410.36","127,268,148.22","116,312,746.89","184,526,560.65","136,047,950.91","145,332,913.20","137,220,160.53","221,948,254.05","174,897,538.53","153,138,245.41","139,445,770.05","224,881,423.79","135,494,252.09","163,331,937.59","122,908,108.22","221,109,200.85","174,871,413.18","178,182,157.46","111,834,674.56","273,500,465.18","203,452,007.18","149,480,328.37","131,237,555.88","194,387,115.04","162,039,290.33","103,060,030.63","103,037,309.49","152,323,582.34","105,953,407.69","104,575,110.23","103,932,428.45","342,965,219.83","280,814,193.66","262,789,696.41","228,265,766.96","499,619,654.56","570,410,224.99","608,153,928.66",,"1,079,566,043.24",
预付款项,"11,959,188.06","16,918,568.47","13,465,208.00","11,897,932.11","10,853,386.46","6,668,947.99","6,791,191.94","13,815,145.48","9,068,961.59","16,896,209.18","14,439,391.64","15,848,613.43","11,904,881.59","15,368,868.01","11,143,661.06","17,133,336.58","11,625,001.63","7,135,609.61","10,123,622.86","4,542,695.16","6,156,178.79","4,548,083.30","6,162,978.13","4,068,650.15","4,106,752.59","4,404,716.20","5,053,481.92","729,800,460.19","911,080,085.52","5,056,659.50","6,474,302.12","6,870,002.79","16,759,192.02","15,299,440.97","36,864,100.25","21,252,129.62","62,440,970.47","69,367,762.98","226,691,252.07","7,318,247.30","34,811,964.51","31,012,776.91","17,417,688.17","20,512,535.04","21,876,653.74","28,218,192.55","99,939,781.45","115,223,582.94","102,390,004.81"
预收款项,"49,941,420.94","37,956,906.42","50,384,420.85","48,267,912.73","55,822,125.66","40,885,181.41","54,029,067.33","68,452,474.59","67,504,459.45","51,886,285.35","76,717,124.50","77,787,662.83","96,469,093.08","78,307,183.41","104,406,980.70","118,701,006.05","121,458,561.20","95,546,846.01","110,135,901.15","128,960,614.62","123,192,799.31","113,827,074.73","153,315,323.55","166,253,538.15","174,828,896.40","161,358,205.08","176,268,357.71","165,843,357.49","196,732,557.12","137,540,314.49","143,338,792.96","588,319,201.91","703,103,961.34","808,128,178.40","923,895,310.90","1,025,459,051.21","1,126,303,622.53","1,343,123,756.82","1,636,342,165.58","702,930,077.55","896,906,360.61","777,103,221.92","646,714,050.80","267,817,389.95","299,088,369.72","363,876,948.72","509,519,280.28","200,278,231.28","206,904,482.51"
