科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"12,078,557.22","22,045,932.52","54,324,432.39","48,312,741.55","228,884,298.01","205,896,657.90","180,297,175.85","156,354,659.22","132,109,649.61","123,107,222.62","172,012,987.70","115,825,692.35","112,274,631.29","110,622,921.15","108,523,688.51","89,473,757.54","177,098,827.34","78,058,634.63","77,216,045.00","62,826,825.51","51,910,627.87","43,357,000.63","74,931,524.74","62,138,840.90","51,892,728.31","106,523,060.85","126,580,145.01","129,789,119.79","96,712,588.64","53,709,055.32","59,017,225.76","51,512,380.71","64,949,473.42","85,563,671.72","80,019,990.36","80,651,503.87"
短期借款,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,,"50,000,000.00",,,,,"10,000,000.00","69,500,000.00","69,500,000.00","49,500,000.00","59,500,000.00","30,000,000.00","40,000,000.00","40,000,000.00","20,000,000.00","20,000,000.00","22,000,000.00","22,000,000.00","27,000,000.00","17,000,000.00","27,000,000.00"
交易性金融资产,,,,,,,,,,,,"41,258,577.83","40,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"396,766.44","745,000.00","480,000.00","1,780,000.00","2,370,000.00","2,466,196.00","1,446,196.00","990,000.00","900,000.00","812,800.00","195,000.00","2,962,073.21","290,000.00","2,425,500.00","2,033,620.95","1,141,000.00","2,034,200.00","1,599,850.00","2,571,910.00","940,000.00","2,157,540.00","1,859,000.00","1,416,832.31","1,295,106.00","1,013,032.81","1,701,399.01","2,445,071.00","3,741,800.00","3,520,946.36","2,365,000.00","3,850,000.00","6,902,659.70","8,349,420.52","5,413,531.22"
应付票据,,"3,716,012.80","9,419,225.00","4,628,004.00","4,806,128.20","6,159,361.40","6,078,210.00","3,495,787.00","2,194,729.34","5,322,085.39","4,716,982.55","2,276,675.06","687,048.56","1,907,271.00","1,907,271.00","2,521,578.00","5,065,652.45","4,772,487.15","6,116,931.15","3,314,499.00",,"3,883,203.50","6,996,489.00","5,737,934.00","3,039,367.50","2,812,933.00","9,692,685.00","8,792,774.00","3,118,908.00","4,013,580.00","5,711,094.00","3,318,119.00","4,582,066.50",,"15,633,491.12",
应收账款,"2,653,517.15","6,308,014.75","6,775,029.48","9,909,093.65","13,092,703.21","10,491,740.10","9,441,190.78","14,448,152.01","14,832,081.37","14,023,287.93","12,244,755.44","17,821,112.13","28,283,439.92","27,792,301.58","26,762,277.19","29,629,042.55","35,259,991.27","33,139,933.40","39,065,113.07","35,490,313.06","43,120,257.71","48,835,137.85","50,133,201.06","46,827,223.00","53,849,535.37","44,473,034.51","37,433,895.69","35,128,250.85","40,318,253.13","31,058,270.34","25,873,239.67","31,379,338.70","22,410,974.20","25,230,271.11","23,479,957.90","21,328,192.60"
应付账款,"3,992,728.19","5,702,649.40","8,122,138.18","7,020,106.60","7,817,905.31","13,790,369.50","11,691,817.78","11,414,345.21","22,925,491.52","19,194,360.35","14,779,586.78","2,412,202.49","14,421,495.97","19,559,667.63","23,757,259.19","29,765,511.61","29,074,166.32","36,738,257.28","28,443,610.29","20,926,407.03","26,373,897.31","26,472,382.15","23,063,127.24","25,040,446.27","31,041,358.67","32,762,224.01","25,176,543.40","19,945,954.58","21,253,962.63","23,502,089.96","31,558,145.95","30,676,842.50","29,589,394.49",,"26,753,562.53",
预付款项,"765,141.19","1,999,890.53","4,934,036.72","2,802,814.98","2,578,141.45","29,482,972.14","10,992,799.84","24,213,506.58","34,236,843.54","31,045,574.98","9,141,939.41","6,272,707.95","4,993,327.05","20,527,156.28","10,931,888.51","18,138,630.21","10,203,947.53","19,294,036.08","5,194,214.52","6,667,623.98","8,467,499.23","14,151,692.13","10,323,207.57","19,577,190.90","5,947,714.77","18,120,940.95","7,174,269.62","5,949,517.04","6,044,765.11","2,858,071.78","8,178,926.61","7,297,229.27","3,750,236.51","9,795,171.13","4,484,150.76","3,495,848.70"
预收款项,"4,099,307.02","7,680,753.11","7,908,211.83","13,322,520.31","13,269,069.46","10,795,535.82","12,874,436.77","13,621,641.92","10,443,667.56","12,339,695.31","13,347,675.17","15,671,022.04","6,381,607.28","18,998,063.99","20,578,170.84","18,147,932.38","14,063,749.95","16,333,616.68","14,120,206.74","12,173,527.70","10,754,965.24","13,794,929.70","16,605,890.06","11,948,328.09","18,224,398.98","19,596,443.89","20,490,421.75","15,440,003.17","24,106,328.75","20,046,657.39","30,103,103.81","26,058,265.62","22,507,895.66","33,000,316.61","24,267,788.33","22,138,629.99"
