科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"7,346,150.36","13,268,263.26","15,409,100.20","16,426,404.07","16,655,311.32","9,452,799.09","12,929,451.67","18,381,847.76","46,960,154.92","40,356,935.47","21,164,214.26","25,625,764.40","21,403,137.40","25,882,347.90","32,046,244.92","36,906,629.37","46,368,639.24","46,349,001.37","82,700,388.99","80,267,994.33","58,908,485.29","57,459,681.08","51,388,640.02","57,577,115.45","104,887,773.93","131,568,606.64","147,347,422.37","156,178,248.05","146,031,805.98","138,634,846.04","155,796,760.19","192,656,854.86","181,642,266.14","200,952,553.13","220,631,996.12","240,161,114.61","183,314,744.16","183,721,686.02","182,032,351.16","216,419,597.07","154,604,861.89","148,441,657.96"
应付职工薪酬,"3,587,861.14","7,133,643.46","6,373,208.08","9,524,206.54","11,319,994.50","10,347,260.39","12,465,247.38","17,390,343.33","27,304,995.76","21,338,864.91","26,094,847.04","32,551,937.31","39,507,320.60","27,838,912.13","31,426,562.19","41,618,562.72","43,402,107.58","34,349,181.66","40,050,594.63","53,262,384.86","64,861,734.92","44,632,015.11","64,801,415.36","78,627,231.04","79,926,015.87","52,924,035.22","65,475,872.81","75,040,515.35","109,422,730.93","69,318,071.23","83,047,231.79","90,290,629.94","125,545,366.89","95,723,146.51","106,814,422.00","141,964,384.38","216,843,862.51","112,837,734.05","184,549,081.16","253,019,127.47","280,675,823.88","172,775,772.15"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,732,302.77","4,083,677.69","12,361,467.58","17,691,600.87","9,088,481.02","14,296,706.22","14,711,152.99","22,191,742.71","42,987,369.08","25,174,394.43","26,522,672.20","30,854,583.65","32,248,877.46","28,409,062.10","26,722,886.54","27,932,649.28","33,269,713.11","28,774,361.66","34,239,775.00","33,155,042.70","23,199,476.77","27,974,592.82","36,738,913.49","49,100,442.07","29,441,915.21","40,824,953.77","40,144,998.67","52,781,468.93","21,385,447.71","39,553,559.05","40,920,264.04","46,064,916.47","34,851,169.79","64,241,520.68","59,683,851.03","125,109,941.86","106,875,409.57","141,606,998.50","124,204,300.09","166,056,833.18","109,787,894.04","169,329,598.16"
应收利息,,,,,,,,,"778,500.00","778,500.00","1,220,000.00","1,220,000.00","1,611,825.69","169,351.11","169,351.11","169,351.11","1,285,989.71","1,285,989.71","877,164.44","877,164.44","870,941.94",,,,"1,501,182.71","363,034.61","352,083.32",,"116,444.44","65,144.44",,,"3,867,945.34","3,867,945.34","3,867,945.34","3,867,945.34","9,356,740.55","9,356,740.55","9,356,740.55",,"7,705,214.18","7,705,214.18"
应付利息,"1,921,791.78","475,791.78","2,352,977.54","3,291,570.42","475,791.78","475,791.78","2,352,977.54","3,291,570.42","475,791.78","1,414,384.66","2,352,977.54","3,291,570.42","475,791.78","1,414,384.66","2,352,977.54","3,291,570.42","469,296.44","1,407,889.32","2,346,482.20","3,285,075.08",,,,,,,,,,"1,016,402.20","2,037,027.20","3,081,881.60","713,223.24","707,865.15","692,022.13","5,560,294.81","7,464,138.56","6,298,603.06","7,513,937.24",,"4,655,901.99","3,573,772.09"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,"537,801.52","537,801.52","537,801.52","537,801.52","537,801.53",,,,,,,"911,000.00",,,,"6,150,000.00",,,,,,,,
存货,"19,583,556.40","25,332,747.30","26,901,920.04","30,693,538.04","28,347,345.89","32,784,388.70","40,510,444.63","48,414,735.97","47,121,167.96","47,615,784.55","61,808,405.45","75,558,796.55","78,126,753.16","90,055,648.32","87,777,351.93","96,013,529.73","95,071,395.34","96,008,063.10","105,129,202.91","112,661,246.38","116,387,340.46","117,185,528.42","135,207,773.15","142,098,429.12","141,278,446.16","140,271,401.52","155,746,856.32","176,645,264.24","174,442,055.73","185,290,834.45","202,022,039.25","211,111,666.20","206,769,933.80","224,037,552.03","271,082,232.38","284,138,541.86","273,817,429.86","273,159,788.58","306,677,960.39","347,377,952.21","359,048,818.67","367,143,954.80"
其他应付款,"4,984,109.26","3,645,845.66","3,857,525.61","4,168,615.08","4,495,620.83","4,091,828.45","6,457,741.42","9,705,715.76","24,754,788.85","18,062,001.54","14,482,245.56","27,004,609.74","9,701,845.99","27,793,442.52","11,461,397.92","12,461,491.08","17,592,540.28","17,488,277.69","48,231,710.08","19,957,070.82","34,894,879.50","31,996,367.03","27,508,430.00","29,117,493.79","40,867,618.30","44,013,926.14","44,085,086.87","43,709,610.41","51,744,253.38","36,564,415.85","322,802,346.10","321,208,012.33","317,051,641.71","587,710,136.78","503,801,782.82","538,490,589.53","713,045,797.53","531,077,584.32","456,407,183.51","259,738,284.31","219,911,418.84","314,277,709.82"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"12,408,472.66","15,668,266.55","15,935,452.77","17,037,688.99","21,739,159.88","24,241,304.21","26,394,335.82","31,637,317.34","29,046,139.80","29,425,480.48","32,155,502.72","34,409,433.15","39,188,680.95","39,569,274.76","41,102,462.07","46,764,055.59","48,652,989.18","49,055,440.12","48,888,202.25","51,579,589.79","52,739,870.02","48,413,984.85","53,018,545.22","52,563,635.53",,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,"64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00",,,,,,,,,"2,648,467.29","2,326,104.31","1,707,332.52","1,743,499.21","1,091,250.68","1,810,127.71","715,729.24",,"280,348,092.09","261,852,483.62","291,467,879.17","312,675,680.17","115,663,095.47","96,050,134.82"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,"123,000,000.00","130,000,000.00","200,000,000.00","100,000,000.00","279,000,000.00","199,000,000.00","119,000,000.00","148,000,000.00","159,000,000.00","109,000,000.00","127,000,000.00","58,789,998.52","175,240.70","229,211.63","4,214,647.74","11,582,303.07","9,528,062.08","317,229,000.89","422,656,216.23","434,205,507.21","411,521,808.10"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"97,891,901.86","101,055,852.48","173,689,166.41","207,606,381.18","1,041,060,601.47","1,063,290,756.44","989,507,852.66","1,026,803,986.13","979,824,222.97","955,220,877.64","853,275,359.16","910,584,514.78","871,645,338.49","808,358,083.49","774,033,184.21","868,167,913.53","881,923,296.12","951,691,473.78","961,064,476.75","1,082,260,484.06","1,015,799,135.16","1,101,507,022.16","1,137,277,235.86","1,321,691,219.70","1,260,109,836.09","1,361,293,815.82","1,425,240,978.33","1,504,750,332.15","1,473,934,455.55","1,359,120,578.99","1,636,377,316.18","1,497,066,462.95","1,601,940,272.44","1,516,563,384.10","1,715,811,212.75","2,110,737,284.68","3,680,987,254.00","3,517,691,957.46","3,248,563,422.38","3,440,731,599.17","3,226,173,697.65","4,338,081,302.77"
流动负债合计,"63,384,367.55","70,517,419.06","110,751,777.91","141,376,899.39","114,081,047.67","132,181,394.14","137,508,876.56","175,176,567.59","240,234,593.44","215,281,241.14","252,527,755.24","275,478,395.88","242,208,585.37","245,250,230.02","262,473,594.03","306,065,577.13","358,568,291.80","348,521,273.44","412,189,612.41","436,272,268.53","377,937,844.06","376,931,335.99","418,498,240.30","471,603,245.88","451,064,533.46","469,217,495.98","557,829,053.62","612,718,759.18","579,443,682.04","585,063,050.31","928,385,739.36","938,416,339.88","941,462,147.92","1,285,620,076.52","1,507,528,096.67","1,603,730,129.50","2,120,125,994.48","1,968,411,693.10","2,382,718,305.78","2,273,518,754.35","2,041,502,671.96","2,671,023,011.48"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"120,000,000.00","159,200,000.00","159,200,000.00","303,520,000.00","264,361,250.00","519,961,250.00","719,886,038.00","801,306,595.34","803,386,560.73","894,089,121.04","981,627,667.87","1,078,840,238.11","1,160,833,442.36","1,312,064,333.13","1,394,697,435.57","1,453,610,735.15","1,522,184,837.18",
长期借款,"64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00",,,,,,,,,,,,,"174,200,000.00","174,200,000.00","174,200,000.00","174,200,000.00","186,058,080.00","184,660,320.00","301,111,680.00","1,747,917,557.61","1,467,120,384.70","1,417,556,765.28","1,417,597,340.24","1,343,554,614.30","1,319,982,037.85","1,241,125,547.15"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,021,701.43","682,858.75","697,436.45",,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,"70,000,000.00","70,000,000.00",,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,"104,400.00","104,400.00","87,275.40","217,275.40","217,275.40","217,275.40","217,275.40","217,275.40","217,275.40","187,702.65","87,275.40","87,275.40","87,275.40","31,050.00",,,,,"104,387.20",,,,,,,,"82,844,413.89","82,796,186.04","82,276,370.15","82,168,237.65","82,143,099.96","81,845,456.81"
固定资产,"189,621,102.98","202,542,210.77","194,227,195.00","217,801,445.32","221,584,086.84","250,014,666.48","284,200,681.15","321,592,851.40","391,807,447.05","409,366,647.27","469,276,515.86","481,842,579.13","505,365,819.60","519,142,069.21","548,674,263.74","573,754,772.87","578,127,586.91","566,382,535.64","555,488,453.56","568,782,615.59","567,761,612.45","549,460,360.78","564,109,558.46","578,914,155.83","574,939,290.70","563,182,705.93","605,420,678.53","623,611,287.19","646,094,945.18","634,325,427.78","661,731,870.07","745,648,209.24","769,094,000.03","832,216,047.79","842,677,731.33","1,027,256,152.43","1,131,396,738.86","1,163,141,811.02","1,259,377,589.56","1,348,796,660.11","1,465,284,733.66","1,501,913,211.34"
递延所得税负债,,,,,,,,,,,,,"2,262,434.68","2,232,726.55","2,203,018.43","2,173,310.30","2,143,602.18","2,113,894.05","2,084,185.93","2,054,477.80","2,024,769.68","1,905,937.18","1,905,937.18","1,905,937.18","1,989,022.63","1,953,275.58","1,953,275.58","1,953,275.58","2,650,436.54","2,896,684.07","2,880,321.31","2,875,038.63","1,375,323.88","2,487,187.44","2,387,960.40","16,972,700.96","44,389,219.48","43,797,709.35","42,994,221.17","46,220,083.68","47,584,570.02","47,158,626.28"
在建工程,"8,426,140.00","15,112,848.00","39,792,158.17","40,199,317.50","42,949,049.80","23,776,722.42","26,043,496.49","835,010.47","10,170,810.51","7,606,310.01","23,556,975.31","14,121,140.38","13,090,381.20","38,644,511.14","38,850,739.38","6,015,523.00","9,970,324.71","25,893,530.07","37,557,098.56","23,817,642.00","47,756,022.80","56,123,799.00","12,094,016.30","18,497,387.66","10,370,353.00","11,915,774.00","15,358,584.53","20,985,766.28","82,648,939.75","95,218,069.93","125,753,472.93","66,132,934.95","13,765,930.87","23,619,799.47","19,347,755.06","4,758,995.84","125,602,256.03","98,008,781.74","150,042,681.43","163,873,201.08","202,848,414.58","247,053,532.59"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,078,701.88","126,303,076.28","125,258,974.02","129,284,717.99","135,387,951.53","164,818,444.44","162,189,080.95"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,000,000.00","64,104,400.00","64,104,400.00","66,349,710.08","66,450,001.95","66,420,293.83","66,390,585.70","2,360,877.58","2,331,169.45","2,301,461.33","2,242,180.45","2,112,045.08","1,993,212.58","1,993,212.58","1,936,987.18","1,989,022.63","1,953,275.58","1,953,275.58","1,953,275.58","177,976,525.17","177,779,542.82","177,777,757.76","177,075,038.63","187,433,403.88","187,147,507.44","303,499,640.40","1,766,968,960.45","1,720,657,094.35","1,669,409,634.69","1,672,152,649.55","1,607,330,887.16","1,614,528,152.27","1,532,318,711.19"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"127,384,367.55","134,517,419.06","174,751,777.91","205,376,899.39","178,081,047.67","196,181,394.14","201,508,876.56","239,176,567.59","304,234,593.44","279,281,241.14","316,632,155.24","339,582,795.88","308,558,295.45","311,700,231.97","328,893,887.86","372,456,162.83","360,929,169.38","350,852,442.89","414,491,073.74","438,514,448.98","380,049,889.14","378,924,548.57","420,491,452.88","473,540,233.06","453,053,556.09","471,170,771.56","559,782,329.20","614,672,034.76","757,420,207.21","762,842,593.13","1,106,163,497.12","1,115,491,378.51","1,128,895,551.80","1,472,767,583.96","1,811,027,737.07","3,370,699,089.95","3,840,783,088.83","3,637,821,327.79","4,054,870,955.33","3,880,849,641.51","3,656,030,824.23","4,203,341,722.67"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","133,500,000.00","133,500,000.00","267,000,000.00","267,000,000.00","267,000,000.00","267,000,000.00","267,000,000.00","427,200,000.00","427,200,000.00","427,200,000.00","427,200,000.00","427,200,000.00","427,200,000.00","432,646,500.00","432,646,500.00","432,646,500.00","432,646,500.00","433,211,500.00","651,994,242.00","653,574,074.00","654,311,058.00","654,775,618.00","982,428,900.00","985,009,615.00","985,560,192.00","986,041,867.00","1,007,179,414.00","1,009,796,481.00","1,010,319,936.00","1,011,905,743.00","1,520,721,764.00","1,521,558,959.00","1,585,984,466.00","1,589,180,683.00","2,383,945,469.00","2,383,380,148.00","2,383,380,148.00","2,383,380,148.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"31,608,242.74","31,514,373.61","31,514,373.61","31,514,373.61","877,409,455.63","877,409,455.63","740,066,945.39","738,860,132.91","738,860,132.91","709,299,344.69","690,244,830.54","533,020,075.05","537,372,480.70","541,072,955.71","543,824,709.11","547,525,184.12","551,132,511.36","587,217,692.65","524,799,613.07","528,257,662.07","531,908,854.87","542,750,378.86","382,018,235.69","410,338,930.55","424,523,493.50","435,398,958.99","115,973,335.58","144,519,745.62","151,483,279.56","158,578,654.83","439,193,100.87","466,974,617.33","529,440,495.64","544,882,055.21","577,037,608.21","590,852,699.27","2,252,230,382.31","2,274,560,731.91","1,234,985,473.92","1,333,772,291.34","1,336,692,468.81","1,337,951,174.10"
无形资产,"1,537,123.00","1,506,989.48","1,385,531.26","1,461,341.82","1,400,506.66","2,016,200.44","2,049,434.46","2,032,256.84","1,782,423.87","1,819,233.39","10,715,205.20","11,272,373.96","15,394,982.80","15,175,738.41","15,029,309.55","14,837,580.79","14,999,234.25","14,927,744.69","14,728,987.91","14,454,743.20","14,252,794.16","14,005,849.25","13,764,890.99","13,688,491.07","15,488,921.78","15,416,819.58","15,170,516.68","14,969,527.77","17,398,157.85","17,344,666.14","16,966,387.51","16,959,957.13","23,631,945.76","23,438,981.25","43,628,704.28","85,867,838.38","519,660,364.42","515,897,246.66","507,626,897.04","537,445,660.58","510,186,915.63","501,098,756.71"
盈余公积,"3,126,568.25","3,465,334.67","3,465,334.67","3,465,334.67","8,112,700.01","8,112,700.01","8,112,700.01","8,112,700.01","24,340,189.96","24,340,189.96","24,340,189.96","24,340,189.96","37,872,373.04","37,872,373.04","37,872,373.04","37,872,373.04","56,246,178.41","56,246,178.41","56,246,178.41","56,246,178.41","78,730,171.84","78,730,171.84","78,730,171.84","78,730,171.84","110,155,642.35","110,155,642.35","110,155,642.35","110,155,642.35","143,077,487.28","143,077,487.28","143,077,487.28","143,077,487.28","185,226,919.74","185,226,919.74","185,226,919.74","185,226,919.74","241,822,791.89","241,822,791.89","241,822,791.89","241,822,791.89","316,787,481.26","316,787,481.26"
开发支出,,,,,,,,,,,"5,536,961.00","9,517,560.00","6,722,520.00","7,738,020.00","8,654,552.00","8,867,943.20","9,100,132.00","7,664,622.00","7,388,172.00","8,929,872.00","9,229,872.00","9,469,872.00","9,745,053.00","10,306,200.00","10,325,840.00","10,325,840.00","10,745,840.00","8,895,840.00","8,895,840.00","9,529,840.00","13,221,664.00","14,021,664.00","9,787,564.00","9,439,164.00","10,769,164.00","11,089,164.00","3,411,684.00","5,951,684.00","3,411,684.00","3,659,198.64","2,127,514.64","2,127,514.64"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,180,047.68","17,180,047.68","286,041,340.00","286,041,340.00","286,041,340.00","286,041,340.00","222,051,133.48","219,766,567.40","209,191,046.18","209,191,046.18","209,191,046.18","132,714,198.98","132,714,198.98","132,714,198.98"
商誉,,"4,595,503.59","4,595,503.59","4,595,503.59","4,595,503.59","4,595,503.59","7,326,461.25","14,527,341.98","98,362,992.69","98,362,992.69","128,493,218.23","131,059,529.48","130,235,227.04","218,897,679.14","219,698,850.34","219,698,850.34","219,698,850.34","221,982,337.51","221,982,337.51","221,982,337.51","251,294,844.62","251,294,844.62","251,294,844.62","251,144,193.99","249,011,357.45","249,011,357.45","280,869,129.15","292,171,083.99","447,753,765.33","447,753,765.31","447,753,765.33","447,753,765.31","447,753,765.33","912,812,189.75","1,016,306,124.29","2,123,682,398.51","2,122,036,350.18","2,102,687,433.40","2,103,146,669.14","2,165,181,243.22","2,061,633,001.87","2,123,793,409.40"
未分配利润,"40,575,773.07","101,603,562.24","144,483,039.12","173,891,041.25","189,445,599.08","215,749,594.24","195,025,047.32","230,748,110.27","246,802,901.07","283,223,526.09","286,585,805.77","341,122,501.46","365,148,478.84","412,739,404.26","392,657,431.77","449,153,576.40","465,508,924.88","514,232,850.87","524,749,486.93","604,835,684.43","622,739,964.57","688,321,423.25","701,836,795.62","812,676,727.89","835,510,046.84","923,263,441.11","939,356,287.15","1,095,697,543.30","1,132,415,840.82","1,251,059,171.88","1,405,168,379.15","1,305,056,431.57","1,351,921,093.04","1,507,548,802.50","1,025,858,305.76","1,296,518,102.36","1,348,643,348.62","1,565,211,313.67","1,380,955,007.95","1,766,722,976.96","1,805,861,948.39","2,104,376,099.80"
长期待摊费用,"60,399,544.72","71,196,088.17","64,818,679.92","70,594,450.33","99,789,320.73","112,190,783.99","124,641,747.21","143,326,983.64","129,678,952.88","127,083,858.99","139,407,234.42","152,534,040.07","173,614,724.19","171,731,797.11","162,574,254.40","192,294,329.57","197,681,896.22","195,799,288.62","183,113,694.18","197,459,497.68","191,385,524.85","185,256,083.25","223,084,073.93","214,789,346.55","279,205,537.59","265,601,422.27","256,766,437.47","255,758,918.77","273,919,227.84","261,346,870.74","277,636,188.88","257,598,284.70","325,749,246.07","342,271,317.38","324,886,202.87","395,602,946.70","408,587,827.29","448,368,705.59","436,162,651.45","442,217,933.71","501,392,238.76","520,607,158.52"
少数股东权益,"55,520,745.14","25,406,757.35","24,866,710.57","28,791,137.48","25,412,495.11","25,409,492.06","23,073,564.92","26,091,300.75","31,589,982.08","37,556,914.77","47,018,749.36","47,422,126.43","45,690,372.65","55,040,666.92","53,204,789.19","72,156,232.04","68,801,399.92","61,753,604.64","54,751,412.57","75,802,753.74","72,765,449.68","66,526,937.17","68,155,312.17","72,171,663.97","72,876,608.47","73,065,241.48","93,800,984.02","106,152,719.50","103,797,809.32","103,225,760.95","126,837,290.99","129,139,913.83","155,891,584.28","193,292,122.97","218,448,851.76","288,473,401.76","255,955,623.37","239,037,428.48","221,373,779.25","261,141,841.05","277,735,760.75","318,774,128.60"
递延所得税资产,"339,884.19","497,954.44","573,001.53","780,346.66","582,228.41","478,002.72","1,017,460.98","870,381.07","1,200,949.49","1,241,296.66","1,560,261.69","1,755,950.98","5,773,007.36","5,937,733.40","16,138,037.35","22,726,615.13","18,316,863.40","18,607,737.15","26,361,044.25","18,616,035.59","21,361,024.06","21,347,128.63","21,856,537.04","22,000,806.51","28,651,196.13","30,010,865.93","31,025,181.27","29,844,412.04","30,695,439.89","30,269,684.21","29,782,925.07","25,091,954.43","47,668,257.14","46,038,812.11","48,029,781.62","47,093,382.98","42,519,019.98","42,117,818.55","43,089,887.13","45,053,009.46","52,992,671.91","61,072,881.94"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"2,328,072.51","1,871,072.51","1,700,132.34","1,700,132.34","10,923,226.71","12,717,414.00","13,572,409.21","13,572,409.21","23,154,984.28","20,459,775.81","107,971,251.92","148,108,595.63","117,795,264.46","135,819,899.18","148,654,678.24","129,972,456.93","81,756,319.16","281,177,456.05"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"260,323,794.89","295,451,594.45","305,392,069.47","335,432,405.22","370,900,696.03","393,071,879.64","445,279,281.54","483,184,825.40","633,003,576.49","645,480,339.01","778,546,371.71","802,103,174.00","850,196,662.19","977,267,548.41","1,009,620,006.76","1,038,195,614.90","1,047,894,887.83","1,051,257,795.68","1,046,619,787.97","1,054,042,743.57","1,103,041,694.94","1,086,957,937.53","1,165,948,974.34","1,179,340,581.61","1,290,320,569.16","1,306,535,857.67","1,376,256,499.97","1,551,456,968.38","1,782,690,792.55","2,028,466,988.11","2,306,304,721.00","2,388,085,774.31","2,463,992,254.21","3,104,385,208.60","3,395,244,383.24","4,922,299,712.58","5,631,842,947.58","5,824,057,713.27","6,046,210,173.56","6,289,810,098.88","6,400,406,647.39","6,160,676,234.07"
