科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"3,811,376.13","4,958,257.05","4,037,235.08","3,665,494.62","2,727,533.08","5,038,527.76","29,137,895.77","31,496,035.48","58,497,138.41","62,210,182.59","58,193,040.53","66,590,861.19","64,115,243.14","77,110,490.10","31,369,583.13","59,194,785.76","29,780,991.37","55,831,099.40","30,440,415.14","42,294,319.50","38,235,543.86","46,184,338.96","74,969,930.05","97,859,301.66","88,103,070.68","95,401,860.08","116,337,438.10","140,697,987.78","116,498,861.56","99,027,104.89","84,268,117.11","83,483,303.00","72,608,171.75","67,050,827.07","57,292,457.72","44,581,030.94","66,341,524.61","75,231,651.86","72,540,386.38","73,564,985.03","81,601,517.58"
应付职工薪酬,"1,935,728.81","1,051,761.24","1,024,768.34","1,067,581.34","1,611,762.14","1,045,264.93","1,509,698.58","1,629,310.17","2,754,024.15","1,472,583.84","4,887,653.63","5,252,091.92","2,624,120.26","2,961,561.62","3,154,253.41","3,178,264.10","10,047,613.00","6,665,221.78","7,757,664.39","8,256,089.56","10,445,052.78","7,577,899.00","8,609,190.76","10,133,291.76","10,190,530.17","8,032,560.90","8,486,386.57","7,570,319.26","9,967,726.11","7,983,563.18","7,571,251.49","7,682,602.38","18,867,574.69","15,669,666.32","9,711,071.75","10,804,200.25","20,223,642.52","15,983,267.19","16,027,571.55","15,912,905.96","16,208,665.96"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,953,182.59","3,745,887.82","3,886,136.95","4,154,578.63","3,303,434.40","3,418,002.26","4,479,459.13","2,638,159.83","5,416,363.05","7,340,429.13","4,500,394.90","1,302,126.34","5,090,772.65","6,146,767.49","2,884,335.96","-644,604.92","8,793,248.90","8,764,820.62","10,178,504.31","7,435,450.83","-450,690.33","-5,837,641.07","-4,277,830.43","3,776,895.17","7,397,673.06","5,507,015.99","5,258,670.81","5,212,200.99","6,207,733.06","2,885,449.25","6,031,209.66","4,082,733.46","31,830,497.93","12,975,389.13","10,654,746.29","10,396,810.27","7,424,262.97","7,298,254.34","5,889,429.18","9,293,654.33","12,543,868.98"
应收利息,,,,,,,,,"1,304,050.00","1,110,317.50","285,000.00","128,625.00","271,737.76","151,208.33","66,500.00","1,816,695.41","1,708,994.27","2,427,704.10","1,523,424.66",,,,,"37,900.00",,,"3,321.11","11,500.00",,,,,,,,,,,"709,786.11","1,248,510.23","32,541.67"
应付利息,,,"3,045,106.73",,,,,,"98,925.00",,,,,,,,,,,,,,,,,,,,,,,,"458,780.07","120,833.33",,,"370,939.86",,"26,994.87",,"84,583.34"
应收股利,,,,,,,,,,,,,,,"9,000,000.00","9,000,000.00",,,,,,,,,,,,,,,,,,,"2,100,000.00","2,100,000.00",,,,,
应付股利,"2,045,106.73","4,045,106.73",,,,,,,,,"11,562,200.00",,"1,791,181.92","20,400,000.00",,,,"41,589,100.00",,,,,,,,,"268,581.70",,,,,,,,,,,,,"34,300,000.00",
存货,"17,432,337.16","19,704,371.36","26,130,020.39","22,630,215.08","16,283,266.23","13,442,105.60","12,664,378.15","18,423,196.97","17,331,272.30","18,811,202.30","33,388,427.04","41,276,301.83","39,623,769.21","43,083,839.99","54,724,060.82","50,375,553.88","71,464,511.43","74,709,698.32","91,938,381.15","93,612,015.47","89,687,611.59","114,228,897.60","102,296,807.58","118,600,767.96","115,004,890.06","110,785,480.53","126,491,382.97","148,418,471.27","130,119,356.01","136,467,053.39","145,486,964.54","154,460,251.55","165,602,259.68","168,529,484.76","172,560,527.08","190,046,616.65","167,896,639.91","174,726,493.92","162,519,032.54","181,896,401.06","179,270,073.41"
其他应付款,"597,689.86","2,182,005.83","2,078,024.84","1,376,091.62","175,288.33","221,767.95","1,076,020.18","590,103.73","1,231,488.22","841,251.50","4,419,295.76","4,431,393.72","5,693,017.23","1,783,671.84","3,438,683.62","11,436,672.70","5,246,404.15","3,869,292.81","8,608,854.62","11,027,945.19","21,309,760.69","20,708,202.50","19,604,622.07","28,146,067.17","25,805,033.55","26,145,739.92","38,319,347.41","53,904,463.15","42,643,865.03","41,508,959.81","39,457,677.54","139,507,979.89","179,019,480.13","128,364,408.95","123,139,696.87","73,470,698.29","56,923,870.52","50,582,231.47","52,781,126.48","52,580,600.72","73,305,810.59"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,"111,972.31","82,490.87",,"152,061.94",,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,"1,533,336.00","1,533,336.00","1,533,336.00","284,838.45",,,,,,,,,"2,878,162.10","8,846,711.20",,,,,,,,,"14,190,583.34","14,190,583.34","14,190,583.34","14,190,583.34","14,190,583.34","2,861,900.21","4,006,660.29",,
其他流动资产,,,,,,,,,,,,,,,"90,367.70",,,,,,,,,,"9,160,419.27","11,038,056.09","10,730,278.05","12,398,725.86","7,283,961.26","14,165,067.17","14,393,020.21","12,066,189.86","9,552,181.74","6,744,877.81","5,726,947.84","312,184,167.23","126,862,654.27","491,489,849.46","492,542,468.82","523,066,997.75","53,343,929.01"
其他流动负债,"2,895,314.86","654,423.74","169,884.18","155,989.03",,,,,,,,,,,"539,653.82",,"1,790,479.42","1,790,479.42","1,629,725.33","1,629,725.33","5,117,925.33","6,717,925.33","7,617,925.33","6,517,925.33","3,514,485.57","3,604,485.57",,,,,,,,,,,,,,,
流动资产合计,"129,996,541.31","126,049,132.00","367,264,512.68","357,258,043.03","375,088,115.32","376,747,552.37","362,669,484.44","365,875,237.60","453,723,537.99","342,820,942.04","468,344,659.65","446,684,905.35","449,611,264.30","431,818,939.07","406,870,207.16","664,735,873.13","677,314,662.22","656,154,422.43","628,310,049.43","594,297,379.15","473,344,040.71","477,967,623.87","539,444,816.92","533,369,750.68","469,030,878.41","489,804,924.63","576,292,613.20","579,127,275.77","582,769,503.91","586,356,112.07","596,903,634.89","632,099,574.74","958,007,039.01","774,881,351.97","736,872,089.20","1,437,349,254.21","1,447,200,102.53","1,346,733,507.01","1,234,878,738.82","1,255,056,826.87","1,175,922,283.34"
流动负债合计,"68,935,344.04","63,713,306.82","34,656,467.53","15,674,785.92","30,160,158.52","20,218,405.98","17,010,673.36","13,637,098.45","161,009,483.73","58,444,130.56","179,881,527.26","159,599,483.31","150,934,767.32","170,297,549.49","163,564,878.69","173,638,708.55","233,944,858.32","282,102,655.27","303,380,690.59","315,092,828.68","389,034,178.88","389,439,989.53","433,722,160.09","380,658,988.30","308,817,435.08","318,977,985.86","405,487,818.99","418,315,576.28","454,364,848.74","462,024,811.17","479,866,379.76","612,636,815.33","895,649,999.52","700,474,265.54","669,549,148.85","591,860,956.62","519,882,978.87","476,564,511.17","366,749,176.36","419,099,109.78","324,505,457.13"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,060,000.00","116,060,000.00","116,060,000.00","117,060,000.00","217,060,000.00","179,315,265.00","179,315,265.00","179,315,265.00","179,015,265.00","154,315,265.00","152,315,265.00","152,315,265.00","148,815,265.00","158,815,265.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,952,916.83","70,952,916.83","63,857,625.16","63,857,625.16","56,762,333.49","17,171,401.25","14,023,311.02",,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,"1,450,558.12","1,108,257.74","4,346,393.14","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32",,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,"70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","100,000,000.00","112,560,000.00","112,560,000.00","112,560,000.00","112,560,000.00","116,060,000.00","116,060,000.00","116,060,000.00","116,060,000.00","116,060,000.00","116,060,000.00","116,060,000.00","116,060,000.00",,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"6,375,551.87","6,290,782.46","6,206,013.05","6,121,243.64","6,036,474.23","5,951,704.82","5,866,935.41","5,782,166.00","5,697,396.59","5,612,627.18","5,527,857.77","5,443,088.36","5,358,318.95","5,188,780.13","5,188,780.13","5,104,010.72","4,457,652.61","4,404,751.45","4,352,230.23","4,300,468.89","4,243,369.50","4,191,631.78","4,136,227.94","4,088,250.82","4,036,560.34","3,984,869.86","3,933,179.38","3,881,488.90","3,740,513.77","3,688,823.29","3,637,132.81","3,585,442.33","3,533,751.85","3,482,061.37","3,430,370.89","3,378,680.41",,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,383,623.96","28,097,110.78","23,516,311.50","23,516,230.43","12,301,119.87","12,299,678.43","12,297,429.20","12,297,429.20","10,327,814.10"
固定资产,"74,825,185.59","73,687,143.13","72,953,361.80","71,690,192.69","70,262,072.29","70,406,129.01","73,737,873.22","76,063,928.69","93,533,222.58","94,308,297.79","110,931,253.73","110,294,425.23","142,480,987.10","143,552,788.15","147,590,364.77","149,829,217.48","215,216,929.00","210,827,481.98","258,323,640.81","311,137,435.98","309,402,036.76","304,490,713.78","510,467,130.30","501,189,910.02","493,650,881.57","499,875,876.50","500,983,734.92","493,323,629.16","505,208,182.02","505,512,259.74","501,972,117.35","496,645,703.36","664,246,108.50","655,954,774.79","644,080,336.78","630,562,980.17","632,392,767.74","618,768,669.00","605,696,695.87","624,146,490.65","617,393,779.00"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"631,486.64","631,486.64","914,079.25","684,826.95","1,604,564.58","1,847,654.95","2,090,745.31","2,333,835.68","2,564,097.45"
在建工程,"324,788.00","325,588.00","393,918.00","859,810.50","12,247,135.90","12,393,954.90","13,120,032.16","14,213,955.89","10,000.00","10,000.00","383,503.95","11,598,733.64","25,000.00","7,407,292.66","9,654,849.11","22,389,534.49","22,020,519.92","62,146,607.92","76,642,464.98","77,288,282.52","292,016,398.94","303,314,253.87","73,570,415.32","49,259,817.60","67,488,150.32","56,900,048.70","50,091,033.75","50,218,826.24","48,714,593.45","46,365,308.28","46,465,738.96","45,014,264.70","10,796,874.84","8,479,505.11","9,026,020.05","11,506,408.99","23,134,430.33","23,298,794.95","24,888,757.69","1,637,186.91","184,528.30"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,"3,538,775.66","3,445,649.99","3,352,524.32","3,259,398.65",,,,,,,,,,,"24,400,000.00","23,546,000.00",
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,"1,450,558.12","1,108,257.74","4,346,393.14","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32","3,578,992.32",,,"3,538,775.66","3,445,649.99","3,352,524.32","3,259,398.65","3,166,272.98","3,073,147.31","2,980,021.64","2,886,895.97","103,449,113.08","111,069,474.23","99,493,136.12","99,125,820.03","81,597,172.71","42,109,906.68","63,464,674.86","48,692,471.49","23,269,135.44"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"68,935,344.04","63,713,306.82","34,656,467.53","15,674,785.92","30,160,158.52","20,218,405.98","17,010,673.36","13,637,098.45","161,009,483.73","58,444,130.56","181,332,085.38","160,707,741.05","155,281,160.46","173,876,541.81","167,143,871.01","177,217,700.87","237,523,850.64","285,681,647.59","306,959,682.91","318,671,821.00","392,613,171.20","393,018,981.85","433,722,160.09","380,658,988.30","312,356,210.74","322,423,635.85","408,840,343.31","421,574,974.93","457,531,121.72","465,097,958.48","482,846,401.40","615,523,711.30","999,099,112.60","811,543,739.77","769,042,284.97","690,986,776.65","601,480,151.58","518,674,417.85","430,213,851.22","467,791,581.27","347,774,592.57"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","136,000,000.00","156,940,000.00","156,940,000.00","156,940,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","298,186,000.00","333,168,142.00","333,168,142.00","335,168,142.00","502,752,213.00","502,647,213.00","502,647,213.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"50,746,065.78","50,746,065.78","290,666,065.78","290,666,065.78","290,666,065.78","290,666,065.78","290,666,065.78","234,666,065.78","235,112,083.78","235,112,083.78","235,112,083.78","235,112,083.78","235,112,083.78","235,112,083.78","235,112,083.78","477,062,646.98","477,062,646.98","477,062,646.98","335,816,646.98","335,816,646.98","335,816,646.98","335,816,646.98","335,017,364.32","335,017,364.32","334,340,738.20","334,340,738.20","334,340,738.20","334,340,738.20","334,340,738.20","334,340,738.20","334,340,738.20","334,340,738.20","334,340,738.20","334,340,738.20","334,340,738.20","1,063,160,237.27","1,062,959,603.15","1,070,721,769.80","903,233,585.02","903,375,385.03","902,788,370.05"
无形资产,"11,690,957.02","11,649,719.68","11,571,195.90","11,511,024.81","11,450,853.72","11,390,682.63","11,330,511.54","11,270,340.45","11,210,169.36","11,149,998.27","11,121,277.18","11,055,864.43","11,000,170.70","27,252,226.04","27,623,352.62","27,474,501.48","27,819,134.09","27,688,774.27","27,808,739.56","28,043,741.15","28,168,458.48","28,463,212.15","24,979,223.57","24,859,710.76","24,596,682.93","24,533,334.46","24,294,729.07","45,993,935.28","61,878,809.10","61,497,001.57","60,929,768.83","60,408,393.21","59,469,399.79","58,909,877.37","58,451,353.63","58,007,922.49","58,448,670.34","58,214,573.96","57,715,865.97","57,060,188.62","56,434,571.98"
盈余公积,"5,587,355.07","5,587,355.07","5,587,355.07","5,587,355.07","9,118,416.79","9,118,416.79","9,118,416.79","9,118,416.79","13,592,985.44","13,592,985.44","13,592,985.44","13,592,985.44","17,594,669.38","17,594,669.38","17,594,669.38","17,594,669.38","23,950,441.24","23,950,441.24","23,950,441.24","23,950,441.24","27,663,425.96","27,663,425.96","27,663,425.96","27,663,425.96","32,056,486.47","32,056,486.47","32,056,486.47","32,056,486.47","35,550,913.34","35,550,913.34","35,550,913.34","35,550,913.34","39,327,736.65","39,327,736.65","39,327,736.65","39,327,736.65","41,211,843.26","41,211,843.26","41,211,843.26","41,211,843.26","43,521,824.46"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,400,000.00","23,546,000.00","23,546,000.00"
商誉,,,,,,,,,,,"19,350,000.00","19,100,000.00","19,153,389.32","19,153,389.32","19,153,389.32","19,153,389.32","19,728,402.48","19,728,402.48","19,728,402.48","19,728,402.48","19,728,402.48","19,728,402.48","19,847,677.38","19,847,677.38","19,728,402.48","19,728,402.48","19,728,402.48","19,728,402.48","19,728,402.48","19,728,402.48","19,728,402.48","19,728,402.48","83,049,755.61","83,049,755.61","83,049,755.61","83,049,755.61","50,148,616.88","50,148,616.88","50,148,616.88","50,148,616.88","45,688,860.22"
未分配利润,"38,183,730.15","38,258,663.94","47,939,135.58","55,865,066.72","65,559,675.52","77,506,975.61","70,513,289.51","80,353,683.24","88,975,026.07","81,310,395.01","93,616,284.54","103,799,446.10","113,833,804.83","107,467,517.72","124,688,563.38","135,865,707.90","145,123,496.22","114,833,512.88","126,771,505.21","137,050,738.43","151,946,243.96","162,200,467.05","161,795,123.51","171,749,332.06","180,063,672.11","186,535,587.51","188,061,641.37","190,659,795.82","193,805,760.64","190,133,836.43","187,020,877.28","182,409,930.57","199,202,457.75","188,987,570.29","182,573,644.05","189,509,017.86","209,998,408.66","198,280,606.44","188,353,120.21","193,611,672.59","213,421,056.80"
长期待摊费用,,,,,,,,,,,"68,837.86","1,994,142.31","2,398,395.35","2,225,498.41","2,276,494.25","2,967,677.62","2,567,739.83","2,331,866.84","2,355,374.94","2,063,102.45","2,260,415.40","2,019,061.67","1,801,708.09","1,552,354.51","2,656,397.66","2,352,393.09","2,061,457.95","1,824,606.14","4,553,251.42","4,382,822.80","3,987,037.40","3,574,146.83","44,435,126.16","42,940,496.11","42,547,475.18","40,929,433.03","38,284,704.56","36,739,114.11","35,200,614.46","33,670,576.93","32,919,238.95"
少数股东权益,,,,,,,,,,,"27,059,090.24","27,787,688.97","42,631,044.60","37,979,574.90","38,870,459.40","40,151,602.61","41,874,927.07","38,622,944.53","40,184,049.79","41,216,615.94","43,075,943.04","44,342,715.80","41,139,313.05","42,929,443.55","45,192,298.86","46,417,722.90","41,790,625.56","43,106,494.51","46,340,566.59","46,226,648.31","42,339,157.90","45,417,230.98","175,652,668.40","181,740,157.13","184,635,254.80","180,655,967.20","184,891,371.69","154,609,999.17","153,457,590.12","119,897,597.34","123,368,313.53"
递延所得税资产,"239,471.25","303,026.34","460,022.53","352,958.82","419,665.15","619,840.43","583,608.67","569,635.63","515,252.50","557,729.51","985,139.24","828,786.02","425,237.33","1,431,473.81","1,052,209.59","618,123.50","790,322.00","1,248,885.85","1,787,423.70","1,973,450.97","4,078,308.87","4,993,338.04","7,216,187.41","5,977,082.42","4,947,452.67","6,720,321.21","9,830,684.16","9,766,325.96","23,101,844.34","25,945,364.53","29,600,255.40","33,312,596.74","40,820,785.08","45,986,543.95","49,728,085.47","50,285,496.86","28,834,993.44","31,635,148.09","32,663,831.38","33,147,689.87","21,758,612.62"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,134,607.76","1,126,310.76","1,604,906.86","2,722,680.86","949,969.52","813,089.52","1,313,816.76","1,306,450.76","858,231.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"93,455,953.73","92,256,259.61","91,584,511.28","90,535,230.46","100,416,201.29","100,762,311.79","104,638,961.00","107,900,026.66","180,966,041.03","181,638,652.75","218,367,869.73","230,315,039.99","250,841,498.75","276,211,448.52","312,539,439.79","340,096,454.61","405,160,699.93","440,936,770.79","503,558,276.70","560,594,884.44","775,957,390.43","783,260,613.77","758,078,570.01","722,834,803.51","733,164,527.97","730,155,246.30","726,983,221.71","740,797,214.16","782,985,596.58","783,179,982.69","783,380,453.23","879,328,949.65","1,087,801,674.59","1,079,244,590.07","1,071,233,569.47","1,059,458,623.42","986,509,417.81","971,933,271.51","959,943,464.01","949,932,465.62","934,053,087.07"
所有者权益(或股东权益)合计,"154,517,151.00","154,592,084.79","424,192,556.43","432,118,487.57","445,344,158.09","457,291,458.18","450,297,772.08","460,138,165.81","473,680,095.29","466,015,464.23","505,380,444.00","516,292,204.29","545,171,602.59","534,153,845.78","552,265,775.94","827,614,626.87","844,951,511.51","811,409,545.63","824,908,643.22","836,220,442.59","856,688,259.94","868,209,255.79","863,801,226.84","875,545,565.89","889,839,195.64","897,536,535.08","894,435,491.60","898,349,515.00","908,223,978.77","904,438,136.28","897,437,686.72","895,904,813.09","1,046,709,601.00","1,042,582,202.27","1,039,063,373.70","1,805,821,100.98","1,832,229,368.76","1,799,992,360.67","1,764,608,351.61","1,737,197,711.22","1,762,200,777.84"
资产总计,"223,452,495.04","218,305,391.61","458,849,023.96","447,793,273.49","475,504,316.61","477,509,864.16","467,308,445.44","473,775,264.26","634,689,579.02","524,459,594.79","686,712,529.38","676,999,945.34","700,452,763.05","708,030,387.59","719,409,646.95","1,004,832,327.74","1,082,475,362.15","1,097,091,193.22","1,131,868,326.13","1,154,892,263.59","1,249,301,431.14","1,261,228,237.64","1,297,523,386.93","1,256,204,554.19","1,202,195,406.38","1,219,960,170.93","1,303,275,834.91","1,319,924,489.93","1,365,755,100.49","1,369,536,094.76","1,380,284,088.12","1,511,428,524.39","2,045,808,713.60","1,854,125,942.04","1,808,105,658.67","2,496,807,877.63","2,433,709,520.34","2,318,666,778.52","2,194,822,202.83","2,204,989,292.49","2,109,975,370.41"
