科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"169,373,486.52","125,949,657.65","106,354,460.41","180,469,580.63","118,455,671.32","61,695,269.27","93,277,719.05","115,468,984.18","56,905,595.63","95,953,048.25","306,868,896.08","365,942,220.59","298,526,788.05","232,033,934.22","188,622,014.01","390,541,330.11","180,066,529.77","213,470,983.32","120,602,075.62","562,838,081.56","327,987,554.56","345,265,891.87","258,192,517.75","471,899,420.24","742,021,567.00","323,964,967.80","233,454,976.67","343,822,615.42","169,669,173.46","158,159,128.39","178,730,364.98","323,335,511.18","166,321,538.27","265,520,132.17","189,383,046.10","384,502,916.30","150,895,080.77","157,724,785.56","216,378,177.83","673,922,899.73","325,107,154.93","519,528,534.67","322,072,636.12","589,030,793.52","368,818,513.05"
短期借款,,,"33,000,000.00","78,000,000.00","90,000,000.00","85,000,000.00","120,000,000.00","107,000,000.00","133,500,000.00","193,500,000.00","249,500,000.00","239,738,970.00","208,368,970.00","225,867,857.00","196,062,817.63","188,000,000.00","108,000,000.00","210,299,393.10","193,445,212.66","189,000,000.00","111,000,000.00","205,727,817.98","133,014,596.47","123,179,042.28","119,269,398.83","65,117,308.65","15,000,000.00","10,700,000.00","15,000,000.00","15,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","15,000,000.00","25,000,000.00","10,000,000.00","10,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,"40,000,000.00","40,000,000.00"
交易性金融资产,,,,,,,,,,,,"10,309.00","10,309.00","5,459.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,"69,432.00","69,432.00","435,696.00","235,275.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,000,000.00","780,160.00","2,115,582.00","11,982,560.82","5,604,003.51","14,561,115.51","9,145,299.15","9,710,914.02","11,826,591.50","11,647,223.93","29,830,187.97","22,687,179.93","24,335,747.18","22,605,947.00","22,616,228.10","8,622,099.61","10,629,609.91","16,765,482.28","10,403,198.00","12,408,461.65","17,808,713.30","3,190,119.75","7,612,488.42","14,895,115.09","11,517,128.74","7,402,711.67","9,987,282.96","13,742,383.92","16,323,287.82","18,949,215.62","27,338,527.84","44,114,980.10","29,876,868.13","36,054,645.95","25,038,547.02","26,904,680.50","37,225,303.19","47,825,376.58","35,098,593.01","14,441,742.36","13,671,122.51","17,690,059.87","20,854,573.43","24,017,143.90","9,543,695.31"
应付票据,"2,950,000.00","5,482,400.00","12,615,310.00","38,455,473.77","10,215,083.20","12,460,000.00","6,837,224.36","37,874,590.53","31,290,969.04","69,840,697.98","116,134,480.06","109,974,726.42","101,031,529.81","84,280,487.25","39,832,811.04","41,874,351.46","31,607,540.00","30,641,423.40","42,311,299.03","48,896,627.11","50,525,482.62","54,872,403.48","44,098,777.26","40,063,261.53","38,849,557.92","37,916,158.44","31,633,309.91","28,563,198.57","19,674,153.81","35,364,912.97","56,047,236.53","52,041,613.87","47,139,920.65","57,532,857.47","60,638,853.67","55,716,625.48","75,976,723.58","95,683,810.02","118,396,057.75","116,431,172.76","128,301,013.31","126,365,796.09","95,336,341.66","84,609,298.52","77,280,324.79"
应收账款,"58,271,860.48","82,629,954.70","93,842,546.09","112,293,546.46","120,045,440.35","120,195,358.16","107,237,845.77","142,731,953.47","179,572,523.72","190,371,102.58","278,252,199.27","262,359,095.72","257,389,358.40","324,341,111.80","355,048,583.56","357,632,635.15","440,216,108.16","512,025,517.40","576,786,068.35","488,340,156.45","524,140,174.02","648,487,436.77","672,953,714.31","571,601,936.13","621,063,552.16","610,844,781.35","641,503,877.92","524,137,735.37","560,185,176.89","573,960,708.05","591,772,723.60","562,818,483.81","531,586,283.32","499,470,905.22","486,727,615.93","391,993,541.84","396,854,053.64","386,976,763.04","432,183,979.49","421,978,633.29","410,443,217.67","399,264,823.00","470,832,261.91","522,325,567.17","578,497,920.67"
应付账款,"51,544,876.70","71,087,334.70","92,187,169.28","107,600,594.57","75,890,617.87","83,293,815.10","119,735,040.07","136,209,030.41","173,317,399.24","235,512,268.35","277,667,655.45","287,805,086.16","293,345,376.09","249,657,962.81","252,250,538.24","277,468,750.99","271,645,078.97","340,903,946.13","354,981,750.91","429,520,460.18","336,690,642.19","351,584,286.01","379,631,913.97","387,747,744.29","345,935,700.73","323,631,504.03","336,704,544.84","403,369,234.50","405,715,718.10","388,390,544.26","367,587,016.05","422,750,153.72","401,924,367.49","425,110,295.43","394,905,294.98","445,391,064.02","412,059,849.78","450,254,842.38","482,819,524.82","591,134,865.26","480,565,858.23","502,714,003.41","520,659,119.49","672,702,090.07","644,185,073.90"
预付款项,"7,871,941.41","7,689,102.65","14,883,555.26","19,617,942.56","15,385,236.02","19,309,650.05","22,306,932.39","22,461,116.54","14,954,440.17","17,966,490.43","28,109,888.33","17,485,901.68","26,447,936.79","13,458,206.39","11,638,690.49","18,583,568.43","22,479,827.10","20,041,539.74","19,135,960.66","12,664,254.96","10,590,572.93","11,088,675.35","8,846,172.94","6,223,778.15","8,913,538.49","48,830,422.46","92,138,259.55","7,737,012.00","18,351,920.79","19,970,806.22","14,705,909.92","11,018,464.57","17,132,605.97","13,081,350.24","11,436,023.47","7,230,219.35","9,313,673.36","10,038,950.25","15,997,108.50","13,638,762.28","15,499,220.30","10,176,795.19","18,761,794.81","88,148,863.16","104,904,046.71"
预收款项,"27,204,376.80","21,058,454.17","18,512,770.74","35,752,897.02","39,717,433.21","29,254,767.50","38,752,855.35","40,521,534.04","37,089,084.49","47,995,765.81","41,638,072.47","55,323,942.17","62,628,621.98","60,937,661.32","60,757,168.83","87,898,608.86","85,033,671.13","61,181,452.72","58,618,174.86","79,632,125.10","73,450,036.11","71,310,429.32","64,479,135.19","52,422,793.71","55,358,875.14","54,863,309.90","58,382,532.14","73,335,809.12","78,917,890.89","70,820,480.42","72,916,309.20","67,015,792.45","62,025,232.01","87,479,493.68","87,712,711.37","77,829,754.94","65,412,708.92","80,367,465.57","120,069,531.69","66,177,317.03","79,717,859.17","72,140,017.67","60,958,748.41","112,285,120.27","143,551,618.47"
