科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"69,896,719.22","114,682,697.99","256,137,480.35","363,277,565.76","49,680,517.95","96,164,853.17","300,311,140.47","786,831,257.20","182,266,513.95","301,510,879.35","680,271,957.91","826,083,726.20","138,360,966.20","298,971,254.38","873,672,780.67","1,543,700,385.03","298,114,792.97","712,866,066.28","1,079,357,937.05","1,264,789,578.37","97,900,000.00","369,255,539.55","1,445,616,561.59","2,002,659,420.30","246,658,932.41","735,032,950.38","930,102,217.82","1,144,229,540.39","68,751,812.50","395,461,267.50","1,193,168,782.97","1,880,571,033.09","663,142,449.02","1,251,639,258.33","1,902,693,556.15","2,891,181,991.92","706,377,985.93","1,480,514,323.21","2,269,284,712.36","2,674,253,503.44","304,792,604.18","759,030,819.33","1,662,482,244.14"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"-940,346,179.06",,,,,,"-21,256,590.59","-21,256,590.59","-20,856,590.59",,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,419,041.39","39,444,647.25","72,761,105.26","7,449,600.02","30,000,646.95","37,551,498.60","72,070,272.51","1,663,423.67","10,127,188.99","10,127,188.99","20,183,971.49",,"634,758.52","14,625,767.43"
支付其他与投资活动有关的现金,,,,"7,377,827.83",,"909,585.00","8,353,790.15","7,049,672.47","4,768,060.00","3,856,360.00","9,058,507.87","4,681,493.51","2,553,180.00","6,714,370.36","10,528,806.06","16,860,168.66","6,716,066.00","10,561,410.18","14,687,489.40","19,428,237.93","1,643,000.00","7,544,981.88","9,039,713.38","12,808,041.25","2,130,524.33","5,009,033.31","7,756,784.23","11,661,419.97","2,379,394.03","6,722,824.59","11,155,410.36","12,728,296.08","1,782,634.08","2,856,477.98","3,974,088.75","5,019,035.05","2,120,196.07","3,042,244.92","3,681,926.12","4,539,230.95","1,185,448.16","2,122,393.60","2,495,591.67"
收到其他与经营活动有关的现金,"179,652.11","1,149,539.03","1,438,342.98","4,121,468.53","241,564.92","376,026.54","913,835.31","2,354,718.97","2,627,066.82","5,772,186.63","6,772,364.84","16,255,723.85","4,382,809.45","10,259,812.15","17,627,249.50","23,389,007.72","3,707,637.11","14,969,544.99","19,244,552.07","25,483,703.36","3,650,550.60","8,259,999.57","15,832,181.00","23,439,912.40","7,378,947.12","11,287,671.22","20,503,638.00","28,647,014.78","5,425,718.25","12,814,322.84","19,707,441.87","24,792,354.53","5,591,469.36","17,435,619.69","22,813,600.56","34,624,274.54","3,789,871.55","16,162,239.16","18,564,100.44","66,278,673.14","6,723,089.14","15,494,079.27","20,150,984.59"
投资活动现金流出小计,"15,063,470.28","35,072,104.26","55,987,527.70","170,732,702.72","47,731,659.62","62,169,538.70","1,296,652,421.12","-59,975,257.31","487,295,603.42","1,152,027,514.67","1,465,268,658.05","2,022,238,001.42","342,339,530.57","646,705,613.06","844,592,008.74","1,214,416,342.28","281,350,814.84","659,065,738.84","980,348,959.33","1,426,689,142.22","281,413,765.41","592,171,636.43","771,983,533.76","1,144,424,860.13","259,039,007.40","558,138,715.78","940,283,105.23","1,256,285,367.76","329,649,885.98","648,579,439.31","932,381,123.46","1,227,490,282.95","198,927,990.00","255,815,083.17","374,499,660.98","488,931,219.84","94,919,170.55","162,188,135.98","239,625,865.20","376,935,782.18","57,027,074.17","111,190,805.29","141,491,406.17"
经营活动现金流入小计,"70,076,371.33","115,832,237.02","257,575,823.33","367,399,034.29","49,922,082.87","96,540,879.71","301,224,975.78","789,185,976.17","184,893,580.77","307,283,065.98","687,044,322.75","842,339,450.05","142,743,775.65","309,231,066.53","891,300,030.17","1,567,089,392.75","301,822,430.08","727,835,611.27","1,098,602,489.12","1,290,273,281.73","101,550,550.60","377,515,539.12","1,461,448,742.59","2,026,099,332.70","254,037,879.53","746,320,621.60","950,605,855.82","1,172,876,555.17","74,177,530.75","413,694,631.73","1,252,320,872.09","1,978,124,492.88","676,183,518.40","1,299,075,524.97","1,963,058,655.31","2,997,876,538.97","711,831,281.15","1,506,803,751.36","2,297,976,001.79","2,760,716,148.07","311,515,693.32","775,159,657.12","1,697,258,996.16"
投资活动产生的现金流量净额,"-15,063,470.28","-25,172,104.26","-28,509,127.70","-141,072,702.72","-43,260,382.62","-56,083,528.70","-1,180,992,063.35","113,395,239.70","-481,492,235.24","-1,125,611,269.22","-1,433,892,867.02","-1,912,659,992.82","-339,147,728.73","-637,692,467.45","-818,927,687.11","-1,176,592,206.69","-277,336,756.16","-648,333,581.71","-966,137,137.82","-1,411,515,051.27","-273,262,877.00","-581,652,782.90","-759,198,019.13","-1,124,213,651.03","-255,711,300.08","-551,085,125.37","-928,970,192.82","-1,237,812,943.53","-323,754,027.99","-637,590,580.00","-917,366,100.43","-1,213,993,565.04","-196,363,640.82","-250,710,433.96","-356,280,048.57","-475,074,029.36","-94,295,130.03","-160,395,278.41","-234,655,389.76","-371,277,057.81","-55,683,407.52","-109,417,099.02","-135,817,335.93"
购买商品、接受劳务支付的现金,"10,744,875.68","16,068,186.49","24,387,320.34","32,481,112.15","3,221,322.16","8,559,009.93","15,795,565.11","32,897,999.93","9,304,630.27","15,657,486.88","40,566,015.60","69,074,759.53","10,402,051.81","14,591,840.80","21,849,105.38","91,345,757.88","19,652,086.08","42,584,389.20","74,907,793.42","103,129,192.26","10,341,739.71","22,615,586.16","60,552,853.07","149,739,908.97","45,545,177.93","69,918,616.38","117,868,955.88","160,447,857.88","20,097,397.10","36,003,325.64","68,228,195.39","244,323,303.33","54,547,742.99","88,666,981.98","131,157,954.02","189,449,914.62","28,279,142.47","105,598,902.97","134,336,295.73","114,935,151.33","6,944,510.17","38,184,413.41","59,246,803.43"
吸收投资收到的现金,"17,700,000.00","17,700,000.00","17,700,000.00","17,700,000.00",,,"32,000,000.00","79,840,000.00","131,840,000.00","211,840,000.00","211,840,000.00","211,840,000.00",,,,"1,365,864,991.40","75,135,000.00","227,595,000.00","336,230,000.00","440,525,000.00","13,220,000.00","42,020,000.00","72,260,000.00","72,260,000.00",,,"37,840,000.00","40,000,000.00",,,,,,"20,000,000.00","28,800,000.00","28,800,000.00",,,,,,,
