科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
收到其他与筹资活动有关的现金,,,,,,,"29,114,532.88","17,479,767.35",,,"20,731,258.48","6,895,608.99",,,"38,249,110.26","43,641,425.14","3,657,948.33","340,000,000.00","29,405,393.93","50,000,000.00","90,694,846.00","199,450,000.00","2,265,181.11","76,215,181.11","204,635,181.11","522,547,880.13","173,458,802.50","263,956,895.08","293,907,271.60","167,192,650.88","167,940,556.80","465,593,036.93"
支付其他与经营活动有关的现金,"224,343,780.16","303,077,436.22","360,849,220.54","159,346,004.83","225,575,153.55","424,885,998.85","94,031,538.72","203,103,830.42","368,433,943.25","368,130,143.57","101,736,854.40","442,484,315.42","517,361,641.02","636,254,551.72","369,591,623.74","419,856,468.70","607,057,744.99","432,828,875.17","156,505,741.41","273,106,558.88","415,724,963.95","396,289,771.20","105,632,459.67","316,594,862.88","313,982,425.92","475,551,481.57","97,644,096.10","249,876,072.29","256,450,086.31","559,234,118.39","157,235,273.34","385,578,513.68"
筹资活动现金流入小计,"431,200,000.00","471,230,001.33","588,000,000.00","427,873,806.31","2,921,608,789.57","3,023,684,377.31","181,976,532.88","905,272,461.35","1,095,793,089.40","2,191,022,487.01","733,373,486.03","1,289,324,800.59","1,798,274,165.59","2,721,900,191.05","692,864,214.26","1,160,842,319.17","1,459,091,913.61","2,511,884,443.27","897,273,764.70","1,543,174,566.63","2,842,746,111.03","4,054,551,143.92","1,798,621,506.33","2,816,848,741.83","4,323,134,663.18","4,927,160,434.33","1,491,888,468.22","2,822,784,946.01","3,620,993,637.53","4,714,416,129.65","1,372,387,221.49","2,246,741,967.00"
经营活动现金流出小计,"3,653,733,569.84","3,861,295,765.87","4,731,376,050.91","2,647,430,656.34","4,207,188,342.14","5,244,546,526.16","1,960,311,023.17","3,350,953,749.79","5,390,096,255.26","7,476,274,017.14","3,269,561,798.40","5,771,244,136.04","8,716,702,392.04","11,883,106,688.04","4,419,547,858.29","7,580,855,723.47","10,959,631,911.64","14,567,233,205.16","4,852,402,795.05","8,095,366,215.35","11,962,464,409.85","15,312,462,329.03","4,239,112,334.69","7,285,943,328.66","10,981,933,821.83","15,480,379,507.29","4,132,641,596.06","7,821,210,630.47","11,720,333,594.48","16,149,983,875.77","4,940,966,473.74","8,270,392,238.89"
偿还债务支付的现金,"170,000,000.00","212,000,000.00","322,000,000.00","280,522,500.00","679,804,904.91","978,504,904.91","90,000,000.00","233,362,000.00","334,845,932.35","485,626,276.14","648,055,686.83","825,144,665.46","1,216,292,563.09","2,003,075,647.59","335,418,859.40","880,981,820.60","1,278,383,205.33","2,044,428,773.07","671,000,911.17","1,041,477,257.63","1,424,681,023.14","2,260,706,957.96","1,027,349,878.71","1,819,516,862.72","2,225,471,050.92","3,170,185,226.07","1,335,451,587.99","2,054,774,716.77","3,277,547,620.90","5,965,907,326.48","1,314,449,413.04","1,595,860,963.47"
经营活动产生的现金流量净额,"42,722,500.67","189,072,839.28","257,287,215.23","-636,683,505.24","-1,199,527,575.64","-1,126,560,220.56","-720,465,252.57","-777,269,114.16","-835,667,569.03","-240,429,073.51","-891,727,379.52","-1,140,977,450.26","-948,985,053.61","-208,663,699.04","-202,251,896.00","-472,775,382.64","-339,537,348.64","298,274,400.59","-826,192,153.10","-1,012,205,977.85","-929,783,181.97","997,054,725.61","-868,821,794.08","-704,770,998.69","-554,268,164.76","1,308,366,933.11","-376,928,755.97","-741,656,618.05","-641,810,457.09","1,389,304,862.49","-804,435,417.01","-985,625,864.84"
分配股利、利润或偿还利息支付的现金,"31,502,250.29","15,679,880.45","17,369,428.15","17,666,491.51","30,873,656.60","38,818,161.53","5,310,442.89","110,715,280.08","125,625,714.41","146,296,632.08","27,026,305.13","144,549,023.71","211,700,220.79","286,338,308.61","24,854,952.63","81,104,029.25","140,638,160.70","244,728,396.92","36,267,857.85","108,950,770.52","186,355,655.69","294,271,397.05","22,740,763.71","126,011,098.73","240,505,520.16","357,173,804.09","52,302,297.15","161,034,094.94","362,763,290.32","449,322,885.41","45,753,950.93","418,896,412.25"
收回投资收到的现金,,"201,020.00",,,"95,200.00",,,,,"2,542,757.03",,,,,"150,000,000.00",,,,"10,000,000.00",,,,,,,"2,067,900,000.00","1,166,819,069.47","1,255,961,419.48","1,320,480,170.38","1,397,999,000.00","35,000,000.00","35,000,000.00"
支付其他与筹资活动有关的现金,"17,791,603.38","56,247,846.40","80,705,817.61","-6,128,332.96","64,998,208.32","175,099,019.26","1,818,591.44","16,893,460.74","76,319,125.54","147,048,032.25","24,747,715.49","8,552,362.31","111,511,559.53","193,860,777.00","6,460,518.10","22,306,118.66","32,752,055.30","96,541,477.85","182,060,389.71","46,345,084.94","28,849,253.14","52,425,931.25","34,052,228.65","76,637,877.93","83,879,172.21","289,741,719.45","332,943,251.43","1,064,079,708.42","1,555,932,508.90","756,702,591.96","3,712,475.79","10,913,920.10"
取得投资收益收到的现金,,"117,750.23","3,360,785.68","382,371.13","382,371.13","3,116,102.87",,"-167,544.34",,,,"4,785.00","65,168,606.25","65,168,606.25","1,149,238.36","5,350,684.88","7,713,165.51","5,153,908.02","973,872.06","1,685,071.33","2,456,703.43","6,573,273.85","5,460,487.72","13,894,445.63","16,750,112.58","46,115,533.52","8,248,941.63","22,884,402.17","35,405,313.33","58,896,986.26","6,202,734.24","23,929,165.15"
筹资活动现金流出小计,"219,293,853.67","283,927,726.85","420,075,245.76","292,060,658.55","775,676,769.83","1,192,422,085.70","97,129,034.33","360,970,740.82","536,790,772.30","778,970,940.47","699,829,707.45","978,246,051.48","1,539,504,343.41","2,483,274,733.20","366,734,330.13","984,391,968.51","1,451,773,421.33","2,385,698,647.84","889,329,158.73","1,196,773,113.09","1,639,885,931.97","2,607,404,286.26","1,084,142,871.07","2,022,165,839.38","2,549,855,743.29","3,817,100,749.61","1,720,697,136.57","3,279,888,520.13","5,196,243,420.12","7,171,932,803.85","1,363,915,839.76","2,025,671,295.82"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,230,028.05","2,088,506.00","245,732.00","76,812.00","76,812.00","2,233,894.91",,"964,067.69","2,658,719.81","1,688,545.34",,"21,821.80","26,321.80","13,829,351.69",,"1,459,252.03","1,335,914.76","14,549,368.71","173,123.96","5,871,530.69","8,596,537.15","20,013,871.39","1,276,561.94","473,365.85","697,890.37","35,575,874.84","385,718.29","414,776.31","432,148.45","3,497,115.72","450,783.00","8,352,327.29"
筹资活动产生的现金流量净额,"211,906,146.33","187,302,274.48","167,924,754.24","135,813,147.76","2,145,932,019.74","1,831,262,291.61","84,847,498.55","544,301,720.53","559,002,317.10","1,412,051,546.54","33,543,778.58","311,078,749.11","258,769,822.18","238,625,457.85","326,129,884.13","176,450,350.66","7,318,492.28","126,185,795.43","7,944,605.97","346,401,453.54","1,202,860,179.06","1,447,146,857.66","714,478,635.26","794,682,902.45","1,773,278,919.89","1,110,059,684.72","-228,808,668.35","-457,103,574.12","-1,575,249,782.59","-2,457,516,674.20","8,471,381.73","221,070,671.18"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,"162,952.22","162,952.22",,,,,"5,986,145.89",,"725,214.88","736,488.98",,,,,,"3,043,080.74","3,043,080.74"
四、汇率变动对现金的影响,"-1,740,868.35","-503,345.97","-34,963.66","265,902.99","-1,250,373.44","-965,720.67","-717,878.38","-1,132,437.10","-916,900.61","-1,603,903.43","-438,057.01","-5,604,460.32","-5,752,755.01","24,244,819.07","17,913,847.63","8,151,519.82","5,325,278.22","2,616,385.90","7,519,886.72","-307,717.09","-8,816,850.81","-51,921,930.91","8,700,853.62","21,523,730.04","40,214,615.54","29,652,702.24","-10,490,362.20","-39,417,385.88","-58,546,636.95","-67,056,669.24","-38,981,157.33","-15,239,723.51"
收到其他与投资活动有关的现金,"1,776,786.52","1,328,208.58","2,151,332.44","2,035,635.67","4,208,036.84","6,121,895.81","5,539,968.85","9,078,503.38","10,356,718.28","12,067,069.19","12,908,250.69","16,260,114.86","17,845,462.84","23,170,975.45","539,378,729.62","525,337,544.45","528,100,537.69","450,289,417.31","8,272,196.32","14,781,261.40","17,471,508.13","20,339,149.99","7,323,238.20","36,627,887.16","39,968,277.17","17,030,832.53","3,232,157.63","9,206,741.05","16,936,342.23","24,460,308.69","5,596,547.78","11,096,694.18"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,006,814.57","3,735,484.81","5,757,850.12","2,494,818.80","4,762,419.97","11,471,893.59","5,539,968.85","9,875,026.73","13,015,438.09","16,298,371.56","12,908,250.69","16,286,721.66","83,040,390.89","102,168,933.39","690,527,967.98","532,310,433.58","537,312,570.18","469,992,694.04","19,419,192.34","22,337,863.42","28,524,748.71","52,912,441.12","14,060,287.86","51,720,913.52","58,152,769.10","2,166,622,240.89","1,178,685,887.02","1,288,467,339.01","1,373,253,974.39","1,484,853,410.67","50,293,145.76","81,421,267.36"
五、现金及现金等价物净增加额,"12,551,163.23","229,005,632.63","305,367,065.05","-545,528,722.49","833,570,865.22","595,914,015.71","-662,866,362.59","-560,586,034.07","-648,499,926.91","619,355,251.40","-1,490,595,360.66","-1,468,968,024.32","-1,331,015,592.34","-732,078,967.60","323,464,273.92","-79,103,735.41","-137,362,698.01","526,623,009.31","-1,021,229,241.67","-960,340,615.67","-721,156,775.32","1,006,145,907.10","-1,516,504,328.85","-1,286,096,451.88","-203,434,184.52","861,349,224.92","-588,503,767.45","-1,335,986,932.68","-2,475,109,813.51","-1,371,478,234.08","-889,098,819.43","-881,441,526.58"
购建固定资产、无形资产和其他长期资产支付的现金,"243,343,429.99","150,601,619.97","125,567,790.88","47,319,086.80","116,245,625.41","119,294,228.26","32,070,699.04","51,597,569.08","99,169,551.47","143,223,953.11","25,431,953.40","79,751,584.51","148,087,996.79","271,004,478.87","57,234,694.60","168,526,406.13","192,905,824.84","315,216,657.19","19,751,882.95","39,979,056.13","54,232,964.51","82,573,791.19","19,523,323.10","26,668,512.10","33,946,050.13","90,958,969.09","27,739,918.11","86,485,320.71","116,141,479.30","165,099,851.54","19,707,147.61","37,920,181.73"
期初现金及现金等价物余额,"269,345,676.50","281,896,839.73","510,902,472.36","816,269,537.41","816,269,537.41","816,269,537.41","1,412,183,553.12","1,412,183,553.12","1,412,183,553.12","1,412,183,553.12","2,036,641,252.94","2,031,538,804.52","2,031,538,804.52","2,031,538,804.52","1,299,459,836.92","1,299,459,836.92","1,299,459,836.92","1,299,459,836.92","1,826,082,846.23","1,826,082,846.23","1,826,082,846.23","1,826,082,846.23","2,832,228,753.33","2,832,228,753.33","2,832,228,753.33","2,832,228,753.33","3,693,577,978.25","3,693,577,978.25","3,693,577,978.25","3,693,577,978.25","2,322,099,744.17","2,322,099,744.17"
投资支付的现金,,,,"100,000.00","100,000.00",,,,,"423,737,736.65","572,000,000.00","570,000,000.00","570,000,000.00","617,450,000.00","297,583,850.52","147,192.03","147,934.89","7,677,297.30","207,820,356.94","275,145,564.69","958,267,088.93","253,508,853.73","1,365,398,988.41","1,422,584,487.10","1,486,866,274.16","3,662,393,366.95","1,129,087,223.84","1,284,656,646.93","1,441,480,705.97","1,538,615,306.69","84,739,624.97","127,894,414.16"
期末现金及现金等价物余额,"281,896,839.73","510,902,472.36","816,269,537.41","270,740,814.92","1,649,840,402.63","1,412,183,553.12","749,317,190.53","851,597,519.05","763,683,626.21","2,031,538,804.52","546,045,892.28","562,570,780.20","700,523,212.18","1,299,459,836.92","1,622,924,110.84","1,220,356,101.51","1,162,097,138.91","1,826,082,846.23","804,853,604.56","865,742,230.56","1,104,926,070.91","2,832,228,753.33","1,315,724,424.48","1,546,132,301.45","2,628,794,568.81","3,693,577,978.25","3,105,074,210.80","2,357,591,045.57","1,218,468,164.74","2,322,099,744.17","1,433,000,924.74","1,440,658,217.59"
