科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"40,538,336.22","134,447,607.26","243,270,533.07","365,710,416.15","78,517,156.18","306,377,017.44","526,788,220.46","730,196,266.01","107,369,675.90","295,801,252.58","554,688,176.27","826,107,180.31","212,505,947.08","534,116,550.25","915,377,503.29","1,363,083,922.08","262,354,563.14","744,797,921.86","1,234,953,537.68","1,660,217,498.13","323,945,306.16","813,517,323.74","1,319,952,629.69","1,762,387,037.99","319,673,708.93","853,469,896.61","1,394,869,124.60","1,982,982,297.16","369,382,750.49","965,522,624.74","1,554,094,527.08","2,089,958,703.65","400,968,582.08","972,780,967.86","1,578,896,002.34","2,175,258,175.81","490,420,521.45","1,215,948,903.46","1,994,380,682.81","2,764,817,544.70","698,996,159.25","1,634,927,409.46","2,638,059,522.06","3,524,439,329.55","598,049,963.50","1,495,707,128.25"
二、营业利润,"1,957,334.79","12,545,490.40","19,336,640.96","27,515,478.30","2,992,216.43","21,607,446.24","39,945,699.91","54,032,168.41","13,382,338.89","52,820,421.40","97,402,351.74","130,794,794.02","25,623,346.02","63,911,221.35","102,276,417.51","153,669,279.72","14,645,889.22","52,800,107.80","99,418,588.55","129,035,531.16","26,776,258.57","67,839,613.08","116,190,958.22","156,138,206.69","29,496,812.88","85,660,059.87","142,844,235.78","198,848,127.87","28,610,365.04","97,139,101.73","156,834,636.37","218,675,018.37","43,309,614.99","119,541,104.40","203,532,894.11","267,408,141.78","127,259,271.49","311,353,147.68","477,356,445.47","614,671,396.07","173,221,534.45","355,148,587.57","559,946,631.72","705,614,299.11","74,448,833.53","156,648,653.58"
减:营业成本,"32,851,492.24","109,655,167.51","204,886,740.01","309,010,608.84","65,850,917.90","253,023,797.12","433,852,468.59","599,385,387.87","81,141,167.33","213,353,496.55","403,023,386.02","597,719,169.82","163,842,511.09","423,174,031.82","733,357,260.15","1,079,889,130.51","224,288,759.70","630,992,376.17","1,040,905,754.03","1,398,918,025.48","269,810,813.54","672,682,522.54","1,088,647,376.23","1,454,768,260.69","266,018,502.48","692,448,853.48","1,128,947,270.84","1,607,209,410.89","303,529,119.05","778,928,146.54","1,248,235,748.38","1,668,900,636.24","315,400,721.74","750,785,523.48","1,211,520,628.97","1,654,394,335.99","310,790,092.64","786,244,187.91","1,322,107,589.11","1,856,364,221.02","474,501,654.03","1,152,787,158.71","1,862,594,009.66","2,538,979,872.08","486,854,020.52","1,217,361,175.12"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,,,,"4,040.66","17,118.27","36,618.13","639,904.47","2,351,921.58","375,263.49","1,149,263.93","2,294,792.85","3,337,611.06","1,065,542.61","2,248,509.13","2,997,214.19","5,919,863.59","316,870.41","1,647,131.75","2,064,834.74","4,042,844.05","1,436,932.33","3,040,291.64","5,935,449.73","7,233,777.85","577,027.87","1,753,579.87","4,029,110.52","5,968,751.67","1,078,994.01","4,615,592.99","8,447,893.28","12,507,207.50","1,247,621.14","3,155,619.59","6,990,602.56","10,146,976.51","2,326,806.49","6,871,299.50","12,783,120.61","25,958,993.64","6,308,061.97","12,905,807.07","26,805,814.97","34,550,513.97","4,941,976.25","10,031,735.99"
营业外收入,"81,198.82","81,281.85","81,281.85","98,103.79","31,698.38","29,998.18","29,998.18","573,587.03","444,003.64","477,368.64","480,801.06","1,574,007.00","110,530.40","1,341,614.55","2,424,069.20","3,020,460.10","1,255,533.83","1,600,220.92","3,520,552.48","6,611,835.19","733,839.25","1,025,631.00","3,464,745.23","8,672,947.67","1,172,836.66","2,335,503.82","3,914,936.85","6,728,655.04","1,601,613.51","3,285,421.52","5,855,567.25","8,339,077.57","2,937,362.50","5,297,630.72","8,171,259.57","10,862,863.04","2,666,529.79","7,251,692.46","8,446,062.14","7,552,939.73","3,102,872.60","8,561,789.64","10,677,267.70","3,921,021.58","241,976.47","448,851.23"
销售费用,"2,243,799.95","4,809,579.27","8,459,740.77","14,394,609.45","3,636,706.26","13,265,791.71","23,700,516.77","33,764,775.45","6,511,724.13","18,639,738.65","32,476,151.35","54,702,267.87","8,684,959.30","19,746,183.13","33,264,052.26","58,308,976.71","8,255,658.76","23,039,761.30","37,447,284.16","58,046,760.40","13,263,783.23","33,884,347.66","56,172,800.08","77,234,166.33","14,984,162.00","38,600,903.33","65,776,264.87","100,273,721.46","15,421,951.81","39,907,797.61","71,109,374.19","99,639,536.10","17,293,362.80","44,892,438.79","72,951,874.55","109,038,206.28","19,120,445.59","48,157,154.63","80,625,075.25","123,282,404.59","22,310,428.33","59,355,906.77","101,366,563.01","149,140,246.55","15,980,360.50","56,428,823.00"
减:营业外支出,,,,"1,438,115.71",,"3,539.63","319,282.39","2,452,441.85",,"3,967,835.25","4,153,675.93","5,930,323.88",,"368,409.14","390,409.14","1,163,278.99","764,285.71","414,886.38","769,956.28","801,922.37","30,720.42","178,219.05","178,219.05","339,951.80","5,000.00","1,005,009.52","1,470,217.69","1,472,029.86","101,002.89","251,488.89","261,488.89","539,121.61","3,703,533.43","6,504,579.67","6,504,579.67","7,269,612.20","10,330.39","711,636.80","1,263,067.74","9,474,842.18","10,643.50","29,822.78","32,755.88","6,888,556.79","10,000.00","10,000.00"
管理费用,"2,179,052.06","4,712,957.25","6,542,842.15","9,149,428.33","3,579,312.62","8,118,026.97","12,853,271.90","17,714,555.54","3,687,535.41","8,326,011.85","14,268,874.90","28,531,210.79","7,975,684.96","17,700,142.56","30,219,523.95","47,596,446.12","8,111,969.93","20,635,668.48","33,260,910.31","44,863,938.88","11,392,991.12","18,493,546.91","28,466,025.27","39,906,553.22","9,294,727.75","21,428,896.12","32,972,833.27","48,518,345.68","12,638,868.77","26,252,324.39","40,136,378.20","54,925,871.55","15,042,431.89","31,679,504.08","48,439,388.10","74,502,576.52","21,737,391.06","41,239,129.19","69,341,950.45","93,626,796.77","18,977,323.58","38,437,019.82","66,102,465.38","100,785,777.55","16,617,424.52","39,644,920.29"
其中:非流动资产处置净损失,,,,"1,438,115.71",,"1,651.63","1,651.63","2,016,699.06",,"3,956,946.05","4,102,786.73","5,645,150.08",,"45,134.72","45,134.72","742,672.85",,,"354,512.27","358,726.17",,,"19,507.52","30,262.57",,,,"455,208.17",,"4,629.67","4,629.67","5,021.06","3,703,533.43","6,504,579.67","6,504,579.67","7,259,609.11","10,330.39","681,636.80","1,207,558.55","3,025,876.29",643.50,"19,822.78","22,755.88",,,
