科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"20,831,624.33","50,726,807.34","66,478,460.71","72,435,713.21","4,426,035.04","23,282,050.37","39,085,514.21","55,510,528.64","15,380,806.37","43,948,642.32","57,803,664.69","75,405,739.91","7,621,619.75","20,018,764.34","31,264,128.79","43,285,392.50","11,606,786.36","33,981,058.53","58,037,467.20","88,359,002.25","27,807,299.98","62,596,260.33","108,343,626.22","178,279,998.99","97,883,594.47","132,164,823.39","184,112,558.49","225,075,916.97","25,295,011.70","66,863,375.51","112,828,254.39","151,960,571.85","22,928,283.21","41,470,078.57","65,044,247.51","102,305,836.09","25,216,228.09","50,246,760.56","66,650,775.79","83,997,195.29","10,242,043.15","16,918,817.39","23,879,773.86","134,337,000.26"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000,000.00",,,,,,,,,,,,,,,,"31,205,030.93"
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,"2,800,015.00","3,838,729.28",,,,,,,,,,"3,580,013.60",,,,"2,345,022.90",,,,"2,604,002.11","416,957.37","274,017.32","401,173.27","499,275.46"
收到其他与经营活动有关的现金,"10,957,118.58","3,301,510.32","13,107,555.10","28,202,252.50","1,810,719.74","6,355,871.43","7,374,436.67","11,401,723.80","4,111,696.99","5,016,912.33","5,539,935.57","12,316,747.26","3,552,307.51","5,521,276.21","10,015,655.67","30,855,908.73","4,243,378.73","32,665,667.22","35,540,571.26","88,667,838.97","30,898,110.99","55,036,915.63","51,999,760.18","38,007,575.41","27,676,739.29","93,623,397.32","162,867,332.22","3,735,756.11","3,608,417.99","44,523,414.58","73,652,729.79","9,559,056.76","4,134,933.09","7,104,435.33","13,290,216.13","4,911,559.84","5,012,317.03","19,507,676.74","46,390,211.95","99,766,411.15","1,815,066.09","2,653,460.51","4,172,862.78","18,233,657.41"
投资活动现金流出小计,"98,787.02","97,707.02","1,154,080.02","1,417,497.02","1,079,958.00","2,829,576.08","3,790,219.66","3,905,266.54","477,739.13","855,525.62","1,379,354.94","6,663,312.24","298,875.21","943,524.21","1,312,272.61","18,041,570.91","79,704.00","240,084.00","1,466,346.22","3,251,325.22","3,481,686.06","7,547,219.89","2,816,515.14","2,429,894.43","376,297.00","559,702.00","1,904,280.00","1,725,368.05","2,590,916.00","2,693,622.50","4,691,424.50","22,631,875.58","99,808.86","963,599.71","1,047,199.71","3,394,572.61","3,000.00","5,167,055.01","5,184,982.01","38,198,847.53","518,462.65","422,022.60","609,355.55","32,054,166.67"
经营活动现金流入小计,"31,788,742.91","54,028,317.66","79,586,015.81","100,637,965.71","6,236,754.78","29,637,921.80","46,459,950.88","66,912,252.44","19,492,503.36","48,965,554.65","63,343,600.26","87,722,487.17","11,173,927.26","25,540,040.55","41,279,784.46","74,141,301.23","15,850,165.09","66,646,725.75","93,578,038.46","177,026,841.22","58,705,410.97","117,633,175.96","160,343,386.40","216,287,574.40","125,560,333.76","225,788,220.71","346,979,890.71","228,811,673.08","28,903,429.69","111,386,790.09","186,480,984.18","161,519,628.61","27,063,216.30","48,574,513.90","78,334,463.64","107,217,395.93","30,228,545.12","69,754,437.30","113,040,987.74","183,763,606.44","12,057,109.24","19,572,277.90","28,052,636.64","152,570,657.67"
投资活动产生的现金流量净额,"-98,787.02","160,458.73","-895,914.27","-1,159,331.27","-996,369.20","-2,744,997.18","-3,701,640.76","-3,814,887.64","-477,739.13","-855,525.62","-1,179,354.94","-6,446,812.24","-298,875.21","-943,524.21","-1,312,272.61","-18,032,070.91","530,890.06","370,510.06","-855,752.16","15,869,268.84","-3,354,722.26","-4,846,640.52","-2,560,166.46","812,617.98","-321,098.98","-504,503.98","-1,849,081.98","108,433,282.13","-2,495,779.22","1,651,110.32","-346,156.68","-17,960,003.80","-99,808.86","-963,203.67","-1,046,803.67","-3,394,176.57",506.04,"-5,163,548.97","-5,181,475.97","-38,364,434.49","-518,264.63","-60,824.58","-247,357.53","-31,342,168.65"
购买商品、接受劳务支付的现金,"37,695,564.24","52,823,950.56","65,297,820.46","46,690,457.85","6,927,701.24","16,137,741.14","24,919,684.35","38,387,995.26","11,536,625.68","25,444,715.41","34,479,466.50","45,928,843.46","8,262,490.83","16,819,404.64","27,044,894.78","38,931,155.46","9,758,624.57","32,054,658.99","58,231,090.25","88,625,911.90","33,787,678.94","71,787,611.34","117,200,295.84","182,837,108.96","71,542,487.52","129,123,291.62","192,669,362.48","269,591,542.99","61,351,979.78","83,881,942.39","131,571,526.71","176,687,631.15","16,171,142.51","34,268,940.60","54,766,321.16","112,822,014.43","25,418,730.48","62,729,102.55","74,716,227.50","86,138,291.74","9,555,737.12","16,991,621.70","24,798,651.67","157,419,564.77"
吸收投资收到的现金,,,,,,,,,,,,"392,000.00","50,000.00","50,000.00","50,000.00","50,000.00",,,,,"1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,,,,,
