科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"65,716,463.76","61,305,092.79","69,447,068.72","60,274,422.96","70,704,607.07","42,004,728.69","59,055,019.38","93,999,412.12","68,920,772.48","55,675,016.17","57,214,772.71","91,050,044.01","81,164,320.52","51,016,605.05","48,570,391.82","124,569,259.34","170,215,435.92","185,522,782.20","160,818,081.75","100,126,149.83","256,893,405.31","332,923,373.03","207,829,051.67","293,343,646.07","504,883,423.90","413,876,984.08","313,494,762.95","335,928,255.30","375,697,226.72","399,737,858.44","322,697,629.64","1,152,845,917.22","585,178,448.89","417,237,985.61","573,353,725.71","525,370,936.68","538,190,386.80","380,613,079.59","480,415,002.53","484,379,105.86","612,677,385.79","281,325,468.04","514,549,875.05","268,110,804.26","321,960,589.82","355,729,444.52","352,737,640.96","316,667,878.04","556,709,084.15"
短期借款,"83,950,000.00","78,450,000.00","108,810,000.00","134,000,000.00","131,750,000.00","137,781,191.96","142,640,000.00","67,000,000.00","107,548,039.02","100,899,000.00","126,846,863.63","85,713,751.45","90,271,780.00","116,342,261.56","132,597,460.48","61,919,883.21","117,450,814.46","80,358,000.00","92,127,550.00","134,005,570.00","79,551,492.00","127,500,000.00","236,652,034.94","211,056,854.11","93,676,564.97","168,449,595.29","281,111,993.90","606,345,042.08","615,490,052.04","339,531,242.30","465,489,873.74","1,669,325,777.62","853,314,802.36","743,926,222.33","680,536,051.97","247,614,563.85","405,766,606.78","296,372,381.37","384,785,275.37","455,159,579.25","371,032,376.28","463,863,312.89","1,005,859,549.49","1,111,947,721.47","1,020,851,760.30","1,464,341,570.82","1,316,372,817.14","1,123,347,202.91","1,107,005,007.41"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,"204,985.88","189,649.48","50,612.68","334,580.22","610,113.30","846,897.10","2,050,560.00","1,311,860.00","11,865,359.56","3,254,041.59","2,768,045.86","3,322,666.70","1,339,252.86",,"1,925,868.45","1,890,669.32","6,496,595.17",,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,"390,140.61","629,883.50",,,,,,,,,,,,,,"638,817.93",,,,,,,,,,,,
应收票据,"21,446,846.59","8,176,528.31","19,150,844.18","51,941,186.86","18,147,123.00","10,941,911.10","1,885,673.71","30,989,281.00","9,405,136.64","9,448,777.56","20,676,395.49","19,783,341.79","13,690,692.28","10,273,647.77","19,216,232.65","43,018,414.55","92,263,869.90","96,956,799.50","127,845,459.45","34,095,677.12","38,841,354.73","45,653,615.09","57,735,497.25","25,733,332.64","40,645,027.77","12,816,192.62","17,537,508.42","26,427,682.22","63,819,341.56","70,793,450.14","68,104,969.87","55,985,487.91","79,271,457.57","106,466,864.19","73,201,916.60","74,736,357.53","87,724,160.68","52,261,990.63","113,198,815.16","119,646,123.82","42,956,466.38","84,650,622.04","25,020,995.37","111,430,714.26","93,452,901.73","91,799,085.34","51,987,707.56","19,487,097.85","45,048,324.31"
应付票据,"116,954,366.83","103,106,578.00","97,313,289.85","65,430,910.74","73,835,561.39","44,998,556.21","106,470,140.94","132,132,065.63","115,808,699.01","77,228,122.57","82,355,920.94","82,232,267.02","106,627,497.03","54,072,789.63","82,276,100.99","79,530,700.42","71,324,286.40","103,360,632.57","90,364,321.68","119,461,851.15","85,279,736.43","100,159,846.29","90,734,866.32","148,270,197.20","243,257,841.13","159,947,734.49","71,562,243.74","136,873,492.08","81,160,364.21","40,352,712.74","51,167,761.52","41,970,402.58","57,354,691.21","34,470,315.55","31,418,870.67","135,941,802.30","58,861,340.28","55,561,732.22","62,087,291.48","134,410,507.59","150,062,138.50","155,218,986.89","175,113,562.03","245,581,448.15","181,100,414.51","198,128,476.09",,"356,227,173.90",
应收账款,"190,674,372.33","180,849,407.00","239,678,359.79","222,656,419.12","201,324,146.69","240,669,845.38","317,456,313.93","172,948,677.00","203,452,204.11","226,126,645.91","285,293,294.24","284,726,332.88","227,887,381.28","257,965,165.77","413,915,832.13","413,317,733.23","424,449,463.75","344,332,465.95","495,430,456.49","889,196,670.92","518,663,183.56","394,075,424.52","609,664,332.13","1,079,056,215.06","539,043,643.33","441,387,107.80","782,426,847.02","2,013,598,345.51","983,036,273.35","740,736,551.44","1,429,894,738.95","1,738,935,848.48","1,221,326,354.35","1,546,289,509.02","1,693,705,437.78","1,466,560,479.01","1,136,798,568.89","1,220,670,451.78","1,991,686,804.68","2,583,814,248.13","1,906,945,639.36","2,108,589,355.51","2,629,228,740.85","3,636,466,881.54","2,122,287,774.16","2,887,777,908.48","4,566,871,678.68","4,151,608,394.19","2,826,382,496.55"
应付账款,"118,918,321.31","126,631,561.96","193,985,305.97","196,585,636.53","155,968,969.18","175,232,033.90","197,534,373.64","134,723,763.83","112,387,954.31","169,995,152.94","197,752,373.14","225,113,584.94","165,482,356.93","200,685,860.23","255,761,125.99","306,583,766.77","362,331,625.75","300,036,364.00","517,713,440.31","512,145,483.73","389,689,957.09","311,242,034.20","590,656,481.15","809,051,891.34","523,869,355.31","421,681,514.75","970,818,905.27","1,490,910,655.98","607,366,160.08","688,840,731.58","1,538,979,641.06","1,577,072,988.89","1,017,778,719.14","1,166,316,227.21","1,810,868,004.60","1,486,346,854.15","771,760,273.09","1,001,724,374.88","2,287,550,429.65","2,654,571,439.14","1,861,105,352.97","2,092,271,568.03","3,278,037,528.63","3,955,280,455.10","2,426,663,900.94","2,545,884,880.52",,"4,069,956,037.38",
预付款项,"18,118,471.86","15,449,795.90","25,397,342.14","21,552,264.71","21,320,881.00","19,854,869.51","22,059,155.74","11,361,334.06","12,281,698.04","3,939,596.83","6,937,529.90","13,581,012.63","19,437,642.86","9,113,119.07","8,517,723.70","5,819,508.26","18,360,851.96","10,318,262.96","7,993,137.84","9,459,924.73","41,034,446.89","17,556,229.19","19,046,665.94","14,544,742.10","14,721,624.52","53,349,374.17","74,604,096.23","5,568,865.70","14,421,001.78","42,212,987.22","72,834,818.67","12,233,547.83","13,660,635.10","6,676,580.37","3,490,676.13","19,830,789.65","14,630,365.67","28,805,174.90","3,386,484.61","5,249,278.89","14,315,347.82","65,979,529.29","49,016,761.60","25,056,165.98","65,751,987.12","106,638,922.02","8,882,952.54","31,136,074.28","58,145,580.30"
预收款项,"8,160,099.70","4,715,748.69","7,770,926.54","3,690,462.31","3,115,549.81","3,639,458.15","6,505,664.47","4,806,111.78","8,532,640.56","1,818,446.02","2,502,123.22","3,640,009.94","2,373,837.15","2,248,939.43","1,017,718.21","1,788,552.91","3,031,886.85","3,783,855.50","6,051,825.42","13,053,353.71","11,341,878.46","9,374,903.20","7,553,948.29","4,452,339.72","5,117,985.52","3,434,085.11","6,549,473.89","1,715,133.55","1,650,757.81","3,321,445.47","1,664,321.64","1,901,375.35","1,576,434.15","914,297.66","1,501,644.41","1,607,685.12","2,116,077.33","1,148,275.98","3,228,190.56","2,210,892.28","1,072,758.68","1,339,089.31","2,074,844.87","5,589,544.29","3,503,405.73","2,431,011.07","12,512,650.99","6,413,035.19","6,226,907.40"
