科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"5,157,103.10","4,238,845.30","9,667,613.53","10,540,289.85","13,318,123.61","8,934,495.35","9,510,713.17","10,236,295.20","10,722,981.54","8,271,355.88","8,925,925.71","11,006,659.03","14,053,880.68","13,040,578.26","15,337,522.52","14,882,105.01","14,726,061.52","12,186,662.44","15,663,263.27","16,457,883.48","23,102,012.83","36,996,399.04","39,468,651.55","42,608,969.14","24,762,084.78","11,513,922.26","14,318,961.37","19,546,721.47","27,747,684.22","17,117,516.07","20,881,702.08","14,816,477.99","34,428,592.44","57,005,626.61","61,329,021.78"
应付职工薪酬,"7,671,852.27","8,614,786.81","10,264,742.55","10,794,111.43","11,714,804.21","12,825,967.55","12,504,781.01","13,771,937.13","15,361,902.24","16,378,703.71","17,032,786.20","18,761,477.15","20,344,616.49","20,327,214.77","20,626,289.37","22,321,717.48","24,017,384.27","24,503,111.23","25,838,529.38","25,485,643.43","25,997,268.13","26,893,630.09","25,319,538.93","25,486,198.39","26,103,125.34","27,835,973.71","24,732,911.84","24,994,970.94","25,653,978.03","27,914,778.11","24,514,722.03","25,134,442.65","25,722,805.33","29,863,930.15","26,389,552.88"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"4,244,236.50","1,662,826.40","269,889.69","319,665.51","262,479.27","9,454,470.73","580,356.53","491,356.80","417,606.25","6,047,411.71","489,746.50","408,208.88","418,856.41","318,238.56","296,752.98","236,681.87","217,305.14","328,907.64","373,411.11","410,248.85","479,317.26","787,936.86","769,804.94","856,369.57","651,671.19","885,748.24","939,099.32","934,146.42","903,992.19","1,050,007.65","857,925.36","906,629.19","886,868.55","1,391,943.11","1,013,143.82"
应收利息,,,,,,,,,,,,,,"1,545,198.61","1,652,778.00",,,,,,,,,,,,,,,,,,,"459,166.67","888,207.77"
应付利息,"20,840.00","83,480.00","31,000.00","41,800.00",,,,,,,,,,"859,438.89","678,455.56","882,751.50","882,751.50","1,322,883.34","1,154,046.48","1,349,750.00","1,160,666.64","1,499,384.96","1,547,410.25","1,361,814.86","1,454,244.62","1,588,967.86","787,807.97","584,045.84","344,948.60","206,153.77","176,948.89","409,903.20","430,254.32","878,741.86","872,033.08"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,"140,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,
存货,"17,784,310.13","24,833,001.38","29,650,898.69","33,011,033.81","37,257,053.63","42,074,473.06","45,415,949.00","49,074,499.62","47,773,642.82","58,438,016.95","55,950,715.38","57,294,741.01","58,844,159.85","60,803,319.88","67,240,071.93","67,480,109.15","75,306,002.60","89,914,001.99","89,033,998.18","80,940,439.25","94,612,657.36","103,835,377.01","113,458,584.62","97,432,325.90","96,394,550.06","98,650,245.19","98,074,093.25","87,877,086.17","97,990,800.23","120,167,726.69","108,807,833.07","99,982,282.61","113,131,148.87","126,392,676.55","128,272,922.90"
其他应付款,"22,239,931.88","3,825,879.48","5,461,824.93","6,503,693.38","17,717,964.25","6,991,631.45","7,875,184.86","8,049,182.59","9,085,085.38","7,135,202.23","7,708,324.32","6,919,220.85","8,698,137.82","10,963,481.20","12,852,900.88","30,378,395.31","32,794,527.96","53,396,879.27","56,871,361.77","69,107,389.86","114,485,862.39","22,442,898.96","71,886,896.22","14,736,917.95","135,673,114.16","44,991,557.86","18,234,318.90","11,726,032.69","10,520,757.21","10,959,101.23","53,361,662.95","30,433,947.06","38,137,141.20","32,716,029.24","27,662,315.43"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,712,609.01","3,323,851.59","2,986,544.64","3,956,308.23",,
一年内到期的非流动负债,"7,000,000.00","1,940,000.00","12,420,000.00","12,420,000.00","2,250,000.00","2,250,000.00","2,250,000.00","82,250,000.00","82,250,000.00","80,000,000.00","20,000,000.00",,,,,,,,,,,"21,162,191.64","22,948,962.25","22,948,962.25","22,948,962.25","23,236,959.53","23,423,003.84","23,852,329.52","24,289,524.41","24,331,146.75","24,942,118.00","25,231,263.54","25,839,816.44","34,279,776.66","29,984,688.56"
其他流动资产,,,,,,,,,,,,,,"514,662.68","458,772.46","288,702.47","122,826.53","76,161.62",,,,,,,,"79,601.10","79,601.10","79,601.10","79,601.10","134,395.44","134,395.44","70,134,395.44","134,395.44","4,435,216.16","7,671,244.66"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,241,646.87","1,018,633.67","1,382,150.87","1,058,567.70",,
流动资产合计,"52,654,868.42","78,851,764.06","139,377,869.05","186,106,964.95","740,995,391.74","636,528,036.54","616,220,710.53","528,410,634.52","578,366,769.77","517,021,001.06","618,884,626.79","508,514,053.33","462,194,216.67","484,573,288.53","370,787,988.94","437,166,521.68","334,203,513.44","256,159,320.22","241,635,249.55","235,391,984.85","325,382,339.05","358,742,709.28","277,796,093.97","258,555,042.19","257,932,249.62","225,721,581.35","454,797,474.98","384,547,419.01","425,638,905.54","368,403,361.47","330,075,559.67","412,676,202.14","353,524,194.59","417,239,834.42","407,278,951.43"
流动负债合计,"115,721,491.19","141,876,244.76","156,580,816.10","252,328,593.81","335,261,124.84","249,687,829.99","215,421,895.55","246,987,330.15","215,585,509.83","166,732,349.98","457,522,808.19","372,537,547.26","392,572,609.45","545,483,407.14","490,145,628.43","680,612,523.00","690,730,990.88","860,338,950.66","935,250,085.13","933,358,107.25","1,023,277,206.90","1,003,232,068.78","1,041,509,775.72","1,093,082,845.28","1,187,159,899.62","1,298,000,246.07","872,943,370.97","608,875,413.58","431,389,135.22","406,063,479.93","391,195,688.46","447,722,105.40","490,487,854.46","764,623,227.70","768,687,868.48"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"43,200,000.00","43,200,000.00","43,200,000.00","43,200,000.00","43,200,000.00","43,200,000.00","43,200,000.00","43,200,000.00","43,200,000.00","43,200,000.00",,,,,
长期借款,,"30,000,000.00","150,500,000.00","180,500,000.00","80,000,000.00","80,000,000.00","80,000,000.00",,,,,,,,,,,,,,,,,"70,000,000.00","70,000,000.00","70,000,000.00","20,000,000.00",,,,"10,000,000.00","130,000,000.00","130,000,000.00","120,000,000.00","120,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,"12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85","12,793,398.85"
长期应付款,"7,110,000.00","5,170,000.00","2,250,000.00","2,250,000.00","2,250,000.00",,,,,,,,,,,,,,,,,"72,047,215.80","65,129,607.29","59,893,736.79","54,550,683.58","48,810,256.27","43,032,208.02","36,905,691.88","30,666,881.40","24,717,304.31","18,255,090.04","11,674,428.34","4,535,620.50",,
长期股权投资,,,,,,,,,,,"52,200,000.00","52,040,244.76","56,304,796.16","65,209,295.56","64,729,289.29","95,548,100.64","144,518,757.98","145,770,178.60","167,505,977.97","168,606,756.46","169,517,584.56","167,666,676.08","226,047,085.88","230,137,466.32","227,211,007.19","210,238,932.95","200,878,665.80","209,852,468.81","220,142,102.27","208,902,027.82","173,585,229.53","165,295,378.41","151,221,410.77","164,299,322.57","157,542,699.77"
专项应付款,,,,,,,,,,"10,028,381.05","10,028,381.05","10,588,561.33","15,541,665.89","16,189,974.39","14,916,738.75","14,916,738.75","22,854,338.75","13,798,480.22","13,798,480.22","13,798,480.22","13,798,480.22","14,869,580.22","14,869,580.22","14,869,580.22","14,869,580.22",,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,"9,774,503.14","9,774,503.14","9,774,503.14","9,774,503.14",,,,,,,,,,
固定资产,"80,787,036.89","146,290,576.55","224,169,257.98","265,408,872.78","267,110,773.85","382,815,922.06","379,972,991.32","400,273,565.81","433,657,457.19","456,621,413.72","532,169,377.61","565,178,413.65","578,179,575.85","660,855,914.40","684,093,061.15","688,437,547.97","707,164,010.73","815,676,684.28","803,946,470.57","795,588,256.13","781,003,929.22","874,397,439.27","871,450,859.53","858,878,667.26","844,575,690.27","861,542,108.72","835,643,025.38","878,069,972.08","862,574,735.24","953,896,285.99","982,470,103.07","999,114,396.96","994,146,480.63","1,080,316,277.73","1,069,921,133.86"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"22,151,657.83","17,205,610.62","42,115,773.57","71,432,944.00","118,589,118.46","44,448,246.83","55,003,449.98","76,159,045.28","104,315,637.80","117,633,946.90","53,804,483.53","77,648,710.91","105,607,622.10","90,368,886.63","88,207,380.99","110,267,853.72","118,499,706.99","92,808,392.51","94,865,062.76","98,293,341.02","114,501,931.05","71,012,760.97","84,781,826.89","105,402,366.51","118,716,995.48","106,773,715.86","106,408,654.11","55,908,861.27","72,424,760.62","77,216,800.99","101,446,633.95","87,544,040.08","123,020,530.63","107,233,711.88","100,063,589.95"
其他非流动负债,"2,000,000.00","3,300,000.00","3,295,666.67","3,269,666.69","3,256,666.70","6,823,666.71","6,797,333.38","7,074,333.38","6,996,333.38","6,918,333.38","6,840,333.38","6,762,333.38","6,684,333.38","6,519,666.71","6,841,666.71","6,723,666.71","6,622,333.70","16,320,619.43","17,182,619.42","17,054,619.41","16,926,619.40",,,,,,,,,,,,,,
工程物资,,"13,197,591.96","8,550,998.73","5,623,496.43",,,"37,861.85","37,861.85","37,861.85",,,,,,,,,,,,,,,,,,,,"48,274.85","113,968.87","322,246.87","103,981.39","251,287.06",,"76,128.79"
非流动负债合计,"9,110,000.00","38,470,000.00","156,045,666.67","186,019,666.69","85,506,666.70","86,823,666.71","86,797,333.38","7,074,333.38","6,996,333.38","16,946,714.43","16,868,714.43","17,350,894.71","22,225,999.27","22,709,641.10","21,758,405.46","21,640,405.46","29,476,672.45","30,119,099.65","30,981,099.64","30,853,099.63","30,725,099.62","114,068,447.03","107,014,318.72","171,495,525.34","165,942,750.79","135,348,518.78","79,360,749.20","53,024,511.73","46,575,979.92","56,565,557.75","62,441,605.21","175,316,888.57","168,010,042.95","154,540,157.01","154,190,250.30"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,780,430.27",,"1,947.40",,"41,205.71","1,897.96","215,740.88",,
负债合计,"124,831,491.19","180,346,244.76","312,626,482.77","438,348,260.50","420,767,791.54","336,511,496.70","302,219,228.93","254,061,663.53","222,581,843.21","183,679,064.41","474,391,522.62","389,888,441.97","414,798,608.72","568,193,048.24","511,904,033.89","702,252,928.46","720,207,663.33","890,458,050.31","966,231,184.77","964,211,206.88","1,054,002,306.52","1,117,300,515.81","1,148,524,094.44","1,264,578,370.62","1,353,102,650.41","1,433,348,764.85","952,304,120.17","661,899,925.31","477,965,115.14","462,629,037.68","453,637,293.67","623,038,993.97","658,497,897.41","919,163,384.71","922,878,118.78"
生产性生物资产,"56,975,235.99","70,183,316.17","98,312,100.41","134,538,517.71","128,827,304.17","124,339,132.40","124,059,499.37","130,373,994.69","125,696,009.07","141,853,877.94","151,997,895.86","175,380,307.90","163,186,006.65","187,819,239.53","198,729,310.85","196,091,336.42","181,868,137.10","188,479,125.24","197,550,053.94","226,721,406.48","209,175,750.44","230,286,365.59","215,614,370.76","217,491,644.13","226,515,299.06","237,422,597.14","223,742,617.87","192,405,727.96","182,760,360.14","196,262,952.60","224,800,344.69","234,866,148.92","237,003,283.39","243,299,061.65","281,341,015.96"
实收资本(或股本),"81,000,000.00","81,000,000.00","81,000,000.00","81,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","140,400,000.00","140,400,000.00","140,400,000.00","140,400,000.00","280,800,000.00","280,800,000.00","280,800,000.00","280,800,000.00","280,800,000.00","280,800,000.00","280,800,000.00","280,800,000.00","284,513,717.00","284,513,717.00","284,513,717.00","284,513,717.00","283,399,602.00","283,399,602.00","283,399,602.00","334,714,243.00","333,516,139.00","333,516,139.00","333,516,139.00","333,516,139.00","337,378,701.00","337,378,701.00","337,378,701.00","337,378,701.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"3,863,121.43","3,863,121.43","3,863,121.43","3,863,121.43","572,068,018.93","582,288,018.93","582,288,018.93","549,888,018.93","549,888,018.93","549,888,018.93","549,888,018.93","409,488,018.93","409,488,018.93","410,457,955.48","410,457,955.48","410,457,955.48","410,457,955.48","412,857,505.48","412,857,505.48","423,107,364.40","423,107,364.40","432,707,747.47","434,680,497.51","433,578,290.15","433,578,290.15","447,637,586.99","980,278,484.94","978,944,467.94","980,917,217.98","980,989,161.42","984,687,067.66","1,017,327,247.70","1,022,502,716.31","1,023,230,847.99","1,023,230,847.99"
无形资产,"16,187,411.95","19,255,086.85","25,402,698.32","25,029,880.40","24,870,216.82","26,748,322.02","26,934,839.93","26,689,527.59","26,447,755.25","29,927,924.70","29,687,087.67","28,176,280.14","28,035,916.78","27,275,197.45","27,757,354.64","27,624,377.93","27,363,834.65","28,661,019.09","28,432,798.95","29,186,764.37","30,212,710.38","37,553,854.13","37,154,961.42","36,821,902.94","36,383,177.00","35,844,970.47","35,417,986.46","34,380,436.92","33,965,446.95","34,677,269.74","38,447,774.44","37,954,571.50","37,461,368.56","53,193,360.43","52,596,863.21"
盈余公积,"2,514,301.73","9,708,027.27","18,401,284.31","18,401,284.31","18,401,284.31","23,029,715.89","23,029,715.89","23,029,715.89","23,029,715.89","45,945,281.70","45,945,281.70","45,945,281.70","45,945,281.70","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","47,062,828.74","59,444,914.39","59,444,914.39","59,444,914.39","59,444,914.39","59,444,914.39","59,444,914.39"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,"13,963,575.92","13,963,575.92","9,774,503.52","9,774,503.52","9,774,503.52","9,774,503.52","5,269,632.48","5,269,632.48","5,269,632.48","5,269,632.48",,,,
商誉,"436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63","436,677.63"
未分配利润,"17,479,646.40","75,181,023.66","127,643,702.82","152,460,368.81","166,886,105.50","170,450,682.79","192,656,509.39","200,739,577.73","338,921,294.71","349,195,973.29","235,176,611.19","288,679,291.52","250,888,000.58","218,838,694.95","194,292,988.10","125,503,769.49","71,721,836.98","-69,894,673.84","-139,742,479.56","-134,681,865.72","-96,451,948.19","-46,384,634.26","-109,734,820.10","-238,356,041.64","-324,803,118.99","-447,020,238.50","-362,204,924.08","-177,057,832.12","57,802,121.00","102,757,553.23","106,155,956.75","-17,423,434.19","-82,385,284.69","-207,610,607.35","-197,012,001.56"
长期待摊费用,"2,611,571.72","6,706,033.99","6,825,289.66","7,325,277.82","7,107,733.33","6,893,684.71","7,446,324.93","7,720,618.29","7,821,878.65","7,603,401.01","8,473,772.21","9,310,017.37","9,773,812.01","9,317,600.15","10,233,667.66","10,964,336.12","10,432,129.44","9,952,840.43","9,840,608.60","9,594,712.42","9,683,746.96","10,114,244.18","10,016,959.84","9,547,524.50","9,530,210.34","9,350,065.78","10,068,884.18","9,668,758.80","9,393,507.78","8,754,646.19","9,744,149.84","11,195,995.62","9,930,154.46","40,496,710.90","38,980,068.12"
少数股东权益,"2,169,105.97","2,084,858.23","1,686,876.83","1,872,677.84","1,848,096.32","1,961,593.50","1,959,732.92","2,029,604.25","2,005,829.14","2,029,286.41","1,891,868.64","1,923,053.35","1,838,095.70","560,644.00","513,996.47","516,341.47","503,554.96","1,907,218.31","1,692,225.96","3,459,951.62","2,766,172.98","3,274,660.35","2,776,610.27","2,760,088.11","2,565,681.26","141,671.53","-1,164,261.06","4,015,573.69","3,623,185.50","2,993,755.11","2,823,910.72","10,939,895.41","1,286,777.50","12,784,264.49","12,196,531.90"
递延所得税资产,"53,206.29","56,617.52","30,802.81","43,081.17","34,080.60","31,485.62","40,850.52","46,654.67","46,654.67","39,381.78","39,381.78","39,381.78","39,381.78","57,071.53","57,071.53","57,071.53","57,071.53","61,483.91","61,483.91","61,483.91","61,483.91","310,143.95","287,893.31","348,473.25","392,014.57","335,487.99","335,487.99","407,486.70","322,168.18","181,690.30","217,245.58","329,821.36","181,690.30","21,854.80","21,854.80"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"6,210,000.00","25,185,207.09","24,626,881.51","23,791,819.65","31,824,288.25","17,996,989.26","14,279,223.86","9,635,470.88","7,444,710.04","11,136,175.35","12,712,684.67","21,440,262.05","31,914,689.43","32,221,847.90","60,615,079.88","68,393,807.46","76,539,504.17","25,061,294.37","37,064,730.13"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"179,202,798.30","273,331,511.29","405,843,599.11","509,838,747.94","546,975,904.86","585,713,471.27","593,932,495.53","641,737,945.81","698,459,932.11","754,116,623.68","828,808,676.29","908,210,034.14","941,563,788.96","1,041,339,882.88","1,074,243,813.74","1,129,427,301.96","1,196,550,326.05","1,307,031,608.78","1,327,266,015.84","1,352,281,218.07","1,389,618,102.40","1,465,768,549.91","1,516,063,257.97","1,524,693,592.27","1,527,199,180.43","1,529,074,130.74","1,486,418,513.21","1,458,564,051.07","1,469,978,069.34","1,568,657,566.88","1,604,920,090.04","1,618,030,116.14","1,643,201,527.33","1,727,151,670.81","1,750,838,161.07"
所有者权益(或股东权益)合计,"107,026,175.53","171,837,030.59","232,594,985.39","257,597,452.39","867,203,505.06","885,730,011.11","907,933,977.13","916,086,916.80","1,054,244,858.67","1,087,458,560.33","973,301,780.46","1,026,835,645.50","988,959,396.91","957,720,123.17","933,127,768.79","864,340,895.18","810,546,176.16","672,732,878.69","602,670,080.62","623,461,996.04","660,998,134.93","707,210,743.38","645,335,257.50","518,670,263.84","432,028,779.64","321,446,947.24","988,911,868.02","1,181,211,544.77","1,417,651,859.74","1,474,431,890.67","1,481,358,356.04","1,407,667,324.31","1,338,227,824.51","1,225,228,120.52","1,235,238,993.72"
资产总计,"231,857,666.72","352,183,275.35","545,221,468.16","695,945,712.89","1,287,971,296.60","1,222,241,507.81","1,210,153,206.06","1,170,148,580.33","1,276,826,701.88","1,271,137,624.74","1,447,693,303.08","1,416,724,087.47","1,403,758,005.63","1,525,913,171.41","1,445,031,802.68","1,566,593,823.64","1,530,753,839.49","1,563,190,929.00","1,568,901,265.39","1,587,673,202.92","1,715,000,441.45","1,824,511,259.19","1,793,859,351.94","1,783,248,634.46","1,785,131,430.05","1,754,795,712.09","1,941,215,988.19","1,843,111,470.08","1,895,616,974.88","1,937,060,928.35","1,934,995,649.71","2,030,706,318.28","1,996,725,721.92","2,144,391,505.23","2,158,117,112.50"
负债和所有者(或股东权益)合计,"231,857,666.72","352,183,275.35","545,221,468.16","695,945,712.89","1,287,971,296.60","1,222,241,507.81","1,210,153,206.06","1,170,148,580.33","1,276,826,701.88","1,271,137,624.74","1,447,693,303.08","1,416,724,087.47","1,403,758,005.63","1,525,913,171.41","1,445,031,802.68","1,566,593,823.64","1,530,753,839.49","1,563,190,929.00","1,568,901,265.39","1,587,673,202.92","1,715,000,441.45","1,824,511,259.19","1,793,859,351.94","1,783,248,634.46","1,785,131,430.05","1,754,795,712.09","1,941,215,988.19","1,843,111,470.08","1,895,616,974.88","1,937,060,928.35","1,934,995,649.71","2,030,706,318.28","1,996,725,721.92","2,144,391,505.23","2,158,117,112.50"
