科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"1,806,028,167.41","1,917,377,792.44","2,196,491,064.60","1,812,724,544.13","2,541,709,326.99","748,090,595.44","757,404,546.14","896,421,365.01","888,793,832.06","1,156,023,357.11","1,374,483,837.97","1,341,411,918.64","1,627,051,224.62","1,646,570,341.67","1,481,186,607.61","1,702,104,558.59","1,650,238,125.00","817,650,356.77","826,370,078.09","1,078,265,630.25","1,055,281,250.10","996,753,869.29","1,062,731,132.76","1,233,620,136.90","1,095,338,465.08","982,449,542.24","654,247,771.76","1,243,290,153.71","547,931,986.16","717,945,743.84","445,346,206.79","340,361,689.25","1,008,446,570.54","861,832,497.66","672,709,132.75","1,201,706,009.54","2,133,760,178.59","2,739,259,691.16","3,381,606,097.00","2,849,080,378.32","2,041,641,741.26","1,718,134,355.93","1,729,180,818.33","1,340,702,625.78","2,311,377,648.52","2,365,839,467.99","3,776,216,573.90","4,615,246,709.87","4,029,064,901.95"
短期借款,"1,981,196,128.00","2,117,735,895.16","2,313,594,150.16","2,221,840,612.72","2,127,491,396.80","399,800,000.00","394,800,000.00","359,800,000.00","279,800,000.00","290,000,000.00","200,000,000.00","200,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00",,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","170,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00",,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","50,000,000.00",,,,,,,,,
交易性金融资产,,,,"197,800.00","197,800.00","77,000.00","66,160.00","44,480.00","67,120.00","89,520.00","89,080.00","102,480.00","108,000.00","91,080.00","87,200.00","91,600.00","88,480.00","89,560.00","73,960.00","76,840.00","77,160.00","88,720.00","80,920.00",,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"504,637,461.19","387,617,183.74","907,230,377.94","806,055,682.21","969,566,294.66","60,707,189.61","2,691,654.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"621,753,757.34","642,231,878.00","662,299,809.80","581,980,000.00","1,036,480,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"359,873,218.64","243,746,329.27","210,019,017.28","527,511,023.24","568,856,478.85","1,590,427.84","556,403.46","1,566,868.81","2,759,961.68","873,157.66","2,175,524.93","1,454,984.93","2,834,859.79","915,471.73","1,276,496.53","1,796,161.92","2,237,893.22","993,024.42","1,375,094.91","4,139,012.22","4,925,958.84","3,542,474.98","3,477,632.90","6,424,609.24","6,517,375.56","6,833,856.96","9,914,807.04","4,976,346.88","5,601,499.78","6,003,122.72","4,406,060.49","3,490,265.42","4,585,395.81","6,907,234.81","4,691,203.75","3,000,664.18","3,257,531.79","6,491,569.15","5,755,578.99","2,027,397.96","3,192,145.98","28,195,373.37","30,509,220.74","26,767,462.67","34,830,967.81","36,214,567.81","30,876,707.61","27,446,752.04","32,227,315.23"
应付账款,"3,004,186,254.75","3,127,238,160.78","3,450,434,552.10","3,296,673,203.54","3,400,094,377.44","53,600,921.63","45,469,823.96","46,828,120.56","60,845,009.27","47,421,718.02","42,012,146.43","70,245,640.37","85,895,962.54","68,348,164.96","80,756,109.72","216,436,980.34","200,610,411.78","200,517,068.13","202,296,831.31","196,030,874.81","166,870,192.71","170,266,723.57","170,065,551.36","194,497,592.63","164,938,796.51","156,498,071.11","154,162,537.59","149,112,711.67","132,668,397.51","70,112,340.06","57,853,962.05","77,586,945.27","61,144,053.57","60,331,012.20","59,821,296.93","117,804,150.39","126,167,138.91","98,920,699.26","87,555,161.94","685,937,727.55","634,495,841.22","586,105,086.95","681,629,969.70","625,019,297.75","584,774,263.30","527,118,181.67",,"342,638,791.67",
预付款项,"280,563,429.86","334,192,908.65","326,329,467.99","317,732,148.11","374,465,569.08","184,376,886.30","232,672,692.65","15,961,253.99","108,644,483.91","143,353,371.10","33,160,495.66","7,583,736.76","13,184,331.79","11,889,375.65","20,997,475.29","8,180,120.17","10,959,306.97","6,593,881.49","5,727,258.11","8,642,063.19","9,490,061.89","16,825,154.90","16,104,669.10","18,157,317.20","13,163,815.26","11,918,698.74","9,598,275.04","3,955,834.02","3,026,306.52","4,374,617.82","10,833,102.41","5,924,218.77","4,997,809.74","17,531,014.00","48,786,926.16","28,754,344.36","31,658,881.49","45,981,739.96","17,201,467.61","3,038,466.07","9,720,400.21","7,741,643.50","7,257,521.84","7,888,702.84","12,545,956.17","12,628,636.97","13,555,731.91","33,824,226.01","31,361,510.34"
预收款项,"152,999,029.23","244,110,651.19","348,034,076.93","961,522,178.03","831,661,325.33","21,343,074.86","193,976,313.56","366,975,272.92","117,717,110.30","356,081,045.30","77,500,518.48","11,277,625.66","403,457,292.90","725,655,316.74","981,100,042.08","395,226,224.58","274,342,926.66","251,532,917.76","185,294,177.58","162,478,302.20","52,468,813.30","41,093,609.16","39,307,621.70","39,227,306.27","35,998,951.45","36,222,857.65","42,689,982.58","35,367,081.50","34,289,383.43","36,707,205.67","38,611,440.77","38,914,889.77","37,917,961.51","40,901,743.90","40,083,287.61","689,892,997.17","1,925,338,950.00","3,118,324,055.59","4,111,893,345.68","2,411,890,293.37","892,456,042.42","288,710,127.05","520,699,454.28","443,802,429.67","608,512,754.11","1,017,304,838.07","1,174,944,988.00","914,480,760.87","729,716,020.43"
其他应收款,"190,222,753.57","141,062,074.14","156,648,164.05","153,591,110.28","180,736,579.08","120,328,558.63","156,697,209.42","115,594,013.21","167,625,834.73","126,637,021.38","100,559,059.11","90,493,480.74","131,413,514.86","119,761,961.24","137,582,169.85","48,611,447.23","31,259,440.34","39,593,293.47","50,015,142.72","19,746,668.41","33,814,327.18","35,318,060.73","17,609,265.95","22,453,436.26","41,337,799.87","24,666,302.60","29,214,432.58","10,836,831.02","17,067,555.90","17,912,770.21","19,292,467.77","17,398,628.01","31,154,646.93","26,632,713.76","22,488,067.13","17,092,560.72","31,215,038.21","39,563,447.56","51,926,222.27","35,560,755.67","73,073,735.48","42,787,274.30","42,783,036.10","37,842,326.84","42,096,996.24","38,979,972.87","49,608,341.02","37,580,878.43","21,250,509.55"
应付职工薪酬,"2,164,714.40","2,319,610.53","2,061,433.76","1,979,651.66","1,771,112.04","1,727,302.59","2,037,540.10","1,610,540.23","626,929.16","1,016,631.90","1,065,728.21","979,480.49","958,055.67","1,240,046.09","1,380,610.44","1,353,518.85","725,776.85","1,093,505.39","1,198,334.15","999,572.81","736,916.05","1,436,821.51","1,373,865.24","1,248,893.67","887,351.12","788,595.35","830,526.25","1,814,739.92","755,474.71","840,131.34","953,082.89","2,271,113.25","890,664.90","775,396.14","973,387.55","2,577,012.64","843,126.53","1,283,874.08","1,266,338.57","6,021,893.52","1,053,914.85","3,323,359.81","3,900,196.68","7,324,505.33","2,541,930.07","3,610,331.04","4,837,880.84","9,912,057.01","2,807,880.38"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
