科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应交税费,"-18,357,171.50","39,917,640.41","-537,423,485.13","-691,778,482.43","-743,433,862.37","-597,609,952.32","76,457,730.44","17,913,514.36","21,210,442.69","22,657,438.28","20,907,439.99","36,737,202.31","50,014,297.70","53,619,101.69","288,745,064.28","81,724,840.85","57,890,410.04","181,876,443.51","166,368,146.17","95,820,573.22"
应收利息,,,,,,,,,,,,,,,,,,,,
应付利息,"13,741,760.22","7,268,621.77","9,204,891.40","15,173,693.03","5,543,439.47","9,080,244.74","8,067,834.18","11,728,416.76","10,751,003.64","9,631,305.42","6,647,566.24","17,864,152.19","29,617,701.96","41,914,154.79","22,037,774.59","15,302,645.88","34,609,052.28",,"69,936,247.52","45,831,313.23"
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,"476,726,761.62",,,
存货,"1,269,307,409.41","1,194,014,386.16","2,053,633,269.45","2,047,662,494.53","1,818,049,841.91","2,387,584,068.85","1,916,309,047.28","1,975,723,522.70","2,281,803,255.87","1,953,249,289.77","1,958,195,192.70","1,889,746,026.70","2,270,040,450.34","2,699,199,936.37","2,210,259,078.56","2,800,154,818.81","3,357,601,546.55","3,983,456,200.23","2,760,237,372.27","3,098,242,110.55"
其他应付款,"557,824,716.99","237,280,704.52","189,087,788.39","209,079,070.38","84,524,880.74","49,096,306.18","102,122,247.18","155,275,535.38","244,355,790.13","186,794,539.42","272,856,652.86","203,965,186.41","118,724,098.53","134,854,649.13","157,734,126.19","142,164,678.97","160,948,879.52","714,150,499.57","758,462,394.20","688,553,446.13"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"559,150,497.72","710,122,936.00","727,507,384.00","730,415,688.00","742,272,552.00","582,569,292.00","214,311,600.00","30,000,000.00","190,000,000.00","190,377,987.73","256,734,988.47","280,187,006.74","130,000,000.00","165,000,000.00","301,382,112.49","1,002,880,135.87","1,729,574,779.90","2,026,498,836.70","1,377,843,953.60","1,093,840,000.00"
其他流动资产,"1,900,000.00","2,359,048.80","2,700,935.14","734,162.64","2,268,602.51","7,411,644.26","696,295,704.52","681,766,333.68","835,649,842.15","529,175,704.74","725,426,150.67","764,463,712.34","755,725,970.92","718,417,496.67","660,253,571.27","759,160,482.08","1,272,545,805.85","1,086,593,314.40","844,500,018.07","869,058,606.04"
其他流动负债,"22,461,409.13","29,442,667.89","27,941,798.47","24,234,512.84","34,885,876.12","42,196,039.75",,,,,"45,813,425.05","39,646,157.82","55,244,471.62","77,161,436.37","93,066,063.74","127,177,012.62","134,192,870.90","125,991,652.66","116,007,718.30","135,541,980.21"
流动资产合计,"4,543,821,099.28","5,384,612,769.40","7,188,385,052.44","7,974,608,768.26","8,012,080,406.19","8,120,738,689.80","7,735,397,960.43","6,689,209,871.80","7,900,645,306.20","8,110,555,115.84","8,438,023,082.63","9,593,491,150.22","8,976,704,048.65","10,936,170,939.07","14,361,175,644.95","12,242,216,759.58","14,774,693,526.23","17,047,350,969.94","14,396,996,210.92","13,259,821,875.77"
流动负债合计,"7,282,440,800.02","6,599,686,699.07","10,042,264,174.43","9,212,232,464.87","9,361,504,792.49","9,108,369,859.19","9,344,567,998.63","8,376,420,985.70","7,966,656,880.92","8,179,673,848.47","9,198,665,820.51","11,041,975,288.56","11,120,867,235.50","13,878,335,373.55","11,523,050,707.82","11,246,084,831.41","16,272,806,491.98","20,539,269,028.24","19,993,127,616.86","18,682,262,460.21"
可供出售金融资产,,,,,,,,,,,"13,875,818.02","13,771,576.04","33,724,246.69","19,834,632.97","19,513,650.22","25,011,740.25","25,988,695.02","26,848,928.79","117,231,504.04",
长期借款,"178,387,000.00",,"285,000,000.00","285,000,000.00","270,000,000.00","270,000,000.00","255,000,000.00","255,000,000.00","80,000,000.00","80,000,000.00","100,000,000.00","1,375,000,000.00","1,850,005,227.20","2,314,982,427.00","3,049,999,159.01","2,221,501,200.00","1,673,080,418.60","1,344,608,582.80","1,386,162,894.60","1,827,700,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,"3,674,326,563.32","3,723,040,112.82","3,772,364,931.86","3,821,980,590.29","3,871,183,643.83","3,917,467,266.93"
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,"979,035.49",,,,,,"119,891,656.50","121,852,459.13","120,369,676.50","124,416,625.50",,
长期股权投资,"12,535,450.37","11,339,543.73","10,800,706.72","10,727,821.26","10,500,866.35","13,989,067.21","24,646,217.89","24,358,996.48","41,803,330.35","41,673,577.02","44,924,025.84","44,715,082.71","43,427,789.06","43,446,093.85","35,739,124.47","36,489,878.23","33,385,608.35","125,361,128.79","34,216,623.81","33,511,528.60"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,"5,170,321.60","3,445,202.26","5,637,530.01","3,297,233.08","2,153,728.80","2,064,427.04","2,172,253.89","2,267,198.21","1,473,324.60","1,010,025.00"
固定资产,"5,780,468,336.70","6,339,471,800.33","9,447,410,135.60","9,608,977,057.67","9,971,316,652.26","9,837,043,730.76","10,848,989,577.07","10,719,184,000.78","10,732,375,392.18","10,969,969,304.75","12,076,887,625.68","12,698,607,463.99","14,409,437,495.08","15,654,605,916.55","16,914,428,918.57","17,228,710,678.79","18,487,980,616.64","20,288,289,651.23","22,729,570,370.55","23,032,984,461.43"
递延所得税负债,"2,068,725.08","405,218.61","136,520.77","137,078.01","136,475.77","13,935,903.49","53,100.00","10,870,553.32","1,495,066.44",228.11,"473,818.37","407,798.58","191,137.39","187,116.08","162,686,878.16","155,349,389.91","173,697,167.29","140,402,064.63","134,166,980.83","126,905,417.00"
在建工程,"365,582,354.40","446,493,329.06","410,947,938.93","548,064,942.24","546,255,349.82","647,402,209.10","101,756,131.07","157,233,604.89","129,427,520.95","225,131,102.10","294,604,684.63","382,621,588.23","569,358,893.34","851,373,381.68","875,029,698.91","982,025,365.02","1,031,152,840.13","1,379,222,720.29","1,413,673,173.21","1,387,899,712.93"
其他非流动负债,"164,710,482.01","454,891,887.07","492,859,632.42",,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,"11,538.46","12,772,566.36","21,229,991.90","16,219,471.06","22,822,485.75","26,216,269.70","28,206,477.84","14,332,479.16",,,
非流动负债合计,"345,166,207.09","455,297,105.68","777,996,153.19","775,008,180.46","750,146,593.59","753,395,293.08","714,431,488.94","716,687,639.95","525,421,065.29","514,726,911.99","532,230,149.40","1,797,240,568.74","2,266,024,923.30","2,720,460,753.87","7,402,854,912.51","6,627,400,489.04","6,137,078,209.41","6,104,461,683.83","6,059,801,858.61","6,533,219,750.24"
固定资产清理,,,,,,,,,"17,967.60",,,,,,,,,,,
负债合计,"7,627,607,007.11","7,054,983,804.75","10,820,260,327.62","9,987,240,645.33","10,111,651,386.08","9,861,765,152.27","10,058,999,487.57","9,093,108,625.65","8,492,077,946.21","8,694,400,760.46","9,730,895,969.91","12,839,215,857.30","13,386,892,158.80","16,598,796,127.42","18,925,905,620.33","17,873,485,320.45","22,409,884,701.39","26,643,730,712.07","26,052,929,475.47","25,215,482,210.45"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"606,000,000.00","606,000,000.00","606,000,000.00","673,360,000.00","673,360,000.00","673,360,000.00","673,360,000.00","673,360,000.00","2,181,602,772.00","2,181,602,772.00","2,181,602,772.00","2,181,602,772.00","2,617,923,326.00","2,617,923,326.00","2,629,030,576.00","2,629,030,576.00","2,629,153,260.00","3,944,483,894.00","3,926,797,538.00","3,926,816,873.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"24,752,894.10","18,522,577.17","18,522,577.17","1,457,550,427.51","1,457,762,691.71","1,457,798,352.10","1,457,798,352.10","1,457,798,352.10","3,206,863,024.77","3,206,863,024.77","3,206,863,024.77","3,206,863,024.77","2,988,702,747.77","2,988,702,747.77","3,152,535,380.66","3,171,102,588.74","3,201,535,771.04","1,889,821,218.13","1,795,802,310.71","1,796,096,533.29"
无形资产,"358,038,267.70","743,675,394.57","731,641,846.14","727,407,120.12","723,469,209.68","721,277,316.89","1,068,200,521.89","1,128,306,407.07","1,332,186,101.24","1,325,677,145.88","1,459,261,979.38","1,443,724,038.34","1,598,949,805.21","1,721,432,066.53","1,742,407,166.59","1,731,517,851.69","1,723,278,428.16","2,209,302,266.16","2,598,775,177.98","2,962,003,250.49"
盈余公积,"226,718,998.41","417,728,154.72","555,183,155.48","555,183,155.48","555,183,155.48","555,183,155.48","693,885,763.15","693,885,763.15","693,885,763.15","693,885,763.15","858,373,016.27","858,373,016.27","858,373,016.27","858,373,016.27","1,091,270,224.84","1,091,270,224.84","1,091,270,224.84","1,091,270,224.84","1,364,097,249.24","1,364,097,249.24"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,"171,273,795.00","171,273,795.00","173,023,965.00","180,548,865.00",,
商誉,,,,,,,,,"43,384,863.97","43,384,863.97","44,969,064.89","44,969,064.89","44,969,064.89","44,969,064.89","44,969,064.89","44,969,064.89","44,969,064.89","44,969,064.89",,
未分配利润,"2,913,180,835.45","5,166,172,734.69","6,205,575,011.41","6,611,246,837.81","6,890,492,766.54","7,288,843,891.55","7,609,626,618.13","7,774,659,016.67","6,984,120,539.74","7,531,571,266.17","7,776,093,052.19","7,996,672,889.52","7,650,832,575.06","8,232,790,187.45","9,153,852,709.00","9,263,820,974.29","9,007,591,564.48","9,613,953,783.38","8,915,937,197.14","8,818,971,029.51"
长期待摊费用,"192,963,455.87","150,153,602.05","95,138,625.58","79,998,814.17","68,945,512.86","59,514,798.31","48,175,048.55","36,988,480.58","31,208,999.04","21,847,176.19","21,939,663.41","16,727,580.56","14,881,589.39","18,823,188.72","17,148,781.97","16,040,022.11","15,299,355.62","23,572,708.34","27,778,659.87","26,787,696.51"
少数股东权益,"26,993,982.30","8,144,434.91","7,576,780.68","7,321,224.61","7,459,214.61","7,567,945.12","7,003,506.00","7,369,357.25","77,523,974.64","74,526,919.12","77,097,078.82","78,207,552.41","73,953,736.57","64,672,056.92","66,549,254.34","52,197,757.44","45,131,229.68","12,347,898.56","32,371,433.56","27,471,479.36"
递延所得税资产,"154,010,302.90","208,676,591.88","354,102,125.09","364,757,394.39","393,804,188.51","445,095,931.29","441,417,165.90","467,672,245.45","513,877,145.84","542,362,873.66","539,307,766.33","567,425,561.95","564,317,199.99","601,400,900.52","554,679,660.40","593,495,683.32","612,417,337.43","583,135,794.43","604,070,551.56","611,202,757.62"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"223,253,890.97","477,970,162.44","892,015,312.40","1,107,480,379.13","862,777,445.73","2,321,614,705.26","1,315,961,029.46","1,425,721,194.72","1,130,941,674.39","1,895,318,664.53","2,348,607,643.57","2,253,572,036.00","1,217,711,964.47","756,960,971.18"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"6,863,598,167.94","7,899,810,261.62","11,050,041,378.06","11,339,933,149.85","11,714,291,779.48","11,724,323,053.56","12,756,438,553.34","13,011,713,897.69","13,716,296,633.57","14,277,537,961.16","15,371,320,640.27","17,555,406,653.87","18,611,246,584.17","20,404,428,926.18","21,361,074,010.11","22,581,785,426.67","24,337,412,068.97","26,934,274,298.92","28,743,028,025.49","28,928,581,882.80"
所有者权益(或股东权益)合计,"3,779,812,260.11","6,229,439,226.27","7,418,166,102.88","9,327,301,272.78","9,614,720,799.59","9,983,296,591.09","10,432,837,026.20","10,607,815,143.84","13,124,863,993.56","13,693,692,316.54","14,078,447,752.99","14,309,681,946.79","14,201,058,474.02","14,741,803,737.83","16,796,344,034.73","16,950,516,865.80","16,702,220,893.81","17,337,894,556.79","17,087,094,760.94","16,972,921,548.12"
资产总计,"11,407,419,267.22","13,284,423,031.02","18,238,426,430.50","19,314,541,918.11","19,726,372,185.67","19,845,061,743.36","20,491,836,513.77","19,700,923,769.49","21,616,941,939.77","22,388,093,077.00","23,809,343,722.90","27,148,897,804.09","27,587,950,632.82","31,340,599,865.25","35,722,249,655.06","34,824,002,186.25","39,112,105,595.20","43,981,625,268.86","43,140,024,236.41","42,188,403,758.57"
负债和所有者(或股东权益)合计,"11,407,419,267.22","13,284,423,031.02","18,238,426,430.50","19,314,541,918.11","19,726,372,185.67","19,845,061,743.36","20,491,836,513.77","19,700,923,769.49","21,616,941,939.77","22,388,093,077.00","23,809,343,722.90","27,148,897,804.09","27,587,950,632.82","31,340,599,865.25","35,722,249,655.06","34,824,002,186.25","39,112,105,595.20","43,981,625,268.86","43,140,024,236.41","42,188,403,758.57"
