科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2015-12-31
其他应收款,"10,218,193.73","13,967,427.60","14,937,189.27","14,039,772.04","15,562,196.52",,"16,500,248.84","18,006,099.84","25,708,092.47","13,579,911.26","13,590,911.26","11,490,688.00","11,568,947.83","11,547,811.83","12,337,689.42","33,080,759.35","33,781,109.48","5,046,253.10","143,253.10","1,309,902.43","1,901,107.27","1,391,257.51","1,960,831.59","1,416,477.09","1,510,350.44","1,574,823.27","3,892,241.99","432,954.00","1,093,974.11","6,803,324.27"
应付职工薪酬,"5,178,279.43","6,871,698.73","6,780,107.11","5,019,442.27","5,012,379.03","4,326,943.77","4,325,271.27","4,326,274.59","4,368,295.45","4,332,230.83","4,272,152.51","4,292,968.04","4,273,818.93","4,283,097.31","4,462,475.27","4,323,639.12","4,311,433.48","3,320,955.99","3,257,305.60","3,185,978.64","3,211,803.84","3,259,944.03","3,265,785.88","3,219,460.67","2,842,661.09","2,799,418.04","2,695,621.38","2,726,762.95","2,742,784.18","3,362,700.54"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,279,883.10","6,559,593.24","6,439,099.22","6,743,467.42","6,004,868.59","7,449,993.77","7,532,412.77","7,421,262.29","7,395,636.61","7,885,312.39","7,701,988.31","7,695,444.31","7,697,291.99","7,697,291.99","7,697,239.19","8,789,390.63","6,261,601.52","6,261,463.24","6,259,560.44","6,436,768.99","4,829,719.80","4,366,713.32","4,069,856.82","4,801,247.92","4,741,913.92","4,866,106.65","5,182,062.16","2,855,791.42","3,675,446.59","4,278,610.87"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"3,547,110.00","10,428,106.23","11,380,028.73","5,411,663.73","2,826,413.73","3,218,558.73","3,558,931.23","3,910,403.73","4,275,751.23","4,641,098.73","5,006,446.23",,,"730,695.00",,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"3,547,110.00","3,547,110.00","3,547,110.00","3,547,110.00","3,547,110.00","3,547,110.00","3,547,110.00","3,547,110.00","3,547,110.00","3,547,110.00","3,525,236.28","3,485,716.28","3,485,716.28","3,470,716.28","3,470,716.28","3,470,716.28","3,470,716.28","3,470,716.28","3,470,716.28","3,445,716.28","3,445,716.28","3,445,716.28","3,445,716.28"
存货,"985,503.69","798,486.94","798,486.94","327,350.42","327,350.42",,"327,350.42",,,,,,,,,,,,,,,"716,087.18","1,300,117.07","4,878,061.62","9,404,085.30","5,942,669.78","4,928,057.65","6,936,079.21","1,802,880.54","275,057.79"
其他应付款,"12,901,627.31","13,731,156.74","12,556,940.84","23,545,055.89","28,912,281.37","39,970,141.74","70,567,996.18","74,566,518.22","80,776,703.85","74,139,126.11","75,582,483.26","112,705,712.99","114,816,758.01","116,140,131.96","120,170,129.03","42,369,157.49","42,751,741.04","41,730,190.39","16,131,287.89","14,265,235.34","14,397,871.41","8,107,754.34","2,532,675.62","2,832,248.42","2,533,425.42","2,600,022.21","3,065,294.21","2,894,029.62","2,543,828.85","88,339,569.66"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,"327,350.42",,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,"15,117,028.32",,,,,,,,,,,,,,,,,,,,,,,,"206,531.42"
其他流动负债,"10,324,035.37","3,547,110.00","3,547,110.00","3,547,110.00","3,547,110.00","3,547,110.00","3,547,110.00",,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"40,571,406.53","42,093,638.29","41,797,663.87","32,452,638.69","34,649,790.71","34,537,441.84","37,568,894.37","36,557,828.49","43,805,300.10","31,268,084.38","31,709,886.62","29,891,658.41","12,744,333.10","29,888,342.28","30,901,067.78","49,166,216.33","45,083,280.44","41,650,651.90","36,775,031.91","36,754,473.38","34,850,962.16","31,593,205.29","32,978,347.36","29,761,431.16","28,640,984.07","28,597,933.52","32,937,551.46","31,130,754.19","29,745,439.56","86,985,713.80"
流动负债合计,"118,417,431.43","122,259,023.76","123,514,078.97","103,760,376.69","96,878,020.10","108,805,041.58","140,100,895.02","145,834,494.36","152,652,056.87","146,864,319.59","148,428,410.84","153,216,398.60","138,171,384.76","157,304,291.78","160,783,964.05","84,179,283.43","81,029,769.31","78,172,847.33","52,397,317.51","50,656,069.41","49,158,227.97","19,461,395.40","13,655,302.03","14,824,665.72","14,084,379.14","14,089,850.61","17,895,330.28","14,049,272.23","13,300,423.32","111,248,518.29"
可供出售金融资产,,,,,,,,,,,,,,,,"1,638,091.76","1,560,897.36","1,638,091.76","1,638,091.76","1,105,581.10","1,105,581.10","972,690.72","972,690.72","860,256.04","860,256.04","860,256.04","860,256.04",,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,728,048.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"25,691,328.63",,,"60,328,340.20","59,787,646.60","59,253,899.22","58,713,205.62","58,173,953.19","57,139,054.37","56,616,776.84","56,081,421.65","55,546,532.72","55,011,876.92","54,477,221.12","53,942,565.32",,,,,,,,,,,,,,,
预计负债,"240,000,000.00","240,000,000.00","240,000,000.00","139,150,000.00","139,150,000.00","93,860,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,177,206.90","10,177,206.90","10,177,206.90","10,000,000.00","11,865,813.15","11,865,813.15","10,568,589.44","10,568,589.44",,,,,,,
固定资产,"55,646.67","25,409,333.94","25,089,525.08","46,267.94","42,465.11","38,662.28","34,859.45","31,056.62","27,253.79","23,925.96","20,835.63","22,392.34","69,076.88","97,816.53","95,576.76","404,310.32","379,385.54","354,960.08","330,284.96","368,197.24","338,244.88","649,731.90","1,790,406.16","1,735,879.65","1,710,960.11","1,618,594.63","1,558,141.90","350,370.20","326,194.44","2,193,547.87"
递延所得税负债,,"307,098.64","307,098.64",,,,,,,,,,,,,"409,522.94","390,224.34","409,522.94","409,522.94","276,395.28","276,395.28","243,383.94","243,383.94","215,064.01","215,064.01","215,064.01","215,064.01",,,
在建工程,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000.00","42,779,914.36"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"240,000,000.00","240,307,098.64","240,307,098.64","139,150,000.00","139,150,000.00","93,860,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,586,729.84","10,567,431.24","10,586,729.84","10,409,522.94","12,142,208.43","12,142,208.43","10,811,973.38","10,811,973.38","215,064.01","215,064.01","215,064.01","215,064.01",,"10,000.00","42,779,914.36"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"358,417,431.43","362,566,122.40","363,821,177.61","242,910,376.69","236,028,020.10","202,665,041.58","150,100,895.02","155,834,494.36","162,652,056.87","156,864,319.59","158,428,410.84","163,216,398.60","148,171,384.76","167,304,291.78","170,783,964.05","94,766,013.27","91,597,200.55","88,759,577.17","62,806,840.45","62,798,277.84","61,300,436.40","30,273,368.78","24,467,275.41","15,039,729.73","14,299,443.15","14,304,914.62","18,110,394.29","14,049,272.23","13,310,423.32","154,028,432.65"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"57,218,250.00","57,218,250.00","57,218,250.00","57,218,250.00","57,218,250.00","57,218,250.00","57,218,250.00","57,218,250.00","63,648,790.00","63,648,790.00","63,648,790.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00","63,648,789.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"19,059,858.64","19,059,858.64","19,059,858.64","19,059,858.64","19,059,858.64","19,059,858.64","19,059,858.64","19,059,858.64","12,629,318.64","12,629,318.64","12,629,318.64","12,629,319.64","12,629,319.64","12,629,319.64","12,629,319.64","13,857,888.46","13,799,992.66","13,857,888.46","13,857,888.46","13,458,505.46","13,458,505.46","13,358,837.67","13,358,837.67","13,274,511.67","13,274,511.67","13,274,511.67","13,274,511.67","12,629,319.64","12,629,319.64","2,988,150.05"
无形资产,"36,251,364.53","36,036,781.94","35,822,199.35",,,,,,,,,,,,,,,,,,,,,"7,732.19","7,732.19","7,732.19","7,732.19",,,"9,379,903.89"
盈余公积,"8,380,326.13","9,311,698.55","9,311,698.55","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13","8,380,326.13"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54,329,078.44"
未分配利润,"-310,325,035.60","-335,563,309.33","-337,651,052.61","-235,400,896.54","-226,865,884.36","-194,235,150.68","-139,184,048.02","-146,472,209.41","-147,073,232.18","-154,343,609.70","-156,004,344.23","-163,143,892.41","-165,734,175.14","-168,209,866.37","-171,213,543.51","-129,472,892.93","-130,431,239.48","-131,031,371.50","-109,978,929.89","-109,910,878.44","-110,346,340.85","-83,217,393.77","-77,786,950.85","-70,250,038.79","-70,655,041.75","-70,658,565.37","-70,241,938.16","-66,992,271.49","-67,660,953.13","-68,449,436.88"
长期待摊费用,,,,,,,,,,,,,,"19,037.00","19,037.00","23,002.67","23,002.67","23,002.67","23,002.67","13,484.34","13,484.34",,,"137,499.99","137,499.99","124,998.00","124,998.00",,,"82,894.86"
少数股东权益,"2,407,997.51","614,421.14","616,743.34","659,331.91","659,331.91","741,677.67","741,677.67","742,118.58","734,348.80","729,642.52","729,642.52","729,642.51","729,642.51","729,556.75","729,391.55","51,497.15","51,497.15","51,497.15","51,497.15","-73,696.20","-73,855.93","831,287.83","3,732,754.61","2,469,069.02","2,468,991.93","2,359,126.06","2,376,184.39","-234,311.12","-236,270.96","-1,682,183.31"
递延所得税资产,"30,861,033.13","9,667,287.23","9,667,287.23",,,,,,,,,,,,,,,,,,,,,,,,,,,"292,938.78"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,"59,587.73","59,587.73","59,587.73","59,587.73","59,587.73","59,587.73","99,587.73","59,587.73",,,"5,650,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"94,587,421.58","71,113,403.11","70,579,011.66","60,374,608.14","59,830,111.71","59,292,561.50","58,748,065.07","58,205,009.81","57,166,308.16","56,640,702.80","56,102,257.28","55,568,925.06","55,080,953.80","54,594,074.65","54,057,179.08","2,065,404.75","1,963,285.57","2,016,054.51","1,991,379.39","1,546,850.41","1,516,898.05","1,682,010.35","2,822,684.61","2,800,955.60","2,776,036.06","2,711,168.59","2,610,715.86","350,370.20","326,194.44","71,928,363.84"
所有者权益(或股东权益)合计,"-223,258,603.32","-249,359,081.00","-251,444,502.08","-150,083,129.86","-141,548,117.68","-108,835,038.24","-53,783,935.58","-61,071,656.06","-61,680,448.61","-68,955,532.41","-70,616,266.94","-77,755,815.13","-80,346,097.86","-82,821,874.85","-85,825,717.19","-43,534,392.19","-44,550,634.54","-45,092,870.76","-24,040,429.15","-24,496,954.05","-24,932,576.19","3,001,846.86","11,333,756.56","17,522,657.03","17,117,576.98","17,004,187.49","17,437,873.03","17,431,852.16","16,761,210.68","4,885,644.99"
资产总计,"135,158,828.11","113,207,041.40","112,376,675.53","92,827,246.83","94,479,902.42","93,830,003.34","96,316,959.44","94,762,838.30","100,971,608.26","87,908,787.18","87,812,143.90","85,460,583.47","67,825,286.90","84,482,416.93","84,958,246.86","51,231,621.08","47,046,566.01","43,666,706.41","38,766,411.30","38,301,323.79","36,367,860.21","33,275,215.64","35,801,031.97","32,562,386.76","31,417,020.13","31,309,102.11","35,548,267.32","31,481,124.39","30,071,634.00","158,914,077.64"
负债和所有者(或股东权益)合计,"135,158,828.11","113,207,041.40","112,376,675.53","92,827,246.83","94,479,902.42","93,830,003.34","96,316,959.44","94,762,838.30","100,971,608.26","87,908,787.18","87,812,143.90","85,460,583.47","67,825,286.90","84,482,416.93","84,958,246.86","51,231,621.08","47,046,566.01","43,666,706.41","38,766,411.30","38,301,323.79","36,367,860.21","33,275,215.64","35,801,031.97","32,562,386.76","31,417,020.13","31,309,102.11","35,548,267.32","31,481,124.39","30,071,634.00","158,914,077.64"
