科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"312,882,886.30","758,225,303.84","1,140,304,579.78","1,520,940,542.71","409,664,932.21","790,992,982.26","1,059,214,030.25","1,323,542,887.31","179,333,530.76","362,529,868.51","593,281,608.58","799,759,890.29","259,756,916.00","603,757,357.28","843,896,487.72","1,157,696,915.19","293,800,472.77","639,940,550.58","961,363,648.58","1,448,802,290.75","348,130,076.72","725,595,087.90","962,239,203.26","1,595,630,281.54","268,250,325.75","784,393,084.36","1,076,090,551.57","11,237,296,706.75","1,533,746,283.13","3,805,967,877.13","4,999,403,238.96","8,379,788,727.64","1,304,473,854.21","2,955,223,172.18","3,945,542,347.32","5,857,396,542.52","1,149,151,086.77","2,631,575,862.99","3,903,630,722.43","5,196,045,095.00","1,404,386,722.71","3,067,585,710.91","4,852,275,253.30","6,540,814,741.07"
二、营业利润,"-5,203,461.92","-10,049,627.24","-24,281,570.07","-210,708,590.12","-15,111,349.25","-2,633,484.59","-438,317.56","-12,281,368.23","-19,231,958.11","-27,483,265.10","-21,296,439.17","-16,308,821.08","1,558,135.25","5,404,604.68","7,446,922.94","11,103,168.16","1,692,048.99","3,646,292.27","5,199,618.48","4,889,641.44","38,317.01","-14,298,502.69","-40,301,588.47","-55,259,239.80","-2,515,981.50","4,592,463.91","-1,259,726.33","115,424,532.07","-131,450,002.96","-210,167,786.89","-173,323,945.01","-26,581,082.86","-82,722,701.70","-137,355,865.33","-177,608,509.47","-571,261,530.41","-21,928,554.54","20,981,219.02","39,530,427.90","27,244,636.70","43,269,343.13","96,894,936.08","190,840,118.72","228,250,518.34"
减:营业成本,"300,915,736.75","735,103,121.01","1,120,842,608.21","1,498,426,905.78","407,190,906.40","775,725,387.09","1,029,685,527.74","1,266,892,994.96","188,717,111.49","371,430,560.16","585,778,758.12","774,657,846.04","247,557,821.83","572,844,494.87","797,829,225.35","1,092,413,566.15","277,287,270.34","605,572,585.25","911,914,813.38","1,378,519,712.34","335,464,523.99","701,706,425.25","952,878,617.19","1,567,044,224.61","260,350,576.22","754,028,620.99","1,042,438,083.26","9,975,783,350.17","1,426,913,840.79","3,444,561,978.39","4,457,026,201.07","7,454,460,535.98","1,167,539,776.53","2,618,479,688.64","3,498,258,147.36","5,212,449,673.67","988,108,194.72","2,134,521,575.44","3,173,451,981.87","4,138,706,983.93","1,128,807,631.60","2,433,078,703.97","3,905,624,272.66","5,193,442,639.71"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,149,000.64","2,702,522.36","3,907,398.05","6,168,046.99","1,478,942.91","2,982,588.18","4,660,754.68","6,886,399.13","392,065.38","412,277.90","1,169,232.80","1,603,378.16","374,893.91","1,362,138.82","1,927,394.62","3,221,637.00","301,650.90","868,577.35","1,617,284.34","2,927,538.73","461,351.86","1,783,334.56","2,263,535.64","3,180,169.98","7,872.32","741,222.05","1,045,965.73","66,208,687.91","7,667,999.04","26,860,943.98","42,955,818.82","64,304,269.13","13,220,969.09","23,293,446.03","30,231,476.86","38,513,150.28","9,321,202.66","17,677,757.53","24,940,974.07","50,242,779.70","17,239,441.64","36,408,812.23","53,900,576.85","70,270,290.84"
营业外收入,,"227,019.00","276,030.80","281,704.51","31,814.75","90,060.34","107,917.57","201,678.02","7,013.27","7,013.27","23,926.51","8,171,669.25","4,400.75","75,625.21","87,602.92","231,833.68",,"43,250.86","100,600.35","485,968.66","47,116.30","4,348,440.63","4,370,659.08","4,474,395.92","1,295.58","7,559.70","18,298.40","112,988,195.24","7,126,199.12","21,993,964.86","55,839,079.87","134,526,287.91","4,583,646.23","18,570,000.21","27,643,604.15","53,758,909.09","6,958,053.82","26,275,128.59","52,677,472.88","79,249,273.15","6,336,355.18","15,817,637.05","20,912,297.34","2,563,721.61"
销售费用,"1,035,707.48","3,176,397.70","4,378,152.80","5,441,855.68","649,866.91","1,362,837.23","1,485,706.43","1,520,419.53","73,729.02","137,108.34","140,574.15","144,266.93","38,470.62","85,870.04","211,113.05","217,210.94","15,468.54","175,498.70","224,710.83","251,187.86",,,"1,889.00","17,030.29",,,,"281,896,763.50","54,639,344.95","141,703,870.36","152,801,956.62","283,273,632.19","54,542,882.31","136,856,499.51","153,658,456.99","286,565,559.70","52,184,134.89","143,116,347.79","218,403,097.81","315,468,997.61","74,897,810.14","162,455,575.15","242,012,317.19","340,795,775.79"
减:营业外支出,"466,000.00","15,049,785.99","18,294,473.22","16,669,418.24","1,680.78","260,505.88","325,016.86","583,208.26","130,641.78","219,858.97","1,499,320.77","1,726,561.77","94,565.46","1,075,220.11","947,323.39","3,320,808.90","2,609.28","194,394.54","248,587.08","250,080.09","2,076.92","47,181.86","76,227.34","242,275.42","146,773.04","156,594.30","593,424.85","5,512,070.74","621,536.86","562,672.86","2,881,295.96","3,539,698.24","229,442.68","1,716,644.19","1,861,156.94","12,628,544.97","299,842.55","705,572.98","986,646.02","1,993,862.12","376,928.29","626,593.24","6,117,117.75","17,948,782.79"
管理费用,"10,274,117.18","21,681,555.14","22,974,206.39","52,280,596.94","8,384,627.95","13,929,108.13","23,601,584.63","42,912,689.69","9,392,445.40","18,955,149.87","28,454,646.13","37,717,774.84","10,314,994.69","22,866,500.31","35,347,795.29","45,886,174.85","14,319,337.00","26,021,378.86","39,980,819.26","54,222,120.75","12,177,112.40","25,672,689.04","37,052,516.88","63,916,572.73","10,415,678.16","22,721,414.19","33,243,706.27","528,407,948.39","130,345,323.56","255,780,018.73","383,939,229.49","456,000,166.94","122,413,648.98","245,215,735.12","368,582,757.99","509,306,338.44","109,006,797.10","252,905,978.27","361,812,258.71","512,205,687.43","119,840,548.68","250,800,837.22","377,901,280.20","569,928,644.29"
其中:非流动资产处置净损失,,,,"2,459,739.96",,,,"415,794.18","130,641.78","219,858.97","1,499,320.77","1,726,561.77","94,565.46","1,075,120.11","947,323.39","3,320,708.90","2,609.28","162,352.19","187,281.91","188,774.92",76.92,"47,181.86","73,227.34","239,275.41","50,474.56",,"497,126.37","2,212,714.52","26,408.93","394,597.75","812,020.57","1,595,219.00","228,978.48","1,540,355.87","1,684,411.91","12,353,395.09","41,937.77","220,370.69","389,696.78","842,789.71",,"235,221.88","4,918,681.98",
