科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"1,304,801,718.81","1,307,987,122.64","1,445,379,080.64","772,441,891.34","1,571,347,651.03","1,264,978,790.36","1,184,781,338.70","781,537,748.96","896,250,037.88","1,119,317,554.67","2,355,746,761.77","2,491,362,429.92","2,471,899,075.60","2,159,425,969.28","2,165,746,922.98","2,241,293,965.91","2,294,333,441.21","2,577,404,073.09","1,860,083,846.41","2,268,390,088.63","2,477,849,062.34","2,755,930,447.54","2,143,468,515.58","1,728,850,642.89","3,323,642,577.56","3,648,333,898.33","5,311,667,757.63","1,473,769,871.84","2,742,741,141.57","2,577,702,520.00","2,811,203,792.22","2,523,626,597.85","3,432,299,677.99","3,348,018,372.72","4,781,905,582.32","4,254,230,731.54","5,801,485,667.03","4,472,370,434.28","4,306,736,102.92","3,294,887,160.51","3,431,634,418.18","3,465,193,180.15","3,582,774,855.09","4,242,357,557.76","4,127,627,713.84","5,136,189,988.17","4,460,729,744.85","4,256,088,648.96","3,363,571,698.73"
短期借款,"4,100,200,000.00","4,393,280,000.00","5,995,530,000.00","8,876,150,000.00","9,382,350,000.00","10,487,151,490.56","11,437,130,000.00","11,374,430,000.00","11,615,016,587.18","10,659,600,000.00","9,648,650,000.00","8,902,450,000.00","10,176,600,000.00","9,483,650,000.00","9,005,650,000.00","6,956,500,000.00","6,369,000,000.00","4,160,000,000.00","3,652,000,000.00","3,367,475,000.00","2,545,000,000.00","2,545,000,000.00","2,525,000,000.00","1,436,702,417.91","1,007,000,000.00","515,000,000.00","1,650,000,000.00","243,987,800.00","2,119,400,000.00","1,758,872,471.00","2,023,008,169.00","3,307,008,414.00","2,322,883,779.71","3,591,351,978.18","1,759,788,113.00","1,923,803,155.00","2,611,459,342.00","2,721,405,394.00","2,801,572,504.00","3,094,432,616.00","5,903,784,997.17","11,227,208,440.00","13,059,654,638.00","16,990,281,300.00","16,984,978,700.00","16,353,546,500.00","13,834,870,223.20","8,861,185,900.00","9,600,554,381.12"
交易性金融资产,"15,799,896.37","14,268,911.03","21,255,940.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144,930,156.28"
交易性金融负债,,,,,,,,"102,260,583.56","102,280,034.41","91,166,635.81","91,117,262.05","80,069,698.57","80,047,418.56","68,645,092.01","67,737,357.23","57,365,940.01","55,100,038.20","46,711,511.57","46,431,511.05","41,537,186.44","40,510,848.65","33,382,798.69",,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"72,083,723.04","63,834,529.01","64,136,416.08","163,462,858.81","114,420,668.26","70,400,944.62","68,989,908.21","234,433,557.94","85,479,415.00","65,903,782.00","69,320,418.00","57,314,799.00","65,856,766.00","61,443,357.16","49,219,318.26","36,840,253.39","55,969,625.00","55,306,176.00","33,213,099.80","40,869,300.00","55,867,878.04","32,478,413.00","22,653,938.55","13,415,602.42","13,370,000.00","11,610,000.00","13,800,000.00","9,889,887.61","4,965,620.59","3,450,000.00","1,302,000.00","107,756,250.00","105,400,000.00","7,024,065.00","17,600,000.00","43,954,498.73","15,609,498.73","16,553,779.47","2,204,038.96","9,497,356.35","8,163,574.79","25,330,257.40","25,132,000.00","13,800,028.30","21,947,000.00","33,986,495.00","32,210,542.22","46,261,744.41","97,237,674.35"
应付票据,"100,000,000.00","100,000,000.00","50,000,000.00","50,000,000.00",,"68,000,000.00","255,000,000.00","906,113,209.79","1,106,280,752.11","1,822,416,587.71","3,197,062,367.63","1,068,697,642.07","618,438,910.01","282,673,679.25","144,646,955.92","7,126,400.00","4,000,000.00","4,000,000.00",,,,,,,,,,,,"72,704,077.20","50,429,000.00","2,693,400.00",,,,"400,000.00",,,"203,000,000.00","227,994,370.00","206,388,370.00","99,591,585.00","28,084,103.85","300,270,501.65","361,936,604.85","255,221,186.93",,,
应收账款,"869,648,066.57","652,116,447.72","507,516,662.77","526,309,188.13","767,901,711.15","649,519,193.87","810,924,986.66","836,495,865.36","851,746,385.36","738,540,139.62","745,075,407.30","1,013,028,649.30","1,309,694,579.83","1,169,894,180.21","1,267,719,473.48","936,888,431.71","1,492,487,038.63","1,254,395,935.30","1,439,189,607.85","1,965,038,758.68","1,635,146,500.13","1,470,549,026.67","1,454,559,356.11","1,919,238,553.15","1,610,616,291.75","1,375,081,922.43","1,287,748,019.29","1,814,606,684.65","1,746,724,520.45","1,748,097,019.68","1,368,565,005.01","2,619,930,785.58","2,306,265,265.60","2,440,620,632.01","2,790,284,434.64","2,488,275,084.91","2,593,455,883.14","2,164,391,642.34","2,498,263,919.60","2,652,398,394.31","3,079,182,018.53","2,886,459,473.67","3,431,670,202.32","3,913,791,910.49","4,722,744,930.74","4,794,163,026.83","5,031,986,912.69","4,476,795,465.47","6,000,453,761.41"
应付账款,"171,184,986.28","195,592,570.91","155,860,749.74","258,660,314.67","217,347,340.18","1,043,667,987.13","1,046,595,783.82","751,110,324.65","842,455,696.01","1,149,841,563.72","1,589,652,469.96","3,234,774,048.27","3,872,575,208.98","4,955,692,524.53","5,473,682,320.23","5,403,927,240.06","4,156,763,688.83","2,794,896,790.76","2,350,134,526.17","2,133,179,414.31","1,648,374,812.72","1,858,464,306.16","2,339,285,867.07","1,155,382,461.39","1,476,057,806.95","1,577,574,595.95","1,561,640,031.44","1,429,076,813.34","2,045,578,584.50","1,996,346,992.75","1,643,335,404.66","1,826,009,352.38","1,950,733,592.83","1,631,718,498.01","1,526,512,066.58","1,509,412,856.85","1,939,115,931.75","1,997,960,027.32","2,401,701,587.00","1,915,507,536.71","2,039,764,803.62","2,366,259,202.61","2,995,359,013.65","4,825,220,408.93","4,877,980,937.71","6,377,748,099.94",,,
预付款项,"300,659,986.90","317,778,718.73","639,187,452.29","56,741,584.46","146,836,523.19","166,704,815.29","247,416,475.82","184,224,065.15","338,102,386.46","262,487,382.94","506,809,572.02","93,457,363.54","414,881,594.78","306,491,617.42","278,576,398.93","215,970,471.82","218,594,414.21","154,836,750.79","237,830,927.84","116,893,597.04","120,664,627.97","98,954,479.85","170,211,399.91","155,760,763.55","211,286,272.29","247,269,308.65","134,615,176.42","260,121,989.15","333,941,206.26","274,779,329.85","584,762,110.56","990,293,526.20","1,086,427,642.71","1,178,659,160.30","1,542,875,790.77","326,019,124.19","324,876,644.74","204,147,024.66","280,667,254.13","293,409,879.94","583,955,750.71","349,148,269.91","521,821,279.91","318,435,593.63","454,247,993.60","289,569,950.72","465,590,084.06","417,612,221.39","2,059,264,679.97"
预收款项,"32,210,151.81","53,328,539.34","97,907,641.03","60,751,114.58","60,108,785.35","57,243,090.89","61,573,702.37","42,824,480.24","68,284,452.36","49,024,229.13","127,978,554.56","49,274,153.35","50,105,857.10","161,181,860.40","115,522,973.66","51,181,110.46","77,423,998.44","82,273,736.36","56,720,928.23","23,922,956.44","37,024,790.96","46,901,002.59","113,896,459.78","85,639,834.43","125,564,244.60","67,698,674.51","76,945,957.56","67,687,211.48","82,188,385.77","57,033,459.98","79,572,559.23","75,710,869.02","137,106,182.92","67,418,301.11","151,089,842.87","31,748,556.44","66,381,783.35","52,308,117.62","84,051,213.74","31,055,714.98","72,223,529.87","147,953,132.41","170,724,252.28","15,336,979.30","29,026,271.62","74,163,501.33","169,488,913.20","129,808,292.76","283,251,246.90"
其他应收款,"27,895,341.59","73,566,171.26","25,454,900.60","16,061,344.07","15,324,812.63","82,021,079.79","74,995,476.63","22,534,389.85","26,770,901.01","37,848,450.17","20,265,590.45","139,691,220.49","243,951,866.23","57,421,018.52","165,648,713.93","40,924,747.57","32,358,121.38","18,876,303.24","20,113,867.99","32,792,206.05","47,886,520.97","42,502,865.44","71,388,285.97","20,651,023.71","39,969,256.18","80,158,325.14","87,388,933.63","83,517,252.73","47,184,580.88","223,555,667.62","339,956,378.74","562,041,971.58","560,609,854.37","360,356,171.56","442,197,474.71","553,919,010.71","568,296,232.86","295,229,900.21","362,733,947.30","320,128,919.23","276,325,940.89","366,645,278.83","305,048,495.26","235,289,718.99","198,496,956.46","230,705,490.56","444,523,392.74","983,449,990.68","1,230,291,888.41"
应付职工薪酬,"120,246,005.61","159,609,156.95","204,478,574.53","25,287,306.22","27,049,290.12","12,259,512.05","21,754,320.87","44,484,313.00","46,034,601.97","46,112,069.17","52,585,025.09","52,622,105.77","57,381,597.62","54,468,600.54","53,658,180.29","63,229,366.97","69,377,663.74","70,080,236.28","66,496,734.18","44,321,448.07","79,264,556.22","56,878,971.82","55,695,332.76","45,790,104.30","83,218,878.42","82,669,994.94","99,114,956.53","52,747,116.19","61,784,421.27","90,267,454.04","68,146,571.75","67,142,972.00","99,934,990.37","124,909,813.59","129,381,356.45","80,413,290.39","81,491,233.60","84,419,480.88","96,773,004.25","86,041,301.57","94,560,934.07","95,602,782.92","89,169,410.70","88,223,281.65","90,103,793.15","91,105,766.12","89,813,904.29","115,919,284.64","121,961,459.21"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"104,666,580.25","69,633,740.01","70,359,465.08","94,297,267.72","67,347,482.55","58,519,531.08","96,597,707.58","99,520,352.71","35,213,349.77","31,519,447.09","-241,882,156.17","-465,234,966.73","-519,759,164.54","-571,664,663.48","-459,452,585.27","-363,591,266.22","-211,626,456.94","-287,243,793.34","-250,733,568.92","-112,562,532.33","-51,835,216.65","-106,596,682.50","1,811,235.32","165,833,502.04","195,647,290.36","139,230,419.20","195,720,866.17","113,226,401.18","-62,493,960.52","-583,348,851.08","-575,882,905.31","-350,690,556.52","-342,343,358.88","-393,598,864.15","-206,552,537.38","-366,369,736.51","-344,958,011.74","-455,831,131.69","-608,964,267.06","444,045,072.78","300,810,162.31","120,664,944.88","181,654,726.14","411,860,403.70","252,187,256.05","181,625,058.38","304,716,019.98","502,392,828.68","265,942,638.40"
应收利息,,,,,,,,,,,"3,599,571.20","3,461,238.00","2,480,494.50",,,,,,,,,,,,,,,,,,,,"2,177.00",,,"3,655,976.33","6,271,389.23","8,502,643.46","13,473,705.40","31,313,942.25","13,216,798.24","31,412,981.64","12,230,671.76","30,162,470.36","12,154,557.53","29,298,704.62","18,972,705.84","29,897,851.84","22,450,789.91"
应付利息,,"9,046,485.36","10,660,503.17","23,170,572.72","29,833,547.86","8,333,636.87","10,878,067.56","11,286,661.28","21,346,227.30","2,795,809.50","58,022,329.78","81,850,365.45","57,930,000.45","31,310,909.50","61,704,064.50","81,617,190.45","64,156,838.55","48,642,342.50","53,295,472.00","115,846,219.11","106,288,459.85","36,991,364.16","77,484,195.41","130,804,897.13","139,671,528.33","102,834,296.91","183,917,921.92","213,919,623.04","204,135,449.08","192,969,716.21","253,929,490.72","267,497,185.10","279,082,790.73","183,883,196.30","256,714,302.64","262,715,254.61","242,431,097.04","197,274,659.61","258,373,526.66","250,976,621.61","193,137,270.75","247,704,869.48","219,673,849.70","193,186,532.64","178,722,143.29","262,910,263.99","267,756,503.30","267,014,968.24","392,484,846.54"
应收股利,,,"20,000,000.00",,,,,"12,600,000.00",,,,,,,,,,,,,,"15,584,391.00",,,,"1,960,000.00","9,500,000.00","9,500,000.00","9,500,000.00","9,500,000.00","9,500,000.00","110,473,077.91","110,473,077.91","110,473,077.91","7,300,000.00","155,794,600.00","155,794,600.00","155,794,600.00","36,826,600.00","44,430,650.00","44,430,650.00","151,274,019.04","44,648,850.28","44,648,850.28","7,518,200.28","30,478,200.28","28,672,606.83","18,288,270.99","19,668,590.91"
应付股利,,,,,"6,000,000.00",,"25,600,000.00",,,,,,,"30,000,000.00",,,,"71,600,000.00","41,600,000.00",,,"260,586,962.85","116,000,000.00",,,"411,960,888.55","61,656,293.56",,,"536,947,851.40","3,749,156.64","3,827,618.18","1,027,618.18","643,378,432.43","67,193,618.18","9,831,804.29","2,514,862.87","691,962,432.43","94,777,618.18","3,732,688.78","3,756,863.67","177,184,928.80","107,938,137.96","4,733,442.60","2,663,216.86","3,279,376.05","129,573,604.35","44,703,048.74","34,452,775.80"
存货,"269,888,367.34","315,444,226.33","297,898,903.50","285,859,426.98","344,409,561.77","342,166,105.48","558,391,545.02","443,026,655.18","416,876,368.66","406,452,742.46","384,833,441.51","496,942,437.87","522,580,023.17","749,273,224.88","626,988,673.50","548,926,477.15","437,085,923.72","764,261,569.57","792,181,891.99","715,651,983.48","644,015,564.37","700,955,339.86","634,034,794.33","502,909,297.80","520,983,756.69","503,787,587.26","417,989,274.99","513,215,616.26","468,773,695.16","435,002,290.73","356,642,383.00","446,589,553.33","429,937,042.94","351,708,218.29","406,253,505.93","292,965,696.40","362,884,482.34","308,152,509.66","378,888,108.82","520,650,971.21","336,810,669.35","345,832,553.12","379,671,138.26","410,650,487.29","586,328,625.64","682,110,821.10","461,939,557.22","503,604,353.02","506,961,801.02"
其他应付款,"273,062,868.21","268,633,662.99","345,649,807.94","518,009,025.39","535,500,396.20","624,527,889.45","702,777,740.74","721,747,245.94","743,150,392.97","696,560,842.20","747,684,753.52","961,809,410.70","1,115,370,777.51","631,706,012.29","567,572,489.51","490,133,297.07","342,414,803.99","441,998,248.02","300,764,846.27","256,512,197.77","493,293,146.60","413,651,082.11","382,370,708.01","405,673,995.38","340,819,225.55","293,429,955.38","254,638,218.86","388,388,776.40","382,098,400.24","347,947,442.05","377,288,228.33","632,275,720.91","557,665,859.30","494,724,649.91","482,370,134.95","388,559,424.01","522,003,389.71","386,541,381.73","312,797,450.91","448,060,884.92","506,045,008.59","412,247,473.32","514,075,046.43","1,737,940,946.71","1,698,171,112.36","1,793,434,092.94","3,016,278,959.95","3,324,741,820.29","3,670,144,951.85"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,"30,000,000.00",,"50,000,000.00","50,000,000.00","50,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","100,000,000.00","100,000,000.00","110,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","650,000,000.00","1,010,000,000.00","1,009,000,000.00","750,000,000.00","250,000,000.00","1,213,148,120.00","1,138,111,090.00","3,311,652,697.06","796,037,030.00","3,324,892,040.93","2,155,305,791.75","837,510,006.82","570,008,597.29","954,832,377.51","667,947,401.55","2,003,791,126.48","1,905,051,095.51","2,693,797,363.64","2,566,404,975.84","1,400,391,137.54","995,247,253.09","2,053,544,807.73","1,580,696,375.28","1,728,141,146.20","2,158,589,142.26","5,661,654,981.20","3,059,605,070.61","3,662,086,988.20","2,100,928,327.58","7,766,962,558.08","5,528,936,662.25"
其他流动资产,"6,114,439.37","2,712,212.07","579,192.62","4,647,519.82",,"2,461,071.58",,"3,984,558.40","797,590.64","2,541,747.20",,"3,628,891.68","763,980.84","2,482,931.96",,"6,819,710.73","1,714,233.88","4,887,944.61",,"20,252,221.67","7,989,941.87","7,832,841.49","354,086.11","13,410,366.61","15,625,398.48","5,541,039.62","83,656,058.60","12,395,222.78","4,722,506.13","9,748,182.83","8,112,305.35","11,421,630.02","4,085,827.67","10,683,169.73","247,929,310.93","410,656,896.73","318,373,722.83","283,155,406.76","223,283,904.01","299,275,430.18","258,553,741.81","252,745,103.92","342,644,177.13","1,047,247,930.61","1,239,004,242.77","976,492,833.31","988,255,317.53","1,332,397,703.18","1,480,746,763.18"
其他流动负债,"651,744,162.66","1,400,000,000.00","803,927,547.44","800,000,000.00","2,300,000,000.00","1,783,875,000.00","1,826,703,000.00","1,800,000,000.00","300,017,916.85","300,000,000.00","300,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","562,000,000.00","500,000,000.00","500,000,000.00","550,000,000.00","550,000,000.00",,,,,"1,500,000,000.00","1,500,000,000.00","1,500,000,000.00","1,500,565,036.00","3,500,000,000.00","5,000,000,000.00","7,140,000,000.00","7,140,719,566.00","6,588,000,118.50","7,120,000,000.00","5,400,000,000.00","5,700,000,000.00","6,200,000,000.00","6,700,000,000.00","7,900,000,000.00","9,600,000,000.00","8,300,806,137.14","6,100,608,356.07","1,600,008,060.62","187,861,232.51","14,486.32","1,600,000,000.00","3,700,000,000.00","6,805,902,269.82","10,915,549,108.88","13,262,717,643.07"
