科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"1,028,719,244.66","1,156,980,987.03","1,441,429,928.98","1,066,445,658.67","1,425,380,886.91","1,914,560,099.90","389,132,259.11","635,406,764.10","1,149,378,223.62","1,644,018,992.67","914,836,724.39","1,866,470,105.34","1,941,606,017.90","2,710,153,401.46","414,578,488.87","937,009,620.32","1,153,528,400.91","1,511,713,679.00","371,395,671.70","646,601,568.30","1,260,592,326.75","1,836,992,944.68","903,368,783.38","1,250,462,243.11","2,233,570,609.48","2,656,139,828.96","760,744,873.90","1,027,114,283.59","1,346,560,272.85","2,003,631,940.83","942,445,825.32","1,365,147,303.58","1,997,517,722.98","2,652,606,349.50","752,903,497.96"
取得子公司及其他营业单位支付的现金净额,,,,"4,549,000.00","4,549,900.00","4,549,900.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,000,000.00","70,000,000.00",,,,,
收到其他与经营活动有关的现金,"284,169,004.22","516,644,569.97","265,416,210.96","77,955,388.09","214,004,139.44","219,196,137.75","67,523,470.83","177,616,708.80","258,214,690.99","383,319,329.20","75,124,342.78","206,181,919.56","304,316,956.52","428,880,235.25","141,595,310.14","190,072,246.85","271,477,215.50","361,048,194.59","100,394,168.90","172,641,884.09","212,151,846.54","321,062,372.72","71,480,428.52","403,142,099.89","544,121,919.36","852,536,531.01","102,726,622.89","198,551,058.84","453,407,466.07","588,745,826.38","68,864,801.96","207,821,663.00","265,797,982.85","424,359,888.30","56,704,649.97"
投资活动现金流出小计,"80,860,631.90","60,444,207.68","55,856,767.12","32,197,979.62","141,381,706.62","156,929,355.62","23,554,104.60","486,689,729.70","493,781,543.55","516,005,827.55","4,923,519.77","7,245,341.93","10,117,303.73","46,234,578.46","69,058,753.44","175,042,846.44","195,852,205.44","196,310,038.44","40,491,907.00","196,071,944.00","236,418,823.00","237,030,537.53","544,947,915.13","546,542,805.08","1,000,402,879.44","951,561,311.07","228,834,778.00","467,402,647.15","576,094,681.40","83,066,167.03","2,121,160.68","8,119,692.65","44,588,015.07","238,255,102.48","126,931,285.23"
经营活动现金流入小计,"1,312,888,248.88","1,673,625,557.00","1,706,846,139.94","1,144,401,046.76","1,639,385,026.35","2,133,756,237.65","456,655,729.94","813,023,472.90","1,407,592,914.61","2,027,338,321.87","989,961,067.17","2,072,652,024.90","2,245,922,974.42","3,139,033,636.71","556,173,799.01","1,127,081,867.17","1,425,005,616.41","1,872,761,873.59","471,789,840.60","819,243,452.39","1,472,744,173.29","2,158,055,317.40","974,849,211.90","1,653,604,343.00","2,777,692,528.84","3,508,676,359.97","863,471,496.79","1,225,665,342.43","1,799,967,738.92","2,592,377,767.21","1,011,310,627.28","1,572,968,966.58","2,263,315,705.83","3,076,966,237.80","809,608,147.93"
投资活动产生的现金流量净额,"-51,550,743.08","17,792,943.18","79,580,634.24","-22,373,820.90","-130,227,547.90","-75,880,383.45","-18,201,444.98","-449,754,994.08","-442,418,242.98","-426,020,345.09","34,142,023.84","46,341,351.43","74,247,595.88","78,639,686.67","518,510,054.48","430,765,172.22","544,973,417.82","607,362,133.07","31,165,993.26","-110,968,592.35","-94,984,027.68","99,271,931.03","-293,171,957.51","-227,926,998.76","-462,436,996.03","-187,473,643.45","-21,111,498.56","48,778,508.12","10,703,239.24","76,262,711.04","9,985,750.67","12,032,883.05","-3,631,694.05","-12,487,010.86","-84,229,330.86"
购买商品、接受劳务支付的现金,"908,337,412.16","1,016,689,005.18","1,191,387,258.44","835,915,637.52","1,407,551,349.42","1,856,436,089.35","491,011,938.67","891,704,653.44","1,534,583,257.81","2,339,399,195.25","1,119,760,099.30","2,159,831,907.82","2,456,967,535.13","2,825,786,794.24","659,580,564.69","859,336,597.42","1,199,044,786.05","1,373,265,718.72","497,668,783.38","652,832,852.14","968,693,203.96","1,307,976,893.86","639,520,423.17","895,539,091.75","1,374,242,503.44","1,853,632,602.06","664,117,701.94","939,138,293.82","1,350,543,834.50","1,715,569,130.23","840,606,983.60","1,384,709,747.59","2,015,530,358.81","2,617,775,220.39","947,632,260.77"
吸收投资收到的现金,,,,,,"777,000,000.00",,,,,,,"682,924,318.07","682,924,318.07",,,,,,,,,,"9,000,000.00","22,000,000.00",,,,"4,500,000.00","1,500,000.00",,"13,500,000.00","13,500,000.00","13,500,000.00","58,357,500.00"
