科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"32,815,688.33","48,907,444.28","28,512,309.33","42,550,619.10","56,207,016.09","17,711,274.04","34,788,825.35","51,265,697.40","67,873,666.94","29,537,131.76","50,574,990.31","78,724,233.71","108,826,184.03","43,201,438.93","78,012,694.75","116,130,392.78","159,991,503.38","58,550,850.99","97,532,380.03","139,940,169.15","201,575,899.56","67,704,923.57","118,972,659.38","175,179,222.27","257,835,974.12","88,777,177.67","158,307,263.49","235,928,494.57","340,394,364.03","119,945,617.81","223,518,099.33","311,156,150.04","414,325,563.13","122,409,944.28","239,479,985.11","358,737,207.94","512,329,632.03","182,603,113.24"
取得借款收到的现金,"34,000,000.00","107,900,000.00","36,000,000.00","70,000,000.00","70,000,000.00","1,000,000.00","8,000,000.00","12,000,000.00","19,000,000.00","1,000,000.00","1,000,000.00","5,000,000.00","17,000,000.00",,,"8,000,000.00","32,000,000.00","5,390,000.00","49,290,000.00","167,290,000.00","237,290,000.00","77,630,559.00","152,620,559.00","313,520,559.00","472,430,559.00","79,160,000.00","255,280,000.00","425,280,000.00","497,280,000.00","12,526,502.26","180,668,677.26","325,571,177.26","332,571,177.26","112,000,000.00","458,855,914.77","791,016,224.74","1,108,445,810.59","360,692,414.00"
支付的各项税费,"20,162,629.00","27,222,862.29","8,782,862.64","23,726,822.45","27,978,815.87","11,356,061.33","17,837,667.66","34,203,566.49","42,931,288.24","20,182,684.04","39,008,275.15","49,191,315.67","72,186,125.40","14,582,229.20","33,849,973.52","44,876,123.56","64,858,030.71","47,459,544.14","67,595,163.34","87,783,535.40","118,630,691.77","56,793,494.54","80,315,629.50","100,478,071.70","106,158,168.04","55,896,810.70","86,008,528.30","126,736,886.20","167,302,059.46","57,700,953.85","107,192,214.23","151,162,747.48","205,725,799.62","50,849,952.07","101,256,577.27","133,397,786.39","194,878,743.66","35,551,378.41"
收到其他与筹资活动有关的现金,"1,036,186.27","1,482,253.94","16,867,517.80","18,168,898.15","29,276,203.52","1,277,987.90","1,393,532.21","4,833,131.81","14,518,120.47","1,632,513.66","2,759,907.72","5,506,644.51","24,491,644.61","913,043.80","8,241,193.14","13,083,526.89","24,549,764.05","8,999,631.40","579,756.17","759,645.25","36,145,786.79","8,124,407.01","911,529.46",,"27,666,642.92","6,179,653.46","12,899,160.33",,"34,316,667.12","3,736,630.32","9,065,836.30","11,573,562.43","37,486,167.72","9,534,410.43","27,314,854.83","45,971,186.50","88,339,472.17","25,645,001.83"
支付其他与经营活动有关的现金,"27,647,126.64","31,791,707.48","21,616,101.22","30,753,648.08","41,397,408.79","11,233,582.04","16,013,310.03","22,326,739.32","66,019,037.38","14,551,883.33","24,494,659.79","51,485,104.27","38,108,685.25","26,060,004.29","21,708,981.97","33,375,556.51","40,865,309.90","16,410,750.07","34,993,691.98","45,830,857.27","64,205,046.24","19,676,872.03","45,629,017.04","72,943,450.34","92,796,697.04","29,182,793.12","67,019,034.12","96,144,830.45","134,983,502.89","56,952,315.95","88,434,021.22","159,183,464.71","163,444,785.86","58,983,998.48","98,458,307.66","131,905,132.05","170,342,554.84","85,993,911.82"
筹资活动现金流入小计,"35,036,186.27","157,382,253.94","52,867,517.80","88,168,898.15","686,176,203.52","2,277,987.90","9,393,532.21","16,833,131.81","33,518,120.47","2,632,513.66","3,759,907.72","10,506,644.51","41,491,644.61","913,043.80","8,241,193.14","21,083,526.89","56,549,764.05","14,389,631.40","49,869,756.17","168,049,645.25","273,435,786.79","85,754,966.01","153,532,088.46","313,520,559.00","500,097,201.92","85,339,653.46","268,179,160.33","425,280,000.00","3,507,596,662.32","16,263,132.58","189,734,513.56","337,144,739.69","370,057,344.98","121,534,410.43","486,170,769.60","836,987,411.24","1,196,785,282.76","386,337,415.83"
经营活动现金流出小计,"269,952,268.14","395,045,232.72","226,161,758.31","396,216,359.98","443,514,874.70","123,778,979.68","241,799,251.99","381,196,071.69","607,721,795.21","209,023,669.59","421,544,016.73","650,914,778.16","914,588,192.86","254,925,138.69","444,019,917.61","676,651,082.17","886,429,886.47","307,017,479.69","541,034,455.49","824,928,644.52","1,125,643,622.90","356,574,104.31","680,268,860.40","1,064,576,223.47","1,416,400,646.43","453,519,662.39","867,932,847.34","1,367,365,286.04","1,832,047,708.08","545,752,582.22","1,054,565,154.18","1,529,277,060.85","2,205,712,447.69","675,202,268.52","1,292,200,256.45","2,007,710,968.65","2,740,871,928.15","831,074,615.00"
偿还债务支付的现金,"27,000,000.00","118,600,000.00","27,300,000.00","51,300,000.00","65,300,000.00","50,000,000.00","52,000,000.00","56,000,000.00","61,000,000.00","1,000,000.00","3,000,000.00","7,000,000.00","15,000,000.00",,"4,000,000.00","8,000,000.00","16,000,000.00",,"5,390,000.00","13,390,000.00","33,390,000.00","17,900,000.00","47,900,000.00","119,900,000.00","160,900,000.00","10,649,771.83","49,000,000.00","172,000,000.00","458,830,000.00","102,093,055.30","212,406,502.26","328,606,502.26","428,906,502.26","10,890,000.00","156,070,972.91","220,673,472.91","320,173,480.91","161,807,280.20"
经营活动产生的现金流量净额,"40,562,349.85","44,723,217.04","-46,439,908.59","-64,536,266.05","-17,636,428.81","1,858,724.98","-8,182,935.55","28,834,486.98","120,144,965.22","-36,781,751.20","-28,001,863.58","-98,843,104.10","-20,285,945.75","-81,496,380.15","-87,454,722.66","-81,064,430.19","123,033,558.18","-105,967,922.63","-136,291,249.90","-166,543,069.61","-27,279,589.96","-101,500,634.84","-110,406,985.35","-205,432,571.24","92,016,578.36","-191,537,088.81","-206,817,632.74","-295,365,657.84","-119,021,040.97","-157,429,394.22","-269,495,625.00","-339,708,148.40","-156,903,170.32","-287,590,726.35","-304,948,035.89","-482,916,080.40","-386,017,757.97","-317,497,080.55"
分配股利、利润或偿还利息支付的现金,"3,620,791.38","3,883,930.40","1,140,970.42","1,481,301.60","2,014,080.57","425,471.18","6,216,892.24","6,386,954.82","6,984,345.85","4,749,332.28","10,799,852.36","10,980,784.59","12,510,351.71","1,389,618.23","2,539,237.33","2,785,590.66","3,695,567.33","1,435,931.01","1,426,549.63","12,241,314.16","36,682,733.03","2,337,472.76","35,927,924.94","42,197,504.81","67,169,027.94","3,840,034.32","50,057,177.76","51,805,663.92","72,161,758.86","4,953,924.15","45,158,056.53","52,026,669.73","78,572,416.28","3,098,026.48","11,514,019.85","21,088,678.94","35,632,204.72","13,486,470.66"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,540,000.00",,,,"28,841,678.45","1,806,271.72","1,806,271.72","1,921,245.36","1,806,271.72",
支付其他与筹资活动有关的现金,"15,207,466.41","14,378,929.89","3,866,550.73","16,999,878.00","30,434,805.76","3,611,001.84","4,259,827.66","10,874,509.72","29,815,383.45","565,920.79","655,938.23","12,667,579.90","21,266,132.86","4,230,965.40","11,465,355.58","19,283,604.53","32,223,395.15","9,940,840.51","13,714,089.06","25,000,321.49","38,194,926.23","14,976,566.40","342,857.71",,"34,395,537.91","6,031,896.62","15,544,216.95",,"49,540,611.92","4,695,868.11","7,954,706.04","24,263,949.60","46,209,367.37","15,467,905.10","24,417,575.68","46,594,118.23","39,338,292.50","52,023,169.59"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,"2,000,000.00",,,,"450,000.00","450,000.00","450,000.00",,,,"66,155,682.00",,,,"36,480,931.99","2,778,300.69","12,382,307.06","15,476,739.25","28,789,985.46",
筹资活动现金流出小计,"45,828,257.79","136,862,860.29","32,307,521.15","69,781,179.60","97,748,886.33","54,036,473.02","62,476,719.90","73,261,464.54","97,799,729.30","6,315,253.07","14,455,790.59","30,648,364.49","48,776,484.57","5,620,583.63","18,004,592.91","30,069,195.19","51,918,962.48","11,376,771.52","20,530,638.69","50,631,635.65","108,267,659.26","35,214,039.16","84,170,782.65","162,097,504.81","262,464,565.85","20,521,702.77","114,601,394.71","223,805,663.92","580,532,370.78","111,742,847.56","265,519,264.83","404,897,121.59","553,688,285.91","29,455,931.58","192,002,568.44","288,356,270.08","395,143,978.13","227,316,920.45"
处置固定资产、无形资产和其他长期资产收回的现金净额,"59,000.00","428,459.37","26,000.00","26,695.00","2,205,338.00","66,800.00","66,800.00","175,300.00","203,191.88","89,002.27","213,751.95","379,465.13","467,009.51",,"22,973.38","25,086.79","28,149.33","12,371.21","165,337.77","175,357.48","182,532.97","15,145.17","157,480.65","165,976.61","216,651.99","59,286.92","83,277.41","88,844.62","99,671.30","20,665.45","110,271.87","132,953.62","194,177.73","68,954.71","102,424.27","108,042.47","628,984.53","16,209.25"
筹资活动产生的现金流量净额,"-10,792,071.52","20,519,393.65","20,559,996.65","18,387,718.55","588,427,317.19","-51,758,485.12","-53,083,187.69","-56,428,332.73","-64,281,608.83","-3,682,739.41","-10,695,882.87","-20,141,719.98","-7,284,839.96","-4,707,539.83","-9,763,399.77","-8,985,668.30","4,630,801.57","3,012,859.88","29,339,117.48","117,418,009.60","165,168,127.53","50,540,926.85","69,361,305.81","151,423,054.19","237,632,636.07","64,817,950.69","153,577,765.62","201,474,336.08","2,927,064,291.54","-95,479,714.98","-75,784,751.27","-67,752,381.90","-183,630,940.93","92,078,478.85","294,168,201.16","548,631,141.16","801,641,304.63","159,020,495.38"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,"-143,142.89",,,,"2,322.80",,,,"-433,957.30",,"-43,010.09","49,422.67","-11,497.44","-36,585.31","-154,923.26",,"-261,676.45",,"35,056.33","35,056.33","-2,414.91",,,,"-2,461.33",,,,,,,,"-10,742.59","1,449.40"
收到其他与投资活动有关的现金,"300,000.00",,,,,,,,,,,,,"11,162.83",,,,,,,,,,,,,,,,,"5,142,971.01","5,142,971.01",,"95,000,000.00","47,737,603.78","171,379,709.52","132,550,000.00","441,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"359,000.00","428,459.37","26,000.00","26,695.00","2,205,338.00","66,800.00","66,800.00","175,300.00","203,191.88","89,002.27","213,751.95","379,465.13","467,009.51","11,162.83","22,973.38","25,086.79","28,149.33","12,371.21","2,165,337.77","175,357.48","182,532.97","15,145.17","607,480.65","615,976.61","666,651.99","59,286.92","83,277.41","88,844.62","102,795,353.30","20,665.45","5,253,242.88","5,275,924.63","65,516,788.17","99,653,527.12","62,028,606.83","188,885,736.60","163,775,241.71","441,016,209.25"
五、现金及现金等价物净增加额,"1,544,398.35","23,816,997.46","-36,899,255.87","-63,819,012.44","542,038,229.31","-64,609,703.63","-90,757,820.86","-67,567,041.33","2,523,057.42","-47,982,647.45","-73,022,091.55","-157,780,384.40","-249,993,597.13","-100,000,401.14","-151,167,723.35","-227,963,107.75","-68,167,769.57","-134,001,000.32","-168,987,938.03","-176,785,496.94","-17,925,421.70","-105,819,965.65","-151,719,156.08","-228,078,107.65","136,786,379.86","-231,862,613.82","-209,704,128.86","-310,432,708.44","2,640,269,719.55","-300,694,331.29","-1,437,919,562.03","-1,646,342,535.04","-1,742,864,234.70","-164,655,403.44","-167,328,033.72","-295,518,526.05","-116,228,441.58","91,968,516.13"
购建固定资产、无形资产和其他长期资产支付的现金,"28,584,879.98","33,014,072.60","11,045,343.93","17,697,159.94","30,814,854.18","14,776,743.49","29,558,497.62","40,148,495.58","53,545,813.65","7,607,159.11","28,538,097.05","39,175,025.45","185,362,183.03","13,807,643.99","53,929,564.21","137,987,518.72","195,848,781.21","31,021,723.47","64,046,220.12","127,835,794.41","155,734,815.79","54,875,402.83","111,316,013.52","174,719,623.54","193,527,071.65","105,202,762.62","144,547,539.15","204,630,231.30","258,566,422.99","29,305,887.54","69,991,590.13","124,923,757.53","159,476,586.18","66,846,600.11","171,136,722.87","197,263,204.42","431,133,070.07","185,798,557.35"
期初现金及现金等价物余额,"83,721,581.07","85,265,979.42","109,082,976.88","109,082,976.88","109,082,976.88","651,121,206.19","651,121,206.19","651,121,206.19","651,121,206.19","653,644,263.61","653,644,263.61","653,931,822.77","653,644,263.61","403,650,666.48","403,650,666.48","403,650,666.48","403,650,666.48","335,482,896.91","325,853,159.24","337,525,077.91","335,482,896.91","319,462,642.41","317,557,475.21","317,557,475.21","317,557,475.21","454,343,855.07","454,343,855.07","454,343,855.07","454,343,855.07","3,094,613,574.62","3,094,613,574.62","3,094,613,574.62","3,094,613,574.62","1,388,233,511.64","1,351,749,339.92","1,384,231,413.96","1,351,749,339.92","1,223,852,981.85"
投资支付的现金,,"8,840,000.00",,,,,,,,,"6,000,000.00",,"36,540,000.00",,,,,,,,,,,,,,"12,000,000.00","12,000,000.00","12,000,000.00","18,500,000.00","18,500,000.00","109,833,333.33","343,370,325.44","1,950,082.95","1,950,082.95","270,356,118.99","264,483,417.29","10,000.00"
期末现金及现金等价物余额,"85,265,979.42","109,082,976.88","72,183,721.01","45,263,964.44","651,121,206.19","586,511,502.56","560,363,385.33","583,554,164.86","653,644,263.61","605,661,616.16","580,622,172.06","496,151,438.37","403,650,666.48","303,650,265.34","252,482,943.13","175,687,558.73","335,482,896.91","201,481,896.59","156,865,221.21","160,739,580.97","317,557,475.21","213,642,676.76","165,838,319.13","89,479,367.56","454,343,855.07","222,481,241.25","244,639,726.21","143,911,146.63","3,094,613,574.62","2,793,919,243.33","1,656,694,012.59","1,448,271,039.58","1,351,749,339.92","1,223,578,108.20","1,184,421,306.20","1,088,712,887.91","1,235,520,898.34","1,315,821,497.98"
