科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"224,865,492.39","188,099,696.95","155,106,304.09","203,254,182.27","170,787,632.50","266,062,766.97","147,128,152.94","143,655,607.22","222,965,446.79","132,230,251.46","144,450,061.04","178,876,498.75","197,693,411.10","189,634,618.47","164,745,118.84","176,948,298.64","240,271,008.05","310,653,659.01","242,458,200.62","294,627,757.21","359,370,810.79","315,303,505.81","249,010,142.44","316,265,677.30","395,804,071.09","660,234,789.93","541,947,334.27","681,885,513.75","679,468,385.40","531,398,969.87","525,862,775.76","583,122,633.17","658,567,762.96","631,130,130.74","833,477,577.55","803,123,491.13","840,926,490.83","808,255,443.24","783,728,432.94","1,151,093,068.34","871,834,499.46","714,154,557.74","812,159,760.42"
短期借款,"251,590,000.00","205,590,000.00","205,590,000.00","340,670,000.00","334,745,000.00","464,745,000.00","390,290,000.00","375,290,000.00","425,290,000.00","320,290,000.00","320,290,000.00","320,290,000.00","320,290,000.00","260,000,000.00","230,000,000.00","330,000,000.00","350,000,000.00","480,929,402.14","508,452,188.95","644,027,281.96","716,107,605.96","496,721,238.44","564,801,877.39","552,405,405.96","646,383,867.87","859,844,344.96","950,424,551.27","865,146,924.36","644,371,402.75","664,702,403.50","636,011,455.44","680,792,532.99","1,314,584,776.90","1,548,800,000.00","827,750,000.00","890,000,000.00","720,000,000.00","790,000,000.00","740,000,000.00","980,000,000.00","1,011,000,000.00","961,000,000.00","960,000,000.00"
交易性金融资产,"79,395,568.18",,,,,,,,,,,,,,,,,"10,000.00",,,,,,,,,"220,107,945.20",,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"61,689.00",,,,,,"1,200,000.00","1,286,245.21","331,262.72","1,481,262.72",,"400,000.00","447,357.85","927,357.85","1,300,000.00","2,473,613.53","2,874,846.46","2,500,000.00","7,301,000.00","7,788,910.40","9,319,294.85","4,619,697.20","6,507,964.85","10,656,437.28","6,202,356.22","3,700,000.00","1,300,000.00","2,100,000.00","3,338,400.00","2,994,030.00","2,064,000.00","4,064,000.00","3,537,258.00","2,293,954.00","1,765,432.92","5,304,519.31","9,652,869.49","6,988,803.95","5,264,718.50","14,376,141.37","21,440,828.04","23,470,904.40"
应付票据,,,,,"862,000.00","6,111,650.00","8,405,560.00","15,645,070.00","13,271,660.00","4,782,990.00","5,979,210.00","19,337,200.00","34,336,900.00","26,149,520.00","1,551,050.00","6,294,950.00","16,964,010.00","20,752,730.00","18,073,270.00","102,620,430.00","115,169,292.00","48,384,742.00","60,873,952.61","103,230,361.41","97,356,588.80","68,150,900.00","81,421,303.00","161,082,073.60","135,023,569.93","79,500,188.00","66,899,156.20","89,035,448.00","84,380,850.00","61,841,835.83","130,786,273.35","92,742,484.00","94,756,914.00","63,980,130.00","73,074,540.00","154,510,250.00","146,582,830.00","82,820,236.00","133,663,517.36"
应收账款,"24,942,867.97","23,069,520.10","13,546,152.62","16,621,463.72","26,747,779.16","23,777,328.79","28,878,395.35","19,495,103.60","21,697,444.90","25,410,888.34","25,461,125.66","23,371,123.30","28,228,883.43","31,572,072.14","33,986,466.77","31,557,187.52","42,803,086.78","44,113,317.95","53,983,611.42","43,033,056.34","52,115,547.87","58,267,059.46","57,260,630.47","57,002,806.53","65,536,795.80","66,097,390.62","57,022,258.20","69,402,202.04","70,646,240.82","76,348,481.88","66,231,399.19","72,215,190.82","84,154,126.03","211,421,925.00","321,975,552.21","134,289,766.52","175,175,034.51","235,721,785.07","287,750,750.04","295,100,709.30","292,743,435.31","261,884,813.84","323,929,815.25"
应付账款,"78,650,963.65","61,918,099.95","65,005,685.88","55,254,762.57","86,974,870.47","77,745,176.05","84,582,127.76","64,908,312.12","80,929,001.53","75,241,451.22","74,033,643.05","66,920,811.76","116,789,570.50","90,643,169.03","100,079,683.83","87,697,056.49","122,571,357.24","134,769,002.48","146,891,072.32","123,333,621.37","158,446,449.16","160,557,262.89","155,150,550.75","133,161,313.32","198,794,206.51","166,482,303.00","176,258,848.15","144,682,517.31","195,263,964.61","170,826,820.75","177,329,930.00","148,311,947.58","270,904,848.57","336,579,632.83","348,682,663.04","192,865,786.16","237,632,020.10","223,441,780.18","224,008,192.98","159,877,237.26","224,185,080.34","228,026,121.52","218,179,899.01"
预付款项,"28,689,940.74","91,500,580.13","67,326,630.90","174,850,869.09","146,855,112.18","125,102,604.73","94,647,688.75","54,967,775.25","31,587,009.12","29,449,670.27","30,616,334.98","63,954,108.80","53,387,236.43","56,977,346.92","57,742,331.96","166,640,131.90","175,482,768.64","98,981,264.43","117,973,775.90","250,862,878.59","268,463,338.85","224,444,986.26","258,543,498.84","344,553,023.01","290,763,197.04","236,287,471.15","255,704,083.15","336,012,720.39","325,656,229.05","349,039,445.61","355,784,186.24","300,491,780.55","384,915,722.50","323,441,529.58","445,771,698.02","213,752,659.74","191,042,844.92","197,330,581.88","194,980,043.68","171,019,391.60","113,022,361.38","141,591,024.81","181,165,952.58"
预收款项,"766,547.15","6,834,721.70","6,791,434.56","6,260,485.99","12,867,817.88","9,741,906.05","15,453,124.04","13,972,189.18","15,431,970.03","18,940,529.04","15,882,609.58","17,528,381.11","22,385,189.41","28,696,996.47","24,767,573.51","20,913,935.16","29,668,518.85","67,818,542.19","73,889,171.95","99,417,894.75","122,510,416.53","136,410,273.92","138,532,781.64","93,400,880.32","102,826,600.12","115,408,827.52","104,519,212.11","99,921,378.73","120,575,283.07","119,061,792.75","124,460,448.44","63,555,053.49","61,967,503.06","57,743,494.80","73,499,391.52","62,920,200.09","91,127,955.99","115,181,978.69","131,093,356.63","96,513,011.82","134,350,294.49","136,161,612.60","133,674,255.42"
其他应收款,"105,009,535.17","92,648,931.30","128,364,915.71","88,414,560.99","118,282,630.29","102,310,463.74","116,375,283.69","91,740,101.07","108,557,367.60","82,945,891.61","79,516,922.87","51,316,981.78","88,974,705.50","57,335,087.30","62,552,882.80","112,810,425.57","81,401,892.64","135,285,187.17","135,274,055.65","95,734,133.05","141,754,364.56","97,071,044.46","191,449,693.88","99,154,933.86","134,402,573.50","99,077,191.17","89,185,989.17","117,029,433.49","149,696,013.83","86,932,138.39","139,945,818.65","188,057,572.93","195,001,513.55","240,461,944.01","246,277,846.34","260,150,860.18","278,285,838.85","256,929,396.14","262,208,908.73","269,872,370.38","313,717,886.89","300,071,215.65","265,816,801.24"
应付职工薪酬,"20,086,250.71","25,761,004.77","26,870,130.66","33,610,290.08","31,562,706.33","28,234,131.91","36,131,426.64","40,653,494.30","39,635,278.84","46,005,570.10","42,758,514.30","45,137,777.69","41,415,401.06","46,808,884.33","42,735,984.62","48,718,030.88","48,300,190.20","66,061,627.21","79,243,618.74","74,597,867.89","68,520,321.31","75,085,518.88","81,661,869.26","91,340,156.58","90,564,802.84","98,497,145.23","105,907,551.18","110,547,829.07","110,714,527.84","116,810,405.22","120,113,028.00","129,352,362.94","120,181,860.55","135,033,897.81","145,289,255.58","128,337,211.69","121,035,895.25","131,638,388.56","140,935,072.41","120,778,753.11","120,499,796.43","128,943,625.47","146,677,836.17"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"17,996,181.73","28,151,232.49","22,137,962.02","27,805,561.96","25,519,409.99","15,489,575.58","16,553,233.60","25,805,454.86","30,478,709.04","21,279,191.64","24,403,390.19","20,642,431.57","29,350,683.49","27,150,083.31","25,850,064.33","33,271,860.82","33,437,867.58","30,399,179.40","28,110,116.54","41,632,557.36","38,734,799.69","28,961,117.08","29,749,261.89","61,187,939.41","68,444,398.70","56,030,889.61","59,968,530.16","74,119,127.82","68,340,377.28","40,269,289.91","46,160,448.87","65,905,737.06","70,781,592.49","32,612,384.43","46,517,091.62","76,537,656.47","67,196,248.66","40,068,414.96","40,014,360.57","83,260,947.98","67,903,755.26","55,315,721.23","47,073,647.66"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,"4,430,141.66","4,470,810.31","6,357,938.09","4,815,562.63","4,670,738.11","5,375,627.63","942,687.44","381,618.50","463,008.50","203,353.50",,"263,234.81","474,890.00","187,931.22","704,486.54","713,603.54","844,000.00","1,148,239.27","925,112.00","1,437,542.49","1,257,810.00","1,164,104.87","2,145,302.41","3,407,448.22","2,357,240.00","2,446,045.08","2,304,367.35","2,356,723.22","2,059,791.67","3,074,111.08","4,727,981.43","7,290,553.21","28,869,274.23","47,018,996.28","26,960,732.65","13,137,387.39","29,042,513.38","45,405,878.17","27,052,302.63","13,657,956.01"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"1,663,674.31","2,075,420.36","4,314,991.73","553,925.63","553,925.63","5,024,877.88","30,036.76","30,036.76","30,036.76","2,073,197.54","900,503.92",,"523,702.11",,"500,000.00",,,,,,,,,"770,150.46","270,150.46","270,150.46","794,500.90","1,667,211.06","5,126,512.25","4,435,083.91","919,962.10","23,666.04","23,357.54","32,599,340.74","35,782.81","310,939.79","35,782.81","54,829.98","42,885.98","1,612,471.32","2,939,113.01","2,619,333.96","2,579,704.48"
存货,"8,493,477.31","8,901,377.05","9,406,628.90","7,907,043.17","8,326,060.79","9,913,206.66","10,880,139.17","9,811,253.10","9,446,023.05","8,560,118.16","7,493,779.42","7,734,663.15","13,392,093.63","13,560,310.32","7,284,458.78","15,609,418.83","17,236,818.73","37,033,081.93","42,065,640.58","54,895,140.33","61,012,659.70","49,255,168.18","48,398,267.40","43,485,500.67","44,864,249.06","54,402,738.25","46,289,333.95","53,871,992.81","73,875,548.18","78,557,668.61","72,603,579.60","62,135,470.30","86,755,704.20","101,888,789.02","77,748,392.04","81,419,410.15","91,792,918.78","101,516,307.62","92,193,735.02","65,164,384.92","109,911,404.51","125,437,733.96","108,607,355.15"
其他应付款,"100,281,192.83","102,904,113.86","104,695,354.73","122,870,779.40","205,621,709.19","221,694,274.51","198,791,025.78","206,397,424.43","206,484,857.91","205,000,741.46","211,150,440.87","214,098,699.05","272,959,192.65","241,815,884.14","253,813,286.96","238,522,650.23","298,380,998.33","438,681,753.11","346,867,745.09","460,477,768.90","434,236,776.33","424,688,747.95","431,651,171.29","408,416,375.05","419,226,646.03","400,358,524.77","355,068,311.23","367,796,921.88","370,688,740.44","341,580,737.45","404,553,891.53","395,101,340.91","436,443,193.82","494,154,885.26","484,499,983.06","490,876,177.60","548,897,841.48","531,612,240.84","567,450,499.30","732,654,056.84","865,050,593.56","779,165,031.95","844,293,003.40"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,"1,206,091.55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"9,050,876.96",,"8,890,599.46",,"8,890,599.46","8,890,599.46","809,011.65","809,011.65",,,,,,,,,,,,,,,,,,,,,,,,,,,"14,000,000.00","4,500,000.00","4,500,000.00","4,000,000.00","35,200,000.00",,"8,200,000.00","8,200,000.00"
其他流动资产,"10,621,289.18","5,941,815.32","5,600,918.96","8,427,088.99","8,924,051.52","11,122,154.05","10,038,681.67","6,593,457.93","7,132,310.80","6,402,733.34","7,746,680.22",,"7,046,232.08",,,,,,,,,"912,900.00","653,100.00","393,300.00","133,500.00",,,,"853,333.33","693,333.32","433,333.31","1,196,606.61",,,,"1,180,370.32",,"6,398,252.93",,"16,260,404.25","19,366,020.67","17,427,701.18","11,308,122.49"
其他流动负债,"11,320,118.92",,"8,454,693.44",,"6,725,453.98","1,157,666.73","2,477,860.45",,"421,469.88",,,,"1,639,981.53",,,,,,,,,"262,097,333.33","266,482,733.33","270,915,666.67","275,205,766.67",,,,"260,635,900.00","265,087,100.00","269,587,300.00","274,087,500.00",,,,,,,,,"48,658.00",,"70,058.00"
流动资产合计,"482,018,170.94","410,223,609.85","379,351,551.18","499,475,208.23","479,923,266.44","538,288,524.94","407,948,341.57","327,463,298.17","403,877,939.02","285,330,815.90","296,766,166.91","325,253,375.78","389,122,562.17","349,526,793.00","327,238,617.00","504,865,462.46","559,669,188.37","628,951,356.95","594,255,284.17","746,453,965.52","890,505,632.17","754,573,959.02","809,935,030.23","867,363,206.22","942,160,823.77","1,122,301,937.34","1,213,956,943.94","1,259,501,862.48","1,302,295,750.61","1,126,308,437.68","1,163,855,122.75","1,209,283,254.38","1,413,458,829.24","1,511,881,576.35","1,927,545,020.16","1,495,681,990.96","1,582,527,647.20","1,615,804,636.37","1,627,850,674.36","1,973,775,047.29","1,734,971,749.59","1,582,007,875.22","1,726,458,711.53"
