科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"730,385,153.48","1,529,074,162.78","2,410,240,175.72","3,382,360,832.49","975,360,284.39","1,976,202,580.31","2,980,677,421.93","4,098,883,069.21","1,035,190,545.29","2,265,047,024.06","3,588,804,810.18","5,077,116,156.62","1,457,908,459.23","3,131,038,097.40","4,818,654,592.99","6,638,251,336.68","1,892,464,110.08","4,033,889,880.55","6,260,556,145.50","8,526,353,583.88","2,522,385,312.59","5,146,999,773.83","7,881,947,612.52","10,589,954,544.65","2,763,345,507.62","5,894,008,159.51","9,055,002,408.17","12,369,304,351.36","3,336,514,254.47","6,826,244,945.95","10,445,926,088.72","14,073,811,135.61","3,789,601,103.97","7,593,856,380.74","11,537,420,384.56","15,466,436,916.07","4,137,543,748.61","8,350,976,510.05","12,775,922,930.78","17,257,326,550.14","4,511,510,976.63","9,188,696,503.60","13,935,038,796.45"
二、营业利润,"2,283,325.52","14,047,330.50","21,361,546.61","46,536,500.86","10,111,121.42","27,719,728.73","44,791,037.61","53,806,252.41","12,658,344.28","40,382,624.34","58,390,049.79","85,559,073.23","20,385,406.94","55,908,280.74","81,126,938.04","112,754,090.68","36,670,783.26","475,625,834.25","505,733,640.14","521,565,705.28","45,942,508.73","93,503,580.55","144,840,036.38","193,198,339.91","79,771,056.16","151,830,422.60","196,397,510.38","234,663,988.15","46,959,767.26","102,257,301.85","152,519,335.83","178,532,237.10","51,586,412.12","110,910,472.02","162,299,727.80","210,087,682.74","57,568,172.00","126,609,756.04","187,568,149.41","259,813,400.09","64,553,091.68","137,035,188.09","198,116,842.02"
减:营业成本,"695,008,819.61","1,454,448,220.54","2,297,214,257.93","3,199,241,646.14","921,102,396.78","1,865,239,141.14","2,816,689,020.84","3,875,407,258.50","978,608,138.50","2,138,802,800.43","3,402,115,326.45","4,807,785,893.55","1,382,321,632.92","2,958,596,409.77","4,557,794,645.80","6,276,344,339.53","1,790,661,399.36","3,818,532,599.51","5,922,261,813.17","8,022,084,047.58","2,374,258,947.74","4,849,935,957.54","7,414,055,304.04","9,922,182,900.59","2,599,560,799.83","5,521,289,816.26","8,508,319,798.96","11,610,064,233.60","3,156,342,576.88","6,447,976,864.77","9,869,553,089.06","13,258,928,469.50","3,580,120,360.08","7,202,892,717.03","10,943,084,683.46","14,606,144,064.48","3,906,191,947.54","7,893,099,303.78","12,088,306,820.84","16,280,922,880.77","4,276,996,373.44","8,675,961,611.76","13,168,976,028.29"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"912,791.80","1,729,513.01","2,468,009.45","4,443,411.81","1,350,034.05","2,610,078.10","4,372,974.64","6,318,189.45","1,810,400.76","4,279,765.60","6,499,048.33","9,412,055.15","2,105,266.53","4,807,897.15","7,502,408.07","10,157,297.70","3,377,495.30","5,956,419.26","8,367,803.11","10,296,926.90","3,224,417.79","7,728,413.62","11,152,078.36","14,090,484.73","3,491,333.23","6,759,456.77","9,460,841.37","13,592,673.63","4,542,208.15","9,588,920.85","13,551,406.53","17,874,483.16","4,760,882.49","10,651,287.45","15,175,973.07","19,674,218.57","5,011,122.86","10,500,802.85","15,274,415.56","25,514,802.56","6,894,889.78","14,869,096.77","22,190,851.21"
营业外收入,201.00,"1,565,058.35","1,586,619.79","1,953,452.22","1,469,233.28","2,912,506.39","2,289,690.08","4,101,994.04","2,515,659.01","2,735,189.44","3,026,089.44","4,422,086.47","2,954,068.93","3,109,563.54","3,614,577.54","9,155,147.72","103,330.00","3,139,570.46","5,001,281.01","8,747,539.56","527,691.84","2,044,756.65","5,377,457.73","9,928,887.63","529,588.75","2,775,120.50","3,833,131.32","7,934,124.93","593,461.92","3,780,321.41","4,693,745.44","17,589,125.75","911,772.78","3,925,675.32","8,852,987.94","12,178,108.77","2,330,490.31","2,894,120.00","8,382,940.49","15,425,597.83","1,723,760.45","3,114,513.76","7,682,074.58"
销售费用,"10,670,810.03","22,097,634.00","33,216,521.88","52,988,089.00","12,783,272.68","26,269,148.55","47,817,720.78","64,513,015.09","16,834,862.32","33,419,191.40","49,001,009.17","68,290,374.35","22,358,648.07","48,809,252.24","72,358,215.06","101,111,046.02","19,462,796.47","47,617,100.68","78,099,131.56","144,926,164.85","40,686,369.23","78,600,884.79","116,926,317.19","185,007,939.99","43,980,873.95","100,743,332.56","145,359,663.14","223,210,682.59","48,805,886.39","94,605,113.89","142,844,518.21","247,004,288.98","51,461,404.72","90,903,076.43","138,818,594.02","248,767,418.47","62,384,412.72","118,556,835.24","181,354,767.14","288,275,868.44","75,114,716.19","159,701,880.36","236,930,035.76"
减:营业外支出,"9,068.35","1,369,538.48","1,380,026.93","1,909,806.56","612,492.68","2,412,716.52","4,377,494.52","2,403,921.06","1,047,406.82","2,387,692.25","4,160,333.90","1,814,730.63","1,434,168.40","3,382,015.18","5,199,488.92","1,530,391.46","1,756,993.14","8,431,595.30","10,132,450.97","6,976,256.05","2,616,073.03","5,423,562.69","8,594,469.54","3,717,359.32","2,180,850.76","6,536,927.50","10,177,012.62","4,748,633.49","3,374,606.03","7,556,745.52","11,488,523.65","6,499,084.07","4,174,334.90","8,630,169.93","12,715,002.01","7,463,183.30","4,839,053.44","8,507,021.95","12,252,821.55","9,489,631.61","273,771.35","774,680.66","1,841,676.42"
管理费用,"15,729,134.85","26,346,713.24","38,938,828.46","52,649,962.92","21,563,620.29","35,675,560.78","39,472,924.06","57,222,038.75","14,985,260.26","29,437,023.88","44,188,215.89","68,085,391.06","19,843,689.74","40,043,010.64","62,777,761.54","87,976,444.71","27,244,274.47","55,338,854.23","93,691,920.06","151,307,789.09","40,250,429.52","73,286,712.82","122,828,771.32","180,170,581.55","49,168,762.65","99,715,294.24","153,022,092.78","229,114,832.33","53,857,083.15","113,799,386.49","177,188,495.95","251,076,054.88","62,933,647.07","118,804,147.20","180,455,815.02","263,197,187.70","71,965,006.69","140,397,494.03","211,692,786.98","281,113,792.06","55,162,966.95","131,738,012.52","204,144,112.36"
其中:非流动资产处置净损失,,,,"1,402,038.64",,"339,298.98","15,964.00","51,346.23",,"127,596.97","127,596.97","136,029.54","13,633.00","31,735.45","32,486.35","37,346.81",,"1,665.77","1,665.77","51,875.41",,"24,752.60","46,161.22","55,747.79","40,435.09","43,323.07","89,034.04","135,328.26","7,465.49","17,790.27","22,882.70","123,708.53","1,165.44","21,601.21","159,875.99","167,761.69","31,929.29","98,636.59","109,804.34","542,441.24","42,363.69","217,385.48","320,378.12"
