科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
存货,"145,585,716.97","227,137,250.98","234,468,098.51","210,039,678.92","195,268,066.24","195,926,239.47","224,911,439.94","236,924,894.70","243,679,147.78","231,817,755.21","300,228,624.35","260,767,305.62","278,851,338.33","342,070,219.95","356,870,875.66","314,643,785.80","281,721,873.22","286,970,984.37","270,304,271.64","272,862,708.19","244,256,554.16","268,530,887.49","305,306,728.55","343,640,677.96","336,652,508.60","378,627,309.05","396,307,808.77","369,778,848.56","315,205,749.48","363,755,413.01","352,418,804.64","330,805,455.27"
其他应付款,"13,330,241.49","5,093,576.94","2,577,190.62","2,644,393.81","3,309,167.01","3,209,289.57","3,499,625.14","4,448,430.04","4,532,793.15","4,507,510.66","7,367,689.50","5,342,575.79","8,618,053.40","5,874,499.75","4,113,935.51","3,986,880.32","3,213,676.25","3,319,033.59","4,526,315.26","2,168,688.23","1,924,870.43","1,506,137.65","6,043,518.97","3,008,111.86","3,767,728.82","5,273,631.43","10,204,915.08","2,166,070.26","3,842,106.52","1,754,945.10","3,034,204.91","3,436,720.85"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"70,000,000.00",,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,
其他流动资产,,,,,,,"20,499,200.83","18,798,118.85","15,948,009.07","17,814,419.04","19,557,228.03","25,757,012.87","17,381,157.57","29,413,089.83","37,915,654.36","40,183,588.24","19,252,949.79","20,113,182.83","25,401,089.50","17,724,762.01","14,034,535.90","21,777,741.00","28,232,545.03","24,650,301.58","33,837,181.89","34,576,020.78","46,192,947.00","44,607,722.96","33,740,137.08","36,953,070.98","37,164,038.23","33,267,094.07"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,"16,685,657.49",,"17,174,860.36","13,111,206.39","16,133,819.47","21,095,638.70","18,494,192.48","12,156,785.64","12,201,650.23","7,378,423.37"
流动资产合计,"428,622,717.39","631,427,131.72","684,977,649.62","751,291,900.98","1,458,535,982.26","1,149,422,175.52","1,102,185,753.41","1,205,051,364.31","1,215,331,769.53","1,155,673,318.56","1,116,828,597.86","1,106,833,284.72","1,207,127,276.61","1,143,195,426.11","1,143,378,020.52","1,198,250,883.34","1,124,041,599.75","1,000,998,443.18","939,983,601.29","1,058,544,744.18","1,156,706,123.81","1,101,263,819.83","1,088,951,810.03","1,296,935,029.98","1,289,743,686.58","1,302,712,257.09","1,338,041,969.98","1,215,098,499.08","1,177,638,019.66","1,076,826,054.73","1,168,762,290.67","1,172,962,506.51"
流动负债合计,"210,603,841.59","412,574,745.02","604,765,512.66","574,495,734.63","684,897,127.36","487,427,859.81","505,180,897.19","605,843,707.68","617,425,554.03","546,908,025.97","535,390,922.42","550,252,764.30","651,993,414.08","594,908,346.47","614,399,691.11","695,680,793.32","617,000,423.10","520,853,552.63","471,365,853.67","597,286,922.95","670,616,741.52","619,730,485.45","604,697,407.39","821,307,587.67","879,365,057.08","895,300,230.52","999,084,731.15","894,710,881.75","845,013,462.06","740,125,536.90","796,647,117.57","804,013,490.17"
可供出售金融资产,,,,,,,,,,,,,,,"500,000.00","500,000.00","500,000.00","500,000.00","15,507,500.00","15,507,500.00","15,507,500.00","15,507,500.00","15,507,500.00","15,507,500.00","15,507,500.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00",
长期借款,"70,000,000.00","70,000,000.00",,"70,000,000.00","70,000,000.00",,,,,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"1,477,830.39","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00","500,000.00",,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,"179,464.20","179,464.20","179,464.20","179,464.20",,,,,,
固定资产,"127,815,622.20","146,371,187.68","280,659,561.46","277,128,721.33","274,660,573.01","276,223,086.20","299,612,787.09","299,536,914.39","302,600,777.41","313,708,906.16","332,593,169.30","330,009,894.31","406,114,537.66","397,935,430.66","426,017,647.75","420,390,800.09","420,866,044.17","418,857,249.65","438,689,224.84","474,670,328.91","465,927,801.28","471,064,579.13","529,466,284.88","519,970,018.49","513,585,078.84","528,371,161.04","552,902,820.54","553,690,684.88","550,120,420.72","541,181,180.05","530,431,880.85","522,683,384.45"
递延所得税负债,,,,,,,"211,680.62",,,,"240,808.78",,"133,176.70",,,,,,"492,092.47","492,092.47","492,092.47","492,092.47","387,470.29","387,470.29","377,085.33","387,470.29","459,017.46","457,178.40","430,724.95","423,459.32","368,184.41","382,040.74"
在建工程,"5,825,400.33","42,356,956.19","2,851,001.24","3,038,836.35","4,170,859.83","17,172,817.35","22,265,994.41","37,989,656.59","48,046,513.90","54,055,827.57","59,506,933.76","82,833,687.25","26,680,811.62","51,364,770.46","44,908,940.62","64,472,853.88","65,916,013.92","79,602,501.59","91,037,646.97","64,729,104.26","65,848,948.84","65,012,249.49","6,145,418.85","17,961,026.74","19,523,349.17","24,649,644.66","5,739,360.82","4,978,038.47","10,235,882.43","8,173,201.78","2,528,419.98","2,524,221.72"
其他非流动负债,"2,350,000.00","2,880,000.00","2,480,000.00","900,000.00","900,000.00","900,000.00","4,210,000.00","4,610,000.00","18,976,329.84","18,077,559.68","21,051,039.52","20,934,019.36","23,896,499.20","23,979,479.04",,,,,,,,,,,,,,,,,,
工程物资,,,,,,"33,316.24",,,,,,,,,,"9,824.79",,"2,051.28",,,,,,,,,,,,,,
非流动负债合计,"72,350,000.00","72,880,000.00","2,480,000.00","70,900,000.00","70,900,000.00","900,000.00","4,421,680.62","4,610,000.00","18,976,329.84","48,077,559.68","51,291,848.30","50,934,019.36","54,029,675.90","53,979,479.04","50,882,958.88","50,865,938.72","53,008,918.56","52,151,898.40","72,977,918.39","73,415,124.48","73,968,823.90","73,864,237.48","73,378,026.84","73,246,445.39","23,631,917.74","22,500,972.51","22,924,067.09","23,112,157.84","22,955,634.20","22,734,284.37","23,997,539.41","26,305,238.68"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"282,953,841.59","485,454,745.02","607,245,512.66","645,395,734.63","755,797,127.36","488,327,859.81","509,602,577.81","610,453,707.68","636,401,883.87","594,985,585.65","586,682,770.72","601,186,783.66","706,023,089.98","648,887,825.51","665,282,649.99","746,546,732.04","670,009,341.66","573,005,451.03","544,343,772.06","670,702,047.43","744,585,565.42","693,594,722.93","678,075,434.23","894,554,033.06","902,996,974.82","917,801,203.03","1,022,008,798.24","917,823,039.59","867,969,096.26","762,859,821.27","820,644,656.98","830,318,728.85"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","400,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00","720,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"88,822,013.50","88,974,366.81","88,974,366.81","88,974,366.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","620,742,266.81","380,742,266.81","380,742,266.81","380,742,266.81","380,742,266.81","380,742,266.81","60,742,266.81","60,742,266.81","60,724,090.63","60,724,090.63","60,724,090.63","60,724,090.63","60,724,090.63","60,724,090.63"
无形资产,"33,336,210.36","32,602,082.74","55,757,762.28","55,344,181.35","55,424,855.41","60,967,076.10","110,220,541.94","109,543,920.91","108,728,544.40","107,902,651.45","109,397,330.65","108,723,351.01","108,007,508.28","109,270,577.41","108,809,840.96","107,853,487.38","106,891,426.04","105,914,578.29","105,002,493.55","103,979,537.47","103,015,876.95","102,468,192.26","103,647,456.39","103,196,505.02","103,416,673.77","102,949,850.35","104,458,848.60","103,419,580.18","102,447,643.83","102,176,837.57","100,344,109.84","100,043,857.22"
盈余公积,"8,189,611.73","18,535,170.12","25,632,211.50","25,632,211.50","29,143,745.49","29,143,745.49","31,663,617.25","31,663,617.25","37,260,284.69","37,260,284.69","38,099,767.21","38,099,767.21","40,871,185.69","40,871,185.69","40,391,281.81","40,391,281.81","41,328,071.58","41,328,071.58","41,064,413.60","41,064,413.60","42,069,488.45","42,069,488.45","41,738,896.85","41,738,896.85","41,738,896.85","41,738,896.85","41,738,896.85","41,738,896.85","41,738,896.85","41,738,896.85","41,738,896.85","41,738,896.85"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"83,841,686.92","129,551,096.46","166,424,354.54","190,482,494.23","210,523,203.48","182,342,129.67","194,347,397.98","213,287,075.64","210,236,377.24","215,940,854.57","211,137,134.75","223,105,254.44","230,248,682.96","236,558,219.16","245,912,572.08","252,378,352.65","252,514,808.90","240,753,895.45","232,962,632.52","236,161,251.40","257,712,681.81","258,157,821.34","261,484,806.26","267,991,457.02","268,064,353.37","265,674,303.12","207,445,054.20","190,610,534.93","196,032,248.15","193,566,516.60","213,162,535.23","207,275,493.03"
长期待摊费用,"2,895.78",,,,,,"837,018.24","796,534.46","918,100.25","2,013,167.92","6,457,707.82","6,551,733.84","8,520,473.18","6,936,766.81","13,431,671.83","13,291,050.16","13,750,898.68","14,523,120.56","13,534,321.27","12,871,694.80","12,385,359.69","11,685,553.89","16,079,104.72","15,448,128.24","15,088,994.50","19,904,658.28","25,056,612.76","24,197,911.87","22,466,066.68","22,595,264.04","25,849,195.64","21,750,683.14"
少数股东权益,"14,314,070.67","12,336,278.43","17,444,398.55","17,744,060.49","19,044,465.72","25,616,539.51","26,473,916.12","27,173,109.63","19,023,729.11","19,058,803.31","17,994,722.37","19,007,320.01","19,626,207.27","20,640,229.92","20,556,002.19","21,672,657.12","21,310,380.55","21,120,335.29","20,135,392.86","19,843,662.35","19,566,476.65","19,492,989.56","19,096,610.52","18,913,170.76","18,738,371.04","18,669,157.20","17,755,079.16","17,636,687.69","17,854,626.20","17,849,335.50","18,981,446.81","18,843,745.24"
递延所得税资产,"1,041,264.09","1,621,139.11","865,938.81","865,938.81","1,922,684.70","1,836,760.97","4,106,858.59","4,106,858.59","3,807,898.58","3,807,898.58","6,167,887.83","6,167,887.83","4,971,957.67","4,971,957.67","9,573,439.24","9,573,439.24","10,130,572.24","10,129,894.18","14,344,671.70","14,344,671.70","16,100,073.04","16,263,321.91","18,007,372.55","18,007,372.55","17,805,277.96","18,631,875.47","27,159,259.07","32,156,626.23","33,195,861.36","34,646,197.74","37,742,088.36","39,945,606.96"
外币报表折算价差,716.13,"26,840.60","-108,930.65","-59,288.84","-35,853.65","-17,308.91","-69,653.79","-95,790.39","262,271.35","-218,130.19","-278,612.95","-215,657.36","-66,229.65",,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"3,031,168.50","5,698,737.37","3,993,209.00","10,107,894.60","2,926,421.69","20,305,895.81","15,522,638.04","13,446,442.34","6,036,252.24","27,191,554.75","23,576,010.01","26,533,713.90","1,474,158.10","4,134,246.56","9,736,970.80","11,429,801.30","4,638,679.25","18,316,443.13","38,565,839.07","27,795,262.24","16,245,254.60","14,440,315.79","7,991,716.33","11,028,872.83","9,697,523.74","19,084,268.69"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"169,499,223.15","223,451,365.72","340,634,263.79","336,877,677.84","336,678,972.95","356,733,056.86","440,574,368.77","458,172,622.31","468,595,043.54","492,096,346.28","517,549,451.05","555,092,450.05","570,317,926.45","584,425,945.35","609,277,792.64","643,283,010.29","641,630,965.06","656,063,109.45","679,590,016.43","690,237,083.70","688,522,530.60","693,431,197.98","693,491,816.64","708,406,994.17","723,492,713.31","722,802,452.04","732,062,156.39","733,383,157.42","726,957,591.35","720,301,554.01","707,093,218.41","706,532,022.18"
所有者权益(或股东权益)合计,"315,168,098.95","369,423,752.42","418,366,400.75","442,773,844.19","1,039,417,827.85","1,017,827,372.57","1,033,157,544.37","1,052,770,278.94","1,047,524,929.20","1,052,784,079.19","1,047,695,278.19","1,060,738,951.11","1,071,422,113.08","1,078,733,545.95","1,087,373,163.17","1,094,987,161.59","1,095,663,223.15","1,084,056,101.60","1,075,229,845.66","1,078,079,780.45","1,100,643,088.99","1,101,100,294.88","1,104,368,192.44","1,110,787,991.09","1,110,239,425.07","1,107,713,506.10","1,048,095,328.13","1,030,658,616.91","1,036,626,514.75","1,034,267,787.47","1,055,210,852.10","1,049,175,799.84"
资产总计,"598,121,940.54","854,878,497.44","1,025,611,913.41","1,088,169,578.82","1,795,214,955.21","1,506,155,232.38","1,542,760,122.18","1,663,223,986.62","1,683,926,813.07","1,647,769,664.84","1,634,378,048.91","1,661,925,734.77","1,777,445,203.06","1,727,621,371.46","1,752,655,813.16","1,841,533,893.63","1,765,672,564.81","1,657,061,552.63","1,619,573,617.72","1,748,781,827.88","1,845,228,654.41","1,794,695,017.81","1,782,443,626.67","2,005,342,024.15","2,013,236,399.89","2,025,514,709.13","2,070,104,126.37","1,948,481,656.50","1,904,595,611.01","1,797,127,608.74","1,875,855,509.08","1,879,494,528.69"
负债和所有者(或股东权益)合计,"598,121,940.54","854,878,497.44","1,025,611,913.41","1,088,169,578.82","1,795,214,955.21","1,506,155,232.38","1,542,760,122.18","1,663,223,986.62","1,683,926,813.07","1,647,769,664.84","1,634,378,048.91","1,661,925,734.77","1,777,445,203.06","1,727,621,371.46","1,752,655,813.16","1,841,533,893.63","1,765,672,564.81","1,657,061,552.63","1,619,573,617.72","1,748,781,827.88","1,845,228,654.41","1,794,695,017.81","1,782,443,626.67","2,005,342,024.15","2,013,236,399.89","2,025,514,709.13","2,070,104,126.37","1,948,481,656.50","1,904,595,611.01","1,797,127,608.74","1,875,855,509.08","1,879,494,528.69"
