科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"42,869,000,000.00","88,771,000,000.00","137,518,000,000.00","181,932,000,000.00","55,321,000,000.00","119,077,000,000.00","177,392,000,000.00","228,288,000,000.00","50,533,000,000.00","107,856,000,000.00","168,881,000,000.00","232,198,000,000.00","67,556,000,000.00","133,010,000,000.00","202,420,000,000.00","276,817,000,000.00","83,567,000,000.00","166,110,000,000.00","245,279,000,000.00","328,166,000,000.00","94,956,000,000.00","179,627,000,000.00","269,435,000,000.00","366,091,000,000.00","105,466,000,000.00","206,084,000,000.00","305,609,000,000.00","407,508,000,000.00","120,038,000,000.00","234,924,000,000.00","346,334,000,000.00","456,331,000,000.00","121,440,000,000.00","239,561,000,000.00","356,773,000,000.00","474,321,000,000.00","122,819,000,000.00","261,895,000,000.00","369,070,000,000.00","483,630,000,000.00","129,295,000,000.00","248,236,000,000.00","364,072,000,000.00","483,278,000,000.00","126,015,000,000.00","251,447,000,000.00"
提取保险责任准备金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
利息净收入,"34,373,000,000.00","71,027,000,000.00","110,573,000,000.00","152,745,000,000.00","40,815,000,000.00","81,523,000,000.00","122,250,000,000.00","162,936,000,000.00","36,838,000,000.00","74,722,000,000.00","115,610,000,000.00","158,881,000,000.00","44,506,000,000.00","91,864,000,000.00","140,804,000,000.00","193,962,000,000.00","53,536,000,000.00","110,215,000,000.00","167,302,000,000.00","228,064,000,000.00","60,598,000,000.00","124,054,000,000.00","189,444,000,000.00","256,964,000,000.00","66,960,000,000.00","137,288,000,000.00","208,205,000,000.00","283,585,000,000.00","76,467,000,000.00","156,675,000,000.00","238,775,000,000.00","321,102,000,000.00","81,000,000,000.00","163,391,000,000.00","246,280,000,000.00","328,650,000,000.00","79,536,000,000.00","154,858,000,000.00","229,805,000,000.00","306,048,000,000.00","78,608,000,000.00","165,042,000,000.00","252,084,000,000.00","338,389,000,000.00","86,051,000,000.00","176,701,000,000.00"
减：摊回保险责任准备金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
利息收入,"59,668,000,000.00","122,503,000,000.00","190,347,000,000.00","261,871,000,000.00","70,091,000,000.00","141,405,000,000.00","214,613,000,000.00","286,927,000,000.00","63,300,000,000.00","127,332,000,000.00","193,668,000,000.00","261,424,000,000.00","71,252,000,000.00","148,025,000,000.00","228,228,000,000.00","313,533,000,000.00","90,609,000,000.00","190,774,000,000.00","298,032,000,000.00","413,102,000,000.00","123,127,000,000.00","253,121,000,000.00","380,743,000,000.00","506,528,000,000.00","122,979,000,000.00","249,870,000,000.00","381,611,000,000.00","518,995,000,000.00","142,457,000,000.00","294,193,000,000.00","449,345,000,000.00","602,680,000,000.00","153,382,000,000.00","308,422,000,000.00","463,960,000,000.00","615,056,000,000.00","145,509,000,000.00","284,265,000,000.00","423,763,000,000.00","566,139,000,000.00","144,807,000,000.00","300,634,000,000.00","461,114,000,000.00","622,616,000,000.00","163,912,000,000.00","334,583,000,000.00"
保单红利支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
利息支出,"25,295,000,000.00","51,476,000,000.00","79,774,000,000.00","109,126,000,000.00","29,276,000,000.00","59,882,000,000.00","92,363,000,000.00","123,991,000,000.00","26,462,000,000.00","52,610,000,000.00","78,058,000,000.00","102,543,000,000.00","26,746,000,000.00","56,161,000,000.00","87,424,000,000.00","119,571,000,000.00","37,073,000,000.00","80,559,000,000.00","130,730,000,000.00","185,038,000,000.00","62,529,000,000.00","129,067,000,000.00","191,299,000,000.00","249,564,000,000.00","56,019,000,000.00","112,582,000,000.00","173,406,000,000.00","235,410,000,000.00","65,990,000,000.00","137,518,000,000.00","210,570,000,000.00","281,578,000,000.00","72,382,000,000.00","-145,031,000,000.00","217,680,000,000.00","286,406,000,000.00","65,973,000,000.00","129,407,000,000.00","193,958,000,000.00","260,091,000,000.00","66,199,000,000.00","135,592,000,000.00","209,030,000,000.00","284,227,000,000.00","77,861,000,000.00","157,882,000,000.00"
分保费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金净收入,"5,168,000,000.00","11,764,000,000.00","18,923,000,000.00","27,488,000,000.00","9,454,000,000.00","22,365,000,000.00","31,841,000,000.00","39,947,000,000.00","11,263,000,000.00","22,955,000,000.00","34,513,000,000.00","46,013,000,000.00","15,656,000,000.00","28,306,000,000.00","41,344,000,000.00","54,483,000,000.00","18,582,000,000.00","34,974,000,000.00","50,827,000,000.00","64,662,000,000.00","21,152,000,000.00","34,250,000,000.00","49,930,000,000.00","69,923,000,000.00","24,730,000,000.00","45,481,000,000.00","65,385,000,000.00","82,092,000,000.00","28,970,000,000.00","52,131,000,000.00","72,078,000,000.00","91,240,000,000.00","24,355,000,000.00","50,044,000,000.00","71,484,000,000.00","92,410,000,000.00","25,727,000,000.00","47,827,000,000.00","68,486,000,000.00","88,664,000,000.00","25,751,000,000.00","49,187,000,000.00","69,901,000,000.00","88,691,000,000.00","25,782,000,000.00","48,188,000,000.00"
营业税金及附加,,,,,,"5,703,000,000.00","8,555,000,000.00","11,367,000,000.00","2,765,000,000.00","5,650,000,000.00","8,586,000,000.00","11,645,000,000.00","3,422,000,000.00","6,908,000,000.00","10,541,000,000.00","14,414,000,000.00","4,278,000,000.00","8,713,000,000.00","13,530,000,000.00","18,581,000,000.00","5,818,000,000.00","11,220,000,000.00","17,043,000,000.00","22,925,000,000.00","5,996,000,000.00","11,846,000,000.00","17,872,000,000.00","23,965,000,000.00","6,636,000,000.00","13,226,000,000.00","19,699,000,000.00","26,224,000,000.00","6,804,000,000.00","13,549,000,000.00","20,392,000,000.00","26,734,000,000.00","6,765,000,000.00","7,565,000,000.00","8,314,000,000.00","9,810,000,000.00","1,205,000,000.00","2,456,000,000.00","3,604,000,000.00","4,676,000,000.00","1,134,000,000.00","2,424,000,000.00"
手续费及佣金收入,"5,906,000,000.00","13,388,000,000.00","21,602,000,000.00","31,554,000,000.00","10,279,000,000.00","24,113,000,000.00","34,442,000,000.00","43,712,000,000.00","12,079,000,000.00","24,850,000,000.00","37,540,000,000.00","50,234,000,000.00","16,776,000,000.00","30,505,000,000.00","44,726,000,000.00","59,214,000,000.00","19,858,000,000.00","37,603,000,000.00","54,881,000,000.00","70,018,000,000.00","22,382,000,000.00","36,721,000,000.00","53,730,000,000.00","75,198,000,000.00","26,172,000,000.00","48,473,000,000.00","69,942,000,000.00","88,585,000,000.00","30,719,000,000.00","55,575,000,000.00","77,343,000,000.00","98,538,000,000.00","26,253,000,000.00","54,134,000,000.00","77,748,000,000.00","100,905,000,000.00","27,793,000,000.00","52,119,000,000.00","75,188,000,000.00","98,319,000,000.00","28,268,000,000.00","54,348,000,000.00","78,372,000,000.00","100,800,000,000.00","28,612,000,000.00","53,641,000,000.00"
手续费及佣金支出2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出,"738,000,000.00","1,624,000,000.00","2,679,000,000.00","4,066,000,000.00","825,000,000.00","1,748,000,000.00","2,601,000,000.00","3,765,000,000.00","816,000,000.00","1,895,000,000.00","3,027,000,000.00","4,221,000,000.00","1,120,000,000.00","2,199,000,000.00","3,382,000,000.00","4,731,000,000.00","1,276,000,000.00","2,629,000,000.00","4,054,000,000.00","5,356,000,000.00","1,230,000,000.00","2,471,000,000.00","3,800,000,000.00","5,275,000,000.00","1,442,000,000.00","2,992,000,000.00","4,557,000,000.00","6,493,000,000.00","1,749,000,000.00","3,444,000,000.00","5,265,000,000.00","7,298,000,000.00","1,898,000,000.00","-4,090,000,000.00","6,264,000,000.00","8,495,000,000.00","2,066,000,000.00","4,292,000,000.00","6,702,000,000.00","9,655,000,000.00","2,517,000,000.00","5,161,000,000.00","8,471,000,000.00","12,109,000,000.00","2,830,000,000.00","5,453,000,000.00"
业务及管理费,"16,682,000,000.00","33,210,000,000.00","55,225,000,000.00","84,210,000,000.00","22,886,000,000.00","33,035,000,000.00","52,316,000,000.00","71,957,000,000.00","16,069,000,000.00","33,885,000,000.00","53,984,000,000.00","81,076,000,000.00","19,044,000,000.00","39,628,000,000.00","63,435,000,000.00","94,555,000,000.00","23,168,000,000.00","47,857,000,000.00","73,936,000,000.00","108,511,000,000.00","26,391,000,000.00","52,509,000,000.00","82,200,000,000.00","116,436,000,000.00","28,062,000,000.00","57,014,000,000.00","89,050,000,000.00","124,747,000,000.00","29,845,000,000.00","60,010,000,000.00","93,462,000,000.00","130,387,000,000.00","29,106,000,000.00","59,533,000,000.00","94,777,000,000.00","134,213,000,000.00","30,231,000,000.00","63,500,000,000.00","97,778,000,000.00","135,820,000,000.00","31,262,000,000.00","63,019,000,000.00","97,579,000,000.00","136,963,000,000.00","33,027,000,000.00","64,817,000,000.00"
其中：代理买卖证券业务净收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减：摊回分保费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
证券承销业务净收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资产减值损失,"1,920,000,000.00","5,244,000,000.00","7,169,000,000.00","8,252,000,000.00","2,467,000,000.00","17,144,000,000.00","26,313,000,000.00","45,031,000,000.00","5,843,000,000.00","10,081,000,000.00","11,730,000,000.00","14,987,000,000.00","5,897,000,000.00","9,951,000,000.00","11,162,000,000.00","12,993,000,000.00","4,615,000,000.00","12,287,000,000.00","16,237,000,000.00","19,355,000,000.00","5,473,000,000.00","9,237,000,000.00","13,626,000,000.00","19,387,000,000.00","8,261,000,000.00","14,142,000,000.00","18,652,000,000.00","23,510,000,000.00","15,096,000,000.00","27,782,000,000.00","39,078,000,000.00","48,381,000,000.00","13,784,000,000.00","28,576,000,000.00","44,893,000,000.00","59,274,000,000.00","15,953,000,000.00","49,946,000,000.00","63,966,000,000.00","89,072,000,000.00","22,243,000,000.00","26,960,000,000.00","49,799,000,000.00","88,161,000,000.00","15,495,000,000.00","28,270,000,000.00"
委托客户管理资产业务净收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他业务成本,,,,,,"6,035,000,000.00","9,909,000,000.00","13,780,000,000.00","645,000,000.00","2,398,000,000.00","10,050,000,000.00","13,932,000,000.00","3,848,000,000.00","6,396,000,000.00","10,211,000,000.00","12,692,000,000.00","5,675,000,000.00","6,540,000,000.00","10,059,000,000.00","13,180,000,000.00","7,255,000,000.00","9,689,000,000.00","13,707,000,000.00","20,038,000,000.00","8,897,000,000.00","13,233,000,000.00","18,248,000,000.00","23,095,000,000.00","7,744,000,000.00","12,477,000,000.00","16,130,000,000.00","20,420,000,000.00","9,519,000,000.00","13,916,000,000.00","18,699,000,000.00","23,724,000,000.00","7,347,000,000.00","12,285,000,000.00","17,743,000,000.00","28,917,000,000.00","10,271,000,000.00","15,837,000,000.00","23,177,000,000.00","31,249,000,000.00","9,173,000,000.00","14,658,000,000.00"
已赚保费,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
