科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"144,523,832.32","307,121,901.65","487,636,679.25","673,911,995.70","194,962,088.88","395,766,486.16","579,225,064.77","891,540,305.92","215,291,399.29","534,379,082.14","757,847,771.20","1,036,668,062.50","224,182,168.07","552,826,482.48","820,302,109.44","1,154,524,007.35","244,519,473.33","886,553,096.82","1,209,232,983.85","1,624,627,560.51","291,038,621.92","717,019,118.98","1,048,540,383.19","1,573,020,698.48","340,101,982.60","788,184,552.39","1,250,887,567.63","1,815,046,029.70","396,840,441.39","890,671,831.42","1,356,324,464.13","1,963,057,692.16","421,403,612.10","901,129,656.73","1,408,813,041.12","2,027,966,346.38","467,866,886.96","998,961,442.49","1,545,920,241.20","2,125,837,007.37","397,944,340.69","928,778,888.03","1,317,878,160.21","2,258,813,945.14","384,505,938.70","890,684,087.16","1,394,125,887.03","2,364,272,867.39","484,890,733.83"
二、营业利润,"16,815,694.30","39,932,875.48","58,088,984.02","75,238,323.81","22,687,797.35","37,509,889.20","42,164,022.24","74,458,950.64","9,974,485.74","49,892,533.33","57,335,952.93","47,695,279.08","221,204.32","28,128,023.78","37,050,071.46","49,506,323.88","9,507,237.68","61,664,410.42","54,596,552.97","60,485,429.35","-10,356,497.05","21,571,876.92","40,774,674.24","60,447,269.27","-6,784,822.13","30,061,050.92","51,399,145.07","44,536,482.10","3,110,751.91","32,243,918.88","36,233,052.78","37,378,758.24","1,772,439.50","37,739,880.64","53,964,806.12","42,380,308.58","15,011,303.41","47,028,474.57","57,286,602.37","56,548,937.27","-6,705,709.49","38,162,345.79","31,192,730.68","78,367,651.14","-9,660,362.98","-40,314,666.50","-63,661,704.35","-118,568,063.24","-18,611,433.18"
减:营业成本,"103,433,079.28","230,093,144.10","373,851,909.09","519,433,637.81","148,995,374.66","300,547,350.58","439,819,949.38","671,653,648.48","168,913,361.10","399,298,061.07","574,336,859.45","805,171,886.89","183,432,960.24","430,345,992.82","645,469,243.67","917,333,887.95","199,588,906.67","706,425,810.72","972,961,328.34","1,317,325,775.05","229,969,841.75","556,501,480.50","806,858,398.21","1,196,914,298.37","268,975,542.76","605,479,109.83","978,439,005.12","1,432,841,422.73","326,906,805.28","693,571,437.96","1,065,929,789.83","1,560,190,985.14","332,607,531.34","709,347,830.44","1,138,396,404.73","1,649,789,034.69","370,505,572.32","776,857,066.76","1,217,875,769.15","1,683,603,405.87","333,427,553.60","721,820,486.37","1,044,172,866.54","1,819,797,994.02","305,562,402.94","766,920,215.26","1,190,931,679.08","2,071,600,973.94","427,515,530.84"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"199,036.78","362,617.08","630,497.26","802,121.19","188,954.83","567,068.68","2,594,838.38","4,379,943.02","4,711,795.22","11,996,371.51","15,556,379.73","22,629,326.13","4,158,467.51","16,635,265.56","23,436,868.15","24,886,772.58","649,499.36","1,657,116.39","2,210,412.89","3,211,699.94","1,679,811.75","3,150,887.30","3,076,393.10","4,290,146.40","510,432.22","1,189,744.91","2,066,191.66","3,355,086.88","1,720,640.77","2,628,396.23","3,238,970.48","4,752,268.61","799,961.30","1,401,404.93","1,829,632.95","2,899,484.23","137,710.75","490,079.41","1,015,655.37","13,170,025.95","3,305,844.50","15,606,654.50","18,843,053.17","23,179,224.76","15,478,494.54","18,775,452.24","32,862,090.08","18,931,418.12","3,346,787.28"
营业外收入,"340,853.10","2,979,126.23","3,554,851.53","3,874,029.19","2,686,696.40","3,413,423.77","3,465,027.44","5,186,332.72","150,385.96","863,126.11","987,820.23","2,344,898.19","1,205,425.22","1,294,516.34","1,329,612.64","1,870,165.74","53,202.57","665,593.46","684,611.98","2,095,426.99","352,475.42","1,975,452.69","2,089,256.67","3,428,744.47","551,808.24","838,717.23","1,195,072.15","7,792,839.11","393,525.80","793,923.69","1,347,386.84","14,203,714.40","756,502.31","3,263,374.42","6,646,278.07","7,256,905.34","951,747.47","2,429,593.05","7,437,273.51","15,017,104.19","7,809,498.48","935,377.02","1,070,622.90","1,217,393.76","481,008.99","557,273.22","237,754.46","567,472.23","510,581.31"
销售费用,"2,983,989.62","6,167,041.79","10,106,625.41","14,430,028.76","3,674,228.77","8,968,739.67","13,602,356.28","19,967,699.26","4,722,067.55","10,756,872.34","15,611,882.95","27,302,352.27","7,097,662.38","13,950,385.36","21,517,393.42","31,311,111.67","8,075,858.46","22,772,115.41","31,088,368.67","42,278,916.27","10,831,239.27","23,465,661.23","34,285,253.41","43,676,605.82","9,425,247.73","17,636,151.99","26,044,604.45","37,767,750.37","9,522,084.00","20,084,381.15","29,818,360.48","41,408,672.32","9,236,546.01","16,119,349.92","30,518,912.56","41,388,804.82","8,938,800.09","17,005,703.43","25,179,742.40","35,233,774.13","7,132,594.47","16,356,138.24","24,148,302.86","37,643,952.49","7,782,739.15","17,217,855.50","25,716,077.52","35,137,421.59","6,560,753.24"
减:营业外支出,"100,695.48","959,601.96","2,080,283.30","3,753,095.10","1,080,770.19","1,327,068.18","1,815,016.06","2,684,016.91","1,010,276.31","3,103,403.95","1,893,917.75","2,424,704.87","79,182.74","138,860.26","449,187.24","975,415.40","18,329.40","142,226.92","162,424.50","573,966.14","188,969.46","322,873.70","316,927.23","393,471.57","39,033.15","917,923.42","1,192,782.63","3,348,912.37","22,870.63","207,965.12","120,510.79","5,128,851.52","1,005,287.62","1,644,017.96","1,770,769.83","1,947,294.68","117,995.99","394,589.91","579,062.26","4,999,153.23","221,236.81","1,891,794.77","2,530,111.04","3,833,712.29","31,272.01","173,269.04","185,497.57","159,614,799.40","123,821.43"
管理费用,"17,784,906.66","20,837,829.36","26,426,072.92","35,689,848.81","10,304,406.75","22,999,975.92","45,702,973.48","64,829,329.04","18,441,399.42","44,613,125.88","66,350,212.34","90,170,073.88","16,859,902.59","37,749,532.61","63,410,587.65","85,571,779.26","22,918,699.91","67,400,752.88","104,112,730.50","142,232,480.97","48,794,350.09","83,590,287.79","125,058,463.64","207,095,076.54","53,453,436.93","89,263,587.03","133,151,846.19","186,188,959.93","39,162,281.17","89,276,824.82","143,474,399.21","214,014,058.35","56,655,403.92","90,142,190.18","132,524,317.73","202,454,069.96","50,192,946.10","109,329,442.45","158,173,399.01","228,083,006.30","42,282,616.57","100,914,727.41","144,517,856.22","209,962,980.82","41,296,648.55","85,731,991.53","88,856,678.38","148,324,709.69","36,466,465.03"
其中:非流动资产处置净损失,,"955,871.00","2,033,505.59","3,688,865.76",,"812,220.52","813,615.22","1,353,355.14",,"1,533,056.34","1,860,720.69","2,337,755.80",,"69,394.97","79,560.59","443,747.48","16,989.18","23,284.34","33,021.70","394,563.34","188,969.46","252,686.09","253,812.62","318,261.70","39,033.15","848,663.18","1,123,522.39","1,764,219.73",,"87,454.33",,"4,388,653.88","975,287.62","1,567,674.53","1,698,642.88","1,822,250.65","67,560.23","344,148.97","484,657.08","1,083,760.21","157,349.11","1,340,331.29","1,966,147.56",,,,,,
