科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"532,933,928.97","548,901,158.98","474,627,288.15","500,902,864.09","495,315,536.58","496,153,259.97","502,442,944.83","495,539,862.58","441,946,023.48","500,589,152.29","449,767,861.61","439,480,087.08","433,789,287.66","479,739,285.14","524,581,746.58","546,770,143.27","492,901,253.12","413,882,988.92","403,831,105.81","580,088,233.33","485,179,930.93","619,044,867.05","627,886,033.72","493,109,961.25","406,530,887.28","357,641,276.54","293,258,557.42","485,597,426.49","307,669,985.40","376,951,585.44","335,415,236.79","387,238,029.43","428,309,568.08","397,599,227.93","358,554,655.86","474,399,515.35","414,411,679.87","274,764,170.76","348,746,116.83","318,164,651.94","250,811,015.07","336,284,132.58","251,928,195.35","205,060,859.01"
短期借款,"30,000,000.00","30,000,000.00","30,000,000.00","31,900,000.00","31,900,000.00","1,900,000.00","1,900,000.00","2,200,000.00","2,200,000.00","2,200,000.00","2,200,000.00",,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","30,000,000.00","20,514,149.81","37,932,880.24","43,707,480.75","48,959,868.80","54,275,398.25","54,064,127.78","46,084,165.28","22,000,000.00","22,000,000.00","27,120,683.55","25,499,106.45","19,900,000.00","25,000,000.00","22,450,000.00","19,650,000.00","18,000,000.00","16,200,000.00","14,700,000.00","14,200,000.00","11,750,000.00","9,850,000.00","11,050,000.00","8,650,000.00","6,000,000.00","13,000,000.00","5,000,000.00"
交易性金融资产,,,"2,219,400.00",,,,,,,,"85,119,135.00","86,399,123.00","86,082,903.00","86,569,104.96","89,212,592.97","89,882,522.68","93,108,036.45","7,751,774.51","8,159,763.98","8,163,886.93","8,283,356.85","7,995,021.69","7,842,486.34","7,935,362.83","8,178,066.31","7,756,782.54","27,951,888.02","28,291,156.99","79,233,840.03","79,032,737.75","80,328,481.05","75,679,741.53","99,885,980.06","135,523,214.57","178,681,838.32","181,142,465.32","79,123,803.21","150,348,798.57","101,355,755.20","93,296,150.48","129,125,974.63","79,844,620.33","100,823,925.24","117,487,859.61"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000.00","200,000.00",,,,,"1,593,120.00","1,593,120.00",,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,740,000.00","37,734,680.00","11,078,480.00","19,154,871.00","43,121,892.00","55,188,077.85","44,069,652.00","53,157,285.80","53,850,771.78","110,889,280.40","89,218,848.80","61,226,766.40","131,635,244.48","85,086,588.00","92,268,878.00","108,906,728.45","54,604,458.45"
应收账款,"10,179,869.53","11,757,014.39","18,542,027.55","17,708,901.85","13,803,041.52","18,230,316.21","19,521,198.09","16,792,131.66","20,128,862.19","15,518,835.20","31,204,871.92","25,926,276.22","30,648,912.67","31,987,557.57","34,570,672.51","39,748,165.67","51,773,726.37","44,394,082.80","57,666,138.60","54,531,681.46","56,673,031.90","54,370,049.73","70,459,039.15","58,907,793.37","57,962,088.31","49,019,492.06","55,062,247.04","55,430,817.45","55,121,231.84","49,543,622.85","47,980,987.33","50,074,861.36","55,404,613.12","54,674,410.78","58,379,587.15","54,757,084.05","63,219,658.16","70,130,440.43","56,637,856.10","52,517,440.08","51,401,164.40","57,794,410.46","62,149,119.25","53,347,639.16"
应付账款,"15,118,648.55","14,109,437.37","16,021,697.61","19,389,616.98","13,352,417.59","18,046,815.43","15,275,757.12","24,318,093.04","17,013,915.98","24,247,829.55","21,840,911.53","50,341,337.69","44,334,043.16","68,426,760.76","89,758,332.08","80,615,806.38","74,554,376.86","98,589,047.01","128,212,177.55","129,358,780.05","69,261,104.39","92,773,596.66","115,928,767.71","124,759,849.49","98,633,595.12","148,691,420.78","125,660,712.50","236,747,314.96","192,255,233.10","195,441,703.67","189,383,415.60","281,311,573.53","171,875,464.84","170,207,517.40","162,312,185.93","139,115,348.95","102,298,960.75","87,490,639.65","77,439,442.10","66,897,603.94","59,982,377.95","61,527,615.17","65,167,021.08","64,377,387.84"
预付款项,"5,720,262.45","11,038,326.67","12,238,099.34","11,240,688.64","20,097,420.31","13,782,543.38","20,144,690.75","28,888,203.50","29,556,657.78","22,376,645.19","51,507,395.79","49,746,421.90","50,807,604.77","49,530,307.54","41,504,374.98","49,131,673.06","54,672,078.03","60,106,845.91","68,600,840.54","117,018,412.81","106,024,217.89","74,877,359.14","73,814,076.94","43,384,365.40","45,103,044.45","36,001,744.31","36,980,344.69","27,317,599.10","36,900,420.24","28,264,747.35","22,953,421.16","15,687,362.16","25,732,176.38","22,493,413.61","19,648,423.41","25,234,395.13","126,402,836.79","40,373,249.74","23,889,368.64","72,173,760.21","28,399,699.49","23,245,995.17","14,264,264.87","14,707,709.98"
预收款项,"24,376,727.33","24,946,066.92","33,954,731.06","40,692,846.88","34,969,071.44","34,144,579.65","38,480,868.51","48,838,625.07","42,629,344.05","43,342,904.00","50,036,973.34","59,005,569.96","51,852,137.25","64,017,141.55","66,890,876.45","63,220,358.55","66,229,832.69","64,494,754.17","68,479,363.18","85,197,224.95","94,821,384.58","80,080,562.74","82,826,881.75","82,676,859.72","90,116,262.08","87,789,083.48","83,776,256.65","82,129,518.05","91,281,156.99","95,389,780.44","107,018,378.93","102,613,298.35","103,242,890.22","106,093,652.73","107,783,783.06","112,788,878.53","112,758,663.40","105,672,286.03","110,244,934.79","105,765,697.26","108,207,111.48","104,611,025.43","110,838,897.67","100,736,085.02"
其他应收款,"1,430,584.10","2,795,129.05","3,863,202.79","3,271,040.35","2,354,943.34","3,221,074.65","2,342,635.35","2,645,578.60","4,081,605.65","3,677,355.12","4,868,356.61","3,046,719.83","3,493,681.43","2,503,167.34","1,178,203.13","7,946,835.59","10,674,363.30","11,352,224.52","10,458,178.94","8,331,939.08","11,870,583.59","12,720,965.28","15,620,925.83","15,266,501.87","20,626,564.93","15,110,868.38","13,128,688.53","12,399,330.50","17,108,576.32","13,855,491.81","21,727,803.11","15,270,808.65","16,840,600.41","22,666,628.32","25,348,202.52","21,987,993.80","23,844,882.38","40,123,258.44","15,360,255.46","8,162,035.83","17,209,834.39","9,462,737.65","10,432,451.98","9,432,447.56"
应付职工薪酬,"13,950,553.00","16,158,940.40","20,296,001.95","17,821,840.70","10,792,389.03","13,177,621.48","12,691,365.57","14,933,297.56","12,102,673.42","11,762,327.37","9,530,517.99","16,615,152.67","10,473,111.34","12,884,426.73","12,341,646.87","19,942,400.83","14,336,728.59","16,117,008.92","11,462,511.73","25,278,575.96","18,398,503.89","17,725,524.38","17,127,729.40","20,910,257.43","11,461,267.58","10,869,733.62","9,449,621.62","22,142,180.61","10,762,928.43","13,730,309.27","13,921,788.38","23,479,910.56","14,569,639.04","20,075,875.48","18,980,112.77","33,106,081.53","18,066,437.14","23,058,283.88","22,105,178.49","33,942,573.01","20,140,085.21","27,570,699.49","27,321,183.97","42,998,307.34"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"11,907,309.42","10,114,560.10","11,695,819.48","14,344,336.71","5,816,192.38","9,846,815.79","6,943,164.32","10,355,320.22","5,000,972.13","4,670,592.13","11,553,112.31","16,062,684.70","9,659,719.81","6,029,262.97","9,586,916.01","18,022,457.45","8,603,519.57","8,278,741.95","18,056,137.43","25,593,289.34","8,161,891.24","6,154,553.00","10,777,001.77","18,534,418.02","11,007,840.92","14,598,870.22","11,354,222.80","12,115,130.33","6,837,441.10","7,822,454.64","7,857,418.48","11,742,103.21","10,989,276.95","11,270,085.86","12,436,367.03","10,013,534.64","8,859,358.70","13,398,853.59","13,425,985.59","17,338,424.99","14,674,417.91","13,378,495.14","17,337,207.28","22,727,605.62"
应收利息,"60,375.00",,,,,,,,,,,"3,586,490.91","1,545,840.76","1,545,840.76",,"1,321,003.65","1,022,586.98","58,076.83",,"1,464,110.08","552,584.95","552,584.95","552,584.95","1,895,518.00","2,969,670.51","393,258.72","289,568.77","716,088.75","658,386.03","747,541.58","1,056,248.51","2,712,915.44","1,387,965.14","1,852,226.47","2,059,396.11","248,520.68","134,105.66","117,466.33","212,871.45","10,401.34","154,508.80","6,953.55","50,219.00","261,796.35"
应付利息,,,,,,,,,,,,,,,,,,,,"1,619,165.18","5,482,513.66","9,410,928.96","13,382,513.66","313,136.15",,"183,083.33","305,721.25","804,722.88","761,787.74","833,239.01","833,239.01","1,131,704.97","965,981.24","1,016,805.50","1,049,187.77","1,213,020.39","858,036.45","792,613.65","796,492.85","722,067.18","612,026.58","616,403.02","1,060,484.64","521,615.20"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,"15,201,794.62",,,,,,,,,,,,"14,315,100.00",,,,,,,,"15,318,862.14",,,,"10,656,599.76",,,,"5,005,201.18",,,,,,,,,
存货,"25,379,822.13","16,920,758.69","26,972,433.43","36,215,470.19","31,926,226.02","36,526,343.71","35,786,189.36","56,376,956.42","44,711,282.29","61,777,255.42","57,367,847.23","92,385,181.21","96,868,213.48","108,818,332.89","115,068,532.57","139,909,268.78","133,352,911.24","154,188,240.39","152,454,387.49","182,582,674.53","183,714,017.81","211,784,705.08","197,565,315.74","234,299,188.40","240,835,291.40","252,432,858.54","246,602,956.85","247,466,396.99","248,453,259.45","247,361,889.66","249,989,606.28","232,121,511.89","231,464,107.14","236,379,606.19","228,698,570.35","227,313,355.63","234,493,381.37","236,965,759.41","254,353,698.71","256,680,845.35","264,688,545.79","273,408,649.10","281,692,037.07","257,035,787.38"
