科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"1,147,378.59","2,720,017.75","2,489,452.91","3,238,675.45","3,242,122.45","6,152.20","6,015,056.20","14,480.05","11,005,576.05","2,293,097.40","12,586,651.40","5,933.70","5,933.70",,"2,245,678.26","6,131,300.00","1,381,300.00","724,637.66","4,916,440.00","14,240.00","13,680.00","26,109.80","862,039.80","24,509.80","24,509.80","52,676.13","49,586.55","47,586.55","47,586.55","171,860.94","3,894,984.78","3,732,626.56","926,687.47","992,967.03","25,547,526.94"
应付职工薪酬,"620,848.56","1,431,995.50","2,124,942.25","4,131,863.88","5,540,201.07","3,782,147.80","3,201,382.02","4,158,816.15","3,876,347.29","5,362,321.52","6,619,069.79","6,733,243.67","3,843,028.12","4,166,123.46","6,205,936.50","6,836,821.00","4,897,504.84","7,175,124.75","7,792,470.91","8,502,684.33","6,250,550.11","6,821,510.84","8,995,323.12","9,697,462.12","7,767,813.36","8,007,019.43","9,730,535.78","9,588,475.49","12,579,798.40","11,326,535.59","15,518,893.23","16,458,549.72","10,899,175.36","13,837,296.25","24,653,978.74"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"11,929,520.44","1,116,927.02","-802,174.62","5,739,651.26","9,542,727.65","-12,270,587.08","644,814.87","10,818,140.28","7,491,374.07","-8,706,127.02","-20,033,045.58","5,880,007.64","374,225.45","2,175,936.19","23,528,996.13","-6,933,504.38","-32,620,995.80","-32,463,816.69","-10,904,644.87","26,790,248.95","19,180,804.02","-4,122,602.82","19,947,513.27","31,168,831.28","30,843,870.35","40,696,934.11","48,114,948.10","54,847,145.72","58,632,322.49","127,905,468.84","114,450,470.24","38,349,178.25","80,521,330.24","137,291,963.84","128,037,971.67"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"18,028,976.81","77,560,933.56","32,230,793.14","56,338,849.00","37,597,845.10","51,283,693.56","83,364,440.92","55,221,439.01","66,578,144.42","94,678,789.68","81,277,161.89","112,862,402.98","111,710,553.10","68,440,044.15","44,317,814.41","55,634,801.95","69,115,773.48","82,602,144.03","76,451,765.16","76,063,391.38","81,719,958.11","77,049,049.49","67,540,940.37","74,540,910.35","127,744,606.40","188,938,700.10","186,450,213.94","138,113,018.67","169,746,646.22","215,627,582.45","105,593,969.72","245,803,204.90","213,530,912.45","232,449,792.99","146,009,699.87"
其他应付款,"25,028,940.36","13,350,958.60","1,921,975.71","2,037,470.51","623,047.62","1,425,762.28","4,359,968.44","2,850,427.73","5,830,141.03","4,295,791.03","6,932,608.03","4,617,446.42","1,762,857.41","5,583,924.79","6,461,335.13","7,442,230.95","8,130,177.78","3,011,259.96","3,023,521.31","4,313,349.03","2,153,876.18","1,951,160.42","2,348,338.32","7,703,705.31","11,544,615.74","29,243,652.01","29,731,617.17","19,220,445.99","19,367,381.97","19,252,296.25","8,713,782.01","9,658,629.08","10,291,240.67","477,937,666.11","741,932,383.31"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"77,000,000.00","5,000,000.00","5,000,000.00",,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00",,"212,776,363.00","184,937,718.81","176,336,363.00","85,000,000.00","41,496,363.00","41,496,363.00","23,496,363.00","18,496,363.00","73,218,579.21","73,218,579.21","54,297,700.67","496,363.00","108,661,360.18","92,397,981.40","75,213,077.02","18,496,363.00","152,287,282.51","118,910,475.91","85,395,505.88","34,823,482.60","516,564,610.71","519,650,944.72"
其他流动资产,,,,,,"2,000,000.00","862,352.49",,,,,,,"700,000.00","700,000.00",,,,,,,,,"4,000,000.00","3,000,000.01",,,,,"64,205,877.65","118,641,484.80","148,580,157.07","184,542,130.71","272,300,930.64","281,662,422.61"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"52,584,128.35","161,424,602.06","273,976,260.90","310,640,103.71","461,284,914.49","1,173,552,194.04","1,235,138,822.50","1,197,499,438.62","1,294,487,839.01","1,145,547,143.18","1,169,941,198.23","1,409,518,112.99","1,493,401,684.42","1,467,429,982.43","1,913,976,951.98","1,983,881,251.29","1,635,194,370.47","1,577,577,334.13","1,793,481,198.37","1,950,071,389.82","3,131,080,941.18","2,888,850,856.91","2,930,642,465.23","3,646,418,639.33","3,624,510,482.31","738,751,229.74","669,446,388.74","1,249,435,965.61","1,901,815,077.46","1,299,811,991.80","3,172,024,203.43","2,116,644,643.97","2,230,212,749.45","936,526,180.09","1,972,652,614.66"
流动负债合计,"203,321,895.09","238,652,069.32","201,491,929.99","313,401,668.32","369,702,858.87","323,989,387.67","382,132,478.66","361,274,281.81","306,268,153.30","571,239,922.83","569,045,414.10","728,247,103.22","1,079,276,845.26","1,612,964,027.57","2,072,580,433.24","1,218,219,361.71","943,829,378.38","1,106,605,303.48","1,299,050,407.20","1,678,852,120.48","1,766,773,618.61","1,789,414,506.88","1,853,589,195.58","2,456,739,554.47","2,647,231,081.66","3,581,952,270.81","3,364,745,198.17","5,102,547,020.91","5,968,444,011.46","5,862,937,771.79","5,235,819,616.64","4,292,440,989.86","4,227,452,505.25","5,163,335,900.72","5,768,659,301.64"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"257,700,000.00","160,000,000.00","285,000,000.00","175,000,000.00","269,000,000.00","284,000,000.00","284,000,000.00","284,000,000.00","405,000,000.00","370,000,000.00","370,000,000.00","470,000,000.00","470,000,000.00","370,000,000.00","370,000,000.00","312,000,000.00","270,000,000.00","279,000,000.00","279,000,000.00","279,000,000.00","401,322,632.37","323,499,971.18","373,799,121.36","361,808,395.68","365,925,357.36","240,348,405.42","242,908,406.55","244,818,312.37","433,602,849.97","257,604,540.49","257,604,540.49","262,671,066.24","263,357,526.97","164,236,868.78","802,570,202.20"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,"990,000,000.00","1,008,730,800.01","1,025,758,800.01","1,042,786,800.01","994,814,800.01","1,011,901,679.04","1,028,983,205.46","1,046,064,731.88","998,146,258.30","1,015,292,626.56","1,032,433,100.16","1,049,573,573.76","741,631,000.03","754,251,115.51","754,251,115.51"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,000,000.00","58,301,848.83","85,847,559.10"
长期应付款,"5,460,000.00","5,460,000.00","5,460,000.00","5,460,000.00","5,460,000.00","5,460,000.00","5,460,000.00","5,460,000.00","5,460,000.00","4,963,636.37","4,963,636.37","256,274,136.37","238,892,875.60","108,313,005.41","115,862,960.42","3,970,910.37","4,467,273.37","3,474,547.37","3,474,547.37","3,474,547.37","3,474,547.37","2,978,183.74","2,978,183.74","2,978,183.74","2,978,183.74","2,481,819.47","2,481,819.47","2,481,819.47","2,481,819.47","1,985,455.84","1,985,455.84","1,985,455.84","678,181,819.48","781,347,696.87","801,821,615.22"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"363,912,358.50","473,620,279.76","486,214,391.47","474,668,345.92","475,979,653.91","490,618,167.01","502,840,460.01","534,418,050.71","537,656,171.28","545,930,931.90","536,299,595.67","732,661,483.10","756,291,121.37","749,812,467.31","901,410,146.93","970,522,409.99","1,106,019,739.08","1,115,605,169.29","1,193,931,110.51","1,410,605,675.29","1,402,180,869.56","1,517,673,135.80","2,847,774,683.59","3,569,085,509.38","3,524,580,155.76","3,459,697,386.11","3,408,500,849.59","3,344,845,951.25","3,297,812,048.70","3,614,710,319.60","3,558,687,746.85","4,361,427,542.73","4,296,049,417.60","8,104,509,066.37","8,032,926,872.59"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"114,882,732.18","5,276,170.18","28,693,982.67","48,818,580.65","73,533,264.82","113,092,546.31","122,639,346.33","123,382,964.69","135,598,383.30","529,196,324.18","550,215,002.10","590,951,678.83","902,236,001.44","1,310,875,820.08","1,242,905,954.92","1,549,142,419.93","1,515,699,316.95","1,813,333,529.55","1,790,198,666.32","1,869,391,384.97","1,978,088,374.35","2,225,754,695.23","1,074,073,646.10","321,133,829.11","647,451,030.24","3,893,397,542.57","3,972,085,962.90","5,656,946,854.18","6,061,403,831.64","6,152,382,075.65","6,433,870,159.91","5,646,366,212.82","6,112,530,747.03","5,000,489,507.25","5,611,106,769.46"
其他非流动负债,"12,750,000.00","17,818,750.00","25,043,750.00","24,056,249.96","24,049,996.41","34,343,742.86","33,637,489.31","32,931,235.76","32,614,982.22","31,863,836.73","31,141,732.56","53,113,314.65","81,625,638.37","84,613,971.31","87,093,108.35","91,341,186.85","90,439,436.53","95,311,661.89","93,578,239.03","91,844,816.17","90,111,393.31","140,348,115.23",,,"135,782,668.25",,,,,,,,"372,611,704.55",,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,"51,448,882.84","67,373,945.16","59,745,394.57","73,033,533.05","101,162,574.46","116,390,010.43","132,239,165.90","139,586,110.24","179,693,349.16","183,737,131.42"
非流动负债合计,"275,910,000.00","183,278,750.00","315,503,750.00","204,516,249.96","298,509,996.41","323,803,742.86","323,097,489.31","322,391,235.76","443,074,982.22","406,827,473.10","406,105,368.93","779,387,451.02","790,518,513.97","562,926,976.72","572,956,068.77","407,312,097.22","364,906,709.90","377,786,209.26","376,052,786.40","374,319,363.54","1,484,908,573.05","1,475,557,070.16","1,541,143,337.20","1,544,439,728.38","1,499,501,009.36","1,400,476,236.93","1,416,936,067.20","1,689,795,802.60","1,844,706,864.25","1,661,102,277.31","1,673,680,774.60","1,691,377,783.68","2,055,782,051.03","2,068,159,183.81","2,722,430,452.29"
固定资产清理,,,,,,,"9,873.79","9,873.79","9,873.79",,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"479,231,895.09","421,930,819.32","516,995,679.99","517,917,918.28","668,212,855.28","647,793,130.53","705,229,967.97","683,665,517.57","749,343,135.52","978,067,395.93","975,150,783.03","1,507,634,554.24","1,869,795,359.23","2,175,891,004.29","2,645,536,502.01","1,625,531,458.93","1,308,736,088.28","1,484,391,512.74","1,675,103,193.60","2,053,171,484.02","3,251,682,191.66","3,264,971,577.04","3,394,732,532.78","4,001,179,282.85","4,146,732,091.02","4,982,428,507.74","4,781,681,265.37","6,792,342,823.51","7,813,150,875.71","7,524,040,049.10","6,909,500,391.24","5,983,818,773.54","6,283,234,556.28","7,231,495,084.53","8,491,089,753.93"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"35,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00","93,600,000.00","93,600,000.00","187,200,000.00","187,200,000.00","187,200,000.00","187,200,000.00","187,200,000.00","187,200,000.00","187,200,000.00","187,200,000.00","468,000,000.00","468,000,000.00","468,000,000.00","468,000,000.00","468,000,000.00","468,000,000.00","468,000,000.00","468,000,000.00","936,000,000.00","936,000,000.00","936,000,000.00","951,215,194.00","951,215,194.00","951,215,194.00","951,215,194.00","1,214,835,580.00","1,214,835,580.00","1,214,835,580.00","1,214,835,580.00","1,214,835,580.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"19,347,765.42","144,030,160.00","144,030,160.00","144,030,160.00","144,030,160.00","883,686,560.00","883,686,560.00","790,086,560.00","790,086,560.00","790,086,560.00","790,086,560.00","790,086,560.00","790,086,560.00","790,086,560.00","790,086,560.00","1,922,039,795.52","1,922,039,795.52","1,922,039,795.52","1,922,039,795.52","1,922,039,795.52","1,922,039,795.52","1,922,039,795.52","1,922,039,795.52","1,454,039,795.52","1,454,039,795.52","1,454,039,795.52","1,608,847,685.96","1,608,847,685.96","1,608,847,685.96","1,608,847,685.96","4,303,332,009.68","4,303,332,009.68","4,303,332,009.68","4,303,332,009.68","4,303,332,009.68"
无形资产,"9,798,456.11","9,587,028.17","9,375,600.26","9,269,886.32","9,217,029.35","9,176,072.38","9,223,015.41","9,171,958.44","9,103,291.53","9,017,611.11","9,151,954.13","67,425,046.83","67,388,357.07","67,549,910.35","67,093,201.56","67,557,720.56","66,966,683.99","66,162,030.77","65,610,269.18","65,225,174.25","64,673,412.66","64,089,955.95","63,538,194.36","62,986,432.77","63,309,665.93","604,812,103.53","608,588,280.26","600,108,265.12","597,013,055.03","594,240,580.80","591,139,970.12","588,119,315.72","585,050,307.11","581,981,771.22","579,193,621.30"
盈余公积,"1,113,995.31","1,079,987.53","7,254,026.24","7,254,026.24","7,254,026.24","14,426,091.09","14,426,091.09","14,426,091.09","14,426,091.09","29,699,959.31","29,699,959.31","29,699,959.31","29,699,959.31","50,355,945.23","50,355,945.23","50,355,945.23","50,438,138.50","79,289,258.01","79,289,258.01","79,289,258.01","79,289,258.01","117,549,239.69","117,549,239.69","117,549,239.69","117,549,239.69","166,640,636.98","166,640,636.98","166,640,636.98","166,640,636.98","224,025,388.84","224,025,388.84","224,025,388.84","224,025,388.84","269,060,989.43","269,060,989.43"
开发支出,,,,,,,,,,,"655,371.20","28,682,062.89","29,313,815.45",,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"6,727,279.48","13,890,373.74","61,305,346.01","105,232,071.22","131,555,080.19","147,514,315.29","173,490,016.15","189,685,234.76","236,380,889.47","245,864,622.51","285,352,346.37","315,843,838.47","373,075,628.59","389,815,606.69","449,860,989.82","499,061,333.52","566,795,682.72","609,651,891.29","687,872,963.24","760,401,838.55","840,865,799.47","908,386,637.69","996,617,465.85","1,071,964,456.74","1,184,838,865.22","1,253,146,988.83","1,356,889,702.17","1,528,776,878.46","1,669,261,940.04","1,746,047,048.22","1,850,877,392.05","2,059,119,410.50","2,137,738,178.58","2,163,420,373.06","2,268,791,135.72"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"243,260.16","1,023,260.42","1,324,976.94","1,037,259.14","1,037,259.14","581,117.17","581,117.17","581,117.17","581,117.17","1,226,527.38","1,226,527.38","1,226,527.38","1,226,527.38","4,289,465.44","4,262,271.07","3,914,788.42","3,958,143.31","4,168,534.85","4,298,522.10","4,463,109.32","4,463,109.32","4,937,438.73","5,042,949.79","5,064,063.79","5,059,311.35","4,297,946.20","4,297,946.20","4,297,946.20","7,010,738.05","9,567,806.22","9,660,343.97","10,027,794.75","9,970,531.97","11,088,846.33","11,059,473.32"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"67,423,597.49","163,814,402.99","163,952,892.96","304,486,855.23","317,722,328.07","658,279,809.05","969,829,803.85","796,313,124.78","353,041,584.34","116,169,137.93"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"488,836,806.95","489,506,738.53","525,608,951.34","533,794,072.03","559,767,207.22","613,467,902.87","635,293,812.71","667,563,964.80","682,948,837.07","1,085,371,394.57","1,097,548,450.48","1,420,946,799.03","1,756,455,822.71","2,132,527,663.18","2,215,671,574.48","2,591,137,338.90","2,692,643,883.33","2,999,269,264.46","3,054,038,568.11","3,349,685,343.83","3,449,405,765.89","3,812,455,225.71","3,990,429,473.84","3,958,269,835.05","4,240,400,163.28","8,081,077,458.74","8,224,661,387.10","9,829,897,304.28","10,340,760,061.70","10,789,785,684.80","11,368,028,040.33","11,708,009,835.77","11,974,500,238.73","14,289,105,973.50","14,620,040,565.12"
所有者权益(或股东权益)合计,"62,189,040.21","229,000,521.27","282,589,532.25","326,516,257.46","352,839,266.43","1,139,226,966.38","1,165,202,667.24","1,181,397,885.85","1,228,093,540.56","1,252,851,141.82","1,292,338,865.68","1,322,830,357.78","1,380,062,147.90","1,424,066,641.32","1,484,112,024.45","2,949,487,131.26","3,019,102,165.52","3,092,455,085.85","3,172,416,572.88","3,246,585,249.63","3,328,804,515.41","3,436,334,505.58","3,526,339,406.29","3,603,509,191.53","3,718,178,554.57","3,837,400,180.74","4,112,426,510.47","4,286,990,446.38","4,429,424,263.45","4,565,557,627.50","7,630,551,852.52","7,840,835,706.20","7,921,478,431.90","7,994,137,069.06","8,101,603,425.85"
资产总计,"541,420,935.30","650,931,340.59","799,585,212.24","844,434,175.74","1,021,052,121.71","1,787,020,096.91","1,870,432,635.21","1,865,063,403.42","1,977,436,676.08","2,230,918,537.75","2,267,489,648.71","2,830,464,912.02","3,249,857,507.13","3,599,957,645.61","4,129,648,526.46","4,575,018,590.19","4,327,838,253.80","4,576,846,598.59","4,847,519,766.48","5,299,756,733.65","6,580,486,707.07","6,701,306,082.62","6,921,071,939.07","7,604,688,474.38","7,864,910,645.59","8,819,828,688.48","8,894,107,775.84","11,079,333,269.89","12,242,575,139.16","12,089,597,676.60","14,540,052,243.76","13,824,654,479.74","14,204,712,988.18","15,225,632,153.59","16,592,693,179.78"
负债和所有者(或股东权益)合计,"541,420,935.30","650,931,340.59","799,585,212.24","844,434,175.74","1,021,052,121.71","1,787,020,096.91","1,870,432,635.21","1,865,063,403.42","1,977,436,676.08","2,230,918,537.75","2,267,489,648.71","2,830,464,912.02","3,249,857,507.13","3,599,957,645.61","4,129,648,526.46","4,575,018,590.19","4,327,838,253.80","4,576,846,598.59","4,847,519,766.48","5,299,756,733.65","6,580,486,707.07","6,701,306,082.62","6,921,071,939.07","7,604,688,474.38","7,864,910,645.59","8,819,828,688.48","8,894,107,775.84","11,079,333,269.89","12,242,575,139.16","12,089,597,676.60","14,540,052,243.76","13,824,654,479.74","14,204,712,988.18","15,225,632,153.59","16,592,693,179.78"
