科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
分配股利、利润或偿还利息支付的现金,"1,985,929.11","6,717,097.01","7,937,996.38","7,031,059.41","8,428,324.77","14,928,324.77","14,931,170.69","41,083.32","7,389,833.31","8,195,266.39","8,815,942.30","452,094.29","30,306,140.46","30,941,762.61","32,370,199.21","1,882,750.57","74,514,399.46","76,066,311.79","79,852,388.93","5,190,801.11"
收回投资收到的现金,,"8,000,000.00","38,000,000.00","10,000,000.00","20,000,000.00","380,000,000.00","830,000,000.00","310,000,000.00","472,700,000.00","630,700,000.00","795,020,749.08","152,945,834.37","301,050,918.58","378,218,411.17","442,725,664.10","246,839,537.54","1,130,900,407.88","1,433,141,942.80","2,159,710,416.14","201,920,660.65"
支付其他与筹资活动有关的现金,,,,"428,402.85","9,660,931.67","9,660,931.67","10,475,714.17",,,,"6,000,000.00",,,,"3,550,426.13",,,,,
取得投资收益收到的现金,,"59,821.92","177,671.23","34,520.55","133,424.66","4,414,424.65","5,833,314.49","1,343,073.06","4,824,174.38","6,848,727.81","7,847,426.44","675,798.52","2,256,590.47","2,477,960.33","5,942,728.54","854,191.78","15,543,749.62","16,210,582.06","27,352,072.13","712,584.53"
筹资活动现金流出小计,"122,417,739.11","81,717,097.01","66,437,996.38","39,259,462.26","88,589,256.44","95,089,256.44","95,906,884.86","41,083.32","27,389,833.31","166,323,826.39","225,944,502.30","71,184,272.29","111,786,469.46","128,724,964.72","260,771,647.56","14,220,984.68","99,634,564.45","252,312,395.99","231,193,913.37","225,100,165.17"
处置固定资产、无形资产和其他长期资产收回的现金净额,"27,350.43","109,778.85",,,,,"22,222.22",,,,"92,000.00","28,000.00","28,000.00","28,000.00","133,000.00",,,,,
筹资活动产生的现金流量净额,"-24,076,239.11","-5,417,097.01","-14,937,996.38","422,590,537.74","417,260,743.56","410,760,743.56","409,943,115.14","100,087,476.68","166,738,726.69","44,804,733.61","-14,815,942.30","61,815,727.71","39,007,423.54","74,275,035.28","893,792,881.84","79,769,015.32","111,955,435.55","39,277,604.01","83,396,086.63","150,899,834.83"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"177,761.12","-1,451,324.12","473,134.59","147,065.66","1,074,855.35","2,281,211.17","4,030,560.88","-422,750.13","2,367,411.70","2,677,642.45","7,027,373.01","-346,185.35","-4,515,936.47","-9,202,329.48","-15,914,990.73","-2,650,880.55","6,034,771.70","7,974,510.27","6,114,514.65","-9,791,303.33"
收到其他与投资活动有关的现金,,,,,,,,,"12,660,100.40","248,974,650.51","44,097,331.00",,,,"39,050,000.00",,"22,637,280.00","31,925,416.00",,"20,478,265.80"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"27,350.43","8,169,600.77","38,177,671.23","10,034,520.55","20,133,424.66","384,414,424.65","835,855,536.71","311,343,073.06","490,184,274.78","886,523,378.32","847,057,506.52","153,649,632.89","303,335,509.05","380,724,371.50","487,851,392.64","247,693,729.32","1,169,081,437.50","1,481,277,940.86","2,187,062,488.27","223,111,510.98"
五、现金及现金等价物净增加额,"19,446,621.00","25,155,485.67","10,865,016.31","379,824,351.58","244,980,671.77","184,162,657.42","181,134,541.40","63,317,805.48","110,405,406.35","57,678,541.07","-51,368,733.44","48,934,382.25","184,402,504.94","195,460,470.10","191,968,566.00","-76,129,878.17","255,174,501.58","544,420,804.33","661,836,531.52","58,060,650.48"
购建固定资产、无形资产和其他长期资产支付的现金,"19,715,096.42","41,339,414.69","61,156,608.84","18,962,787.67","32,686,644.10","40,838,544.68","53,100,323.54","5,910,971.69","17,353,667.40","15,708,076.41","23,628,681.41","109,776,262.64","119,448,282.66","138,901,447.60","154,341,365.19","47,157,510.19","97,520,571.20","156,773,440.24","199,322,447.22","39,229,637.67"
期初现金及现金等价物余额,"59,004,802.67","78,451,423.67","103,606,909.34","114,471,925.65","114,471,925.65","114,471,925.65","114,471,925.65","295,606,467.05","295,606,467.05","295,606,467.05","295,606,467.05","244,237,733.61","244,237,733.61","244,237,733.61","189,066,508.16","381,035,074.16","381,035,074.16","381,035,074.16","381,035,074.16","1,042,871,605.68"
投资支付的现金,,"8,000,000.00","38,000,000.00","20,000,000.00","170,000,000.00","612,000,000.00","1,097,000,000.00","300,030,937.50","472,730,937.50","500,730,937.50","1,009,351,716.72","55,447,000.00","103,868,356.15","283,972,056.15","1,368,125,774.68","296,187,769.23","1,000,461,285.30","1,263,163,800.00","1,831,128,247.17","232,568,711.17"
期末现金及现金等价物余额,"78,451,423.67","103,606,909.34","114,471,925.65","494,296,277.23","359,452,597.42","298,634,583.07","295,606,467.05","358,924,272.53","406,011,873.40","353,285,008.12","244,237,733.61","293,172,115.86","428,640,238.55","439,698,203.71","381,035,074.16","304,905,195.99","636,209,575.74","925,455,878.49","1,042,871,605.68","1,100,932,256.16"
