科目,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"816,909,000.00","831,609,000.00","403,128,000.00","624,658,763.27","940,803,000.00","220,628,000.00","464,302,000.00","702,467,000.00","1,055,800,000.00","228,755,000.00","500,645,000.00","768,096,000.00","1,173,154,000.00","310,915,000.00","604,842,000.00","874,877,000.00","1,304,676,000.00","343,467,000.00","693,353,000.00","983,325,000.00","1,517,934,000.00","372,702,000.00","791,349,000.00","1,168,450,000.00","1,773,951,000.00","401,068,000.00","846,219,000.00","1,426,220,000.00","2,196,026,000.00","527,273,000.00","1,060,946,000.00","1,597,011,000.00","2,600,950,000.00","606,155,000.00","1,188,965,000.00","1,795,029,000.00","2,970,470,000.00","663,146,000.00"
取得借款收到的现金,"4,451,170,000.00","4,970,129,000.00","5,129,438,000.00","6,357,164,060.87","6,614,482,000.00","113,000,000.00","171,477,000.00","905,464,000.00","1,159,613,000.00","188,461,000.00","771,301,000.00","1,002,095,000.00","1,182,608,000.00","381,086,000.00","1,430,660,000.00","1,825,275,000.00","2,244,567,000.00","577,726,000.00","1,575,146,000.00","2,114,556,000.00","2,487,393,000.00","492,287,000.00","1,011,431,000.00","1,743,978,000.00","3,779,273,000.00","751,615,000.00","2,599,438,000.00","5,059,381,000.00","5,708,460,000.00","510,752,000.00","1,415,189,000.00","6,089,967,000.00","6,690,848,000.00","858,240,000.00","3,875,808,000.00","7,671,697,000.00","9,017,305,000.00","398,854,000.00"
支付的各项税费,"759,226,000.00","826,785,000.00","445,585,000.00","673,476,482.04","842,986,000.00","241,221,000.00","537,967,000.00","788,091,000.00","988,190,000.00","280,516,000.00","598,734,000.00","1,021,234,000.00","1,105,943,000.00","248,585,000.00","455,842,000.00","856,543,000.00","1,076,661,000.00","296,109,000.00","598,246,000.00","859,883,000.00","1,050,601,000.00","216,464,000.00","504,208,000.00","774,029,000.00","989,418,000.00","196,078,000.00","477,969,000.00","807,957,000.00","1,108,823,000.00","216,408,000.00","578,618,000.00","811,515,000.00","1,144,954,000.00","313,232,000.00","703,727,000.00","1,047,132,000.00","1,214,539,000.00","385,117,000.00"
收到其他与筹资活动有关的现金,"69,237,000.00","49,020,000.00","38,514,000.00","111,714,994.54","335,464,000.00","4,676,000.00","151,562,000.00","184,842,000.00","288,550,000.00","129,190,000.00","131,049,000.00","127,667,000.00","149,538,000.00",,,"3,059,000.00","3,061,000.00",,,,"61,477,000.00","21,080,000.00","21,080,000.00","179,711,000.00","179,711,000.00","51,342,000.00","351,343,000.00","444,474,000.00","477,415,000.00",,,,,,,,,
支付其他与经营活动有关的现金,"560,596,000.00","302,448,000.00","82,639,000.00","479,218,717.70","652,119,000.00","206,925,000.00","731,134,000.00","564,293,000.00","532,590,000.00","645,956,000.00","660,140,000.00","849,847,000.00","921,390,000.00","395,721,000.00","723,337,000.00","884,650,000.00","735,063,000.00","229,856,000.00","21,078,000.00","392,585,000.00","832,034,000.00","1,662,880,000.00","679,362,000.00","1,049,715,000.00","1,349,438,000.00","506,454,000.00","88,278,000.00","318,078,000.00","1,488,264,000.00","1,888,006,000.00","1,658,936,000.00","1,839,969,000.00","1,871,616,000.00","246,973,000.00","497,966,000.00","377,055,000.00","1,618,203,000.00","3,287,371,000.00"
筹资活动现金流入小计,"6,307,851,000.00","5,342,742,000.00","6,716,893,000.00","17,123,289,055.41","17,610,318,000.00","117,676,000.00","358,039,000.00","1,204,375,000.00","1,562,231,000.00","336,182,000.00","1,949,217,000.00","2,182,134,000.00","2,397,348,000.00","1,381,086,000.00","2,505,662,000.00","2,903,334,000.00","3,391,291,000.00","787,726,000.00","1,795,146,000.00","3,334,556,000.00","3,768,870,000.00","2,513,367,000.00","3,032,511,000.00","4,953,689,000.00","6,991,134,000.00","2,802,957,000.00","4,950,781,000.00","7,513,655,000.00","11,302,758,000.00","519,134,000.00","1,423,571,000.00","6,108,149,000.00","6,709,030,000.00","858,240,000.00","3,875,808,000.00","9,110,572,000.00","10,457,305,000.00","1,698,854,000.00"
经营活动现金流出小计,"3,671,288,000.00","3,628,876,000.00","2,140,593,000.00","3,578,075,666.77","4,578,235,000.00","1,219,870,000.00","2,896,911,000.00","3,762,948,000.00","5,115,843,000.00","1,826,775,000.00","3,111,054,000.00","4,400,147,000.00","6,059,570,000.00","2,291,818,000.00","4,517,451,000.00","6,597,640,000.00","9,186,270,000.00","2,225,315,000.00","4,287,020,000.00","6,550,324,000.00","10,315,163,000.00","5,032,450,000.00","7,602,009,000.00","11,061,029,000.00","14,881,540,000.00","4,457,297,000.00","7,382,626,000.00","12,080,810,000.00","14,457,237,000.00","4,540,190,000.00","7,461,955,000.00","11,190,147,000.00","16,670,284,000.00","4,364,110,000.00","9,443,164,000.00","14,142,039,000.00","20,228,247,000.00","7,445,162,000.00"
偿还债务支付的现金,"3,228,640,000.00","3,078,513,000.00","3,414,081,000.00","6,180,381,072.00","7,921,481,000.00","1,601,247,000.00","1,676,972,000.00","3,589,032,000.00","4,420,100,000.00","36,854,000.00","371,315,000.00","879,008,000.00","1,561,254,000.00","634,746,000.00","1,427,194,000.00","2,230,695,000.00","3,006,945,000.00","510,151,000.00","1,546,378,000.00","2,754,842,000.00","3,475,295,000.00","617,314,000.00","1,865,977,000.00","3,457,836,000.00","5,958,101,000.00","2,608,561,000.00","4,146,992,000.00","6,119,883,000.00","9,279,992,000.00","737,680,000.00","1,301,435,000.00","7,397,583,000.00","7,981,467,000.00","1,112,640,000.00","3,316,864,000.00","7,564,911,000.00","10,315,536,000.00","1,608,947,000.00"
经营活动产生的现金流量净额,"1,331,070,000.00","1,384,935,000.00","1,007,932,000.00","1,796,276,053.16","2,133,433,000.00","244,580,000.00","124,015,000.00","804,528,000.00","1,215,813,000.00","-232,795,000.00","-81,388,000.00","572,622,000.00","796,350,000.00","374,449,000.00","2,128,857,000.00","2,417,360,000.00","3,325,869,000.00","501,588,000.00","1,831,751,000.00","2,127,523,000.00","2,692,877,000.00","-858,606,000.00","1,407,986,000.00","2,222,546,000.00","2,565,988,000.00","324,698,000.00","2,015,587,000.00","2,535,353,000.00","4,727,730,000.00","-867,503,000.00","357,673,000.00","1,810,011,000.00","2,833,855,000.00","1,483,879,000.00","5,928,465,000.00","7,795,055,000.00","10,060,107,000.00","-1,751,766,000.00"
分配股利、利润或偿还利息支付的现金,"362,782,000.00","956,715,000.00","1,797,024,000.00","2,516,038,238.11","2,602,216,000.00","60,574,000.00","196,897,000.00","683,587,000.00","802,412,000.00","64,947,000.00","189,295,000.00","1,092,538,000.00","1,196,639,000.00","88,134,000.00","1,345,902,000.00","1,425,169,000.00","1,555,919,000.00","126,920,000.00","1,359,872,000.00","1,374,568,000.00","1,485,271,000.00","115,073,000.00","1,355,428,000.00","1,470,262,000.00","1,701,986,000.00","154,513,000.00","1,324,265,000.00","1,628,110,000.00","1,864,694,000.00","165,249,000.00","1,223,103,000.00","1,503,753,000.00","1,748,363,000.00","132,675,000.00","1,361,916,000.00","1,678,586,000.00","1,887,435,000.00","127,434,000.00"
收回投资收到的现金,"619,337,000.00","111,136,000.00","253,140,000.00","253,140,614.00","254,858,000.00","103,133,000.00","103,133,000.00","103,133,000.00","523,133,000.00","546,400,000.00","530,778,000.00","537,376,000.00","530,400,000.00","15,067,000.00","15,074,000.00","19,468,000.00","15,661,000.00",,"2,000,000.00","3,500,000.00",,,"5,337,000.00","36,260,000.00","107,123,000.00","11,993,000.00",,"42,759,000.00","11,993,000.00",,,,,,,"28,592,000.00","57,670,000.00","135,099,000.00"
支付其他与筹资活动有关的现金,,"10,344,000.00","1,403,125,000.00","1,422,358,000.00","1,372,356,000.00","29,968,000.00","12,056,000.00","11,183,000.00",,"3,000.00",,"20,000.00",,"7,685,000.00",,"7,565,000.00","61,477,000.00","650,000.00",,"2,650,000.00","21,080,000.00",,,,,,,,"15,920,000.00","16,861,000.00","33,722,000.00","50,585,000.00","67,443,000.00","16,861,000.00","38,985,000.00","61,534,000.00","92,482,000.00","30,351,000.00"
取得投资收益收到的现金,"143,693,000.00","242,916,000.00","258,467,000.00","345,664,801.28","434,105,000.00",,"155,368,000.00","294,178,000.00","482,742,000.00","49,772,000.00","254,565,000.00","258,257,000.00","399,321,000.00","111,914,000.00","201,507,000.00","255,361,000.00","481,695,000.00","64,084,000.00","227,867,000.00","408,788,000.00","668,452,000.00","927,000.00","208,193,000.00","461,736,000.00","711,423,000.00","4,099,000.00","118,134,000.00","417,878,000.00","694,903,000.00","28,149,000.00","297,401,000.00","502,635,000.00","720,457,000.00","12,659,000.00","254,973,000.00","492,451,000.00","885,117,000.00","15,247,000.00"
筹资活动现金流出小计,"3,591,422,000.00","4,045,572,000.00","6,614,230,000.00","10,118,777,310.11","11,896,053,000.00","1,691,789,000.00","1,885,925,000.00","4,283,802,000.00","5,222,512,000.00","101,804,000.00","560,610,000.00","1,971,566,000.00","2,757,893,000.00","730,565,000.00","2,773,096,000.00","3,663,429,000.00","4,624,341,000.00","637,721,000.00","2,906,250,000.00","4,132,060,000.00","4,981,646,000.00","732,387,000.00","3,221,405,000.00","4,928,098,000.00","7,660,087,000.00","2,763,074,000.00","5,471,257,000.00","7,747,993,000.00","11,160,606,000.00","919,790,000.00","2,558,260,000.00","8,951,921,000.00","9,797,273,000.00","1,262,176,000.00","4,717,765,000.00","9,305,031,000.00","12,295,453,000.00","1,766,732,000.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"51,984,000.00","371,336,000.00","346,916,000.00","347,068,101.85","340,949,000.00","551,437,000.00","547,171,000.00","584,103,000.00","558,851,000.00","690,434,000.00","1,217,646,000.00","1,531,845,000.00","1,447,965,000.00","7,958,000.00","9,714,000.00","9,714,000.00","26,400,000.00","270,064,000.00","712,721,000.00","714,298,000.00","715,220,000.00","79,000.00","3,594,000.00","201,000.00","681,000.00","59,000.00","225,000.00","202,000.00","26,424,000.00","207,000.00","4,628,000.00","949,000.00","970,000.00","59,761,000.00","65,131,000.00","65,621,000.00","75,997,000.00","1,213,000.00"
筹资活动产生的现金流量净额,"2,716,429,000.00","1,297,170,000.00","102,663,000.00","7,004,511,745.30","5,714,265,000.00","-1,574,113,000.00","-1,527,886,000.00","-3,079,427,000.00","-3,660,281,000.00","234,378,000.00","1,388,607,000.00","210,568,000.00","-360,545,000.00","650,521,000.00","-267,434,000.00","-760,095,000.00","-1,233,050,000.00","150,005,000.00","-1,111,104,000.00","-797,504,000.00","-1,212,776,000.00","1,780,980,000.00","-188,894,000.00","25,591,000.00","-668,953,000.00","39,883,000.00","-520,476,000.00","-234,338,000.00","142,152,000.00","-400,656,000.00","-1,134,689,000.00","-2,843,772,000.00","-3,088,243,000.00","-403,936,000.00","-841,957,000.00","-194,459,000.00","-1,838,148,000.00","-67,878,000.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,"13,003,000.00","13,003,000.00","20,222,000.00",,,,"278,156,000.00",,,,"6,248,000.00",,,,"7,235,000.00",,,,,,,"2,452,000.00","2,824,000.00",,,"6,701,000.00",,
四、汇率变动对现金的影响,"-81,398,000.00","3,000.00","-208,000.00","-385,278.60","-1,023,000.00","-291,000.00","-2,026,000.00","-819,000.00","-3,069,000.00","-2,000.00","220,000.00","-187,000.00","-761,000.00","-180,000.00","1,014,000.00","-1,081,000.00","-4,552,000.00","527,000.00","1,364,000.00","396,000.00","-338,000.00","-3,556,000.00","-171,000.00","-1,523,000.00","-157,000.00","788,000.00","3,699,000.00","3,734,000.00","12,736,000.00","-319,000.00","-10,000.00","-7,727,000.00","-18,288,000.00","-26,195,000.00","4,573,000.00","3,670,000.00","26,335,000.00","-5,404,000.00"
收到其他与投资活动有关的现金,"72,621,000.00",,"15,000,000.00","365,000,000.00","44,343,000.00","1,000,940,000.00","1,007,214,000.00","1,007,214,000.00","1,012,114,000.00","93,000.00","8,739,000.00","8,739,000.00","53,000.00",,"224,431,000.00","224,431,000.00","1,638,000.00",,"122,278,000.00","125,000,000.00","95,700,000.00","50,000,000.00","102,947,000.00","113,015,000.00","240,223,000.00","6,847,000.00","95,756,000.00","84,392,000.00","163,413,000.00","241,295,000.00","541,480,000.00","634,507,000.00","637,619,000.00","95,000,000.00","300,991,000.00","474,928,000.00","495,771,000.00","54,177,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"887,635,000.00","725,388,000.00","873,523,000.00","1,310,873,517.13","1,074,255,000.00","1,655,510,000.00","1,812,886,000.00","1,988,628,000.00","2,576,840,000.00","1,286,699,000.00","2,024,731,000.00","2,349,220,000.00","2,397,961,000.00","134,939,000.00","450,726,000.00","508,974,000.00","803,550,000.00","334,148,000.00","1,064,866,000.00","1,251,586,000.00","1,485,620,000.00","51,006,000.00","320,071,000.00","611,212,000.00","1,066,685,000.00","22,998,000.00","214,115,000.00","545,231,000.00","896,733,000.00","269,651,000.00","843,509,000.00","1,140,543,000.00","1,361,870,000.00","167,420,000.00","621,095,000.00","1,068,293,000.00","1,514,555,000.00","205,736,000.00"
五、现金及现金等价物净增加额,"402,421,000.00","-166,819,000.00","-719,520,000.00","7,407,062,139.19","4,300,866,000.00","-1,168,088,000.00","-1,151,487,000.00","-2,845,181,000.00","-3,783,139,000.00","-1,041,993,000.00","1,332,416,000.00","948,092,000.00","-1,215,049,000.00","513,055,000.00","602,278,000.00","222,236,000.00","-225,067,000.00","87,508,000.00","309,987,000.00","507,267,000.00","133,877,000.00","647,456,000.00","828,535,000.00","555,937,000.00","-91,320,000.00","32,640,000.00","590,858,000.00","783,262,000.00","3,117,263,000.00","-1,467,179,000.00","-1,667,247,000.00","-2,002,144,000.00","-1,212,402,000.00","586,773,000.00","4,090,524,000.00","5,548,996,000.00","5,757,860,000.00","-2,039,240,000.00"
购建固定资产、无形资产和其他长期资产支付的现金,"2,561,253,000.00","3,225,444,000.00","1,362,989,000.00","1,929,472,797.80","3,003,185,000.00","460,880,000.00","846,048,000.00","1,739,855,000.00","2,638,566,000.00","637,387,000.00","1,006,661,000.00","1,183,588,000.00","1,918,095,000.00","552,624,000.00","1,107,573,000.00","1,334,152,000.00","2,017,983,000.00","665,702,000.00","1,184,937,000.00","1,738,319,000.00","2,241,900,000.00","322,368,000.00","535,593,000.00","1,010,479,000.00","1,715,118,000.00","296,881,000.00","654,536,000.00","1,537,416,000.00","2,024,676,000.00","454,872,000.00","967,283,000.00","1,312,711,000.00","1,440,213,000.00","405,265,000.00","1,006,715,000.00","1,708,257,000.00","2,263,310,000.00","334,683,000.00"
期初现金及现金等价物余额,"2,110,123,000.00","2,512,544,000.00","2,345,725,000.00","2,345,724,825.18","2,345,725,000.00","6,646,591,000.00","6,646,591,000.00","6,646,591,000.00","6,646,591,000.00","2,863,452,000.00","2,863,452,000.00","2,863,452,000.00","2,863,452,000.00","1,648,403,000.00","1,648,403,000.00","1,648,403,000.00","1,648,403,000.00","1,423,336,000.00","1,423,336,000.00","1,423,336,000.00","1,423,336,000.00","1,557,213,000.00","1,557,213,000.00","1,557,213,000.00","1,557,213,000.00","1,465,893,000.00","1,465,893,000.00","1,987,633,000.00","1,974,575,000.00","5,091,838,000.00","5,091,838,000.00","5,091,838,000.00","5,091,838,000.00","3,879,436,000.00","3,879,436,000.00","3,879,436,000.00","3,879,436,000.00","9,637,294,000.00"
投资支付的现金,"1,200,461,000.00","210,764,000.00","1,325,941,000.00","250,741,100.00","620,879,000.00","173,946,000.00","711,846,000.00","817,653,000.00","1,268,679,000.00","326,939,000.00","993,093,000.00","993,093,000.00","2,129,959,000.00","94,050,000.00","593,199,000.00","603,357,000.00","963,949,000.00","233,058,000.00","290,535,000.00","316,035,000.00","539,606,000.00",,"83,468,000.00","358,132,000.00","649,009,000.00","7,446,000.00","353,838,000.00","359,861,000.00","411,806,000.00",,"751,408,000.00","754,726,000.00","788,726,000.00","5,865,000.00","105,865,000.00","894,406,000.00","1,204,635,000.00","1,245,000.00"
期末现金及现金等价物余额,"2,512,544,000.00","2,345,725,000.00","1,626,205,000.00","9,752,786,964.37","6,646,591,000.00","5,478,503,000.00","5,495,104,000.00","3,801,410,000.00","2,863,452,000.00","1,821,459,000.00","4,195,868,000.00","3,811,544,000.00","1,648,403,000.00","2,161,458,000.00","2,250,681,000.00","1,870,639,000.00","1,423,336,000.00","1,510,844,000.00","1,733,323,000.00","1,930,603,000.00","1,557,213,000.00","2,204,669,000.00","2,385,748,000.00","2,113,150,000.00","1,465,893,000.00","1,498,533,000.00","2,056,751,000.00","2,770,895,000.00","5,091,838,000.00","3,624,659,000.00","3,424,591,000.00","3,089,694,000.00","3,879,436,000.00","4,466,209,000.00","7,969,960,000.00","9,428,432,000.00","9,637,296,000.00","7,598,054,000.00"
