科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"65,646,208.66","67,576,560.26","92,023,322.70","155,023,368.17","137,128,358.37","87,004,711.00","85,977,982.82","79,938,331.61","43,204,670.64","48,056,888.41","39,813,460.61","92,871,304.35","72,825,490.47","82,266,734.89","111,326,083.67","160,075,849.07","134,630,750.72","97,690,407.35","96,649,645.68","98,602,652.95","70,748,165.40","77,567,478.66","51,016,108.22","73,877,630.29","75,557,697.92","54,658,574.57","76,699,095.88","87,715,102.86","60,844,002.89","123,582,208.17","61,070,697.64","83,625,665.33","62,086,265.28","60,475,713.17","83,453,820.23","72,862,443.25","46,076,446.12","86,701,100.74","114,670,137.69","154,216,167.66","90,575,362.30","82,577,740.79","71,918,695.73","108,797,202.15"
短期借款,"458,700,000.00","460,430,000.00","457,840,000.00","435,460,000.00","420,070,000.00","407,900,000.00","410,900,000.00","409,900,000.00","394,900,000.00","425,900,000.00","402,900,000.00","340,980,000.00","340,980,000.00","340,980,000.00","350,980,000.00","321,060,000.00","321,060,000.00","336,060,000.00","332,060,000.00","305,652,216.00","307,649,316.00","309,120,420.00","307,140,000.00","297,220,000.00","306,220,000.00","288,220,000.00","306,220,000.00","288,300,000.00","288,300,000.00","378,300,000.00","320,300,000.00","198,380,000.00","198,380,000.00","178,380,000.00","198,380,000.00","168,460,000.00","168,460,000.00","228,460,000.00","248,460,000.00","238,700,000.00","208,700,000.00","188,700,000.00","178,700,000.00","178,700,000.00"
交易性金融资产,"39,526.77",,"258,930.00","30,000.00","2,100,000.00","1,106,935.00","838,905.00","802,905.00","1,294,905.00","2,014,000.00","1,200,000.00","1,627,120.00","21,404,860.00","4,185,575.00","1,317,907.50","2,264,500.00","1,531,600.00","150,870.00",,,,,,,,,,"917,009.17","927,036.27","934,046.70","42,002.10","953,798.16","900,146.00",,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"179,460.00",,,,"138,708.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"36,580,000.00","46,880,000.00","38,400,000.00","35,900,000.00","29,000,000.00","25,000,000.00","27,000,000.00","21,000,000.00","40,000,000.00","35,000,000.00","31,200,000.00","39,000,000.00","39,000,000.00","39,000,000.00","22,000,000.00","39,000,000.00","30,000,000.00","34,000,000.00","29,000,000.00","35,200,000.00","38,000,000.00","39,000,000.00","37,000,000.00","39,000,000.00","39,000,000.00","36,000,000.00","35,000,000.00","40,000,000.00","40,000,000.00","37,000,000.00","40,000,000.00","37,000,000.00","40,000,000.00","38,000,000.00","33,000,000.00","26,000,000.00","19,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",
应收账款,"4,315,546.41","2,710,674.57","3,810,659.97","6,975,750.96","3,678,475.72","2,782,314.99","5,770,329.41","6,299,930.56","6,621,678.33","6,241,386.35","8,762,986.70","3,640,076.19","3,654,356.29","3,450,372.53","3,277,751.48","3,756,574.26","2,493,370.72","2,489,335.41","6,446,942.06","4,375,673.84","1,815,498.17","1,243,593.23","3,410,788.04","6,678,281.58","4,810,628.64","4,158,466.99","3,537,238.52","7,970,159.28","3,238,373.37","3,289,591.39","3,477,159.04","5,925,488.34","1,807,322.52","2,102,688.30","2,530,766.59","6,191,505.70","1,369,468.69","1,774,947.55","2,074,337.07","6,279,385.20","535,583.77","734,901.34","673,174.50","8,589,682.76"
应付账款,"172,651,387.98","167,090,934.88","168,617,948.52","178,888,218.80","163,485,368.80","156,414,480.78","160,768,089.37","196,799,195.61","186,077,961.93","183,903,955.84","188,363,472.62","207,121,272.09","195,584,960.71","191,159,607.65","194,745,620.56","212,521,911.60","199,091,017.04","188,668,569.60","196,141,013.97","227,492,191.02","201,013,180.74","199,073,480.38","201,229,507.16","230,507,358.52","211,754,076.88","215,308,197.80","210,109,446.78","230,953,275.16","203,255,923.62","206,898,740.76","196,650,186.82","214,813,956.57","206,123,757.52","192,264,227.27","197,331,300.97","210,750,334.81","199,515,408.65","188,818,028.21","195,668,616.76","220,277,413.63","198,272,871.22","189,346,402.59","204,734,985.72","223,364,971.43"
预付款项,"34,921,713.16","42,503,101.36","37,690,144.13","34,091,159.77","27,331,897.79","28,250,529.05","29,208,868.24","21,579,667.63","36,545,103.76","32,979,811.94","31,712,723.98","42,327,797.27","44,398,313.32","44,657,631.81","29,956,279.33","42,201,836.57","32,076,901.44","44,276,196.27","39,917,499.61","113,904,876.33","113,807,533.78","112,407,330.29","115,028,141.68","110,173,934.75","110,171,688.66","103,316,818.96","101,541,111.17","46,852,791.59","46,776,651.42","46,065,303.99","48,174,683.92","43,977,666.92","50,198,345.60","45,822,979.10","43,250,807.23","37,745,334.84","29,855,638.49","13,207,362.92","13,017,695.31","9,375,041.27","9,984,098.50","9,825,176.23","22,348,847.51","2,674,872.81"
预收款项,"3,433,126.48","2,947,950.68","3,769,949.34","10,185,928.97","9,798,677.08","6,105,381.30","7,376,350.75","5,763,408.98","5,000,750.03","2,545,612.04","6,848,356.17","5,121,716.02","5,890,588.54","3,931,533.69","6,558,965.23","6,522,986.00","6,686,490.82","4,833,914.45","9,106,877.99","12,752,201.75","13,583,267.73","10,764,134.51","12,226,954.72","10,410,711.12","8,072,364.38","7,186,715.13","8,588,601.53","11,427,280.70","10,962,144.47","6,180,779.58","10,685,180.30","12,027,029.48","12,406,721.04","13,595,188.77","8,258,366.70","11,190,800.59","9,054,249.07","9,888,320.47","9,545,179.52","14,123,368.55","16,908,162.70","21,748,958.79","30,333,030.39","13,227,280.59"
